left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 439.28308  274.45206 1248.7799 ],[ 440.92035  358.53162 1210.3984 ],[ 443.98346  171.23988 1201.228  ],[565.09296 409.9495  997.34   ],[568.02435 434.77786 966.70154],[ 326.95715  284.85275 1239.2412 ],[ 297.53473  199.0512  1104.4675 ],[ 290.76703  179.31522 1077.5128 ],[ 488.38788  726.7974  1181.412  ],[ 397.0233   372.96973 1196.0483 ]
[ 439.34625  274.2809  1253.681  ],[ 440.95074  358.42395 1215.384  ],[ 445.46082  171.95543 1211.2606 ],[ 563.44635  407.61914 1004.3022 ],[566.03937 431.91364 973.03064],[ 327.18875  283.54718 1248.7688 ],[ 300.47147  198.27617 1111.1946 ],[ 294.314   178.6239 1083.6797],[ 487.75897  726.97327 1182.5946 ],[ 398.18762  373.21555 1196.4838 ]
[ 439.51538  274.63013 1256.3337 ],[ 441.14102  358.736   1217.9822 ],[ 446.65158  172.69633 1221.2245 ],[ 562.4134   404.53394 1009.4771 ],[564.57434 428.1922  977.2823 ],[ 327.35388  283.02432 1260.7797 ],[ 307.25116  197.29814 1120.375  ],[ 302.61044  177.50827 1092.2941 ],[ 487.48785  726.3207  1186.8348 ],[ 399.14093  373.63962 1196.8563 ]
[ 439.55927  275.1882  1260.4396 ],[ 441.19797  358.83185 1221.7795 ],[ 446.96667  173.40976 1231.849  ],[ 561.65247  398.3263  1013.47327],[563.8083 420.7725 979.2793],[ 327.8678   281.95374 1267.1298 ],[ 308.3319  195.7493 1125.8997],[ 303.82147  175.84644 1097.6537 ],[ 486.70712  725.99994 1194.8323 ],[ 399.9607  374.2445 1198.5522]
[ 439.01392  275.58807 1269.1964 ],[ 440.91406  358.4795  1228.0317 ],[ 446.18225  174.07387 1243.4476 ],[ 562.19684  380.951   1005.13806],[565.1608  399.71826 967.07855],[ 327.45148  282.5075  1274.1863 ],[ 308.97647  195.63153 1138.0527 ],[ 304.73807  175.7011  1110.826  ],[ 485.61957  724.8249  1205.3683 ],[ 400.44647  375.05344 1201.5619 ]
[ 438.46582  276.08905 1277.6864 ],[ 440.54013  358.44156 1235.0322 ],[ 445.32407  174.5804  1252.9338 ],[ 562.7473   374.58926 1000.56067],[565.96747 391.95642 961.5853 ],[ 327.20477  282.962   1275.2035 ],[ 309.7641   195.19957 1143.2693 ],[ 305.7815   175.15898 1116.8824 ],[ 485.31644  725.2155  1207.1359 ],[ 400.5854   376.14407 1206.0204 ]
[ 437.88132  276.56467 1285.0632 ],[ 439.93555  358.69724 1242.5681 ],[ 444.53955  174.99323 1260.9272 ],[563.8412  360.62125 992.4143 ],[567.43604 374.71066 951.6373 ],[ 327.3147   282.57495 1278.8503 ],[ 310.46167  194.05565 1151.2169 ],[ 306.63248  173.94301 1125.6902 ],[ 484.5192  725.043  1210.8933],[ 400.06442  376.9005  1213.5812 ]
[ 437.17896  277.0313  1290.3923 ],[ 439.21313  359.20502 1248.3136 ],[ 443.6876   175.41461 1268.6964 ],[565.2681 337.2809 985.2611],[569.3095  345.72208 942.7554 ],[ 327.0376   283.10522 1283.3749 ],[ 310.0628   193.51443 1161.974  ],[ 306.23312  173.30186 1137.6938 ],[ 483.8473  721.7909 1217.661 ],[ 398.52264  377.2024  1225.6213 ]
[ 436.01535  277.1989  1296.0408 ],[ 438.03143  359.41016 1253.5684 ],[ 442.59586  175.85667 1277.0963 ],[566.3615  318.06375 983.65784],[570.99304 321.68164 940.6429 ],[ 327.16956  282.4866  1290.5428 ],[ 309.37683  192.29733 1174.8121 ],[ 305.3892   172.08434 1151.666  ],[ 482.40787  718.0062  1225.1444 ],[ 396.91364  375.76694 1235.6672 ]
[ 434.59103  276.80862 1303.0753 ],[ 436.56866  358.83633 1259.7035 ],[ 441.40143  176.29472 1285.9364 ],[567.084   305.4399  984.38715],[572.10315 306.00906 941.2223 ],[ 326.96338  282.62946 1297.4142 ],[ 308.36642  192.49803 1181.9246 ],[ 304.2022   172.31593 1158.8267 ],[ 480.40805  714.2878  1230.7065 ],[ 395.74435  373.95917 1243.723  ]
[ 433.16644  276.38812 1308.5302 ],[ 434.6861   358.01776 1263.4796 ],[ 439.8074   176.71414 1294.2434 ],[567.5172  288.70596 983.2841 ],[573.2933  285.45847 940.65784],[ 326.55533  283.06467 1305.8148 ],[ 306.74588  194.81693 1188.5482 ],[ 302.30545  175.03566 1165.0948 ],[ 478.18973  710.4197  1235.3707 ],[ 393.76846  371.98932 1252.1085 ]
[ 431.28232  275.93402 1314.5594 ],[ 431.85583  356.8976  1268.0476 ],[ 437.7776   177.08769 1301.9961 ],[568.906   267.1366  985.68286],[576.00037 259.0572  944.4069 ],[ 326.22858  283.33813 1305.179  ],[ 306.1829   193.23709 1196.3531 ],[ 301.72803  173.2134  1174.588  ],[ 475.22272  707.2446  1239.808  ],[ 391.36298  371.3549  1256.9717 ]
[ 428.66333  275.82657 1320.3837 ],[ 428.52512  356.16846 1273.5017 ],[ 435.4395   177.36685 1308.2393 ],[ 569.50385  246.87567 1000.05066],[578.64075 233.88908 961.4681 ],[ 323.9647  282.9708 1300.531 ],[ 307.7455   188.62402 1207.011  ],[ 304.1953   167.97264 1188.307  ],[ 472.08145  707.8202  1240.855  ],[ 387.96637  372.0474  1257.1781 ]
[ 425.75085  276.5177  1323.8119 ],[ 425.5152   356.44733 1278.2168 ],[ 432.89172  177.56403 1312.6925 ],[ 570.58887  238.88779 1014.86523],[580.5193  224.20757 977.9262 ],[ 316.08014  278.79813 1297.8318 ],[ 309.51855  180.82184 1217.2482 ],[ 308.1006   159.64902 1201.1315 ],[ 469.33383  710.6004  1241.3557 ],[ 384.4185   373.75095 1257.2483 ]
[ 423.28467  277.86227 1325.8293 ],[ 423.0884   357.43768 1281.3551 ],[ 430.39862  177.96385 1316.8511 ],[ 572.6469   235.09178 1032.0886 ],[583.4241  219.60954 996.4075 ],[ 307.95825  274.8017  1298.3899 ],[ 315.049    176.29677 1222.3287 ],[ 316.57437  155.10614 1207.1165 ],[ 466.48026  715.27094 1240.4067 ],[ 381.46832  376.0803  1260.0111 ]
[ 421.13086  279.4649  1328.0703 ],[ 420.9753  358.7384 1284.2075],[ 428.75916  178.84972 1320.8197 ],[ 575.2092   231.24406 1045.8496 ],[ 586.35815  214.84985 1011.6783 ],[ 304.6988   273.99014 1301.1938 ],[ 324.62042  177.3526  1227.6599 ],[ 328.89465  156.61905 1212.9531 ],[ 464.66986  715.79425 1241.9967 ],[ 379.69763  379.63052 1261.5806 ]
[ 419.37314  280.98636 1330.6652 ],[ 419.3122  360.0123 1287.1704],[ 427.69244  180.11578 1324.7488 ],[ 574.85846  230.46172 1055.1971 ],[ 585.701    213.55872 1021.5574 ],[ 301.10022  272.27298 1307.0166 ],[ 321.58698  176.25696 1227.3652 ],[ 326.00763  155.53862 1211.4349 ],[ 463.48517  714.6148  1244.6647 ],[ 378.30652  382.0477  1264.0708 ]
[ 418.42007  282.80905 1331.9122 ],[ 418.52036  361.67233 1287.875  ],[ 427.10687  182.0352  1327.5366 ],[ 574.5768   227.29636 1060.5848 ],[ 584.44275  209.68927 1027.973  ],[ 298.00986  273.44986 1314.7461 ],[ 313.7233   178.06525 1230.4385 ],[ 317.128   157.398  1213.5769],[ 463.17508  713.0248  1248.1969 ],[ 377.10922  381.82635 1266.3889 ]
[ 417.84335  284.518   1332.9752 ],[ 417.8728   363.21188 1288.2236 ],[ 426.75693  184.14006 1329.5767 ],[ 574.9173   227.56982 1063.5685 ],[ 584.63617  209.80223 1031.4841 ],[ 292.503   271.4095 1313.0071],[ 302.36716  175.45045 1227.3362 ],[ 304.50757  154.62834 1210.202  ],[ 462.9564  710.8058 1253.3495],[ 376.04416  381.34827 1269.1438 ]
[ 417.46948  285.5217  1334.3146 ],[ 417.53534  364.04828 1289.0314 ],[ 426.53293  185.77858 1331.0537 ],[ 575.3022   230.08087 1064.9902 ],[ 585.3082   212.61266 1032.7139 ],[ 287.7647   268.70193 1311.9001 ],[ 287.56024  171.5822  1228.7343 ],[ 287.516    150.55898 1212.1011 ],[ 462.9126   708.59296 1257.7014 ],[ 375.30124  380.2569  1271.2844 ]
[ 417.27148  285.43665 1335.6821 ],[ 417.39932  363.78885 1290.2991 ],[ 426.3469   186.24841 1332.8013 ],[ 574.9545   234.22758 1064.616  ],[ 585.32764  217.56578 1031.264  ],[ 292.21198  270.89673 1307.3059 ],[ 276.6932   172.35997 1241.8527 ],[ 273.39105  151.3929  1228.762  ],[ 462.89484  707.47644 1258.6586 ],[ 374.97192  378.71194 1270.9153 ]
[ 417.055    285.05762 1336.7346 ],[ 417.51355  363.15878 1290.0095 ],[ 426.07193  186.3324  1335.5991 ],[ 577.07605  248.20604 1054.1602 ],[ 588.6026   234.77802 1017.536  ],[ 298.7446   273.28265 1303.7451 ],[ 277.5871   175.33765 1253.5176 ],[ 273.15048  154.79913 1243.472  ],[ 462.9229  705.9407 1258.7686],[ 374.88968  375.38522 1270.0568 ]
[ 416.81158  284.5805  1337.9081 ],[ 417.66364  362.34787 1289.2618 ],[ 425.79074  186.34932 1338.4315 ],[ 582.1821  279.818  1037.0388],[595.575   274.26385 995.3628 ],[ 301.84174  275.27283 1303.7097 ],[ 279.54483  177.37254 1261.0643 ],[ 274.90326  156.99252 1252.5353 ],[ 462.9829  703.9864 1258.9835],[ 374.99152  372.85684 1269.6775 ]
[ 416.70874  284.15884 1338.3307 ],[ 417.85617  361.5533  1288.5153 ],[ 425.57947  186.32535 1340.5911 ],[ 526.65607  403.87607 1258.9161 ],[ 526.65607  446.19394 1258.9161 ],[ 302.41632  274.9394  1304.4492 ],[ 288.68277  176.10234 1253.4478 ],[ 285.80084  155.36183 1243.2474 ],[ 463.3246  701.8899 1258.9888],[ 375.57837  372.73993 1268.4435 ]
[ 416.698   283.8656 1338.51  ],[ 418.02856  360.983   1288.4995 ],[ 425.45044  186.27158 1341.9224 ],[ 527.6227   404.13388 1254.181  ],[ 527.6227  446.5862 1254.181 ],[ 302.73285  273.2726  1305.4243 ],[ 307.55298  174.27579 1248.1189 ],[ 308.5706   153.37546 1236.6578 ],[ 463.602   701.7129 1258.9629],[ 375.9779  373.4397 1267.3103]
[ 416.72256  283.6665  1338.5732 ],[ 418.18958  360.66803 1288.8479 ],[ 425.39456  186.1965  1342.4236 ],[ 525.55817  405.1939  1251.5566 ],[ 525.55817  447.70966 1251.5566 ],[ 301.8114   272.43857 1305.4446 ],[ 319.49762  174.9209  1245.6876 ],[ 323.24048  154.28377 1233.7362 ],[ 463.99103  701.9551  1258.6465 ],[ 376.10382  374.48105 1267.4075 ]
[ 416.74463  283.57028 1338.5999 ],[ 418.37308  360.56476 1289.0889 ],[ 425.3581   186.16403 1342.5476 ],[ 524.64856  405.52493 1254.0248 ],[ 524.64856  447.9312  1254.0248 ],[ 301.91132  272.26273 1304.5779 ],[ 329.35764  177.8839  1237.4541 ],[ 335.20813  157.76598 1224.0293 ],[ 464.40967  702.1972  1258.2345 ],[ 376.23328  375.38544 1267.3014 ]
[ 416.78198  283.5149  1338.6129 ],[ 418.67612  360.58115 1289.2283 ],[ 425.32883  186.1405  1342.582  ],[ 523.92944  405.92386 1255.3928 ],[ 523.92944  448.25797 1255.3928 ],[ 301.84314  272.00787 1303.2552 ],[ 331.74384  178.83746 1232.3987 ],[ 338.14142  158.9028  1218.2274 ],[ 464.91998  702.4942  1257.5858 ],[ 376.34213  375.66385 1267.0365 ]
[ 416.8429   283.49005 1338.6223 ],[ 419.10184  360.6988  1289.333  ],[ 425.31042  186.12064 1342.5908 ],[ 549.0738   409.78488 1156.174  ],[ 554.62885  433.48752 1136.2566 ],[ 300.48297  271.44556 1300.1616 ],[ 330.0548   175.68878 1232.6202 ],[ 336.36237  155.26419 1219.1119 ],[ 465.5014  703.0946 1257.1235],[ 376.7389   376.63046 1266.9104 ]
[ 417.38284  283.52414 1338.6288 ],[ 420.47046  360.94522 1289.3982 ],[ 425.41257  186.11064 1342.5933 ],[ 545.09625  411.04044 1176.4214 ],[ 549.53394  434.51016 1160.6653 ],[ 298.45148  271.17148 1296.0891 ],[ 320.82892  172.9208  1235.4789 ],[ 325.5705   152.10242 1223.3568 ],[ 467.0184  703.9288 1256.739 ],[ 378.04245  377.57892 1267.0411 ]
[ 419.2071   283.62778 1338.6273 ],[ 423.1262   361.25006 1289.2098 ],[ 425.85443  186.11952 1342.513  ],[ 543.70435  410.59833 1185.642  ],[ 547.47455  433.83954 1172.0739 ],[ 296.9848   269.60168 1290.2917 ],[ 306.0325   168.06686 1243.4354 ],[ 307.9245   146.83466 1234.0642 ],[ 470.0152   703.55853 1256.9623 ],[ 380.2323   376.80157 1267.2478 ]
[ 421.891   283.568  1338.3551],[ 425.77588  361.38528 1288.9764 ],[ 426.58615  185.92725 1341.4655 ],[ 543.88837  410.99832 1186.7756 ],[ 547.3717   434.47812 1173.7316 ],[ 296.10287  266.58264 1281.4138 ],[ 291.92154  162.27423 1257.2942 ],[ 291.06595  140.93045 1252.4702 ],[ 472.9558   703.27264 1256.8586 ],[ 382.43954  375.75555 1267.0894 ]
[ 424.54633  283.35895 1337.9812 ],[ 427.49954  361.35687 1288.6777 ],[ 427.3263   185.64626 1340.2136 ],[ 541.49084  409.47153 1198.6937 ],[ 544.41315  432.53223 1187.9766 ],[ 300.08377  269.80862 1284.1204 ],[ 280.41376  168.08665 1261.6565 ],[ 276.3954   147.30602 1257.1637 ],[ 474.59518  703.7451  1255.4868 ],[ 383.89374  374.24557 1266.4698 ]
[ 427.0917   281.84875 1335.5189 ],[ 429.52905  360.35135 1287.6396 ],[ 428.08258  184.23422 1337.9672 ],[ 540.49695  407.27716 1202.1364 ],[ 543.383    430.18716 1191.8225 ],[ 303.3143   271.85992 1287.963  ],[ 281.2799  171.1817 1262.4031],[ 276.76553  150.55486 1257.2911 ],[ 476.4884  704.0283 1254.1727],[ 385.88068  372.5401  1264.4854 ]
[ 428.66513  279.39706 1330.8748 ],[ 431.16833  358.83673 1286.1152 ],[ 428.6582   182.10934 1334.4924 ],[ 540.3021  405.3665 1203.6178],[ 543.27905  428.12646 1193.513  ],[ 307.8957  274.1021 1292.0345],[ 286.44095  174.1708  1260.2333 ],[ 282.0194   153.57626 1253.873  ],[ 477.97827  703.9181  1253.2145 ],[ 387.76093  370.91858 1261.371  ]
[ 429.17618  277.07812 1325.2645 ],[ 431.99506  357.4471  1282.529  ],[ 429.02957  180.04204 1330.0951 ],[ 540.6406   404.63538 1203.8    ],[ 543.7314  427.3041 1193.6954],[ 305.1022   269.74448 1286.4612 ],[ 300.45932  167.50848 1253.6176 ],[ 299.5014   146.41505 1247.0488 ],[ 478.75592  703.4776  1252.8737 ],[ 389.17914  372.61838 1256.9756 ]
[ 429.50232  275.76544 1320.4542 ],[ 432.60403  356.91922 1277.4537 ],[ 429.3012   178.93556 1326.5701 ],[ 541.3498  404.1884 1201.9563],[ 544.50415  426.8349  1191.5682 ],[ 301.61502  265.63092 1282.8063 ],[ 313.05728  164.35649 1234.9753 ],[ 315.4529  143.1529 1225.4092],[ 479.10062  703.6596  1252.8113 ],[ 390.5905   375.42752 1251.0024 ]
[ 429.6507  274.9903 1317.4663],[ 433.02496  356.74408 1273.2297 ],[ 429.47473  178.3585  1324.1636 ],[ 542.2767   404.07523 1195.364  ],[ 545.5076   426.82913 1183.8958 ],[ 302.4228   266.00003 1283.4197 ],[ 329.5438   169.27835 1220.4554 ],[ 335.3073   148.72394 1207.8625 ],[ 479.19165  703.7154  1252.5288 ],[ 391.0489   375.29044 1247.1548 ]
[ 429.6612   274.49863 1316.1355 ],[ 433.27927  356.6933  1270.4904 ],[ 429.6034   178.04283 1322.3042 ],[ 544.9322   403.83026 1179.6364 ],[ 548.5121   426.85522 1165.5259 ],[ 303.25552  265.98672 1281.3042 ],[ 336.21985  172.2709  1208.478  ],[ 343.2953   152.15579 1193.9128 ],[ 479.1231  704.1744 1251.4877],[ 391.55682  375.49356 1243.9711 ]
[ 429.716   274.1757 1314.8873],[ 433.4632   356.76575 1268.4657 ],[ 429.76312  177.82826 1320.2302 ],[ 546.78955  403.87646 1169.204  ],[ 550.3683   427.05423 1154.1622 ],[ 304.50122  266.29388 1278.6116 ],[ 335.8683   171.70743 1208.1344 ],[ 342.58606  151.45023 1194.039  ],[ 479.16553  704.93695 1249.0521 ],[ 391.73547  375.47604 1242.7218 ]
[ 429.8083   273.94202 1313.5021 ],[ 433.7134   356.88358 1265.691  ],[ 429.92487  177.66606 1318.2169 ],[ 548.5325   404.46338 1158.5281 ],[ 552.0918   427.82446 1143.2864 ],[ 305.33542  266.5944  1276.1921 ],[ 332.82776  170.02905 1212.6039 ],[ 338.6759   149.48778 1199.8862 ],[ 479.4372  707.3342 1243.1072],[ 391.92572  375.89532 1240.6292 ]
[ 429.91656  273.7675  1312.0791 ],[ 433.92978  357.03595 1263.294  ],[ 430.04736  177.55025 1316.7173 ],[ 549.9793   406.89954 1149.3633 ],[ 553.45197  430.9074  1133.7683 ],[ 305.06873  266.18073 1272.6199 ],[ 314.5722   162.93777 1221.5057 ],[ 316.56915  141.24358 1211.283  ],[ 479.96884  710.7218  1232.4312 ],[ 391.94196  376.261   1238.9791 ]
[ 430.026   273.645  1310.7131],[ 434.0476   357.20956 1261.9878 ],[ 430.1216   177.47266 1315.817  ],[ 548.9187   406.57745 1151.0278 ],[ 552.048    430.44504 1136.1703 ],[ 305.1933   267.30707 1270.146  ],[ 296.9462  163.7735 1230.547 ],[ 295.23267  142.262   1222.6272 ],[ 480.1872  711.2933 1229.9175],[ 392.01996  376.38483 1237.417  ]
[ 430.10678  273.5597  1309.7258 ],[ 434.10986  357.34058 1261.2993 ],[ 430.16046  177.41693 1315.3497 ],[ 548.211    406.04953 1151.2603 ],[ 551.10297  429.80777 1136.5425 ],[ 306.56015  269.0308  1272.0397 ],[ 285.5017   167.78384 1246.8248 ],[ 281.18738  147.04106 1241.7819 ],[ 480.34192  711.0269  1229.5739 ],[ 392.11456  376.48932 1236.2802 ]
[ 430.20667  273.5224  1308.5271 ],[ 434.16763  357.4838  1260.6588 ],[ 430.19382  177.368   1314.9525 ],[ 547.71454  405.71268 1150.1082 ],[ 550.394    429.43686 1135.3029 ],[ 308.19934  271.43054 1274.7568 ],[ 279.89545  172.45847 1250.8525 ],[ 274.10437  152.20836 1246.0717 ],[ 480.48047  710.79144 1229.2191 ],[ 392.2369   376.57858 1235.0527 ]
[ 430.31314  273.53986 1307.257  ],[ 434.22644  357.62787 1260.004  ],[ 430.22443  177.32315 1314.5896 ],[ 547.09424  405.98337 1150.3898 ],[ 549.6018   429.76697 1135.7098 ],[ 309.48538  273.82138 1276.4996 ],[ 282.44327  174.43456 1253.2131 ],[ 276.91382  154.1123  1248.5558 ],[ 480.62524  710.51056 1228.7618 ],[ 392.24594  376.54443 1234.5371 ]
[ 430.41202  273.5987  1306.0776 ],[ 434.26404  357.76077 1259.5837 ],[ 430.25122  177.28302 1314.2738 ],[ 547.2227   405.56915 1150.8379 ],[ 549.76373  429.25845 1136.2712 ],[ 307.10428  272.3564  1273.9028 ],[ 287.97986  171.28278 1250.41   ],[ 284.06842  150.61057 1245.7114 ],[ 480.66705  710.59033 1228.2478 ],[ 392.34656  376.63104 1233.6995 ]
[ 430.44586  273.6793  1305.6614 ],[ 434.2676   357.82208 1259.5387 ],[ 430.2609   177.26315 1314.1613 ],[ 547.30304  405.25992 1151.5332 ],[ 549.8575  428.8689 1137.1461],[ 302.3633   267.82416 1268.8092 ],[ 299.209    164.82568 1244.5034 ],[ 298.56332  143.7413  1239.6422 ],[ 480.6765  710.3526 1228.6223],[ 392.41238  376.6565  1233.2701 ]
[ 430.44952  273.7733  1305.5953 ],[ 434.25793  357.85092 1259.6392 ],[ 430.2625  177.2516 1314.1422],[ 547.27936  405.01016 1151.2666 ],[ 549.83276  428.5686  1136.8844 ],[ 302.77655  267.9414  1269.8176 ],[ 314.28394  166.04387 1232.5029 ],[ 316.66956  144.91945 1225.04   ],[ 480.659   710.1234 1229.0645],[ 392.2664   376.56375 1234.1796 ]
[ 430.4456   273.88928 1305.6136 ],[ 434.2426   357.88654 1259.7911 ],[ 430.26184  177.2498  1314.1472 ],[ 547.2434   404.83368 1150.6387 ],[ 549.8125   428.35892 1136.1847 ],[ 304.0332  268.5757 1270.8171],[ 325.58047  169.26889 1219.8481 ],[ 330.10785  148.40327 1209.6543 ],[ 480.6242  709.909  1229.5742],[ 392.11426  376.46323 1235.193  ]
[ 430.44043  274.0178  1305.6357 ],[ 434.20374  357.92764 1259.941  ],[ 430.26068  177.25081 1314.1545 ],[ 546.9537   404.79645 1150.7211 ],[ 549.5213   428.28766 1136.3551 ],[ 304.25793  268.22794 1270.5017 ],[ 331.08728  171.18428 1208.9852 ],[ 336.78412  150.5783  1196.6819 ],[ 480.55853  709.70905 1230.0614 ],[ 391.9198   376.33618 1236.3441 ]
[ 430.42883  274.15463 1305.6743 ],[ 434.13007  357.96777 1260.1104 ],[ 430.25784  177.25386 1314.1664 ],[ 546.61     404.86597 1150.7355 ],[ 549.2049   428.33334 1136.4716 ],[ 304.13855  267.7339  1270.5396 ],[ 332.36667  171.23685 1208.6812 ],[ 338.36258  150.73993 1196.3094 ],[ 480.44467  709.3955  1230.8373 ],[ 391.67987  376.1693  1237.6655 ]
[ 430.32666  274.2942  1305.7137 ],[ 433.7323  358.0186 1260.3047],[ 430.23236  177.25731 1314.1807 ],[ 546.19946  405.05396 1150.5667 ],[ 548.8815   428.50757 1136.3644 ],[ 303.8759  266.8116 1270.3923],[ 326.84027  168.12933 1219.04   ],[ 331.66733  147.38672 1208.7695 ],[ 480.02655  709.037   1231.6808 ],[ 391.1181  376.0855 1238.7772]
[ 430.22192  274.43634 1305.7573 ],[ 433.31604  358.07648 1260.5    ],[ 430.20615  177.26128 1314.1976 ],[ 545.73    405.378  1150.2799],[ 548.5551   428.82532 1136.1125 ],[ 302.13672  263.05283 1268.268  ],[ 314.78925  161.9021  1223.4276 ],[ 317.43185  140.77562 1214.4596 ],[ 479.60577  708.6373  1232.5815 ],[ 390.69812  376.08868 1238.7317 ]
[ 430.08682  274.5803  1305.8027 ],[ 432.8399   358.14005 1260.6895 ],[ 430.1725   177.26524 1314.2151 ],[ 545.05853  405.75574 1150.0264 ],[ 548.04175  429.19922 1135.9111 ],[ 294.38474  254.79205 1263.3665 ],[ 297.8508   151.99168 1230.2797 ],[ 298.5665   130.76451 1223.6624 ],[ 479.14273  708.2204  1233.4918 ],[ 390.17703  376.06854 1238.8113 ]
[ 429.95032  274.72955 1305.8544 ],[ 432.37787  358.19785 1260.8568 ],[ 430.1385   177.26672 1314.235  ],[ 544.2576   405.79044 1150.0007 ],[ 547.049    429.22568 1135.9534 ],[ 292.5806   255.00674 1270.5472 ],[ 284.0722   153.08401 1242.6937 ],[ 282.32455  132.14871 1237.123  ],[ 478.71533  707.6706  1234.4513 ],[ 389.64752  375.91782 1238.8884 ]
[ 429.81616  274.8845  1305.9075 ],[ 431.92084  358.2546  1261.0201 ],[ 430.10504  177.26735 1314.256  ],[ 543.4279   405.81985 1150.0128 ],[ 546.0586  429.2456 1135.9465],[ 302.00128  264.8947  1275.5281 ],[ 277.89963  166.12643 1248.5067 ],[ 272.95355  145.8575  1243.1024 ],[ 478.27277  707.38654 1235.0922 ],[ 389.11472  375.77975 1238.9409 ]
