left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 301.40463  303.20245 1466.6311 ],[ 295.69922  386.50076 1396.6304 ],[ 307.81903  204.82655 1497.9277 ],[ 388.37872  431.18878 1272.3685 ],[ 386.12137  454.62387 1240.1293 ],[ 186.32214  307.14868 1377.5562 ],[ 128.03084  221.90233 1237.956  ],[ 114.758575  202.49272  1210.036   ],[ 341.1017   738.75104 1388.687  ],[ 250.03284  395.54456 1382.1721 ]
[ 301.6791  302.7701 1466.8558],[ 295.8599   386.06696 1398.2035 ],[ 308.49527  204.94005 1498.0065 ],[ 388.6416   430.00186 1273.993  ],[ 386.57593  453.3823  1242.0214 ],[ 208.47154  314.5289  1391.7743 ],[ 143.61629  231.52785 1274.0231 ],[ 129.17952  213.05185 1250.4728 ],[ 341.29797  738.7364  1388.8844 ],[ 249.98157  395.97174 1382.2233 ]
[ 301.96387  302.3813  1467.0948 ],[ 296.11798  383.94116 1400.6299 ],[ 309.43546  205.14088 1498.3186 ],[ 388.7539   431.07224 1271.9149 ],[ 386.67535  454.379   1239.7074 ],[ 199.4191  310.6429 1385.6736],[ 137.55559  221.05348 1292.7144 ],[ 124.099655  201.56685  1274.1226  ],[ 341.401    738.60187 1389.2279 ],[ 250.01024  396.25998 1382.5425 ]
[ 302.50833  302.11127 1467.3112 ],[ 296.2003  383.9236 1400.5547],[ 310.73196  205.4282  1498.9512 ],[ 389.17072  429.82733 1272.9882 ],[ 387.23517  453.07803 1240.9255 ],[ 206.16737  312.56253 1392.7089 ],[ 144.04857  222.83095 1316.8362 ],[ 130.7558   203.62933 1301.6616 ],[ 341.41626  738.1911  1389.7655 ],[ 250.1872   396.29224 1383.0292 ]
[ 303.14352  301.96606 1467.5438 ],[ 296.29282  383.9489  1400.3759 ],[ 312.3785   205.77208 1499.8988 ],[ 389.42844  429.18323 1272.2123 ],[ 387.5025   452.36423 1240.0973 ],[ 204.65872  311.25    1392.9304 ],[ 146.80156  218.32045 1333.4263 ],[ 134.60489  198.7303  1321.5254 ],[ 341.47192  737.766   1390.4559 ],[ 250.37682  396.40414 1383.7141 ]
[ 303.76218  301.98892 1467.739  ],[ 296.3801   384.08963 1400.1077 ],[ 313.86786  206.1609  1500.9363 ],[ 389.52197  429.16345 1270.0778 ],[ 387.44684  452.24127 1237.7084 ],[ 203.64555  309.86563 1392.993  ],[ 146.27882  216.71378 1335.3962 ],[ 134.20647  197.11076 1323.8768 ],[ 341.5725  737.3301 1391.2047],[ 250.53802  396.48724 1384.6348 ]
[ 304.35715  302.10757 1467.863  ],[ 296.5109  384.2914 1399.7716],[ 315.1345  206.5704 1502.1647],[ 389.00946  428.5104  1267.7979 ],[ 386.5115  451.4116 1235.166 ],[ 201.70941  308.02975 1393.0723 ],[ 146.82652  213.43301 1342.741  ],[ 135.35248  193.65623 1332.6747 ],[ 341.7262  736.8366 1392.0621],[ 250.74937  396.44492 1385.7567 ]
[ 304.91986  302.27618 1468.0157 ],[ 296.76788  384.51807 1399.444  ],[ 316.03824  206.98607 1503.9249 ],[ 388.86926  427.48706 1270.1178 ],[ 385.70767  450.21066 1237.8552 ],[ 202.65105  307.49622 1394.912  ],[ 147.99605  213.0685  1358.6606 ],[ 136.71318  193.57503 1351.4104 ],[ 342.00104  736.17725 1393.1105 ],[ 251.12611  396.34537 1387.2117 ]
[ 305.52673  302.41873 1468.1659 ],[ 297.51248  384.72623 1398.959  ],[ 317.02203  207.39282 1506.0916 ],[ 388.7583  424.7611 1274.6102],[ 384.2962   447.03494 1242.8811 ],[ 203.73634  307.28754 1396.6598 ],[ 149.54077  213.2774  1374.1743 ],[ 138.48813  194.10498 1369.6772 ],[ 342.75177  735.57104 1394.1218 ],[ 252.03793  396.10745 1388.8624 ]
[ 306.21658  302.52023 1468.3444 ],[ 299.06058  384.9302  1398.4713 ],[ 318.23944  207.78291 1508.5115 ],[ 390.1547  421.1508 1281.0638],[ 384.65125  442.95227 1250.0011 ],[ 204.30783  306.83896 1396.9684 ],[ 150.84137  212.89815 1381.7255 ],[ 140.0062  193.8607 1378.6769],[ 344.3086  735.4335 1394.7897],[ 253.58731  395.58777 1389.7046 ]
