left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 313.58694  188.06729 1677.6228 ],[ 311.49664  250.56139 1654.0656 ],[ 314.7801  102.1608 1648.5071],[ 390.97443  285.84207 1536.7823 ],[ 389.63647  303.33063 1512.6975 ],[ 237.62483  207.98816 1677.2971 ],[ 235.98132  291.64038 1581.9594 ],[ 235.62857  309.59552 1562.8918 ],[ 367.96735  554.8459  1476.3352 ],[ 273.33447  265.95383 1669.8574 ]
[ 314.7835   189.19836 1674.093  ],[ 312.2313   251.52731 1649.4194 ],[ 316.33017  103.51808 1650.5203 ],[ 387.5568   284.19714 1519.2931 ],[ 385.32123  301.25638 1492.2782 ],[ 241.53265  208.14825 1677.7192 ],[ 234.96407  292.3027  1580.3732 ],[ 233.55202  310.3932  1560.9039 ],[ 363.21814  555.8122  1471.0352 ],[ 274.34634  266.02087 1669.306  ]
[ 315.98123  190.2149  1671.6295 ],[ 313.18546  252.3605  1646.5054 ],[ 317.24417   104.817795 1653.6152  ],[ 386.94766  282.11093 1501.2118 ],[ 384.46594  298.79602 1471.2778 ],[ 243.45813  208.46376 1678.6252 ],[ 235.01524  293.28705 1578.8022 ],[ 233.1969   311.55533 1558.8376 ],[ 364.60486  556.7703  1461.6716 ],[ 275.52252  266.05862 1668.0409 ]
[ 316.69672  190.80334 1670.4595 ],[ 314.16077  252.7327  1645.1741 ],[ 318.06836   105.709076 1656.9541  ],[ 387.49417  279.8457  1488.7922 ],[ 385.12903  296.07367 1456.8387 ],[ 244.23836  208.57323 1681.0923 ],[ 235.61496  293.0768  1578.8782 ],[ 233.75455  311.3077  1558.4353 ],[ 364.1949   558.26526 1449.0659 ],[ 276.68588  266.10306 1666.8456 ]
[ 317.26642  191.0843  1670.1162 ],[ 315.23285  254.17554 1644.2028 ],[ 318.94547  106.24241 1659.5411 ],[ 389.77237  275.0689  1472.4951 ],[ 387.9438   290.34894 1437.1531 ],[ 243.6856   208.41852 1685.8633 ],[ 236.514    292.40686 1579.2498 ],[ 234.96188  310.58395 1557.927  ],[ 364.05554  558.9921  1443.4268 ],[ 277.947    266.25433 1665.6001 ]
[ 317.61948  191.24309 1670.0947 ],[ 316.07593  255.2496  1643.6825 ],[ 319.53503   106.608765 1661.6348  ],[ 393.44733  268.3816  1453.6368 ],[ 392.50214  282.3224  1414.5276 ],[ 243.64178  207.89772 1699.0212 ],[ 236.61353  289.86816 1580.6161 ],[ 235.07962  307.75836 1556.935  ],[ 364.0885   558.63916 1443.1353 ],[ 278.9121   265.93472 1665.5665 ]
[ 318.19934  191.27669 1672.7474 ],[ 317.3594   255.85516 1644.8037 ],[ 319.9998   106.83074 1664.1442 ],[ 407.02277  263.3476  1439.3746 ],[ 409.3238  276.3045 1397.4497],[ 243.64929  207.30887 1711.6498 ],[ 236.70319  287.3382  1582.5916 ],[ 235.17577  304.93634 1556.7799 ],[ 363.63013  558.3542  1446.686  ],[ 280.15744  265.68057 1665.1833 ]
[ 318.5332   191.29741 1676.9092 ],[ 317.96368  254.80101 1646.8569 ],[ 320.47153  107.03708 1666.8293 ],[ 422.64075  257.95178 1433.0016 ],[ 428.1639   269.91312 1389.8457 ],[ 243.64488  206.93169 1714.3624 ],[ 236.86172  286.7327  1583.2034 ],[ 235.36797  304.3063  1556.9716 ],[ 364.01703  557.943   1450.2335 ],[ 280.73413  265.71512 1664.6279 ]
[ 318.47964  191.34537 1680.6096 ],[ 318.13782  254.0015  1649.1522 ],[ 320.7044   107.22799 1669.5342 ],[ 434.02072  247.9472  1427.4269 ],[ 440.63382  258.09528 1383.1615 ],[ 243.70709  206.25151 1712.0265 ],[ 237.14749  285.6387  1585.5348 ],[ 235.70793  303.0608  1560.2365 ],[ 368.61212  558.5757  1466.748  ],[ 280.9886  266.0244 1664.2593]
[ 318.38162  191.42314 1682.9657 ],[ 318.18915  253.49095 1651.679  ],[ 320.8795   107.38208 1671.8743 ],[ 452.38428  234.19762 1425.7513 ],[ 461.7947   241.75357 1380.8723 ],[ 243.88141  205.99472 1710.4065 ],[ 237.361    284.86642 1587.4069 ],[ 235.93375  302.13055 1562.8069 ],[ 374.703   558.6372 1472.4055],[ 281.2136   266.51678 1664.0078 ]
[ 318.26553  191.53569 1684.1428 ],[ 318.16025  253.21704 1654.5361 ],[ 320.88226  107.51584 1674.0422 ],[ 474.09927  219.1986  1432.4001 ],[ 487.05173  223.77829 1388.4893 ],[ 244.05344  205.8493  1708.6895 ],[ 237.39365  284.41058 1588.9918 ],[ 235.93945  301.56488 1565.0522 ],[ 372.40936  559.44775 1474.1185 ],[ 281.4515  267.0416 1664.48  ]
[ 318.16086  191.09833 1684.6029 ],[ 318.06973  253.84091 1655.9916 ],[ 320.86163   107.037125 1675.8148  ],[ 488.51     206.50777 1441.8613 ],[ 503.61847  208.6667  1399.5872 ],[ 244.25818  205.55577 1709.2603 ],[ 237.52109  283.579   1591.2805 ],[ 236.05197  300.5929  1567.6846 ],[ 368.80743  560.32385 1472.407  ],[ 281.70026  267.6317  1664.545  ]
[ 318.0595  190.53   1685.0487],[ 317.9508   254.12988 1657.7761 ],[ 320.8359   106.41026 1677.7455 ],[ 490.11792  187.14413 1442.7439 ],[ 504.9693   185.18265 1399.6724 ],[ 244.51631  205.20639 1709.7079 ],[ 237.67719  282.94833 1594.0487 ],[ 236.18852  299.87042 1570.9169 ],[ 355.64655  560.5022  1468.5491 ],[ 281.81223  267.79703 1664.7455 ]
[ 317.9588   189.95358 1685.4374 ],[ 317.77582  254.2206  1659.1562 ],[ 320.80936  105.72206 1679.0422 ],[ 497.09073  191.76237 1461.4905 ],[ 512.82184  191.37842 1420.2501 ],[ 244.69353  204.72145 1710.2479 ],[ 237.83102  282.29922 1597.0074 ],[ 236.34006  299.154   1574.3594 ],[ 344.33945  559.65765 1462.5742 ],[ 281.93155  268.1082  1664.9114 ]
[ 317.8203   190.17104 1685.8706 ],[ 316.92197  254.93065 1659.647  ],[ 320.77405  105.7707  1679.9716 ],[ 505.30206  188.39671 1478.5154 ],[ 522.28314  187.54738 1440.056  ],[ 244.02351  204.31306 1710.2019 ],[ 238.00763  281.9437  1599.8746 ],[ 236.70348  298.77258 1577.8092 ],[ 347.16132  559.6037  1453.6998 ],[ 281.46622  268.72424 1665.1124 ]
[ 317.64676  190.60028 1686.4229 ],[ 315.17105  255.69998 1660.0895 ],[ 320.73047  105.9731  1680.4364 ],[ 510.94525  179.1428  1484.5648 ],[ 528.4145  176.6231 1447.5111],[ 244.25066  204.29733 1709.4117 ],[ 238.03856  282.03503 1601.4911 ],[ 236.6943  298.857  1579.907 ],[ 352.0047   559.36676 1450.5342 ],[ 280.11646  269.54858 1665.4055 ]
[ 317.28152  191.0393  1686.9377 ],[ 312.74408  256.31604 1660.3038 ],[ 320.63806  106.15888 1680.8937 ],[ 516.8767   168.03166 1490.9946 ],[ 534.6653   163.67102 1455.2177 ],[ 244.14919  204.0413  1708.8451 ],[ 238.05618  282.23004 1602.8066 ],[ 236.73953  299.12592 1581.599  ],[ 356.6756   558.85486 1451.6179 ],[ 278.19968  270.9549  1665.7245 ]
[ 316.83496  191.51895 1687.64   ],[ 310.78278  256.89    1660.8606 ],[ 320.30463   106.368546 1681.4017  ],[ 523.00476  160.37558 1501.3677 ],[ 541.2779   154.99402 1467.6614 ],[ 244.19427  203.62036 1707.9766 ],[ 238.07608  282.5052  1604.2788 ],[ 236.75629  299.52194 1583.5393 ],[ 357.94925  558.2131  1453.5789 ],[ 276.6201   272.17078 1665.9861 ]
[ 315.46243  191.8998  1689.0999 ],[ 309.7729   257.40512 1661.5989 ],[ 319.30136  106.49327 1682.1326 ],[ 530.91534  153.17589 1515.9414 ],[ 549.89795  147.19087 1485.7133 ],[ 242.83572  202.62538 1707.4016 ],[ 237.91629  282.0983  1603.9583 ],[ 236.85529  299.23907 1583.2695 ],[ 358.12973  557.6551  1456.7285 ],[ 275.4779   272.10724 1666.2296 ]
[ 313.10358  192.25125 1691.1127 ],[ 309.0886   257.89682 1662.5836 ],[ 317.54443  106.61546 1683.0272 ],[ 532.9305  146.0678 1533.046 ],[ 551.946    139.12445 1506.6387 ],[ 239.9504   202.26765 1706.6738 ],[ 237.38525  281.537   1601.869  ],[ 236.83142  298.65207 1580.9081 ],[ 357.0016  557.1653 1455.9585],[ 274.3795   271.63354 1666.432  ]
[ 310.96387  192.63103 1694.3038 ],[ 308.4928   258.23337 1663.7045 ],[ 315.4777   106.76183 1684.3423 ],[ 539.5552   140.36415 1539.6367 ],[ 558.8799   133.99113 1514.8627 ],[ 235.48196  201.31288 1705.9357 ],[ 236.59204  280.64258 1604.7471 ],[ 236.83107  297.72437 1584.5094 ],[ 354.39438  556.7036  1454.7886 ],[ 273.1173   270.94894 1667.0178 ]
[ 308.86523  192.9543  1697.7919 ],[ 307.68875  257.0897  1665.56   ],[ 313.14304  106.856   1685.8569 ],[ 544.61346  136.70692 1553.8489 ],[ 564.27167  131.10866 1531.7352 ],[ 230.25363  200.19373 1705.7687 ],[ 234.94063  279.80704 1606.6395 ],[ 235.9483  296.9233 1586.8137],[ 351.10162  556.2495  1453.8959 ],[ 271.8236   270.68112 1668.0808 ]
[ 307.37857  193.2651  1703.1776 ],[ 306.65326  256.07196 1667.8611 ],[ 311.1033   106.98369 1687.8447 ],[ 547.77563  135.41432 1571.5721 ],[ 567.7065   130.52979 1552.8832 ],[ 228.18051  200.98892 1705.4922 ],[ 230.49551  281.98148 1604.7588 ],[ 230.99384  299.41568 1584.612  ],[ 347.22324  554.9811  1454.1063 ],[ 270.65652  270.83234 1670.7262 ]
[ 306.28964  193.5124  1709.2866 ],[ 305.34988  255.24745 1671.724  ],[ 309.40863   107.118416 1690.1292  ],[ 547.87506  135.1889  1590.4924 ],[ 567.58     130.91457 1575.424  ],[ 227.68709  201.65363 1705.5833 ],[ 226.43874  283.0186  1605.008  ],[ 226.17006  300.53076 1584.8931 ],[ 347.9699  553.8134 1454.9509],[ 269.49277  270.92813 1677.0256 ]
[ 305.22235  193.78282 1713.4856 ],[ 303.75195  254.88425 1677.1981 ],[ 307.78577  107.39479 1693.9099 ],[ 546.1803   134.73909 1612.178  ],[ 565.282    131.09956 1601.1489 ],[ 226.90213  202.12215 1705.3728 ],[ 224.39111  283.01474 1607.2982 ],[ 223.85168  300.39252 1587.6833 ],[ 348.88168  553.0626  1457.5029 ],[ 268.37152  270.732   1687.3031 ]
[ 304.14044  193.86983 1717.024  ],[ 302.2651   254.72455 1683.9385 ],[ 306.31012  107.69374 1697.9471 ],[ 544.3912   135.73102 1617.571  ],[ 563.3014   132.43195 1606.8441 ],[ 226.0167   202.46912 1705.5731 ],[ 222.06708  283.25912 1611.9211 ],[ 221.22144  300.5569  1593.1908 ],[ 348.6651  551.0061 1463.5488],[ 267.15952  270.3611  1695.4    ]
[ 303.11462  193.56908 1720.6393 ],[ 301.15863  254.37524 1690.3257 ],[ 305.17905  107.9986  1702.1422 ],[ 540.9289   136.84303 1624.6135 ],[ 559.36017  133.78722 1613.2981 ],[ 223.88635  202.3739  1705.881  ],[ 219.2287   281.78925 1619.879  ],[ 218.23718  298.69507 1602.6786 ],[ 347.94003  547.77856 1475.0662 ],[ 266.15204  269.21817 1698.7694 ]
[ 302.25064  192.84436 1724.0791 ],[ 300.24942  253.66025 1694.5305 ],[ 303.98367  108.31488 1706.5492 ],[ 537.43054  138.03496 1630.9545 ],[ 555.5602   135.19086 1617.8473 ],[ 221.1282  202.028  1706.1417],[ 218.60593  280.3308  1625.479  ],[ 218.07112  296.9333  1609.3464 ],[ 346.9264  543.4121 1493.198 ],[ 265.6248  266.816  1703.3577]
[ 301.81055  192.02641 1727.1421 ],[ 299.77322  252.7409  1696.8925 ],[ 303.0561   108.53208 1709.924  ],[ 534.8376   139.08687 1639.4796 ],[ 552.6226   136.51309 1626.477  ],[ 218.77502  202.18985 1706.4254 ],[ 219.26237  279.62427 1630.8752 ],[ 219.36533  295.98013 1615.7653 ],[ 346.2891   538.78076 1506.504  ],[ 265.2039   263.25735 1709.3966 ]
[ 301.65393  190.85912 1732.0997 ],[ 299.60858  251.33014 1701.7496 ],[ 302.653     108.140785 1713.2352  ],[ 533.15234  139.94678 1648.7896 ],[ 550.6234   137.65573 1636.9222 ],[ 218.27954  202.21707 1706.7725 ],[ 218.61212  278.85233 1632.2571 ],[ 218.68231  295.02676 1617.354  ],[ 345.90204  537.7564  1506.0576 ],[ 265.28683  262.09015 1715.9572 ]
[ 301.65204  189.20874 1739.6245 ],[ 299.63345  249.36139 1709.7443 ],[ 302.31137  106.93331 1716.962  ],[ 532.43787  140.07658 1649.0499 ],[ 550.04034  137.81158 1636.5403 ],[ 217.27583  201.66122 1706.9026 ],[ 217.88821  278.96817 1633.9983 ],[ 218.0173   295.26483 1619.4175 ],[ 343.63    536.5596 1506.411 ],[ 265.29297  262.07938 1720.3677 ]
[ 301.6978   187.73376 1747.4261 ],[ 299.7253   247.62465 1718.529  ],[ 302.1813    105.652466 1719.8112  ],[ 533.59656  140.00108 1648.0723 ],[ 551.4477   138.00366 1635.4067 ],[ 216.94617  201.00768 1707.0632 ],[ 217.13437  279.46088 1635.5896 ],[ 217.174    295.98157 1621.2949 ],[ 340.20267  536.08624 1518.1177 ],[ 265.1566  262.1575 1723.7894]
[ 301.74     186.53392 1752.695  ],[ 299.80847  246.25684 1724.9169 ],[ 302.14136  104.46046 1721.7766 ],[ 534.6035   141.53125 1657.3651 ],[ 552.44324  140.28096 1646.5317 ],[ 217.0268   200.36324 1707.7375 ],[ 216.35876  279.20523 1633.615  ],[ 216.21782  295.84003 1618.7905 ],[ 341.87137  537.3082  1530.5227 ],[ 265.06247  262.5522  1724.8418 ]
[ 301.76144  185.51074 1755.0643 ],[ 299.86752  245.18192 1728.6787 ],[ 302.13458  103.25563 1723.0431 ],[ 535.002    141.47684 1652.5569 ],[ 552.9636   140.45953 1640.7345 ],[ 218.4328  200.0498 1710.8293],[ 216.3594   278.29202 1631.6146 ],[ 215.92033  294.86108 1615.7717 ],[ 346.27722  536.2775  1538.6716 ],[ 265.07578  262.93896 1726.2068 ]
[ 301.83255  185.12012 1755.9756 ],[ 300.5105   244.82652 1729.9458 ],[ 302.57175  102.66515 1723.9451 ],[ 536.02765  142.00652 1654.0022 ],[ 553.9732   141.37126 1642.4696 ],[ 219.82568  199.92796 1716.1688 ],[ 216.60507  277.9841  1637.1621 ],[ 215.9233   294.50818 1621.3607 ],[ 352.64612  535.581   1556.6478 ],[ 265.53186  263.31332 1726.1272 ]
[ 302.7627   185.08226 1756.4084 ],[ 302.1234   244.88405 1730.4429 ],[ 303.7373   102.45477 1724.8273 ],[ 537.91644  141.55687 1653.9319 ],[ 556.0666   140.70284 1642.2874 ],[ 222.03769  199.90526 1729.2944 ],[ 217.2806   277.98642 1647.3619 ],[ 216.27184  294.54407 1630.9755 ],[ 352.62628  535.7048  1553.4192 ],[ 266.9667   263.31696 1726.3291 ]
[ 304.69485  185.17453 1756.8418 ],[ 304.65182  245.09981 1730.6807 ],[ 305.54004   102.398056 1725.7335  ],[ 539.31964  141.087   1655.0682 ],[ 557.4339   140.06747 1643.5634 ],[ 223.80923  199.86691 1738.0938 ],[ 217.64801  276.67868 1650.0386 ],[ 216.336    293.03543 1632.4275 ],[ 352.86877  536.3822  1551.0709 ],[ 269.26056  262.73215 1726.5657 ]
[ 307.78024  185.31496 1757.0615 ],[ 308.1568   245.42352 1730.793  ],[ 307.77814  102.41261 1726.6412 ],[ 540.2013   140.92036 1658.7805 ],[ 558.0464   139.88853 1648.1364 ],[ 225.38007  200.0397  1743.1865 ],[ 218.7552   276.45734 1661.967  ],[ 217.35176  292.64597 1645.7231 ],[ 353.88486  536.6559  1548.8994 ],[ 272.66794  262.29486 1726.6564 ]
[ 311.02893  185.44264 1757.2617 ],[ 311.1925  245.7857 1730.865 ],[ 309.87518  102.45058 1727.5977 ],[ 541.1846  140.285  1659.3645],[ 558.7927   139.23209 1648.8436 ],[ 228.15268  200.13007 1745.9742 ],[ 219.93106  276.09683 1673.6254 ],[ 218.20068  292.0852  1659.1556 ],[ 355.4683  536.2042 1546.9982],[ 275.65524  262.2202  1726.7063 ]
[ 314.0654   185.54901 1757.4741 ],[ 313.59314  246.15987 1730.924  ],[ 311.93008  102.50046 1728.5715 ],[ 543.8745   139.31093 1656.941  ],[ 561.5931  138.3244 1645.8798],[ 232.57474  201.33061 1749.7609 ],[ 221.08934  276.82312 1674.7075 ],[ 218.66762  292.74097 1659.6969 ],[ 358.13757  535.8246  1547.0634 ],[ 278.07013  262.35983 1726.7206 ]
[ 316.42993  185.65807 1757.698  ],[ 315.5063   246.56104 1730.9719 ],[ 313.95758   102.572205 1729.5844  ],[ 545.9591  137.6782 1655.3063],[ 563.7408   136.40744 1643.9634 ],[ 237.16418  202.56752 1752.1892 ],[ 225.0952  277.8406 1675.1262],[ 222.5469   293.73404 1659.7136 ],[ 357.3045  535.224  1545.3452],[ 279.9903  262.6523 1726.7487]
[ 318.75308  186.42482 1758.1816 ],[ 317.43423  247.60823 1730.756  ],[ 316.53738   103.324646 1730.6785  ],[ 548.8006   135.55069 1653.3583 ],[ 566.6356   133.88232 1641.7363 ],[ 240.61673  203.9234  1756.2402 ],[ 228.6896  277.7975 1667.0563],[ 226.14938  293.53107 1649.2195 ],[ 356.6552  534.5809 1542.9805],[ 281.96478  263.01807 1726.7987 ]
[ 320.82782  187.54808 1758.7704 ],[ 319.4277   249.02151 1730.3842 ],[ 319.18298  104.45593 1731.7924 ],[ 551.6968   133.17375 1651.98   ],[ 569.54535  130.9889  1640.233  ],[ 244.67938  203.79086 1762.9647 ],[ 233.00357  276.91132 1670.003  ],[ 230.51068  292.52325 1651.4108 ],[ 355.9934   534.02765 1544.2758 ],[ 284.0348   263.39966 1727.196  ]
[ 322.05475  188.15895 1759.4332 ],[ 320.78885  249.8413  1730.1002 ],[ 321.2981  105.0847 1732.9707],[ 553.2734   130.84677 1650.856  ],[ 571.06744  127.95018 1639.1571 ],[ 249.41469  203.62378 1775.1605 ],[ 232.97925  274.767   1676.6326 ],[ 229.45761  290.01096 1656.927  ],[ 355.86676  533.4594  1545.0364 ],[ 285.47406  263.04718 1728.7362 ]
[ 322.92056  188.34335 1762.6575 ],[ 322.1407   249.99356 1730.9225 ],[ 323.01776  105.36173 1734.8708 ],[ 554.65497  131.49681 1652.249  ],[ 572.4262   128.68945 1640.9127 ],[ 254.59244  201.0076  1791.2013 ],[ 234.00702  270.1352  1690.9775 ],[ 229.5936   284.95584 1670.9327 ],[ 356.81696  532.35455 1546.7268 ],[ 287.0313  262.8206 1731.3289]
[ 323.9249   187.16763 1767.7969 ],[ 323.33868  248.54053 1732.2351 ],[ 324.61685  104.42674 1737.3995 ],[ 555.233    131.05002 1647.2345 ],[ 573.09375  128.06444 1634.9801 ],[ 259.22052  196.60017 1795.1089 ],[ 234.38799  265.06802 1702.1715 ],[ 229.09248  279.66867 1683.584  ],[ 360.1857  530.3473 1549.7957],[ 288.76495  262.11963 1735.632  ]
[ 325.37805  185.13307 1774.7747 ],[ 324.89243  246.07214 1734.9753 ],[ 326.6449   102.86035 1740.6893 ],[ 556.597    130.66629 1642.4473 ],[ 574.767     127.493065 1629.2927  ],[ 260.36285  191.55527 1786.5308 ],[ 235.31906  262.4672  1704.1304 ],[ 230.01685  277.48053 1687.6503 ],[ 362.51953  527.11896 1553.5859 ],[ 291.0483   261.00482 1741.8193 ]
[ 327.1159   183.40875 1778.36   ],[ 326.45746  244.25691 1739.2412 ],[ 329.20166   101.562996 1742.8347  ],[ 557.8476   130.32217 1636.6019 ],[ 576.1701   126.99594 1622.3209 ],[ 261.6168   188.22868 1783.353  ],[ 236.23529  259.4011  1702.8398 ],[ 230.86821  274.45093 1686.7372 ],[ 365.9294  525.0588 1555.8649],[ 293.12552  260.07187 1746.39   ]
[ 329.1172   182.04286 1780.0153 ],[ 328.24008  243.061   1744.1095 ],[ 331.98337  100.65019 1744.2333 ],[ 560.3325   129.72478 1628.2471 ],[ 578.9128   126.26744 1612.3594 ],[ 262.8574   186.71835 1779.6311 ],[ 240.63263  259.9725  1705.6177 ],[ 235.9542  275.3929 1690.815 ],[ 370.43988  523.6097  1557.305  ],[ 294.96872  259.15472 1747.9877 ]
[ 330.7787  180.8311 1780.1902],[ 329.75195  242.06921 1748.3468 ],[ 334.185     99.73405 1744.8708 ],[ 563.8769   130.01183 1626.3119 ],[ 582.7283   126.96619 1609.9517 ],[ 263.45105  185.56969 1775.6826 ],[ 245.2024   260.96353 1706.059  ],[ 241.37247  276.7868  1692.1343 ],[ 370.43585  522.78186 1558.095  ],[ 296.3395   258.81863 1749.5217 ]
[ 331.94904  179.33682 1780.0249 ],[ 330.89008  240.71362 1750.827  ],[ 335.54907    98.328094 1745.5547  ],[ 564.30054  129.9351  1626.3387 ],[ 583.1848  126.7427 1610.1758],[ 262.50516  184.27196 1774.2217 ],[ 246.79126  260.6493  1707.2616 ],[ 243.49942  276.64938 1693.8696 ],[ 370.28568  521.82947 1559.4843 ],[ 297.1915  257.9206 1749.7773]
[ 333.44476  177.69975 1779.7186 ],[ 332.27972  239.18266 1752.2434 ],[ 336.62448   96.48465 1746.1891 ],[ 564.5196   130.78728 1628.4263 ],[ 583.40063   127.818016 1612.7705  ],[ 261.79883  182.99977 1771.9695 ],[ 250.34097  260.50836 1709.8456 ],[ 247.94875  276.6909  1697.4208 ],[ 370.0511   520.88184 1561.7733 ],[ 298.23743  256.70633 1750.5966 ]
[ 335.1333   176.19043 1779.3757 ],[ 333.75882  237.76924 1753.0569 ],[ 337.79407   94.65507 1746.4081 ],[ 565.7326   131.51413 1628.9551 ],[ 584.77277  128.76393 1613.371  ],[ 261.80774  182.17815 1772.2421 ],[ 251.51288  260.66287 1713.7407 ],[ 249.36899  277.00726 1702.0404 ],[ 369.46866  520.1428  1564.9348 ],[ 299.61047  256.1666  1750.8578 ]
[ 336.5786   175.20201 1779.2367 ],[ 335.0158   236.86896 1753.6143 ],[ 338.83884   93.34907 1746.6403 ],[ 566.30475  132.79063 1630.1969 ],[ 585.43994  130.65143 1614.803  ],[ 262.2901   180.86537 1772.3622 ],[ 252.31667  259.63736 1714.1587 ],[ 250.24016  276.0381  1702.518  ],[ 369.25995  519.26227 1571.189  ],[ 300.98358  256.19394 1751.8322 ]
[ 337.79578  174.82625 1779.3981 ],[ 336.18805  236.59406 1754.0426 ],[ 339.92834    92.773506 1746.9327  ],[ 566.007    133.51373 1629.633  ],[ 585.122    131.53624 1614.2727 ],[ 263.14496  179.78787 1772.576  ],[ 253.1818   258.41412 1715.0787 ],[ 251.10846  274.77628 1703.5792 ],[ 369.06494  518.08844 1577.9915 ],[ 302.22614  256.07135 1753.0011 ]
[ 339.01025  174.64572 1779.5176 ],[ 337.4378   236.54587 1754.4338 ],[ 341.2178    92.47215 1746.9581 ],[ 565.287    134.41731 1628.1516 ],[ 584.2674   132.50891 1612.7214 ],[ 264.2101   178.88257 1773.0723 ],[ 254.45108  256.86588 1716.8185 ],[ 252.42203  273.07986 1705.5677 ],[ 369.49683  517.6021  1584.5918 ],[ 303.5371   256.00403 1754.0803 ]
