left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 305.02484  308.3748  1559.8287 ],[ 302.78415  374.61542 1517.7427 ],[ 306.2199   230.14355 1574.8506 ],[ 344.83994  272.85437 1403.832  ],[ 335.85117  260.07953 1380.8257 ],[ 205.24086  313.83344 1619.6113 ],[ 144.90547  349.86603 1440.3777 ],[ 130.99054  358.17612 1404.531  ],[ 338.9234  676.4059 1493.8796],[ 265.0889   392.79608 1482.4465 ]
[ 305.73175  306.76398 1559.5087 ],[ 303.4847   373.02985 1517.92   ],[ 307.78976  228.05124 1574.5808 ],[ 344.22513  273.86005 1401.4264 ],[ 335.07318  261.34225 1378.016  ],[ 209.3554  314.407  1616.332 ],[ 158.17838  364.28888 1441.5227 ],[ 146.41649  375.7531  1406.5608 ],[ 339.74014  675.99286 1494.2365 ],[ 265.67035  392.49515 1481.5785 ]
[ 306.5571  304.3941 1558.9207],[ 304.25555  370.84937 1517.2029 ],[ 309.36786  225.04367 1574.2633 ],[ 345.3875   271.90158 1402.4182 ],[ 336.45074  259.15417 1379.251  ],[ 213.93066  313.3502  1611.5448 ],[ 176.35013  375.09995 1443.3127 ],[ 167.75764  389.2185  1409.6664 ],[ 339.9361  674.6108 1495.2059],[ 266.8869  391.3303 1481.0532]
[ 307.9562  302.0765 1558.6614],[ 305.4716   368.73145 1517.1516 ],[ 311.25638  221.92001 1573.975  ],[ 346.73883  268.7582  1403.4492 ],[ 338.05426  255.78723 1380.3955 ],[ 217.7751  313.3701 1606.377 ],[ 199.6582  384.0156 1447.5792],[ 195.54715  400.04636 1415.8197 ],[ 340.52783  674.51276 1494.8857 ],[ 268.0553  389.9973 1481.5319]
[ 310.101    301.27872 1558.5825 ],[ 307.33243  368.1117  1517.7344 ],[ 313.48117  220.21527 1573.7148 ],[ 347.53455  269.5744  1400.334  ],[ 338.7427  256.7672 1376.9955],[ 220.84134  312.6235  1604.092  ],[ 215.39854  385.01877 1450.2852 ],[ 214.16843  401.3804  1419.5238 ],[ 342.61316  675.4073  1494.1123 ],[ 269.57297  390.8773  1481.9446 ]
[ 311.7097   301.22137 1558.4308 ],[ 308.69205  368.3068  1518.1873 ],[ 315.62347  219.24579 1573.4375 ],[ 348.80588  269.63477 1395.4889 ],[ 339.96304  256.65317 1371.6362 ],[ 224.65854  312.91504 1602.5592 ],[ 224.03815  387.21564 1451.1157 ],[ 223.8982   403.97644 1420.827  ],[ 344.4522  675.9854 1493.4895],[ 270.51733  391.68893 1482.5359 ]
[ 313.2002   300.58368 1558.0671 ],[ 310.1656  368.0041 1518.582 ],[ 317.366    217.78546 1573.1199 ],[ 351.30798  269.26303 1393.875  ],[ 342.8033   256.24338 1369.708  ],[ 230.43738  314.4003  1599.5117 ],[ 214.83115  390.09412 1452.0592 ],[ 211.32169  407.11588 1422.5687 ],[ 346.23053  676.4384  1492.6167 ],[ 271.60782  391.56366 1482.6976 ]
[ 314.37988  299.86862 1557.7257 ],[ 311.37067  367.60727 1518.7086 ],[ 318.59225  216.36479 1572.7998 ],[ 352.4162   269.29266 1392.0503 ],[ 343.86713  256.44818 1367.6289 ],[ 232.74393  313.43054 1597.0413 ],[ 214.98924  388.14444 1447.814  ],[ 210.98987  404.97433 1417.9685 ],[ 347.5633   676.66693 1491.785  ],[ 272.65234  391.39883 1482.7163 ]
[ 315.60654  299.72934 1556.8561 ],[ 312.65216  367.81308 1518.2123 ],[ 319.3136   215.65504 1572.3441 ],[ 353.6276   268.68463 1390.6383 ],[ 345.08002  256.10355 1365.6194 ],[ 232.32153  312.86755 1591.8171 ],[ 219.92874  388.79492 1445.3337 ],[ 217.1425   405.86545 1416.0371 ],[ 348.99948  677.0655  1490.2297 ],[ 273.85773  391.57632 1482.4521 ]
[ 316.32755  299.80865 1555.8496 ],[ 313.60193  368.23203 1517.5438 ],[ 319.77884  215.28418 1571.8231 ],[ 354.8387   269.35312 1389.4954 ],[ 345.95752  257.2044  1364.1381 ],[ 233.09363  312.8896  1584.1016 ],[ 227.97787  385.7155  1426.5209 ],[ 226.81602  402.25504 1395.0048 ],[ 350.11908  677.74176 1487.3627 ],[ 274.784    391.92157 1481.785  ]
