left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 335.4494  313.2387 1644.8252],[ 333.93643  377.51978 1595.2384 ],[ 334.97147  236.1786  1663.8799 ],[ 375.52737  242.91687 1511.5232 ],[ 364.98346  208.5664  1518.0665 ],[ 203.25983  297.36438 1674.5438 ],[ 119.78855  290.02148 1629.5192 ],[ 102.5377   288.50394 1620.5143 ],[ 366.0409  697.9965 1369.539 ],[ 297.8433  391.3097 1557.7491]
[ 335.4463   313.19006 1644.808  ],[ 333.93286  377.33313 1595.3003 ],[ 334.95087  236.1773  1663.85   ],[ 386.48553  270.45288 1492.7596 ],[ 370.62646  242.49469 1453.0018 ],[ 203.18365  297.58237 1675.1167 ],[ 119.85857  289.9029  1629.3593 ],[ 102.62877  288.31494 1620.2078 ],[ 366.16183  697.912   1368.5645 ],[ 297.8667  391.1418 1557.7175]
[ 336.7317   313.16437 1644.2089 ],[ 335.10944  377.19937 1594.5822 ],[ 335.91223  236.17007 1663.6832 ],[ 386.17917  270.7217  1492.5428 ],[ 370.2263  242.8725 1452.5834],[ 203.65594  297.39352 1675.852  ],[ 120.449814  289.71213  1629.5688  ],[ 103.23819  288.1232  1620.3123 ],[ 365.88608  698.0592  1367.7798 ],[ 298.77353  390.7831  1558.4229 ]
[ 338.8767   313.12292 1642.3075 ],[ 337.20758  377.1253  1592.8066 ],[ 337.8216   236.15018 1663.1853 ],[ 386.45892  271.78018 1491.955  ],[ 370.58038  243.98212 1451.7047 ],[ 204.90918  296.7208  1677.1653 ],[ 121.79828  289.41583 1629.9764 ],[ 104.59527  287.9038  1620.5387 ],[ 365.35266  698.3275  1367.6733 ],[ 300.40482  390.48776 1559.4214 ]
[ 342.07245  313.0431  1639.8977 ],[ 340.39902  377.04028 1590.5679 ],[ 340.2928   236.12086 1662.5547 ],[ 387.52832  271.42456 1492.8849 ],[ 372.12924  243.23419 1453.1595 ],[ 206.4545   295.78592 1679.2288 ],[ 123.435165  289.00406  1630.4265  ],[ 106.23131  287.59866 1620.666  ],[ 365.96982  698.3842  1368.1191 ],[ 303.22684  390.07425 1560.6292 ]
[ 344.82516  312.91553 1637.8987 ],[ 342.9858   376.89725 1588.6849 ],[ 343.15475  236.09854 1662.0233 ],[ 389.4888  271.3098 1492.2341],[ 374.43192  242.92789 1452.5271 ],[ 209.29152  293.6121  1681.6635 ],[ 126.32922  288.3544  1631.3877 ],[ 109.11935  287.26373 1621.3325 ],[ 369.86078  698.3849  1367.8118 ],[ 305.52872  389.99622 1560.6802 ]
[ 347.0345  312.735  1634.9025],[ 345.32043  376.7673  1585.6459 ],[ 345.70068  236.06345 1661.2283 ],[ 392.98108  243.44359 1531.8007 ],[ 385.00037  209.50043 1548.1232 ],[ 210.86037  292.28177 1684.3019 ],[ 126.83625  287.43414 1629.8193 ],[ 109.35278  286.42548 1618.9229 ],[ 378.27295  699.4181  1366.3894 ],[ 307.5831  390.3719 1559.4427]
[ 350.34583  312.34753 1631.3057 ],[ 348.81073  376.4643  1582.0159 ],[ 348.31476  236.04642 1660.2554 ],[ 394.35583  242.95026 1528.2036 ],[ 385.23956  209.0093  1542.2031 ],[ 213.68568  290.8107  1685.6829 ],[ 129.78546  286.58704 1628.8628 ],[ 112.298065  285.7067   1617.4988  ],[ 382.2031  699.5681 1365.5809],[ 311.1307  391.5865 1555.7521]
[ 354.66956  311.91406 1627.864  ],[ 353.14896  376.11407 1578.5226 ],[ 351.78235  236.03117 1659.3163 ],[ 389.44492  250.21571 1474.3993 ],[ 373.88812  217.01842 1462.5769 ],[ 217.09033  289.1791  1687.4142 ],[ 133.56346  285.62762 1628.4025 ],[ 116.1263  284.8862 1616.6001],[ 389.24927  701.4887  1362.8381 ],[ 315.38757  392.07684 1552.934  ]
[ 358.2559   311.41684 1624.6433 ],[ 356.6957   375.68893 1574.8849 ],[ 355.3047   236.02173 1658.4207 ],[ 410.01572  265.3427  1491.6794 ],[ 393.9419  236.4102 1457.4602],[ 221.38542  289.17752 1686.8772 ],[ 138.25853  284.83347 1629.2576 ],[ 120.92258  283.92752 1617.7336 ],[ 394.44922  704.2573  1359.0537 ],[ 318.85092  392.4714  1548.5751 ]
[ 360.9148  311.6367 1622.737 ],[ 359.2255   375.91586 1572.6511 ],[ 358.5681   236.74556 1657.8574 ],[ 430.0381   379.25934 1320.706  ],[ 423.36105  403.21808 1239.9657 ],[ 225.56104  290.52222 1685.4315 ],[ 142.99126  283.79178 1634.8806 ],[ 125.86073  282.39542 1624.7704 ],[ 396.59753  705.88306 1355.9949 ],[ 321.74927  393.56192 1540.9529 ]
[ 364.3449   314.32578 1620.4597 ],[ 362.5641  378.6228 1568.6367],[ 362.18378  238.4143  1657.3811 ],[ 449.2155   331.02557 1364.7736 ],[ 446.00278  330.76978 1278.4402 ],[ 229.75955  292.10986 1684.1211 ],[ 147.90973  281.84604 1639.0461 ],[ 130.99654  279.72516 1630.0311 ],[ 400.55475  706.622   1352.1619 ],[ 326.0117  394.4323 1532.9409]
[ 368.30176  316.85544 1618.1058 ],[ 366.98126  381.15222 1564.8546 ],[ 365.9536   240.12529 1656.8757 ],[ 463.1586  375.9384 1363.3542],[ 464.94754  396.96518 1277.5266 ],[ 231.88724  292.40073 1682.5454 ],[ 149.56346  280.20007 1639.8055 ],[ 132.58104  277.68323 1631.2576 ],[ 404.49588  707.7935  1345.5215 ],[ 330.9879   394.28937 1528.5933 ]
[ 372.88272  318.891   1616.7275 ],[ 372.84613  383.13373 1562.2734 ],[ 369.60675  241.51918 1656.607  ],[ 480.3044   380.15924 1357.5603 ],[ 488.10645  402.52304 1270.9276 ],[ 234.03226  293.2278  1680.3445 ],[ 151.38924  277.36093 1638.4539 ],[ 134.3509  274.0897 1630.0757],[ 404.42325  707.41925 1332.6196 ],[ 337.44907  393.98438 1525.6226 ]
[ 378.44812  320.64026 1615.4758 ],[ 379.3302   384.77682 1559.9849 ],[ 373.83734  242.77875 1656.359  ],[ 441.07498  267.10226 1487.6641 ],[ 434.69232  251.90022 1470.6276 ],[ 237.49551  294.7076  1678.3715 ],[ 156.09723  272.89813 1635.4266 ],[ 139.30186  268.39804 1626.8376 ],[ 407.7307  707.4526 1326.0125],[ 343.9424   392.51953 1524.2881 ]
[ 383.8438   321.70135 1614.5255 ],[ 384.99573  385.70673 1558.2759 ],[ 378.19116  243.46613 1656.1771 ],[ 445.51392  267.12436 1483.8872 ],[ 438.90253  252.13852 1466.9236 ],[ 235.40405  281.51044 1680.4696 ],[ 152.21594  269.01816 1630.848  ],[ 134.96712  266.42792 1620.9237 ],[ 419.0902   706.84534 1325.969  ],[ 349.5451  390.6581 1523.187 ]
[ 389.2285   322.50977 1613.383  ],[ 389.9627  386.3969 1556.6134],[ 382.80652  243.97946 1655.9365 ],[ 532.679    416.15738 1430.4153 ],[ 543.4123  433.9748 1406.59  ],[ 243.67784  292.10797 1680.4161 ],[ 163.8688  269.1212 1638.2933],[ 147.41196  264.38126 1629.8688 ],[ 428.4803  706.3187 1326.1055],[ 354.77524  389.6388  1520.7737 ]
[ 392.83038  323.015   1612.9103 ],[ 393.19202  386.70047 1555.4966 ],[ 387.47052  244.16167 1655.8586 ],[ 455.20422  267.83438 1480.041  ],[ 448.76532  252.78265 1463.893  ],[ 249.82451  295.82736 1679.4161 ],[ 171.54303  269.82016 1639.6309 ],[ 155.42863  264.46652 1631.6738 ],[ 436.46643  706.7015  1324.0693 ],[ 358.01874  389.45605 1521.0968 ]
[ 396.58972  321.84955 1613.5256 ],[ 397.06317  385.21072 1555.7721 ],[ 392.2796   244.21133 1655.8535 ],[ 460.21393  268.6571  1476.222  ],[ 453.63733  254.10043 1458.6136 ],[ 255.94492  297.65048 1677.0735 ],[ 178.9132   269.21472 1638.7386 ],[ 163.07234  263.3672  1631.0717 ],[ 445.72903  705.5602  1326.8805 ],[ 362.713   389.1626 1518.864 ]
[ 400.3722  321.1922 1613.8859],[ 401.01895  384.08398 1555.2754 ],[ 396.89755  244.215   1655.8605 ],[ 392.50302  119.41139 1337.8634 ],[ 375.3818    83.45682 1294.9    ],[ 260.16254  297.25043 1673.5089 ],[ 183.38885  268.54825 1637.2432 ],[ 167.62418  262.65454 1629.99   ],[ 448.86783  705.91956 1326.3962 ],[ 366.399   388.7364 1521.4283]
[ 403.99072  320.7459  1613.556  ],[ 405.22974  383.25815 1554.5049 ],[ 401.344    244.19363 1655.7191 ],[ 512.11743  349.0875  1471.054  ],[ 539.4294  367.9549 1489.9971],[ 265.45483  299.3092  1667.1436 ],[ 188.90472  270.2716  1638.4402 ],[ 173.27173  264.34158 1632.6995 ],[ 448.4988   705.43384 1326.6204 ],[ 370.78302  388.60284 1521.2157 ]
[ 407.66965  320.4113  1613.258  ],[ 408.90732  382.61273 1554.1313 ],[ 405.75964  244.15472 1655.6025 ],[ 508.0806   338.62186 1500.4025 ],[ 529.9904   354.52182 1538.7019 ],[ 276.40256  308.52905 1652.819  ],[ 201.63623  275.41965 1640.2185 ],[ 186.54492  268.73663 1637.6984 ],[ 446.76276  704.8492  1326.1003 ],[ 374.63333  388.7047  1521.112  ]
[ 410.0653   319.52426 1613.4679 ],[ 411.2927   381.49933 1554.7483 ],[ 409.63904  243.47897 1655.6345 ],[ 507.53934  335.07437 1493.6302 ],[ 528.3383   353.01004 1531.402  ],[ 274.6701   299.45535 1659.2365 ],[ 197.95734  271.501   1640.5292 ],[ 182.40436  265.83347 1636.7877 ],[ 446.44128  705.45996 1322.3599 ],[ 376.7168   388.41473 1523.0511 ]
[ 413.13995  318.01248 1614.1252 ],[ 414.28033  379.808   1556.1089 ],[ 413.2522   242.08171 1655.7988 ],[ 510.8824   333.53836 1486.22   ],[ 531.8009   353.00293 1520.9037 ],[ 279.5826   300.53235 1657.21   ],[ 202.81049  272.44485 1642.1147 ],[ 187.28638  266.76526 1639.0957 ],[ 447.34424  705.66736 1316.8248 ],[ 379.64322  388.19702 1524.5742 ]
[ 415.98508  316.20026 1614.9114 ],[ 417.0478  377.8874 1557.732 ],[ 416.67297  240.38684 1655.997  ],[ 512.2445   335.12476 1486.2959 ],[ 522.89026  344.71307 1502.7383 ],[ 285.71402  303.04312 1656.7944 ],[ 209.58011  274.08066 1645.2855 ],[ 194.22533  268.2395  1642.9838 ],[ 450.48035  705.66254 1311.119  ],[ 382.5573  388.2801 1524.862 ]
[ 418.7828   314.58533 1615.5582 ],[ 419.97345  376.24966 1559.0886 ],[ 419.39752  238.89311 1656.1538 ],[ 519.26166  340.4167  1490.874  ],[ 530.28357  349.32037 1507.217  ],[ 291.80933  304.73383 1656.7799 ],[ 216.40016  274.58374 1648.0035 ],[ 201.22185  268.51514 1646.2483 ],[ 457.26465  705.77527 1311.323  ],[ 385.74692  388.7489  1524.0214 ]
[ 422.55356  313.01746 1616.2043 ],[ 424.16476  374.71603 1560.3708 ],[ 422.28134  237.43985 1656.3074 ],[ 521.80347  340.6696  1492.5789 ],[ 533.30133  348.47342 1509.503  ],[ 297.5081  306.1835 1656.9869],[ 222.29861  276.00266 1649.7594 ],[ 207.1776   269.93472 1648.3138 ],[ 464.6791   705.34534 1312.0326 ],[ 390.19107  389.22086 1523.2859 ]
[ 424.67493  311.34412 1616.7649 ],[ 426.54913  373.16595 1561.6152 ],[ 424.68625  235.9706  1656.4325 ],[ 524.54364  338.90997 1488.1323 ],[ 536.1942   346.90024 1504.3684 ],[ 293.82648  294.80896 1660.6028 ],[ 215.74713  273.4296  1651.1644 ],[ 200.02403  269.12433 1649.2767 ],[ 473.78174  707.46063 1308.7678 ],[ 392.45923  388.83292 1524.688  ]
[ 425.14557  309.48303 1617.3837 ],[ 426.8098   371.49203 1562.9269 ],[ 426.2334   234.38562 1656.5685 ],[ 524.4687   336.12088 1481.888  ],[ 535.904    344.52463 1498.3088 ],[ 296.1245   292.37372 1662.2976 ],[ 216.44852  277.22668 1651.0674 ],[ 200.38307  274.17252 1648.8213 ],[ 476.5227  707.7782 1302.2588],[ 392.65955  388.56412 1525.9573 ]
[ 425.2008   307.84528 1618.1152 ],[ 426.66174  370.00162 1564.0978 ],[ 427.24292  232.98111 1656.7402 ],[ 523.85126  334.73022 1478.5471 ],[ 534.62146  343.93396 1495.8595 ],[ 299.9695   293.77267 1663.6244 ],[ 218.33783  287.3979  1650.2725 ],[ 201.8527  286.1105 1647.602 ],[ 476.87097  707.31464 1297.0686 ],[ 392.43808  388.52945 1527.2634 ]
[ 425.30084  307.20453 1618.4005 ],[ 426.61008  369.50806 1564.4778 ],[ 428.13342  232.50116 1656.8026 ],[ 524.79877  335.6325  1478.1464 ],[ 535.62256  345.13507 1495.4222 ],[ 307.2564   301.06284 1662.3998 ],[ 224.3605   298.76825 1646.9736 ],[ 207.59464  298.30417 1643.8884 ],[ 476.5486  706.9303 1297.4741],[ 392.33875  388.62238 1528.3018 ]
[ 425.45612  306.5972  1618.6816 ],[ 426.61005  369.01413 1564.8625 ],[ 429.2011  232.0245 1656.8705],[ 524.7529   337.60056 1477.8416 ],[ 535.5531   347.52686 1495.0712 ],[ 314.6952   307.28204 1663.0587 ],[ 230.81592  315.35635 1632.4534 ],[ 213.66122  317.00766 1626.3323 ],[ 476.46896  706.9513  1296.2859 ],[ 392.18335  388.835   1530.0504 ]
[ 425.60474  306.34402 1618.844  ],[ 426.62503  368.84036 1565.0161 ],[ 430.20612  231.86182 1656.9124 ],[ 524.85834  339.0641  1478.022  ],[ 535.5924  349.3235 1495.4026],[ 321.88153  312.60538 1663.0605 ],[ 240.50165  337.65656 1604.196  ],[ 223.5037   342.88904 1592.4231 ],[ 475.17184  706.9439  1295.2786 ],[ 392.0946   389.50888 1531.9371 ]
[ 425.7475   306.49582 1619.3448 ],[ 426.63803  368.85202 1565.359  ],[ 430.75577  231.812   1657.0747 ],[ 523.8067   340.78168 1476.395  ],[ 534.229   351.264  1493.4612],[ 328.22372  316.8483  1662.3853 ],[ 255.07428  358.51227 1590.117  ],[ 239.63916  367.30368 1575.6633 ],[ 473.84674  707.1766  1294.9056 ],[ 392.19305  391.14893 1533.5789 ]
[ 425.87598  307.04294 1619.976  ],[ 426.64996  368.95572 1565.7635 ],[ 431.04364  231.81421 1657.3085 ],[ 522.95624  342.02277 1475.1699 ],[ 533.0713   352.80783 1491.8208 ],[ 333.14203  319.8996  1660.5698 ],[ 272.1204   376.74063 1574.7845 ],[ 259.10947  388.86014 1557.6274 ],[ 472.56976  707.3563  1294.7426 ],[ 392.62427  393.14737 1533.3962 ]
[ 425.93823  307.74744 1620.2659 ],[ 426.6671   370.62213 1564.7892 ],[ 431.19055  231.82045 1657.47   ],[ 524.4533   341.68704 1479.0876 ],[ 534.5941   352.50452 1496.2051 ],[ 338.37805  323.30734 1656.3251 ],[ 288.07104  391.7756  1564.6422 ],[ 277.29376  406.44354 1546.3057 ],[ 471.0127  707.5946 1295.7183],[ 392.95892  394.56757 1533.0874 ]
[ 425.8876   308.15756 1619.8528 ],[ 426.647    370.47464 1565.0181 ],[ 431.24078  231.80891 1657.417  ],[ 525.03687  341.17236 1482.7876 ],[ 534.8723   351.77332 1500.8751 ],[ 344.0824   329.11063 1648.9878 ],[ 309.50708  406.9894  1545.2487 ],[ 302.02734  423.83704 1524.5009 ],[ 468.57324  707.20746 1298.7961 ],[ 392.33646  391.95422 1531.9752 ]
[ 425.81052  308.32428 1619.6785 ],[ 426.45154  370.2506  1565.3182 ],[ 431.24878  231.8     1657.3953 ],[ 522.1655   340.29922 1489.4645 ],[ 530.6203   350.43274 1510.8204 ],[ 347.60687  332.68127 1637.0951 ],[ 322.5387   414.69266 1534.7697 ],[ 317.11847  432.42496 1514.3046 ],[ 465.46582  706.9924  1302.0499 ],[ 392.62994  393.90192 1531.6166 ]
[ 424.73505  308.2013  1619.6335 ],[ 424.67902  369.85986 1565.7363 ],[ 430.9881   231.76643 1657.3842 ],[ 518.69507  338.19592 1495.9625 ],[ 526.0709   348.02356 1519.5571 ],[ 351.45526  333.87668 1631.6353 ],[ 336.62286  418.40106 1529.1653 ],[ 333.4146   436.68378 1508.6713 ],[ 461.34674  706.46924 1299.3176 ],[ 391.0281  395.8057 1532.7762]
[ 422.2434   307.84628 1619.7598 ],[ 421.28516  369.3165  1566.29   ],[ 430.06842  231.69649 1657.406  ],[ 518.57544  338.82553 1490.1045 ],[ 526.2554   348.77057 1512.7294 ],[ 348.02942  331.69177 1641.4965 ],[ 337.06335  413.93243 1522.5278 ],[ 334.66122  431.94733 1498.7341 ],[ 458.36212  706.6629  1298.2146 ],[ 387.51053  397.2954  1534.5383 ]
