left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 340.33118  319.92825 1798.4822 ],[ 341.494    382.87274 1710.1625 ],[ 342.21747  242.28238 1798.1299 ],[ 401.59326  343.15973 1542.4912 ],[ 396.14752  345.01907 1499.679  ],[ 201.8979   236.10307 1856.6396 ],[ 126.92491  208.80338 1785.9819 ],[ 111.212776  203.08217  1771.8503  ],[ 373.30838  635.8242  1754.0199 ],[ 310.13635  383.241   1737.7278 ]
[ 340.29486  319.5063  1802.5999 ],[ 341.3766   382.78812 1719.7467 ],[ 342.14075  241.98526 1803.454  ],[ 399.2024  355.4382 1560.7712],[ 393.48587  360.41058 1518.3121 ],[ 201.77019  236.07802 1859.9985 ],[ 127.041245  208.35368  1797.237   ],[ 111.46474  202.57481 1784.6848 ],[ 373.95172  634.8243  1757.2726 ],[ 310.86368  384.76425 1724.5251 ]
[ 340.25262  319.07068 1807.237  ],[ 341.26154  382.54333 1729.1562 ],[ 342.0581   241.70766 1808.6809 ],[ 407.06967  369.1274  1577.031  ],[ 403.6521   377.66623 1534.0364 ],[ 202.10844  236.07817 1867.0983 ],[ 127.556366  208.33434  1797.4587  ],[ 111.947334  202.52557  1783.5309  ],[ 374.18774  633.6308  1762.8652 ],[ 309.7669   382.84677 1730.063  ]
[ 340.20148  318.6963  1812.6805 ],[ 341.1473   382.23132 1738.6271 ],[ 341.97058  241.53325 1814.5438 ],[ 412.81128  375.56232 1587.9171 ],[ 411.08508  385.95685 1545.2537 ],[ 202.62958  236.08374 1874.7539 ],[ 128.38112  208.30959 1801.152  ],[ 112.79726  202.48013 1786.4316 ],[ 374.4203  632.7769 1770.623 ],[ 310.40585  385.0627  1737.2239 ]
[ 340.1457   318.26904 1818.5665 ],[ 341.0517   381.69736 1746.5415 ],[ 341.90576  241.32886 1819.7759 ],[ 418.34784  386.59866 1595.86   ],[ 418.03708  399.40747 1555.3623 ],[ 202.68161  236.0685  1877.0074 ],[ 128.53958  208.10588 1806.8721 ],[ 113.015076  202.25082  1792.845   ],[ 374.7356  632.7779 1776.7072],[ 311.65717  388.47012 1735.8025 ]
[ 340.07837  317.75415 1825.2073 ],[ 340.9879   380.89264 1752.7119 ],[ 341.85684  241.07466 1824.0343 ],[ 420.29486  384.1167  1590.02   ],[ 421.14526  410.05637 1504.3108 ],[ 202.83713  236.08322 1879.4604 ],[ 128.80469  208.05222 1812.988  ],[ 113.34194  202.19753 1799.6936 ],[ 375.46725  630.6716  1782.4647 ],[ 312.1885   389.56116 1734.773  ]
[ 340.0494  317.3958 1828.4187],[ 340.95966  380.4043  1755.9275 ],[ 341.82584  240.83522 1826.8427 ],[ 422.5549   385.13004 1591.4666 ],[ 424.548    411.59103 1506.1967 ],[ 202.89737  236.09625 1880.6108 ],[ 128.88     208.02483 1812.6707 ],[ 113.4057   202.15611 1799.0826 ],[ 375.8794   631.34515 1782.3757 ],[ 312.40903  390.95404 1734.8689 ]
[ 340.0434  317.196  1829.4175],[ 340.9483   380.21326 1757.8046 ],[ 341.81085  240.66281 1828.278  ],[ 427.91327  386.64148 1594.2114 ],[ 432.56546  413.85608 1509.626  ],[ 202.87683  236.10696 1880.6194 ],[ 128.85121  207.95679 1812.3463 ],[ 113.37173  202.07031 1798.6917 ],[ 375.91974  632.8749  1781.9268 ],[ 312.57355  392.47888 1736.5264 ]
[ 340.06943  315.6211  1830.3079 ],[ 340.92685  378.6152  1759.9385 ],[ 341.79956  240.64444 1829.3163 ],[ 428.742    386.76318 1597.9832 ],[ 433.86578  414.04053 1513.6085 ],[ 202.96054  236.12192 1881.9646 ],[ 128.97752  207.94598 1812.7665 ],[ 113.49791  202.05067 1798.9269 ],[ 376.08575  632.38806 1782.6558 ],[ 311.86038  391.8904  1741.1123 ]
[ 340.09082  314.38272 1830.939  ],[ 340.91772  377.3599  1761.5402 ],[ 341.79245  240.6437  1830.0449 ],[ 429.95926  386.863   1605.4092 ],[ 435.7933   414.23822 1521.4308 ],[ 202.91797  236.12645 1882.0056 ],[ 128.92325  207.92284 1813.0403 ],[ 113.44361  202.02267 1799.2472 ],[ 376.20023  631.83356 1783.6119 ],[ 311.4603   391.48462 1745.8862 ]
[ 340.10623  313.38586 1831.6038 ],[ 340.9173  376.3321 1762.7817],[ 341.79013  240.64676 1830.3898 ],[ 431.28876  385.8838  1605.6448 ],[ 437.78253  412.82874 1521.0471 ],[ 202.88055  236.13487 1881.9059 ],[ 128.87637  207.89505 1813.2233 ],[ 113.39764  201.9884  1799.4867 ],[ 376.25702  631.2785  1784.7766 ],[ 311.10995  390.95032 1750.1284 ]
[ 340.07758  314.0656  1833.3425 ],[ 340.9723   376.82397 1761.8738 ],[ 341.78775  240.64879 1830.8988 ],[ 433.25513  385.38522 1605.7461 ],[ 440.65723  412.1144  1520.9042 ],[ 202.86537  236.1532  1881.93   ],[ 128.855    207.89098 1813.1185 ],[ 113.373634  201.97914  1799.3562  ],[ 376.3101   630.33246 1786.7241 ],[ 310.91797  390.3618  1757.6469 ]
[ 340.25497  314.57693 1835.4445 ],[ 341.22726  377.03375 1760.1534 ],[ 341.83783  240.64879 1831.4613 ],[ 435.50134  385.6333  1606.2715 ],[ 443.90967  412.46344 1521.7385 ],[ 202.84778  236.18584 1881.8466 ],[ 128.86441  207.81474 1812.9012 ],[ 113.38728  201.8796  1799.1122 ],[ 376.46002  628.1863  1790.0975 ],[ 310.66928  388.4065  1763.7957 ]
[ 340.41022  314.9262  1838.2522 ],[ 341.5522   376.79425 1756.4155 ],[ 341.88165  240.64485 1832.1841 ],[ 438.47763  386.13483 1607.7148 ],[ 448.25452  413.16653 1523.8478 ],[ 202.83353  236.25047 1881.7391 ],[ 128.79927  207.96529 1812.4235 ],[ 113.30765  202.04663 1798.5603 ],[ 377.17535  622.89355 1793.5885 ],[ 309.84854  384.397   1761.6292 ]
