left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 371.10397  323.4394  1678.7023 ],[ 372.56348  389.28134 1615.8105 ],[ 373.4061   246.98836 1718.4236 ],[ 468.65887  417.75003 1519.5732 ],[ 474.30548  435.70898 1489.0369 ],[ 280.2306   328.37592 1698.3047 ],[ 204.55197  295.82022 1618.3539 ],[ 188.51001  288.91922 1602.3638 ],[ 438.73938  704.0859  1331.2283 ],[ 337.6289  397.9934 1603.1052]
[ 370.60736  323.59186 1678.6953 ],[ 371.81015  389.61298 1615.512  ],[ 372.94757  246.9859  1718.2084 ],[ 473.10602  414.22745 1527.3882 ],[ 479.98062  431.4795  1496.3474 ],[ 279.9874  328.6525 1698.1895],[ 205.05893  295.97125 1618.437  ],[ 189.17828  289.04465 1602.4866 ],[ 420.8388  705.2718 1339.2308],[ 336.9071   397.97098 1604.1311 ]
[ 370.14346  323.72852 1678.643  ],[ 370.88965  389.88562 1615.263  ],[ 372.67853  246.98178 1717.9468 ],[ 477.10736  410.05844 1539.8151 ],[ 484.99506  426.7285  1509.2682 ],[ 280.58386  327.38644 1698.7059 ],[ 205.64572  295.97278 1618.8182 ],[ 189.76167  289.3143  1602.8407 ],[ 401.07153  704.48474 1358.5842 ],[ 336.07938  397.92084 1605.1082 ]
[ 369.5903  323.8495 1678.5769],[ 369.57797  390.09848 1615.0665 ],[ 372.45563  246.9722  1717.6967 ],[ 476.27985  413.92902 1555.8457 ],[ 483.73834  431.1046  1529.0135 ],[ 280.3944  327.596  1698.5586],[ 205.92563  296.12054 1618.8995 ],[ 190.14374  289.45007 1602.9678 ],[ 395.6958  703.8396 1376.6384],[ 334.8965   397.79742 1606.4276 ]
[ 369.33954  323.97162 1678.5083 ],[ 369.13376  390.29767 1614.8813 ],[ 372.3965   246.96333 1717.4758 ],[ 481.00317  414.01886 1557.5061 ],[ 489.2682  430.9937 1532.1385],[ 280.1731  327.8728 1698.3678],[ 206.06215  296.36377 1619.0433 ],[ 190.3599  289.6878 1603.1785],[ 399.45584  703.066   1398.325  ],[ 334.39093  397.4683  1607.9373 ]
[ 369.19128  324.08246 1678.4509 ],[ 368.92307  390.46677 1614.7236 ],[ 372.3662   246.95226 1717.3832 ],[ 476.29575  416.64142 1550.5525 ],[ 483.34058  434.0964  1525.3429 ],[ 280.09952  328.2162  1698.1487 ],[ 206.4399   296.51178 1618.4143 ],[ 190.82834  289.79227 1602.4674 ],[ 406.76877  702.94403 1407.5452 ],[ 334.11404  397.1544  1607.958  ]
[ 368.95654  324.1812  1678.4011 ],[ 368.74536  390.6098  1614.5896 ],[ 372.3105  246.9383 1717.354 ],[ 469.18408  417.5054  1531.611  ],[ 474.37747  435.3627  1504.7468 ],[ 279.94818  328.30258 1697.8445 ],[ 206.856   296.2318 1616.7747],[ 191.34904  289.4278  1600.5607 ],[ 411.8546  702.9809 1407.7349],[ 333.85016  396.86038 1608.2582 ]
[ 368.8986   324.28445 1678.3501 ],[ 368.77478  390.7441  1614.4628 ],[ 372.29944  246.92628 1717.346  ],[ 438.58334  345.93814 1428.6217 ],[ 436.40015  348.23193 1384.8033 ],[ 279.81436  328.3952  1697.2523 ],[ 207.43619  296.03357 1612.7576 ],[ 192.04083  289.15002 1595.8586 ],[ 413.10703  702.99115 1405.6609 ],[ 333.89276  396.92108 1608.0944 ]
[ 368.8351   324.37482 1678.3059 ],[ 368.78708  390.85345 1614.3591 ],[ 372.28687  246.91469 1717.3397 ],[ 430.08194  335.95093 1430.6094 ],[ 425.7188   335.89713 1388.6482 ],[ 279.67398  328.50662 1696.5529 ],[ 207.78336  295.6804  1607.4379 ],[ 192.43796  288.67346 1589.6149 ],[ 412.76648  702.93713 1403.9791 ],[ 333.9297   397.06387 1607.9702 ]
[ 368.78662  324.4538  1678.2682 ],[ 368.80173  390.9415  1614.2754 ],[ 372.27765  246.90222 1717.3593 ],[ 425.4526  327.1868 1427.6732],[ 419.77643  325.27582 1386.8916 ],[ 279.57477  328.59665 1695.9224 ],[ 207.25691  294.74094 1603.024  ],[ 191.7757  287.4934 1584.4443],[ 412.55307  702.9471  1400.9026 ],[ 333.95175  397.1803  1607.8625 ]
