left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 416.15463  346.15103 1440.1715 ],[ 415.35284  426.5894  1374.5491 ],[ 413.2827   251.28894 1431.0282 ],[ 444.8732   304.65848 1253.5605 ],[ 433.82434  292.26544 1227.2405 ],[ 322.60788  353.1906  1434.1633 ],[ 331.58087  302.05008 1243.1816 ],[ 333.7168   289.87668 1204.9854 ],[ 447.88367  759.15607 1394.6757 ],[ 377.9259   435.25763 1411.6761 ]
[ 410.94098  346.12546 1442.0146 ],[ 406.71353  426.17935 1376.921  ],[ 411.80634  251.29254 1433.9897 ],[ 443.31424  302.3185  1254.1766 ],[ 431.85208  289.9796  1228.2992 ],[ 315.5874   349.25858 1435.3026 ],[ 315.1289   295.56186 1246.2544 ],[ 315.01996  282.80643 1208.4447 ],[ 439.4881  753.6352 1410.555 ],[ 372.8628   437.58154 1419.1984 ]
[ 404.8385   344.36893 1445.4177 ],[ 399.70758  424.11633 1381.6582 ],[ 410.1136   251.22531 1436.9604 ],[ 441.7727   300.07773 1255.2661 ],[ 429.9389   287.65903 1230.3481 ],[ 279.39514  328.4359  1416.1202 ],[ 292.21954  263.77628 1243.7062 ],[ 295.22327  248.63171 1209.2234 ],[ 433.78177  750.19867 1419.6014 ],[ 371.4723  439.8833 1436.6842]
[ 400.96033  342.88385 1451.0326 ],[ 395.63953  422.27432 1388.4308 ],[ 408.96613  251.12503 1440.5493 ],[ 440.7184  298.4045 1252.3564],[ 428.63165  286.10974 1227.6029 ],[ 261.6695   307.97534 1389.7289 ],[ 277.9974   232.34497 1234.6702 ],[ 281.7678  214.8806 1203.6584],[ 428.3308  752.7201 1422.0066],[ 367.65118  443.11032 1435.2462 ]
[ 398.90753  341.4098  1457.2059 ],[ 393.9703   420.49673 1396.7423 ],[ 408.31314  251.03723 1443.6873 ],[ 441.63336  299.19592 1254.532  ],[ 429.7609  286.7886 1229.9253],[ 255.37657  295.5516  1393.5576 ],[ 267.74927  212.49591 1253.5387 ],[ 270.56305  193.60735 1225.5349 ],[ 428.11987  750.67096 1425.3087 ],[ 365.67     441.44693 1444.2622 ]
[ 397.7567   339.90106 1463.4137 ],[ 393.10114  418.70386 1407.9335 ],[ 407.9218   250.95709 1446.2446 ],[ 441.49155  299.24127 1254.3081 ],[ 429.6142   287.04147 1229.5311 ],[ 254.75153  292.57376 1407.6007 ],[ 257.8084   205.51707 1278.9047 ],[ 258.49515  185.96002 1253.1654 ],[ 422.4737   751.44006 1434.1306 ],[ 365.62537  441.74026 1449.3752 ]
[ 397.73065  338.86407 1465.4028 ],[ 392.65805  417.5042  1415.91   ],[ 407.84326  250.93764 1447.4813 ],[ 442.5319  299.9311 1256.8708],[ 430.91626  287.60364 1232.1057 ],[ 266.4589   303.70535 1465.7775 ],[ 249.58147  222.60098 1335.0134 ],[ 245.8013   204.43542 1308.8606 ],[ 419.12445  747.98224 1446.5289 ],[ 364.4696   440.01447 1455.5087 ]
[ 397.88184  338.02536 1465.9309 ],[ 392.49683  416.54947 1420.2198 ],[ 407.8275   250.93518 1448.1418 ],[ 442.85568  300.04016 1258.5688 ],[ 431.31335  287.731   1233.7126 ],[ 274.02814  308.81192 1494.7386 ],[ 239.76295  232.88385 1369.8529 ],[ 232.14627  216.00606 1344.8757 ],[ 420.68103  744.18884 1451.9092 ],[ 368.03595  442.59738 1454.9781 ]
[ 398.1572   337.33377 1466.0693 ],[ 392.74045  415.81024 1421.4678 ],[ 407.85046  250.94003 1448.6991 ],[ 443.2514  300.1939 1260.5078],[ 431.79547  287.86597 1235.5032 ],[ 264.68094  295.42853 1496.741  ],[ 224.8749   220.51662 1370.1073 ],[ 216.01407  203.84122 1344.7805 ],[ 420.68173  740.5618  1458.8102 ],[ 364.84012  437.93005 1463.7401 ]
[ 398.43472  336.7447  1466.2302 ],[ 393.90424  415.28955 1420.8721 ],[ 407.8863   250.93846 1449.1223 ],[ 443.48483  300.51862 1262.8859 ],[ 431.98224  288.22922 1237.8317 ],[ 260.41812  287.06912 1500.0524 ],[ 215.89659  212.17699 1378.0302 ],[ 206.02908  195.57828 1353.6257 ],[ 420.89172  743.92456 1449.7397 ],[ 369.037   440.8428 1452.1067]
[ 398.75616  336.25482 1466.4031 ],[ 396.21527  414.93484 1420.8689 ],[ 407.9394   250.93823 1449.5127 ],[ 443.0979   300.29813 1265.7716 ],[ 431.4718   288.01257 1240.92   ],[ 257.54724  277.8021  1503.1516 ],[ 200.5353   207.06741 1392.4376 ],[ 188.02737  191.54886 1370.2948 ],[ 422.6795   739.09283 1458.0426 ],[ 366.96075  437.02606 1453.6409 ]
[ 398.8585  337.6771 1466.9684],[ 397.33362  416.45288 1419.7217 ],[ 408.0011  250.9368 1449.6998],[ 442.98306  300.3874  1269.343  ],[ 431.27008  287.9913  1244.9396 ],[ 258.0948   276.50266 1513.787  ],[ 194.28708  208.51653 1423.2118 ],[ 180.53836  193.8675  1405.0968 ],[ 422.99603  739.0359  1458.3628 ],[ 368.32065  435.97696 1457.6305 ]
[ 398.964    338.80777 1467.5093 ],[ 397.62866  417.61368 1418.8478 ],[ 408.05774  250.93723 1449.8358 ],[ 443.2492  300.5005 1274.2048],[ 431.28986  287.9118  1250.8688 ],[ 257.46274  274.6201  1521.8162 ],[ 186.83046  212.29628 1443.9805 ],[ 171.78027  199.01646 1428.4133 ],[ 423.4499  737.5935 1460.4188],[ 367.71072  435.3001  1456.695  ]
[ 399.15958  339.71848 1467.9792 ],[ 397.7246   418.53098 1418.0916 ],[ 408.13098  250.94041 1449.9596 ],[ 442.08557  299.7285  1279.793  ],[ 429.8392   287.03592 1257.7333 ],[ 259.34045  272.3208  1531.5576 ],[ 182.9932   217.57329 1463.5139 ],[ 166.86383  206.00717 1449.9052 ],[ 425.86856  737.90784 1458.2433 ],[ 366.22586  435.66516 1453.4758 ]
[ 399.40768  340.4498  1468.4031 ],[ 397.78745  419.25677 1417.4329 ],[ 408.21222  250.94467 1450.0785 ],[ 441.2301   299.38177 1285.0568 ],[ 428.8343   286.68765 1264.0469 ],[ 261.85614  271.75443 1540.7493 ],[ 183.53012  221.60455 1482.5221 ],[ 167.12076  211.09811 1470.8767 ],[ 427.7742  733.7736 1463.4615],[ 364.17084  434.55975 1451.3981 ]
[ 399.68518  341.03662 1468.7883 ],[ 397.9427   419.83597 1416.8657 ],[ 408.29745  250.94928 1450.2062 ],[ 441.77936  300.0561  1283.6571 ],[ 429.44257  287.4867  1262.3993 ],[ 263.96008  271.39423 1549.1119 ],[ 182.57307  227.51224 1496.897  ],[ 165.60953  218.36588 1486.454  ],[ 426.0719  739.532  1457.7245],[ 368.2522  438.7413 1451.3506]
[ 399.92847  341.4978  1469.2007 ],[ 397.8616  420.2681 1416.396 ],[ 408.36942  250.95232 1450.3677 ],[ 442.65717  301.18878 1281.6519 ],[ 430.37396  288.74713 1260.1118 ],[ 266.15854  271.19504 1557.652  ],[ 183.34235  231.49829 1510.9852 ],[ 166.16144  223.26286 1501.6519 ],[ 428.5929  735.1998 1461.9767],[ 366.43497  436.57684 1455.3833 ]
[ 400.24542  341.869   1469.6011 ],[ 397.7473   420.59628 1416.0062 ],[ 408.45798  250.95634 1450.5311 ],[ 442.22742  301.72147 1282.9777 ],[ 429.76764  289.32928 1261.7932 ],[ 267.59937  271.5535  1562.4019 ],[ 184.37387  233.59912 1522.0721 ],[ 167.19669  225.7656  1514.0062 ],[ 423.741    740.63055 1458.5249 ],[ 367.917   436.0605 1460.8737]
[ 402.1794   342.28412 1469.8812 ],[ 397.15573  420.7694  1415.7651 ],[ 408.95972  250.9892  1450.6643 ],[ 441.13968  301.45413 1282.7698 ],[ 428.61365  289.17563 1261.3507 ],[ 269.5228   272.54422 1567.6049 ],[ 186.15735  235.86197 1535.3489 ],[ 169.06213  228.33977 1528.8977 ],[ 424.56    738.0718 1461.7004],[ 368.89862  437.97342 1454.8645 ]
[ 404.03833  342.58112 1470.3718 ],[ 396.42288  420.6853  1414.4082 ],[ 409.4422   251.01053 1450.8541 ],[ 440.30914  301.6104  1283.0706 ],[ 427.63394  289.381   1261.6816 ],[ 270.30502  273.30063 1569.1035 ],[ 187.1739   236.45297 1545.0521 ],[ 170.23615  228.94536 1540.2418 ],[ 424.14673  737.5084  1460.3452 ],[ 368.05756  435.09424 1457.562  ]
