left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 208.03362  339.16318 1505.6105 ],[ 192.18506  417.94528 1443.7261 ],[ 223.98987  255.14864 1458.2786 ],[ 287.74954  258.18277 1392.8857 ],[ 282.85147  238.04274 1389.7081 ],[  36.12105  239.03957 1292.8011 ],[ 142.04189  269.9935  1282.3494 ],[ 163.43356  276.24493 1280.259  ],[ 214.73538  762.84204 1353.6521 ],[ 146.72548  421.3323  1381.3507 ]
[ 211.83272  341.25836 1505.5143 ],[ 196.07802  420.03784 1437.3345 ],[ 228.66498  256.35696 1457.5662 ],[ 294.8421   272.69446 1401.168  ],[ 299.55292  253.02896 1390.4542 ],[  42.131542  238.93472  1298.5355  ],[ 148.8868   271.09122 1290.1005 ],[ 170.40558  277.57303 1288.4135 ],[ 240.01173  743.7326  1395.2084 ],[ 151.29063  418.40475 1376.557  ]
[ 214.46495  342.1878  1504.5706 ],[ 198.86183  420.9235  1431.4113 ],[ 232.76935  256.65924 1456.3907 ],[ 315.34238  206.03317 1513.0515 ],[ 317.18137  203.09502 1560.3843 ],[  47.22026  238.83449 1304.0559 ],[ 153.81946  269.00476 1296.4177 ],[ 196.66412  281.1309  1293.3729 ],[ 199.72797  788.8003  1360.6001 ],[ 161.60718  438.64615 1373.8043 ]
[ 215.89667  342.44724 1503.6882 ],[ 200.37982  421.12912 1427.5941 ],[ 236.28618  256.65726 1455.2375 ],[ 332.80817  208.6675  1483.9077 ],[ 355.1193   208.09042 1562.029  ],[  51.745003  239.10463  1309.5879  ],[ 157.00725  274.09467 1309.1373 ],[ 199.2015  288.1204 1308.9568],[ 207.92636  786.52985 1360.4181 ],[ 161.71317  434.5675  1372.1174 ]
[ 217.81485  342.52472 1503.2734 ],[ 202.29332  421.20206 1426.7976 ],[ 239.77997  256.57797 1454.246  ],[ 324.71826  183.5394  1464.8431 ],[ 354.4237   175.52457 1522.044  ],[  56.45641  239.13577 1315.9325 ],[ 133.54855  215.94832 1195.2886 ],[ 168.86476  205.32607 1147.1115 ],[ 230.18994  756.15234 1348.6783 ],[ 156.69788  412.3264  1378.9775 ]
[ 220.40366  342.67432 1502.8944 ],[ 204.74571  421.3548  1426.6868 ],[ 243.2771   256.52707 1453.211  ],[ 300.6739   463.89944 1514.2173 ],[ 300.6739  502.8368 1514.2173],[  61.295692  238.616    1324.0864  ],[ 130.98245  322.35056 1306.792  ],[ 159.46309  356.57248 1299.8531 ],[ 238.58275  764.9194  1372.9556 ],[ 168.47134  434.71188 1373.9808 ]
[ 224.29462  343.0976  1503.0383 ],[ 208.04619  421.66565 1426.6189 ],[ 246.85524  256.5681  1452.3464 ],[ 303.8458   463.95917 1513.3672 ],[ 303.8458   502.89853 1513.3672 ],[  65.4865   237.43091 1332.5658 ],[  65.4865   346.45926 1332.5658 ],[  65.4865   390.36816 1332.5658 ],[ 256.80444  739.86536 1421.7316 ],[ 173.32797  436.32864 1400.21   ]
[ 228.13936  343.49136 1503.2944 ],[ 210.12729  421.81314 1428.6785 ],[ 250.18604  256.61646 1451.5591 ],[ 307.75534  463.91904 1510.462  ],[ 307.75534  502.9173  1510.462  ],[  69.965805  234.58095  1345.5806  ],[  69.965805  342.339    1345.5806  ],[  69.965805  385.86743  1345.5806  ],[ 242.4433  765.4816 1407.5747],[ 174.69801  433.5081  1399.9847 ]
[ 232.82031  344.1367  1503.772  ],[ 213.57751  422.35425 1434.9797 ],[ 253.35808  256.74564 1450.9146 ],[ 311.2539  464.2084 1507.3623],[ 311.2539   503.27408 1507.3623 ],[  73.58528  231.11385 1354.623  ],[  73.58528  337.9811  1354.623  ],[  73.58528  381.25412 1354.623  ],[ 247.65656  762.98083 1398.6552 ],[ 175.47105  423.3846  1388.6593 ]
[ 236.45494  344.5706  1504.2003 ],[ 217.29099  422.84885 1444.2491 ],[ 255.86642  256.8289  1450.301  ],[ 312.99487  465.08798 1507.1404 ],[ 312.99487  504.14914 1507.1404 ],[  75.92254  229.22557 1361.2902 ],[  75.92254  335.43295 1361.2902 ],[  75.92254  378.522   1361.2902 ],[ 260.7545  743.8109 1453.6991],[ 194.28769  439.91705 1446.9512 ]
