left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 413.17032  324.9474  1794.9379 ],[ 415.91214  384.50775 1727.8297 ],[ 414.39032  254.27164 1827.7139 ],[ 467.8589   275.26517 1642.1113 ],[ 462.16022  261.5226  1628.7731 ],[ 328.72318  319.10507 1688.5688 ],[ 318.57687  254.47466 1567.7518 ],[ 316.357    240.33449 1543.5884 ],[ 456.82947  663.591   1480.3579 ],[ 385.75336  387.62488 1702.1316 ]
[ 413.1239   326.10486 1794.1724 ],[ 415.7697   385.73123 1726.802  ],[ 414.40155  255.21028 1827.6678 ],[ 466.55338  272.06854 1640.2897 ],[ 460.8979  258.3959 1626.4529],[ 329.51086  325.05777 1721.7285 ],[ 307.592    264.30374 1605.2216 ],[ 302.8208   251.07906 1581.9202 ],[ 456.65106  664.476   1489.9325 ],[ 385.5501  387.7413 1702.4188]
[ 413.12555  327.78503 1793.1213 ],[ 415.89188  387.4865  1725.1144 ],[ 414.4201   256.70386 1827.6464 ],[ 468.49106  275.75775 1642.6029 ],[ 462.77203  261.86978 1629.8694 ],[ 323.17053  323.4552  1711.619  ],[ 295.78543  260.79004 1606.2532 ],[ 289.87155  247.25732 1585.18   ],[ 459.34412  661.6281  1438.6555 ],[ 385.5822   387.71765 1702.4532 ]
[ 413.12637  329.42706 1792.0549 ],[ 415.9594   389.20966 1723.5659 ],[ 414.42337  258.2046  1827.8953 ],[ 468.3511   274.34225 1641.1984 ],[ 462.6073   260.34058 1628.5024 ],[ 318.20605  313.79065 1718.5519 ],[ 282.93338  252.41489 1620.1777 ],[ 275.35852  239.23438 1600.5029 ],[ 459.5831   663.59247 1446.3171 ],[ 385.56464  387.77917 1702.486  ]
[ 413.1372   330.88248 1791.0293 ],[ 415.9831  390.7799 1722.7899],[ 414.42407  259.54977 1828.1846 ],[ 470.60535  279.34192 1645.1584 ],[ 464.9606   265.38306 1632.8907 ],[ 306.29422  309.68277 1721.0076 ],[ 271.01907  245.45972 1638.775  ],[ 263.5349   231.83383 1622.3285 ],[ 458.51416  666.4819  1466.2991 ],[ 385.49197  387.9204  1702.4751 ]
[ 413.17218  331.10345 1790.6553 ],[ 415.90115  391.13458 1724.3167 ],[ 414.4195  261.0487 1828.5168],[ 470.63226  278.15698 1646.7593 ],[ 464.97592  264.13287 1633.4413 ],[ 311.84348  318.52408 1727.1389 ],[ 270.6046   254.37802 1666.0765 ],[ 261.99142  240.9804  1653.864  ],[ 458.09302  668.1001  1469.5608 ],[ 385.43634  388.62094 1702.3761 ]
[ 413.2093   331.23984 1790.3009 ],[ 415.83054  391.38773 1725.8134 ],[ 414.42407  262.12625 1829.2697 ],[ 471.19168  278.1127  1643.7126 ],[ 465.4808   263.91177 1632.053  ],[ 302.17773  306.4601  1742.8497 ],[ 257.297    246.77484 1670.2972 ],[ 247.84888  234.21014 1655.7867 ],[ 457.70596  668.7865  1454.437  ],[ 385.43933  389.70255 1702.2706 ]
[ 413.24365  331.16437 1789.8888 ],[ 415.8023  391.3718 1726.3408],[ 414.42294  262.79007 1830.308  ],[ 471.1399   277.60855 1643.2882 ],[ 465.45538  263.49396 1631.5349 ],[ 301.0417  307.35   1761.6375],[ 254.71785  249.838   1692.4425 ],[ 244.9948   237.76663 1678.6035 ],[ 454.9961  668.1112 1447.5293],[ 385.49658  390.62982 1702.2405 ]
[ 413.27924  330.77124 1789.6506 ],[ 415.78363  391.0052  1726.7637 ],[ 414.39618  263.0188  1831.8992 ],[ 471.37393  278.1993  1643.2808 ],[ 465.7199  264.1581 1631.4702],[ 297.5463   302.27026 1769.9442 ],[ 245.95682  248.43037 1712.9169 ],[ 235.22397  237.22932 1701.5114 ],[ 450.78235  667.6293  1451.6599 ],[ 385.52005  390.72516 1702.1765 ]
[ 413.32007  330.2841  1789.4313 ],[ 415.76257  390.54126 1727.2538 ],[ 414.3515   263.06067 1833.9535 ],[ 471.67728  278.83096 1643.7324 ],[ 465.9988   264.85248 1632.0271 ],[ 297.43442  302.34735 1772.6837 ],[ 243.12161  250.94705 1724.0299 ],[ 231.88907  240.3169  1714.2992 ],[ 443.80875  666.9838  1455.8479 ],[ 385.59058  391.87955 1702.2391 ]
[ 413.36383  329.94244 1789.1522 ],[ 415.76855  390.21    1727.2485 ],[ 414.33948  263.10568 1835.4791 ],[ 471.6684   279.12744 1643.3126 ],[ 465.90457  265.23706 1631.5934 ],[ 298.05695  304.2497  1779.3986 ],[ 242.92407  253.89146 1739.9456 ],[ 231.5961   243.54456 1732.0549 ],[ 447.61438  668.13947 1454.2313 ],[ 385.78384  393.37125 1701.729  ]
[ 413.40634  329.6251  1788.9056 ],[ 415.77783  389.89832 1727.184  ],[ 414.32086  263.09094 1837.2133 ],[ 471.1045   279.26086 1641.775  ],[ 465.162    265.51328 1629.8611 ],[ 297.671    305.41406 1797.4275 ],[ 241.51924  257.56577 1757.5886 ],[ 229.98203  247.73463 1749.6208 ],[ 451.8531   669.31274 1453.4509 ],[ 385.95178  394.59286 1701.2528 ]
[ 413.66248  329.28015 1788.6815 ],[ 415.7755  389.5516 1727.1243],[ 414.35135  262.97183 1839.0757 ],[ 471.23746  277.17218 1641.9492 ],[ 465.3105   263.19388 1630.1216 ],[ 300.20502  312.0227  1815.588  ],[ 243.33005  265.6044  1769.1316 ],[ 231.5947   256.02667 1759.8403 ],[ 447.58356  669.1877  1452.7604 ],[ 386.06125  395.42075 1700.7206 ]
[ 414.05045  328.97397 1788.3911 ],[ 415.77774  389.23758 1726.8934 ],[ 414.42004  262.83932 1840.8193 ],[ 471.72388  276.35272 1642.3569 ],[ 465.85574  262.34772 1630.9297 ],[ 302.57562  315.86896 1818.7838 ],[ 245.1044   270.49265 1779.2739 ],[ 233.30249  261.1745  1771.372  ],[ 447.58325  669.6257  1452.7998 ],[ 385.90204  394.64676 1699.8295 ]
[ 414.44183  328.72845 1788.0192 ],[ 415.81512  388.9659  1726.1134 ],[ 414.51605  262.7152  1842.1953 ],[ 470.43576  277.26913 1639.3129 ],[ 464.22675  263.51297 1627.5825 ],[ 303.1407   316.71408 1820.4656 ],[ 244.80675  272.55762 1787.4545 ],[ 232.88043  263.5299  1780.8523 ],[ 447.46445  670.38776 1454.2955 ],[ 385.83185  394.2202  1698.6418 ]
[ 414.85907  328.5577  1787.488  ],[ 415.88     387.53247 1725.8344 ],[ 414.64508  262.60648 1843.0139 ],[ 470.72833  276.72797 1639.3314 ],[ 464.59375  262.90134 1628.0372 ],[ 305.21625  319.68207 1823.88   ],[ 246.91724  275.73224 1800.8618 ],[ 235.07812  266.8071  1796.2582 ],[ 447.6554  671.5497 1459.9646],[ 385.89594  394.60846 1697.0653 ]
[ 415.2753   328.46335 1786.9    ],[ 415.99292  386.4423  1724.8317 ],[ 414.80023  262.52832 1843.2616 ],[ 471.09357  276.37985 1639.5276 ],[ 465.04083  262.48672 1628.6079 ],[ 306.4896   321.57904 1831.9452 ],[ 248.2034   278.46118 1807.5457 ],[ 236.35683  269.69754 1802.6658 ],[ 448.34772  672.4934  1463.4943 ],[ 385.84723  394.68015 1695.6593 ]
[ 415.82462  328.32507 1786.3514 ],[ 416.24893  385.52032 1723.2903 ],[ 414.99515  262.40628 1843.5234 ],[ 471.1781   276.67538 1639.4612 ],[ 465.08368  262.83853 1628.5105 ],[ 307.57806  322.96927 1835.6421 ],[ 249.33719  280.17654 1814.3071 ],[ 237.52428  271.49695 1810.0402 ],[ 448.53436  672.7435  1465.1251 ],[ 385.89374  394.76508 1694.0461 ]
