left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 346.23987  305.0949  1547.8551 ],[ 342.72943  372.3439  1512.162  ],[ 354.65775  224.51198 1562.0028 ],[ 382.62726  287.66013 1404.0829 ],[ 362.63962  261.28348 1358.0303 ],[ 234.07574  302.02612 1643.4775 ],[ 147.7548  313.108  1530.9255],[ 128.9448   315.52283 1508.4152 ],[ 378.64578  686.60223 1491.7404 ],[ 304.79364  390.59564 1491.3767 ]
[ 343.55927  304.92905 1548.497  ],[ 339.96997  372.06613 1512.4733 ],[ 353.3004   224.46597 1561.6134 ],[ 379.14124  286.44556 1410.5532 ],[ 358.8092   259.68875 1366.5762 ],[ 235.58983  303.52237 1642.9175 ],[ 151.44585  324.07758 1528.4502 ],[ 133.08167  328.5637  1505.5568 ],[ 375.89355  685.7472  1492.7013 ],[ 302.20184  390.97992 1490.5885 ]
[ 341.16217  304.89682 1549.7992 ],[ 337.4804   371.92572 1513.3726 ],[ 351.25836  224.46469 1561.7045 ],[ 377.1327   290.56894 1403.6552 ],[ 357.19934  264.80624 1355.6569 ],[ 237.43456  307.21417 1642.6727 ],[ 159.86646  342.6236  1515.5138 ],[ 142.76419  350.4307  1490.082  ],[ 373.23407  685.3374  1493.3058 ],[ 299.9177   391.05923 1490.4412 ]
[ 337.84055  304.83676 1551.2349 ],[ 334.0497   371.78934 1514.3573 ],[ 348.30487  224.46358 1561.9678 ],[ 368.32523  286.89166 1416.3406 ],[ 348.5765   259.16354 1373.812  ],[ 237.6211   310.89023 1642.1381 ],[ 167.92717  358.03418 1506.84   ],[ 152.45906  368.49747 1479.7804 ],[ 369.61047  685.789   1493.123  ],[ 296.37363  390.72098 1491.208  ]
[ 333.79694  304.7046  1552.8448 ],[ 330.02213  371.6331  1515.4099 ],[ 344.8783   224.45021 1562.3431 ],[ 367.75824  291.77213 1405.99   ],[ 348.2334   265.24475 1358.8291 ],[ 238.96371  315.8832  1640.0552 ],[ 179.55338  375.43027 1504.2399 ],[ 166.36026  388.65375 1477.0768 ],[ 365.4203   686.20795 1493.0631 ],[ 292.21057  390.3566  1492.1095 ]
[ 330.9823  304.8073 1554.2969],[ 327.58243  371.75125 1516.9045 ],[ 341.26086  224.50227 1562.7078 ],[ 371.06598  291.81915 1404.073  ],[ 351.86285  264.81155 1357.6774 ],[ 239.88406  321.00116 1636.123  ],[ 190.93115  387.23666 1490.044  ],[ 179.96573  402.0734  1460.8281 ],[ 363.21906  685.57825 1494.4124 ],[ 289.82516  390.4967  1491.9244 ]
[ 328.61423  304.88254 1555.9309 ],[ 325.50098  371.81693 1518.7876 ],[ 338.16437  224.54953 1563.1346 ],[ 369.42987  292.50052 1398.0228 ],[ 349.4532  265.8603 1351.6423],[ 238.80093  324.68936 1630.9412 ],[ 208.57846  403.45767 1486.8098 ],[ 201.8169   421.08017 1457.9835 ],[ 361.25232  685.0711  1496.0922 ],[ 287.82016  390.53204 1492.0803 ]
[ 326.44952  305.62466 1558.1205 ],[ 322.81213  372.56473 1521.5726 ],[ 335.34137  225.52493 1563.706  ],[ 364.25452  293.83743 1412.8069 ],[ 342.17932  267.44116 1371.851  ],[ 236.8722   327.15927 1623.3756 ],[ 231.15558  406.165   1465.5854 ],[ 229.86131  424.05252 1434.0275 ],[ 358.90475  685.8606  1497.2173 ],[ 284.5351  390.8131 1493.6461]
[ 323.19644  307.26566 1560.3252 ],[ 319.15378  374.31082 1523.5345 ],[ 332.08615  227.64352 1564.2836 ],[ 363.93817  294.09076 1409.2454 ],[ 342.50128  267.24084 1367.6986 ],[ 235.0007   328.13806 1631.2646 ],[ 241.86786  403.33478 1469.5994 ],[ 245.04813  438.15906 1405.1102 ],[ 355.43564  686.07764 1499.9977 ],[ 280.69427  391.51962 1494.4366 ]
[ 319.85574  308.68924 1563.4891 ],[ 315.84067  375.7215  1526.2743 ],[ 328.42615  229.37852 1566.1976 ],[ 359.10538  295.39215 1407.2502 ],[ 337.58624  268.4844  1365.6373 ],[ 231.25565  326.72498 1639.2656 ],[ 245.31305  397.75604 1475.3711 ],[ 251.86606  430.86798 1409.6705 ],[ 352.3307   684.81726 1504.9031 ],[ 277.52042  392.0895  1496.0931 ]
[ 316.4572   309.68448 1565.1056 ],[ 312.75888  376.69693 1528.497  ],[ 324.69632  230.47147 1569.2255 ],[ 355.7167   295.03305 1410.0881 ],[ 334.72772  268.27792 1366.6549 ],[ 228.4664   328.02124 1639.9736 ],[ 239.30197  388.30063 1450.4138 ],[ 244.50645  417.25372 1374.1249 ],[ 349.17645  685.4554  1505.2745 ],[ 274.44064  393.14325 1500.0759 ]
