left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 347.9641   317.75974 1807.5156 ],[ 348.45248  382.37198 1736.459  ],[ 346.0984  240.4234 1807.7986],[ 396.5723  255.3606 1754.0618],[ 384.6794   224.07376 1760.1835 ],[ 219.73813  295.34967 1847.5612 ],[ 165.63982  238.5932  1780.9116 ],[ 154.3306   226.72827 1767.5817 ],[ 384.79202  641.27765 1752.985  ],[ 315.52502  387.5116  1745.9396 ]
[ 348.70502  317.76587 1811.9154 ],[ 348.65036  382.0525  1738.2668 ],[ 346.27448  240.43726 1810.5154 ],[ 393.5288   255.34555 1752.5148 ],[ 380.50452  224.46194 1757.7163 ],[ 243.13455  318.73953 1840.7002 ],[ 180.15929  271.4139  1758.5618 ],[ 166.85162  261.41327 1742.134  ],[ 385.45312  640.7201  1751.6721 ],[ 315.64352  386.715   1745.0372 ]
[ 349.0551  317.8428 1814.1311],[ 348.7727   381.98444 1739.5327 ],[ 346.39865  240.46085 1811.8597 ],[ 392.13687  255.18797 1750.3373 ],[ 378.61395  224.4602  1754.4229 ],[ 244.64505  319.8325  1842.6582 ],[ 179.1535   281.72922 1719.3959 ],[ 164.91199  273.44345 1694.7434 ],[ 385.83276  640.4325  1751.709  ],[ 315.91934  386.8803  1746.3385 ]
[ 350.37933  317.9146  1816.3066 ],[ 349.82562  381.85614 1740.0056 ],[ 347.54114  240.51166 1812.8339 ],[ 394.96826  257.77756 1691.7925 ],[ 381.7949   226.54459 1672.1798 ],[ 247.2287  321.332  1845.8492],[ 195.83386  283.40784 1677.8938 ],[ 184.29495  274.8933  1644.3027 ],[ 387.31293  639.84235 1751.391  ],[ 316.68237  386.4214  1747.3308 ]
[ 351.719    318.41092 1817.3953 ],[ 350.87152  382.22495 1739.717  ],[ 348.8916   240.95732 1813.4227 ],[ 398.23175  255.38266 1742.0424 ],[ 386.5008   223.74782 1742.4689 ],[ 245.93346  319.68607 1848.6965 ],[ 217.1097   298.30298 1626.5325 ],[ 210.37354  293.3057  1582.0996 ],[ 388.0041  639.1105 1751.2637],[ 318.11154  385.59012 1749.5864 ]
[ 352.4567   319.17224 1817.9191 ],[ 351.53802  382.89987 1738.9192 ],[ 349.94727  241.65247 1813.7405 ],[ 399.30054  257.44678 1753.0865 ],[ 387.57117  226.05513 1758.0851 ],[ 246.05446  319.483   1849.7448 ],[ 220.16267  302.68658 1622.3429 ],[ 214.08817  298.74597 1576.8625 ],[ 388.10443  639.0952  1751.2863 ],[ 319.18042  385.13214 1751.4985 ]
[ 353.88974  320.24332 1818.1831 ],[ 352.9848   383.89066 1737.6487 ],[ 351.4633   242.66939 1814.1473 ],[ 399.9686  258.8308 1757.6509],[ 388.07642  227.61653 1764.5922 ],[ 252.6758   323.63248 1846.2847 ],[ 238.70605  309.31827 1614.5264 ],[ 235.4166   305.94772 1568.1747 ],[ 389.12402  639.19305 1751.1979 ],[ 320.66757  384.38824 1754.6415 ]
[ 355.65082  321.3181  1818.2988 ],[ 354.39697  384.82748 1735.72   ],[ 352.99768  243.70563 1814.5709 ],[ 399.44247  260.06424 1767.2832 ],[ 387.07904  229.31992 1778.2783 ],[ 257.66864  326.5561  1838.2589 ],[ 259.9191   324.61685 1601.3535 ],[ 260.4515   324.15805 1553.9724 ],[ 390.41443  639.3867  1750.8431 ],[ 322.02948  383.7687  1754.786  ]
[ 357.50613  323.11212 1818.1367 ],[ 355.54645  386.29694 1731.3177 ],[ 354.08417  245.48218 1814.9094 ],[ 418.123    393.96182 1537.3252 ],[ 411.5417  421.0505 1455.0836],[ 260.56006  329.01175 1804.1007 ],[ 285.40417  338.72858 1579.0768 ],[ 291.2476  341.014  1534.072 ],[ 391.294   640.5206 1750.1488],[ 323.1329  383.0905 1753.3286]
[ 358.21506  325.1052  1812.645  ],[ 356.4013   388.31024 1722.8285 ],[ 354.1682   247.21289 1813.7186 ],[ 401.58215  260.57745 1754.022  ],[ 389.64175  229.28299 1759.8381 ],[ 266.97403  332.17035 1772.1306 ],[ 297.7872   337.76666 1553.0046 ],[ 305.02356  339.08093 1509.1794 ],[ 391.4104  643.6911 1747.3568],[ 323.55585  384.13605 1741.2012 ]
[ 358.47958  326.6498  1802.567  ],[ 356.8344   390.26785 1712.2574 ],[ 354.08798  248.3228  1811.3517 ],[ 418.06616  405.51544 1558.7349 ],[ 411.90335  437.47043 1485.1865 ],[ 271.39252  333.47385 1738.9802 ],[ 314.53543  325.39478 1540.7604 ],[ 324.53128  323.52292 1501.1165 ],[ 391.21432  645.2094  1744.8759 ],[ 324.30792  385.8517  1730.5337 ]
[ 358.253   327.56   1791.2262],[ 357.138    392.21252 1706.6678 ],[ 353.87543  248.82098 1808.6194 ],[ 366.08582  317.58887 1622.5496 ],[ 337.01154  308.2279  1574.9928 ],[ 274.6065  333.6599 1714.7234],[ 328.9688   309.93304 1550.5327 ],[ 341.25275  304.5716  1517.6946 ],[ 390.4928  645.9057 1745.5968],[ 324.49164  385.6013  1740.4198 ]
[ 357.82178  328.03983 1781.5934 ],[ 357.435    393.84753 1707.3654 ],[ 353.6269   249.01689 1806.0837 ],[ 370.0722   309.08383 1620.7795 ],[ 342.80695  295.9301  1572.7815 ],[ 266.6087   326.03015 1665.8442 ],[ 331.91678  293.35278 1541.635  ],[ 346.26193  286.1751  1516.7932 ],[ 389.81567  648.05774 1745.1337 ],[ 325.0487  387.7674 1738.506 ]
[ 356.15997  328.29865 1775.8441 ],[ 357.01382  394.7445  1709.4392 ],[ 353.14587  249.0915  1804.4296 ],[ 371.6018   304.73584 1622.1898 ],[ 345.26666  289.5203  1575.1011 ],[ 260.87024  305.1022  1604.8082 ],[ 335.68567  270.64343 1508.8014 ],[ 351.80603  263.21866 1489.6    ],[ 388.52023  650.57684 1743.8318 ],[ 325.40277  391.47906 1735.815  ]
[ 354.28912  328.53015 1774.237  ],[ 356.19025  395.20496 1712.612  ],[ 352.6648   249.17424 1801.845  ],[ 373.36365  299.37503 1627.2667 ],[ 347.94885  281.83215 1582.6746 ],[ 254.5752  286.2607 1569.5549],[ 332.25793  245.54686 1492.0604 ],[ 348.77292  236.89127 1476.5615 ],[ 386.6598  656.4115 1739.22  ],[ 326.62228  398.088   1731.9686 ]
[ 352.2156   327.19955 1775.8658 ],[ 354.3723   393.84372 1717.6954 ],[ 352.31644  249.27466 1799.734  ],[ 387.97958  293.53467 1608.656  ],[ 368.17566  271.87814 1557.3502 ],[ 240.22163  287.94064 1598.3782 ],[ 301.5415   232.25693 1504.9316 ],[ 314.7308   220.27994 1486.2423 ],[ 383.95413  664.29156 1733.7369 ],[ 328.5593   407.03708 1727.6262 ]
[ 350.2136   326.05664 1777.084  ],[ 351.76102  392.59128 1717.6597 ],[ 351.90594  249.34698 1797.9388 ],[ 420.15927  293.2592  1560.8296 ],[ 414.5032  270.2577 1490.6299],[ 233.42203  293.82993 1635.6985 ],[ 275.71362  229.08159 1525.1979 ],[ 284.9181   214.98953 1503.0978 ],[ 381.83514  659.5433  1742.8765 ],[ 325.83856  405.55917 1729.5048 ]
[ 347.5514   326.60788 1777.7308 ],[ 348.6865  392.9887 1713.3394],[ 350.3687   249.36696 1796.5962 ],[ 419.22458  280.88556 1586.9976 ],[ 413.53195  253.59744 1526.9948 ],[ 232.01147  264.07718 1598.5854 ],[ 270.3483   192.20544 1488.877  ],[ 278.70377  176.54109 1466.9353 ],[ 379.602    653.39954 1745.6909 ],[ 321.37396  400.222   1731.9524 ]
[ 346.49146  325.82175 1778.6167 ],[ 347.21027  391.9745  1710.2059 ],[ 349.10614  248.1552  1796.1014 ],[ 412.0307  279.7513 1589.5171],[ 403.31934  253.30424 1530.1293 ],[ 222.46173  249.0322  1613.582  ],[ 255.35597  180.37022 1480.1953 ],[ 262.6593  165.1256 1453.518 ],[ 380.5145  649.7008 1737.4968],[ 320.8825  398.4941 1731.4968]
