left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 305.83313  315.78366 1596.1655 ],[ 302.32797  380.44998 1556.1593 ],[ 312.5319   239.50735 1602.7574 ],[ 337.79547  293.1167  1447.6013 ],[ 314.27097  268.47415 1409.6868 ],[ 205.5445   310.04257 1688.5706 ],[ 121.69852  313.04166 1600.9869 ],[ 103.8163   313.68127 1583.4702 ],[ 337.23834  675.5855  1536.8187 ],[ 265.08762  390.31143 1529.9486 ]
[ 302.29837  316.3821  1596.0713 ],[ 298.81906  380.934   1556.1288 ],[ 309.9871   240.38652 1602.726  ],[ 334.7746   292.20422 1446.8008 ],[ 312.0608   266.64645 1409.1583 ],[ 204.0842   310.65628 1688.45   ],[ 120.257355  313.25284  1600.5216  ],[ 102.37446  313.80676 1582.9359 ],[ 333.8126   675.68634 1537.2904 ],[ 261.49478  390.93988 1530.7279 ]
[ 298.25565  316.80777 1596.2998 ],[ 295.06836  381.25653 1556.1013 ],[ 306.96698  241.08041 1602.7814 ],[ 329.66974  291.36987 1447.2625 ],[ 309.27023  263.81903 1409.8838 ],[ 199.59955  310.55106 1687.7678 ],[ 113.84152  313.77472 1596.7206 ],[  95.50277  314.46408 1578.5111 ],[ 330.19257  675.6746  1537.9434 ],[ 257.62268  391.58673 1531.8627 ]
[ 294.71997  317.4366  1596.521  ],[ 291.95312  381.81332 1555.8705 ],[ 303.80283  241.91695 1602.8345 ],[ 327.08514  291.40717 1450.6615 ],[ 306.53766  264.0497  1413.151  ],[ 194.92729  309.4045  1687.1294 ],[ 107.81296  314.41595 1595.5392 ],[  89.17598  315.48807 1577.2212 ],[ 326.91467  676.1132  1538.5315 ],[ 254.57852  392.30554 1533.4515 ]
[ 292.78223  318.10995 1596.8021 ],[ 290.2606   382.40674 1555.6815 ],[ 301.1136   242.66086 1602.9042 ],[ 321.43814  291.52466 1448.6682 ],[ 300.24835  264.53668 1410.9003 ],[ 192.54889  310.36502 1687.1296 ],[ 104.18639  314.74588 1597.5016 ],[  85.31058  315.68173 1579.5759 ],[ 324.8827  677.105  1538.7449],[ 253.04471  393.30783 1533.8093 ]
[ 291.60086  318.72107 1597.1088 ],[ 289.3549   382.92932 1555.4415 ],[ 299.0581   243.36218 1602.9802 ],[ 318.83038  292.58435 1450.8942 ],[ 296.8673   266.06302 1413.8245 ],[ 191.52824  311.9081  1688.1034 ],[ 103.97966  314.97302 1599.9808 ],[  85.299805  315.62695  1582.3563  ],[ 324.17453  675.9924  1539.2578 ],[ 252.30371  393.07196 1533.7904 ]
[ 291.1746   318.81165 1597.4552 ],[ 288.98984  382.8568  1555.3772 ],[ 297.70764  243.54799 1603.0676 ],[ 317.1588   292.87592 1452.0234 ],[ 294.9591   266.51596 1415.1001 ],[ 190.65219  312.58472 1688.6077 ],[ 103.78188  315.4291  1599.4565 ],[  85.23265  316.03647 1581.6263 ],[ 323.82788  674.91144 1539.6652 ],[ 252.07462  392.30093 1534.2606 ]
[ 290.8066  318.743  1597.8345],[ 288.66455  382.58664 1555.4675 ],[ 296.54425  243.58487 1603.1643 ],[ 316.553   291.7555 1447.118 ],[ 294.6922   265.25867 1408.8867 ],[ 189.98924  313.13388 1688.8074 ],[ 102.01942  315.97623 1597.7892 ],[  83.208916  316.584    1579.5856  ],[ 323.2623  674.5821 1540.3523],[ 251.98349  392.29144 1534.9452 ]
[ 290.24463  318.66724 1598.2062 ],[ 288.23975  382.34045 1555.7286 ],[ 295.4414   243.61713 1603.2598 ],[ 314.00806  291.37643 1446.2795 ],[ 291.89236  264.89102 1408.4485 ],[ 189.39491  313.56668 1688.912  ],[ 100.50055  316.66306 1596.2041 ],[  81.46799  317.32602 1577.6625 ],[ 322.6609  674.4086 1540.9486],[ 251.76393  392.4251  1534.7917 ]
[ 289.7172   318.61826 1598.5519 ],[ 287.82193  382.15338 1555.9762 ],[ 294.25378  243.65175 1603.3489 ],[ 311.13306  291.3107  1445.9738 ],[ 288.7214   264.87622 1408.604  ],[ 188.75525  314.04605 1689.0591 ],[  99.05196  317.4313  1594.5743 ],[  79.82034  318.15707 1575.6774 ],[ 322.0968  674.2935 1541.4736],[ 251.50606  392.51736 1534.6901 ]
[ 289.09903  318.53668 1598.8921 ],[ 287.07062  381.9642  1556.2828 ],[ 293.2025  243.6693 1603.4366],[ 308.97812  289.90613 1443.8391 ],[ 286.898   263.0959 1406.335 ],[ 188.23367  314.52914 1689.2592 ],[  98.08208  318.1004  1592.3086 ],[  78.71815  318.86746 1572.9185 ],[ 321.24487  674.2526  1541.9324 ],[ 250.81964  392.56473 1534.734  ]
[ 288.44363  318.5524  1599.1523 ],[ 285.93768  381.87405 1557.4021 ],[ 291.89963  243.68898 1603.5044 ],[ 308.3725  288.4936 1442.3567],[ 285.9548   261.89938 1404.6576 ],[ 187.54362  315.1593  1689.6011 ],[  96.86423  318.4333  1589.5371 ],[  77.34084  319.13818 1569.5243 ],[ 320.3172   674.92267 1541.7946 ],[ 249.39615  392.82773 1534.6064 ]
[ 287.86777  318.8041  1599.3419 ],[ 284.99222  381.99365 1557.8792 ],[ 290.96045  244.02408 1603.5518 ],[ 309.7742   288.38046 1444.0242 ],[ 287.32773  261.79602 1406.7156 ],[ 186.60515  316.05164 1689.6022 ],[  97.30711  318.38116 1588.1105 ],[  78.060135  318.88327  1567.8121  ],[ 319.4905  675.4759 1541.6226],[ 248.18854  392.94757 1534.8698 ]
[ 287.3899   318.99384 1599.5262 ],[ 284.482   382.0546 1558.5294],[ 290.44608  244.2639  1603.5984 ],[ 312.9917   287.90436 1448.5537 ],[ 291.45926  260.35394 1413.2363 ],[ 185.5951   316.99634 1689.8855 ],[  97.54352  318.18698 1585.1948 ],[  78.5189   318.44424 1564.2567 ],[ 319.029   676.4826 1541.3745],[ 247.5659   393.97287 1533.9766 ]
[ 286.78842  320.82614 1599.5791 ],[ 284.12943  383.87756 1557.7311 ],[ 290.04022  244.53772 1603.6326 ],[ 314.74268  287.38312 1451.6688 ],[ 293.66913  259.53876 1416.6896 ],[ 185.19789  317.24283 1689.2981 ],[  98.1637   318.24484 1581.5316 ],[  79.31386  318.46185 1559.9783 ],[ 318.77664  677.00323 1541.2373 ],[ 247.24258  394.06458 1532.9672 ]
[ 286.57037  322.33737 1599.5376 ],[ 283.99207  385.42038 1556.7804 ],[ 289.88757  244.79517 1603.6346 ],[ 314.88617  289.2255  1451.5239 ],[ 293.8293  261.3931 1416.6425],[ 183.93303  318.4319  1688.605  ],[  97.702194  318.14532  1579.0405  ],[  78.99984  318.08316 1557.1277 ],[ 318.757   676.9357 1541.2217],[ 247.20375  394.12097 1531.8284 ]
[ 286.46518  323.3723  1599.4124 ],[ 283.88995  386.52924 1555.2543 ],[ 289.8225   244.82317 1603.611  ],[ 314.5765   290.67352 1450.6897 ],[ 293.40103  262.89774 1415.9717 ],[ 183.0441   319.06125 1687.0961 ],[  97.3386   318.09454 1577.1312 ],[  78.743034  317.8848   1555.1383  ],[ 318.51328  676.38477 1541.3635 ],[ 247.38104  394.03442 1530.8868 ]
[ 286.94052  324.19177 1598.5375 ],[ 284.57605  387.48706 1552.1155 ],[ 289.93417  244.78618 1603.3912 ],[ 311.54764  288.5074  1446.0475 ],[ 289.66092  261.34433 1409.8208 ],[ 182.4448  318.9522 1682.0745],[  96.85172  317.85367 1572.8475 ],[  78.286446  317.6154   1551.0022  ],[ 318.60336  675.43884 1541.4316 ],[ 248.65695  393.59256 1530.2098 ]
[ 287.7882  324.8477 1597.6655],[ 285.84488  388.24814 1549.7635 ],[ 290.15042  244.74063 1603.1715 ],[ 312.83554  286.2548  1447.0464 ],[ 291.19943  258.66208 1411.8971 ],[ 181.60138  319.0432  1674.2555 ],[  95.532745  317.67142  1571.1718  ],[  76.94576  317.37515 1550.555  ],[ 319.25806  675.3904  1541.3062 ],[ 250.20923  393.03198 1529.5431 ]
[ 289.2201   325.38257 1596.7516 ],[ 287.4945  388.8577 1548.1908],[ 290.51605  244.6988  1602.9327 ],[ 312.57135  287.2837  1445.5295 ],[ 290.53387  260.10095 1409.7919 ],[ 180.19022  320.2671  1664.8385 ],[  93.729164  317.00977  1567.0801  ],[  75.12614  316.3089  1547.5284 ],[ 320.56473  675.6728  1540.9838 ],[ 251.85184  392.51984 1528.4248 ]
[ 290.64825  325.7999  1595.7877 ],[ 288.83417  389.33005 1546.8956 ],[ 290.87766  244.65463 1602.6322 ],[ 314.28015  287.46884 1445.3579 ],[ 292.31052  260.29028 1409.5228 ],[ 181.46054  320.13666 1669.9167 ],[  96.22598  316.7481  1561.7516 ],[  77.74239  316.0133  1540.1185 ],[ 321.7943  675.7775 1540.6157],[ 253.14241  392.0039  1526.7051 ]
[ 292.85327  326.08844 1594.8936 ],[ 290.53403  389.6395  1546.2699 ],[ 291.43158  244.58983 1602.243  ],[ 317.83466  287.85736 1445.1853 ],[ 295.81107  260.7964  1409.3505 ],[ 181.2161  321.2053 1668.0142],[  95.905304  316.07144  1565.5945  ],[  77.48597  314.96298 1545.1106 ],[ 323.70175  675.9226  1540.096  ],[ 254.73544  391.40442 1524.7551 ]
[ 294.4785  326.3157 1594.0828],[ 291.77972  389.8602  1545.7753 ],[ 292.43866  244.52866 1601.4849 ],[ 323.91846  288.91245 1444.5708 ],[ 301.76    262.0555 1408.8737],[ 181.21399  321.3853  1664.2018 ],[  95.76482  315.49228 1565.171  ],[  77.360794  314.22305  1545.3649  ],[ 325.4723  675.5531 1539.6167],[ 255.78412  390.45126 1522.3505 ]
[ 296.20517  326.50928 1593.3739 ],[ 293.4596   390.03247 1545.2681 ],[ 294.06125  244.46892 1599.638  ],[ 328.84973  288.31137 1443.7202 ],[ 305.9388  262.4624 1406.6934],[ 182.14374  321.20142 1660.5237 ],[  96.53841  315.78046 1562.8065 ],[  78.11645  314.6139  1543.2631 ],[ 327.83124  674.53143 1539.1675 ],[ 257.1389  388.8167 1521.5598]
