left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 356.08292  325.38727 1805.5044 ],[ 354.1594  389.8239 1736.0912],[ 357.87122  247.94043 1785.4442 ],[ 385.19067  290.6362  1616.7191 ],[ 375.5716   279.10806 1593.4087 ],[ 231.33075  283.75177 1868.6248 ],[ 163.79831  240.50687 1802.9426 ],[ 149.69702  231.47702 1789.8062 ],[ 390.2234  638.6633 1748.888 ],[ 326.0207   392.28726 1754.5936 ]
[ 355.98773  325.2923  1805.9314 ],[ 353.83795  389.67407 1736.0795 ],[ 357.8272   247.87772 1785.4606 ],[ 384.29285  289.69153 1614.1565 ],[ 374.4485   277.95483 1590.88   ],[ 231.39774  283.77667 1868.3457 ],[ 162.94395  240.07599 1801.8519 ],[ 148.64243  230.94594 1788.5532 ],[ 390.06625  638.56586 1748.9015 ],[ 325.8389  392.5319 1753.872 ]
[ 355.89658  325.17264 1806.4279 ],[ 353.76532  389.50604 1736.0724 ],[ 357.79608  247.81145 1785.0211 ],[ 383.89337  289.14667 1613.5948 ],[ 373.9698   277.29248 1589.955  ],[ 231.50786  283.7486  1868.0565 ],[ 162.21284  239.76622 1800.624  ],[ 147.72633  230.57146 1787.1376 ],[ 390.05038  638.542   1748.8015 ],[ 325.69427  392.57584 1753.0657 ]
[ 355.8105   325.04547 1806.9064 ],[ 353.77744  389.33752 1736.0978 ],[ 357.7832   247.74228 1784.4524 ],[ 383.51294  288.5578  1612.5696 ],[ 373.50418  276.57245 1588.7695 ],[ 231.64777  283.71545 1867.766  ],[ 161.62459  239.57712 1799.288  ],[ 146.97548  230.3432  1785.5924 ],[ 390.0788  638.5654 1748.6765],[ 325.64136  392.6847  1751.7396 ]
[ 355.71814  324.939   1807.1241 ],[ 353.8097   389.21793 1736.172  ],[ 357.76837  247.67624 1783.8403 ],[ 383.1875   288.07175 1611.9048 ],[ 373.0966   275.98248 1588.0212 ],[ 231.79562  283.7305  1867.4103 ],[ 161.18488  239.49272 1797.7427 ],[ 146.40088  230.23051 1783.8092 ],[ 390.14545  638.6009  1748.569  ],[ 325.83704  393.13992 1750.1425 ]
[ 355.6271   324.83963 1807.2467 ],[ 353.84772  389.1153  1736.264  ],[ 357.75323  247.61092 1783.2184 ],[ 382.92944  287.6644  1611.431  ],[ 372.77252  275.48978 1587.4954 ],[ 231.93869  283.7599  1867.0457 ],[ 160.84291  239.48912 1795.9495 ],[ 145.9429  230.211  1781.7302],[ 390.2447   638.64355 1748.4685 ],[ 326.03827  393.63025 1748.3528 ]
[ 355.5224  324.7351 1807.3833],[ 353.89255  389.0033  1736.2926 ],[ 357.73505  247.54355 1782.5712 ],[ 382.7689   287.39682 1611.0691 ],[ 372.56802  275.16342 1587.0387 ],[ 232.07109  283.79993 1866.5083 ],[ 160.60797  239.47916 1793.5945 ],[ 145.6124   230.17905 1779.0117 ],[ 390.3732   638.57526 1748.6478 ],[ 326.24512  394.0247  1748.695  ]
[ 355.48633  324.6317  1807.5066 ],[ 353.91025  388.89127 1736.3724 ],[ 357.73523  247.47734 1781.8901 ],[ 382.68945  287.17105 1610.9976 ],[ 372.46832  274.8897  1586.8569 ],[ 232.16248  283.72702 1866.0043 ],[ 160.33994  239.50935 1790.308  ],[ 145.2404  230.2133 1775.1687],[ 390.48032  638.4884  1748.9286 ],[ 326.11786  394.00912 1748.901  ]
[ 355.435    324.39813 1808.08   ],[ 353.89124  388.47403 1734.2733 ],[ 357.73163  247.3147  1781.3021 ],[ 382.81085  287.0996  1611.5527 ],[ 372.60254  274.81595 1587.1844 ],[ 232.32637  283.65622 1865.9421 ],[ 160.22183  239.6925  1786.2107 ],[ 145.02148  230.42455 1770.2644 ],[ 390.67725  636.03705 1749.2401 ],[ 325.43826  391.6067  1749.2292 ]
[ 355.37875  324.13895 1808.8267 ],[ 353.86777  387.9486  1731.5125 ],[ 357.72638  247.13919 1780.7993 ],[ 382.8676   287.13855 1611.958  ],[ 372.6636   274.88477 1587.3617 ],[ 232.40204  283.60953 1865.8055 ],[ 160.1436   239.89552 1781.853  ],[ 144.86707  230.65372 1765.0625 ],[ 390.7929   633.08624 1749.4778 ],[ 324.71082  388.5676  1750.2031 ]
[ 355.35132  323.93918 1809.1598 ],[ 353.85968  387.61243 1730.2294 ],[ 357.72162  246.97801 1780.5338 ],[ 382.75528  286.97107 1611.4725 ],[ 372.50702  274.68365 1586.9961 ],[ 232.41486  283.52518 1865.6726 ],[ 160.09398  240.06163 1777.9038 ],[ 144.7644   230.84882 1760.3501 ],[ 390.66156  632.36334 1748.8234 ],[ 324.54514  387.16428 1751.1088 ]
[ 355.33148  323.7444  1809.3975 ],[ 353.86322  387.34634 1729.7358 ],[ 357.71613  246.81364 1780.2697 ],[ 382.8272   286.95093 1611.5815 ],[ 372.5782   274.67538 1587.0563 ],[ 232.39108  283.5195  1865.4608 ],[ 160.1615   240.21292 1773.805  ],[ 144.81049  231.00894 1755.4739 ],[ 390.5165   632.16895 1748.3192 ],[ 324.60547  386.61502 1750.7422 ]
[ 355.3256   323.57822 1809.4476 ],[ 353.86536  387.1598  1729.6405 ],[ 357.7099   246.65555 1780.136  ],[ 382.82254  286.8572  1611.4694 ],[ 372.5741   274.56372 1586.9524 ],[ 232.28467  283.43948 1864.9961 ],[ 160.10349  240.00032 1772.7358 ],[ 144.75621  230.7642  1754.2838 ],[ 390.35187  632.3708  1747.4012 ],[ 324.5799   386.14755 1750.7339 ]
[ 355.3263  323.4278 1809.4039],[ 353.8781   387.05988 1730.3329 ],[ 357.70575  246.5064  1779.9719 ],[ 382.81003  286.75854 1611.3531 ],[ 372.56006  274.44272 1586.8502 ],[ 232.15091  283.30453 1864.6029 ],[ 160.00658  239.5266  1773.8588 ],[ 144.6828   230.22797 1755.71   ],[ 390.44702  631.8577  1746.2369 ],[ 324.76892  386.48163 1750.1758 ]
