left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 397.92322  319.4531  1694.2048 ],[ 398.82797  380.9028  1620.9727 ],[ 400.72418  243.92078 1729.4165 ],[ 498.99997  429.90555 1551.1707 ],[ 502.82843  449.20236 1526.7676 ],[ 332.46075  336.4381  1645.888  ],[ 341.8919   414.08734 1468.6388 ],[ 344.05807  431.92194 1433.189  ],[ 445.6471  690.6282 1347.6902],[ 363.2467   385.99835 1604.3285 ]
[ 397.32407  318.3193  1693.8033 ],[ 398.8291   379.25296 1618.5692 ],[ 400.83655  243.9145  1729.185  ],[ 502.26996  425.33176 1558.1953 ],[ 506.92877  444.32507 1534.513  ],[ 335.77478  332.43988 1638.5914 ],[ 346.03604  403.6606  1447.3751 ],[ 348.4225   420.22427 1409.1318 ],[ 447.80515  693.46173 1348.2012 ],[ 364.92343  389.42157 1602.0371 ]
[ 397.53674  317.57626 1689.8961 ],[ 400.0557  378.7908 1618.9792],[ 400.99005  243.87677 1728.0809 ],[ 504.2574  419.4741 1572.5742],[ 509.49713  438.04526 1551.236  ],[ 339.54266  330.66904 1631.3062 ],[ 352.74356  391.6685  1425.1636 ],[ 355.85565  406.049   1383.935  ],[ 451.08444  699.1891  1324.1233 ],[ 368.19638  395.89362 1601.833  ]
[ 397.98752  317.27332 1683.1738 ],[ 401.80212  379.16565 1619.7227 ],[ 401.15192  243.78983 1726.2998 ],[ 505.2429   418.90088 1586.6505 ],[ 510.8984   437.38824 1567.5432 ],[ 339.3166   328.24857 1630.6936 ],[ 369.03564  380.6393  1421.3472 ],[ 376.06186  393.0256  1379.4779 ],[ 451.1507  700.1714 1313.8752],[ 369.35117  397.30347 1600.7858 ]
[ 398.5887   317.64258 1675.0303 ],[ 403.706    379.91907 1619.2614 ],[ 401.33344  243.6797  1724.2675 ],[ 505.52313  416.9683  1577.6888 ],[ 511.48373  435.23633 1556.9674 ],[ 340.1042  325.7941 1615.6304],[ 382.12952  372.73093 1414.9996 ],[ 392.0064   383.76212 1374.8735 ],[ 441.67517  699.0345  1416.4729 ],[ 369.70605  395.26703 1599.4604 ]
[ 399.0669  318.977  1670.1055],[ 404.4751   382.37903 1616.5984 ],[ 401.47607  243.6371  1723.2432 ],[ 509.24207  414.43683 1561.5967 ],[ 516.02997  432.35635 1537.963  ],[ 341.7715   319.65097 1584.9674 ],[ 395.88657  362.8581  1398.9406 ],[ 408.48383  372.9161  1361.7352 ],[ 436.62024  688.8966  1483.5151 ],[ 370.12073  396.66208 1597.7319 ]
[ 399.13608  320.3698  1669.0726 ],[ 404.8706   384.43054 1613.3346 ],[ 401.50784  243.66907 1723.2174 ],[ 497.77747  417.19742 1559.5544 ],[ 501.901   435.5962 1537.339 ],[ 342.83075  315.87332 1570.4188 ],[ 404.88184  341.76483 1385.8339 ],[ 419.3299   347.79346 1348.9169 ],[ 439.91498  697.8428  1431.1929 ],[ 370.3758   396.33984 1598.3517 ]
[ 399.0846   321.19876 1667.93   ],[ 405.0571   385.80527 1610.8817 ],[ 401.50323  243.65475 1723.094  ],[ 494.17566  418.6416  1551.3076 ],[ 497.24762  437.36786 1530.3217 ],[ 343.29065  309.63318 1553.2131 ],[ 408.27103  321.36438 1367.8593 ],[ 423.43927  324.10275 1330.7885 ],[ 451.27805  703.48846 1379.6536 ],[ 370.5746   395.92682 1599.2979 ]
[ 399.01868  321.51154 1666.8977 ],[ 405.20197  386.5476  1608.8557 ],[ 401.48962  243.62262 1722.936  ],[ 501.35553  417.4757  1593.6716 ],[ 506.58997  435.22745 1583.5819 ],[ 342.41406  312.02765 1566.2316 ],[ 400.45087  305.10022 1375.7085 ],[ 414.0422  303.4779 1337.6039],[ 463.79327  703.1777  1366.7458 ],[ 370.8978  395.543  1600.2656]
[ 398.94952  321.08014 1665.8531 ],[ 405.1176   385.20193 1608.929  ],[ 401.46753  243.53242 1722.7075 ],[ 509.0979   411.42413 1605.7509 ],[ 517.8215   427.94556 1590.5262 ],[ 341.61993  311.80322 1576.6083 ],[ 392.4027  290.0498 1387.8488],[ 404.26324  284.96918 1350.0968 ],[ 463.94165  701.735   1362.0829 ],[ 371.17328  395.09827 1601.1145 ]
