left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 385.74585  303.34232 1605.1398 ],[ 383.85406  366.48343 1560.3926 ],[ 393.2597  227.0442 1645.2877],[ 428.44446  264.5724  1479.4214 ],[ 411.13947  233.92906 1457.7448 ],[ 293.32053  308.52618 1698.2455 ],[ 214.09259  303.15576 1678.1863 ],[ 198.0192   302.06625 1674.1744 ],[ 419.3891  669.626  1526.0026],[ 347.99335  387.70804 1533.118  ]
[ 385.6448   303.42648 1605.9336 ],[ 383.81595  366.52255 1560.7766 ],[ 393.19507  227.04846 1646.2197 ],[ 429.6057   248.62904 1552.754  ],[ 423.38788  217.49998 1590.8141 ],[ 293.21335  308.33414 1699.735  ],[ 214.02536  303.09427 1678.8219 ],[ 197.95044  302.03058 1674.6393 ],[ 419.27484  669.64996 1526.238  ],[ 347.9309   387.66956 1534.7324 ]
[ 385.4112   303.47604 1609.6956 ],[ 383.6943   366.43765 1562.9604 ],[ 393.09137  227.1098  1647.8948 ],[ 426.6455   265.18143 1482.556  ],[ 409.65182  234.46858 1460.637  ],[ 293.08286  308.12195 1701.2203 ],[ 213.92422  303.03088 1679.0844 ],[ 197.84137  301.9965  1674.6571 ],[ 418.98514  669.5975  1526.7933 ],[ 347.93646  387.4702  1536.4457 ]
[ 385.16846  303.40207 1613.7938 ],[ 383.34885  366.2468  1566.0914 ],[ 392.97604  227.17126 1649.7799 ],[ 529.2539   410.85965 1439.6494 ],[ 553.468   445.6035 1399.7063],[ 292.7953   307.66287 1703.9972 ],[ 213.68665  302.88867 1679.381  ],[ 197.58578  301.917   1674.4578 ],[ 418.36     669.38403 1527.6527 ],[ 347.79443  387.26144 1538.1171 ]
[ 384.90765  303.23587 1617.8723 ],[ 382.8216   365.98135 1570.1727 ],[ 392.85626  227.22853 1651.5961 ],[ 416.72144  305.45288 1416.3496 ],[ 395.06808  290.37012 1359.3938 ],[ 291.91095  306.76108 1705.9832 ],[ 212.79803  302.62558 1679.2273 ],[ 196.67197  301.7826  1673.8761 ],[ 417.36975  669.281   1528.7036 ],[ 347.70062  387.1687  1538.4729 ]
[ 383.51123  302.85373 1620.2035 ],[ 380.53006  365.53134 1572.8582 ],[ 392.44308  227.21346 1652.9742 ],[ 419.03745  276.30167 1475.9543 ],[ 401.37897  248.3981  1441.7388 ],[ 290.24442  305.18076 1707.2356 ],[ 211.04193  302.2652  1677.4789 ],[ 194.86304  301.66962 1671.5276 ],[ 414.84747  668.7455  1530.6643 ],[ 345.50134  387.4708  1537.9918 ]
[ 381.4821   302.30124 1621.6777 ],[ 377.96585  364.9848  1574.9452 ],[ 391.83417  227.1542  1654.1442 ],[ 418.15204  275.1934  1484.6475 ],[ 400.73502  246.5915  1453.5608 ],[ 290.3451   305.26648 1708.0377 ],[ 211.14839  302.3361  1675.289  ],[ 194.93604  301.7362  1668.7391 ],[ 412.04684  668.919   1532.369  ],[ 342.9212  387.7858 1537.5995]
[ 379.71277  301.7945  1622.6895 ],[ 375.97064  364.52188 1576.5787 ],[ 391.1835   227.09308 1655.3265 ],[ 417.03418  278.52887 1480.1758 ],[ 399.17072  251.07317 1445.3077 ],[ 290.45297  305.60782 1707.71   ],[ 211.22641  302.53848 1670.5541 ],[ 194.9563   301.90814 1663.1229 ],[ 409.62793  669.62585 1533.5396 ],[ 340.8282   387.74835 1538.75   ]
[ 378.14996  301.5395  1623.4998 ],[ 374.43573  364.3384  1577.9888 ],[ 389.75143  227.08452 1656.4897 ],[ 413.2056   280.30707 1486.5696 ],[ 393.94934  253.71512 1452.9789 ],[ 289.99594  306.31683 1708.296  ],[ 210.82199  302.88147 1666.1311 ],[ 194.50386  302.17343 1657.6981 ],[ 407.84064  669.8107  1536.0757 ],[ 339.2291   387.57147 1540.7444 ]
[ 376.55847  301.51642 1625.0813 ],[ 373.1346   364.36243 1579.8497 ],[ 387.5948   227.13187 1657.9541 ],[ 412.44208  281.51254 1487.834  ],[ 392.92392  255.7663  1452.0526 ],[ 288.7937   307.23386 1708.4608 ],[ 209.66983  303.17172 1663.2839 ],[ 193.32645  302.3327  1654.2485 ],[ 406.5259  669.3384 1540.3892],[ 338.15527  387.72763 1541.8473 ]
