left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 281.08646  329.0317  1608.6602 ],[ 279.59912  395.2947  1567.052  ],[ 282.3475   249.91153 1609.4757 ],[ 300.77     294.34857 1435.9414 ],[ 274.91318  270.4724  1397.2037 ],[ 170.23302  309.44998 1692.1968 ],[  82.6838   297.03427 1599.5692 ],[  63.94295  294.37653 1581.0437 ],[ 315.083    684.52826 1547.6887 ],[ 242.75644  403.53113 1540.3926 ]
[ 281.08954  328.852   1608.5905 ],[ 279.50293  394.71762 1566.7117 ],[ 282.33182  249.87521 1609.9548 ],[ 302.03952  295.5292  1438.8262 ],[ 276.36713  271.92322 1399.0635 ],[ 169.22397  309.4633  1691.9054 ],[  82.07129  298.10046 1597.4819 ],[  63.389633  295.6648   1578.5973  ],[ 314.9742  683.503  1547.8635],[ 242.69926  402.9642  1540.4536 ]
[ 281.14386  328.6772  1608.4999 ],[ 279.44748  393.8855  1566.0449 ],[ 282.34634  249.85739 1610.4462 ],[ 303.18982  296.56467 1439.7537 ],[ 277.70026  272.71677 1400.5503 ],[ 168.93745  308.65018 1688.0079 ],[  81.5423   300.82275 1593.3049 ],[  62.801582  299.14426  1574.3644  ],[ 314.65198  682.9489  1548.1493 ],[ 242.77545  402.31323 1540.5812 ]
[ 281.9253   328.30777 1608.3727 ],[ 279.93802  394.3315  1563.5718 ],[ 282.63144  249.84238 1610.8749 ],[ 304.2536  297.5858 1440.719 ],[ 278.91278  273.7378  1401.3237 ],[ 165.2258  312.0321 1674.3694],[  76.87267  307.408   1583.0212 ],[  57.96414  306.41837 1564.7516 ],[ 314.7802   681.62256 1548.3007 ],[ 243.54822  400.78842 1541.0923 ]
[ 283.70642  327.68073 1608.1892 ],[ 281.23462  394.34216 1561.9456 ],[ 283.31473  249.8273  1610.9844 ],[ 304.36368  297.59302 1438.6714 ],[ 279.08252  273.50214 1399.7052 ],[ 165.80264  313.6077  1661.8584 ],[  76.78405  315.14142 1567.1216 ],[  57.67299  315.4707  1548.1742 ],[ 315.91006  680.73584 1548.0873 ],[ 244.8243  398.7682 1541.5634]
[ 286.15097  328.6153  1607.9196 ],[ 283.18732  395.81647 1559.3545 ],[ 284.1946  249.8    1611.0773],[ 303.69702  295.79828 1435.1725 ],[ 278.62286  271.64893 1395.0208 ],[ 171.05646  316.77853 1679.7424 ],[  83.847565  325.3984   1554.5492  ],[  64.69261  327.29172 1529.5105 ],[ 317.95847  679.9788  1547.5372 ],[ 246.58327  396.36548 1542.1807 ]
[ 288.2546  329.3378 1607.6477],[ 285.14957  396.97873 1557.5924 ],[ 285.00275  249.7745  1611.2024 ],[ 302.68527  295.16907 1432.0149 ],[ 277.49405  271.29074 1390.7734 ],[ 177.34158  322.13055 1687.9338 ],[  93.29819  334.12912 1540.8467 ],[  74.526596  336.80908  1511.4292  ],[ 319.75095  680.35486 1547.1821 ],[ 248.30725  394.5261  1542.574  ]
[ 290.31647  329.9338  1607.3529 ],[ 287.4789   397.93973 1556.0559 ],[ 286.57095  249.75566 1611.3074 ],[ 303.1762   293.57538 1432.2778 ],[ 278.08627  269.17593 1392.4489 ],[ 183.08838  325.41623 1688.0627 ],[ 101.840836  347.51144  1529.6328  ],[  83.52898  352.49136 1497.9468 ],[ 322.02374  680.29346 1547.138  ],[ 250.44922  393.4768  1542.4279 ]
[ 292.33472  330.43362 1606.99   ],[ 289.37143  397.30957 1555.182  ],[ 288.71237  249.73415 1611.2782 ],[ 304.80228  292.2172  1433.6726 ],[ 279.62366  267.64627 1394.9894 ],[ 187.73993  328.13623 1687.9609 ],[ 115.797714  361.85266  1513.0588  ],[  99.36616  369.5535  1478.0784 ],[ 323.8948  679.4784 1547.5706],[ 252.33005  392.3194  1541.1478 ]
[ 293.91974  330.8422  1606.7189 ],[ 291.116    398.23154 1553.8148 ],[ 291.12085  249.69821 1611.227  ],[ 305.91418  294.39218 1432.4669 ],[ 279.67517  270.6326  1394.8496 ],[ 190.7087   328.71466 1683.5302 ],[ 127.35253  374.69223 1498.7109 ],[ 112.75876  385.28293 1461.7471 ],[ 325.65027  678.8184  1547.8496 ],[ 254.23099  391.82135 1539.8422 ]
[ 294.67722  330.55264 1606.5256 ],[ 292.20203  398.3479  1553.3529 ],[ 293.15884  249.0483  1611.1862 ],[ 309.794    297.02814 1433.2948 ],[ 282.16586  274.95804 1395.83   ],[ 194.75558  331.65784 1673.2699 ],[ 143.75493  387.1743  1485.0027 ],[ 131.96263  400.01074 1447.3492 ],[ 326.92203  678.26263 1548.0419 ],[ 255.29253  392.20032 1539.9299 ]
