left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 402.59204  315.26828 1630.3306 ],[ 406.6894   377.76038 1580.7015 ],[ 402.34332  237.69658 1680.096  ],[ 485.92554  320.44858 1502.1847 ],[ 493.1278   331.84735 1522.7303 ],[ 316.3979   336.33572 1593.7332 ],[ 292.4859  351.7366 1376.3464],[ 286.76752  355.4196  1332.8691 ],[ 447.73218  698.5502  1281.1738 ],[ 373.93042  395.54816 1554.4603 ]
[ 402.8047   313.65805 1627.643  ],[ 406.63245  376.0552  1581.2977 ],[ 402.40094  237.63821 1679.0931 ],[ 488.176    322.24188 1503.1458 ],[ 495.9407   333.50806 1522.6101 ],[ 317.34128  336.01047 1594.187  ],[ 282.099   316.2972 1401.1427],[ 273.85217  311.68423 1362.5338 ],[ 446.71127  698.72034 1283.1284 ],[ 373.8171  395.5258 1554.1476]
[ 403.09064  312.48407 1626.3984 ],[ 406.6184   374.69974 1581.6387 ],[ 402.4792   237.61395 1678.4713 ],[ 490.6538   325.81232 1500.7678 ],[ 499.0352   336.88306 1519.1918 ],[ 313.80542  335.5074  1615.9595 ],[ 274.74857  296.25888 1453.7874 ],[ 265.86768  287.3344  1421.3529 ],[ 444.52338  698.4348  1284.0614 ],[ 373.65298  395.28592 1553.7769 ]
[ 403.5365   311.62305 1626.2095 ],[ 406.64642  373.6507  1581.8785 ],[ 402.5987   237.60466 1678.1584 ],[ 493.63165  330.87836 1514.6592 ],[ 503.0102   340.92816 1532.7673 ],[ 300.61832  325.9392  1600.1688 ],[ 252.68402  282.81912 1453.2084 ],[ 241.90976  273.12695 1423.8163 ],[ 441.86755  698.307   1287.3867 ],[ 373.45227  394.92218 1553.1597 ]
[ 404.7964  311.204  1626.3787],[ 406.8636   373.08557 1581.885  ],[ 402.92438  237.5987  1678.006  ],[ 495.32343  332.48923 1524.5198 ],[ 505.13187  341.44522 1543.4652 ],[ 285.7698   312.20007 1602.8909 ],[ 233.92197  266.42523 1465.2646 ],[ 222.36127  256.21866 1437.7394 ],[ 441.8327   698.76654 1292.9996 ],[ 373.3811   394.42084 1552.5725 ]
[ 406.35226  311.21826 1626.422  ],[ 407.14    373.0026 1581.6455],[ 403.3239   237.58997 1677.8907 ],[ 499.6793   335.09308 1523.531  ],[ 510.54114  343.8939  1539.8322 ],[ 278.36685  302.71698 1606.8058 ],[ 215.44238  257.75266 1498.9658 ],[ 201.75516  247.97208 1477.3978 ],[ 441.72064  698.8536  1296.8379 ],[ 373.2343  393.7865 1552.6177]
[ 407.35303  311.58105 1627.185  ],[ 407.31744  373.2862  1581.9177 ],[ 403.57953  237.59999 1678.0184 ],[ 504.29633  337.77322 1526.1821 ],[ 515.8851   346.39014 1540.4512 ],[ 265.4643   278.47104 1621.2673 ],[ 188.99445  250.16248 1530.997  ],[ 172.60545  244.09538 1512.9429 ],[ 441.60815  698.87146 1302.1538 ],[ 373.13892  393.08368 1553.2356 ]
[ 407.799    312.14026 1628.166  ],[ 407.4154  373.8099 1582.1982],[ 403.69196  237.61543 1678.2344 ],[ 508.15463  339.88785 1529.6566 ],[ 520.07623  348.3616  1542.8878 ],[ 262.18637  270.6496  1645.0925 ],[ 182.12619  251.11691 1580.6724 ],[ 165.32465  247.01772 1567.7883 ],[ 441.2424  698.5347 1305.1487],[ 372.923    392.18744 1554.8188 ]
[ 407.9513   312.71237 1629.3662 ],[ 407.4727   374.37872 1582.4955 ],[ 403.7304  237.6368 1678.4996],[ 505.59924  337.49124 1526.42   ],[ 516.262    347.05542 1541.7335 ],[ 262.36774  270.29816 1660.0587 ],[ 181.99095  251.34825 1624.8182 ],[ 165.49539  247.4592  1617.7701 ],[ 440.19012  697.9052  1307.6571 ],[ 372.66748  391.96506 1558.771  ]
[ 407.88806  313.30878 1632.1615 ],[ 407.40424  374.92993 1583.6832 ],[ 403.7188   237.69249 1679.1176 ],[ 499.9307  332.2228 1518.909 ],[ 509.35004  343.1997  1535.4344 ],[ 262.6583   269.65796 1678.7643 ],[ 182.74445  251.38206 1664.2394 ],[ 166.594    247.68854 1661.3344 ],[ 439.32825  697.3228  1309.4131 ],[ 371.92578  391.1643  1568.8438 ]
