left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 353.9499  320.9874 1810.0894],[ 354.41864  385.2218  1742.7865 ],[ 356.40906  243.66937 1793.2124 ],[ 389.0418   286.53162 1635.828  ],[ 379.90555  274.89523 1614.3212 ],[ 230.91061  282.757   1864.9476 ],[ 172.4192   231.59766 1793.8038 ],[ 160.15973  220.87492 1779.5751 ],[ 387.91583  640.4419  1750.899  ],[ 327.58118  392.65356 1758.7664 ]
[ 353.95392  320.9825  1810.1458 ],[ 354.44638  385.20587 1742.6581 ],[ 356.41006  243.66832 1793.2264 ],[ 389.07648  286.59686 1635.8483 ],[ 379.9438   274.97864 1614.3638 ],[ 231.47412  283.41223 1867.7275 ],[ 173.7695  231.621  1799.4688],[ 161.6992   220.78766 1785.817  ],[ 387.96478  640.2273  1750.945  ],[ 327.53445  392.56174 1757.4572 ]
[ 353.95844  320.98428 1810.2002 ],[ 354.4766   385.19635 1742.5175 ],[ 356.4112   243.67384 1793.24   ],[ 389.0487   286.66284 1635.777  ],[ 379.91913  275.05817 1614.308  ],[ 231.4228  283.1072 1868.6304],[ 174.30693  230.575   1806.3748 ],[ 162.40805  219.63101 1793.9236 ],[ 388.0047   640.02374 1750.9971 ],[ 327.51532  392.4793  1756.1466 ]
[ 353.96194  320.9833  1810.2987 ],[ 354.50687  385.18015 1742.3767 ],[ 356.41205  243.67937 1793.2645 ],[ 388.96866  286.8103  1635.6946 ],[ 379.82974  275.2363  1614.2051 ],[ 231.5404   282.75955 1871.2915 ],[ 174.67816  229.9792  1815.7188 ],[ 162.88545  219.03304 1804.6042 ],[ 388.10254  639.6555  1751.0428 ],[ 327.49933  392.45297 1753.8134 ]
[ 353.99567  320.89337 1811.6406 ],[ 354.50275  384.9928  1742.8376 ],[ 356.42014  243.67284 1793.6012 ],[ 388.57635  286.52206 1635.0862 ],[ 379.4217   275.00436 1613.4445 ],[ 231.90396  282.50827 1875.0044 ],[ 174.92093  230.06241 1822.771  ],[ 163.13017  219.21046 1812.3243 ],[ 388.25995  638.0839  1751.3151 ],[ 327.2145   391.12244 1754.2065 ]
[ 354.03384  320.80493 1812.9838 ],[ 354.47858  384.80338 1743.2736 ],[ 356.4292   243.66914 1793.9381 ],[ 388.20953  286.48764 1634.6271 ],[ 379.017    275.06018 1612.7928 ],[ 232.35909  282.58072 1877.4594 ],[ 175.15521  230.61633 1823.1772 ],[ 163.30324  219.84991 1812.3208 ],[ 388.34802  636.65295 1751.5321 ],[ 326.9298   389.84937 1754.1075 ]
[ 354.09784  320.7085  1814.416  ],[ 354.8488  384.5478 1742.7694],[ 356.44485  243.66408 1794.2975 ],[ 387.92694  286.87015 1634.484  ],[ 378.65784  275.52298 1612.6282 ],[ 232.87842  282.6597  1880.9141 ],[ 175.6785   231.04836 1823.3333 ],[ 163.80222  220.33243 1811.8171 ],[ 388.83517  633.7272  1751.749  ],[ 326.59302  387.1971  1754.1013 ]
[ 354.17404  320.6645  1815.1102 ],[ 355.0619   384.43427 1742.7188 ],[ 356.46387  243.66437 1794.4717 ],[ 387.8255   286.99948 1634.678  ],[ 378.52048  275.67728 1612.8737 ],[ 233.02722  282.92102 1880.486  ],[ 175.6971   231.43427 1823.8422 ],[ 163.80109  220.75075 1812.5134 ],[ 389.0257  632.421  1751.9435],[ 326.52805  386.0282  1754.0453 ]
[ 354.32227  320.67572 1815.0778 ],[ 355.3863   384.46387 1742.9576 ],[ 356.50143  243.67136 1794.4635 ],[ 387.76587  287.11975 1634.7676 ],[ 378.43298  275.81842 1612.9984 ],[ 233.16641  283.149   1880.1039 ],[ 175.66832  231.83966 1823.8246 ],[ 163.74023  221.19545 1812.5687 ],[ 389.18454  632.40955 1751.8542 ],[ 326.76093  385.7235  1754.1062 ]
[ 354.4903  320.6948 1814.9327],[ 355.77698  384.5084  1743.139  ],[ 356.54407  243.67868 1794.4271 ],[ 387.7729  287.0627 1634.673 ],[ 378.4411   275.76675 1612.8925 ],[ 233.1419   283.20483 1879.5286 ],[ 175.337    232.19547 1823.5233 ],[ 163.34732  221.61526 1812.3223 ],[ 389.43604  632.48615 1751.7572 ],[ 326.99268  385.5023  1754.1267 ]
[ 354.6377  320.708  1814.8672],[ 356.01697  384.53253 1743.2178 ],[ 356.58142  243.68585 1794.4106 ],[ 387.73132  287.02014 1634.553  ],[ 378.3824   275.73447 1612.7909 ],[ 233.23828  283.20172 1880.088  ],[ 175.03116  232.69884 1823.1986 ],[ 162.95111  222.21768 1811.8207 ],[ 389.6028  632.5424 1751.7731],[ 327.1969  385.439  1754.2151]
[ 354.8163  320.7167 1814.8267],[ 356.5077   384.54688 1743.2615 ],[ 356.62683  243.68983 1794.4005 ],[ 387.71417  286.99207 1634.4729 ],[ 378.33838  275.73166 1612.7089 ],[ 233.45697  283.46317 1880.5792 ],[ 174.77045  233.56163 1822.9127 ],[ 162.58475  223.20004 1811.3794 ],[ 389.98163  632.6796  1751.647  ],[ 327.48962  385.30588 1754.3118 ]
[ 354.9741   320.72382 1814.7965 ],[ 356.6785   384.56348 1743.3816 ],[ 356.66693  243.69337 1794.393  ],[ 387.69708  286.99945 1634.4545 ],[ 378.32196  275.74518 1612.6754 ],[ 234.2139   283.45877 1881.0366 ],[ 174.47543  234.82019 1822.6305 ],[ 162.06535  224.71599 1810.9492 ],[ 390.12952  632.8692  1751.5149 ],[ 327.467    385.09756 1754.2777 ]
[ 355.16357  320.7312  1814.7661 ],[ 356.8181   384.58823 1743.639  ],[ 356.71506  243.69704 1794.3853 ],[ 387.91724  287.27744 1635.5764 ],[ 378.60205  276.08618 1613.4956 ],[ 233.96924  283.91544 1881.1726 ],[ 174.43237  235.07886 1822.5498 ],[ 162.06241  224.9321  1810.8252 ],[ 390.2332   633.20465 1751.415  ],[ 327.34473  384.8135  1753.7526 ]
[ 355.3458   320.73798 1814.7354 ],[ 356.93292  384.61383 1743.9275 ],[ 356.7613   243.70036 1794.3776 ],[ 387.87994  287.25034 1635.4688 ],[ 378.56738  276.04764 1613.4159 ],[ 234.67659  284.69073 1882.1277 ],[ 174.88858  236.28134 1822.8583 ],[ 162.46136  226.21922 1811.0044 ],[ 390.30194  633.5244  1751.2859 ],[ 327.1972   384.47583 1752.6976 ]
[ 355.50592  320.7444  1814.7029 ],[ 357.04108  384.65558 1744.5256 ],[ 356.80194  243.70364 1794.3694 ],[ 387.86395  287.25116 1635.4805 ],[ 378.56076  276.04654 1613.4119 ],[ 235.10776  285.94064 1883.2201 ],[ 175.68733  237.27039 1823.2968 ],[ 163.33145  227.14989 1811.3121 ],[ 390.30774  634.1632  1751.1913 ],[ 327.02286  384.22086 1750.4994 ]
[ 355.58618  320.74768 1814.679  ],[ 356.9601   384.68842 1745.0485 ],[ 356.82236  243.70517 1794.3634 ],[ 387.83716  287.2237  1635.3899 ],[ 378.53775  276.00925 1613.3403 ],[ 235.84943  287.6742  1882.7789 ],[ 177.04175  238.33295 1824.1323 ],[ 164.82347  228.08151 1812.403  ],[ 390.24777  634.8417  1751.1549 ],[ 327.96698  386.24667 1751.1324 ]
[ 355.68906  320.75162 1814.6393 ],[ 356.8952   384.72562 1745.637  ],[ 356.84857  243.70619 1794.3535 ],[ 387.8285   287.20285 1635.3319 ],[ 378.52997  275.98248 1613.2985 ],[ 235.79181  287.73257 1882.6923 ],[ 177.03911  238.36073 1823.2167 ],[ 164.82556  228.09727 1811.3215 ],[ 390.27573  635.75653 1751.0265 ],[ 328.85443  388.232   1751.4932 ]
[ 355.71863  320.7556  1814.5844 ],[ 356.83527  384.7668  1746.2975 ],[ 356.85614  243.70683 1794.3397 ],[ 387.77032  287.18182 1635.1865 ],[ 378.46918  275.95227 1613.1836 ],[ 235.8511   288.00055 1882.514  ],[ 177.22908  238.54951 1821.5486 ],[ 165.03064  228.25941 1809.3555 ],[ 390.2633  636.733  1751.028 ],[ 328.78815  388.9227  1751.4901 ]
[ 355.72406  320.75974 1814.5238 ],[ 356.7782   384.81265 1747.0663 ],[ 356.85754  243.7074  1794.3245 ],[ 387.74704  287.18793 1635.1431 ],[ 378.45343  275.95602 1613.1266 ],[ 235.91707  288.2206  1882.0723 ],[ 177.38242  238.7943  1818.1923 ],[ 165.1784  228.4893 1805.4163],[ 390.26648  637.5468  1751.0321 ],[ 328.3852   389.17984 1751.2854 ]
[ 355.71936  320.7609  1814.4995 ],[ 356.68994  384.81836 1747.1375 ],[ 356.85632  243.70746 1794.3184 ],[ 387.78076  287.20068 1635.1307 ],[ 378.47827  275.97516 1613.1215 ],[ 235.91205  288.4093  1881.235  ],[ 177.50568  239.07573 1812.4171 ],[ 165.28809  228.75601 1798.6536 ],[ 390.19098  637.93713 1751.1056 ],[ 328.32272  389.4124  1751.2462 ]
[ 355.71414  320.76205 1814.4755 ],[ 356.59885  384.8259  1747.251  ],[ 356.85498  243.70752 1794.3121 ],[ 387.74695  287.24765 1635.1185 ],[ 378.4234   276.03546 1613.1268 ],[ 235.84018  288.71158 1879.3688 ],[ 177.59407  239.30376 1807.4529 ],[ 165.38419  228.94661 1793.0697 ],[ 390.18427  638.08887 1751.0804 ],[ 328.1366   389.48438 1750.601  ]
[ 355.7071   320.76248 1814.4604 ],[ 356.45206  384.8268  1747.2698 ],[ 356.85318  243.70749 1794.3081 ],[ 387.6505   287.23105 1634.9933 ],[ 378.31348  276.01227 1612.9844 ],[ 235.75151  289.09943 1876.7576 ],[ 177.64497  239.57501 1801.0983 ],[ 165.43289  229.16661 1785.9664 ],[ 390.12408  638.18555 1751.0703 ],[ 328.02924  389.64465 1750.6107 ]
[ 355.7005   320.76288 1814.446  ],[ 356.31116  384.82703 1747.2803 ],[ 356.8515   243.70743 1794.3042 ],[ 387.6156   287.23367 1634.8555 ],[ 378.2691  276.0146 1612.8363],[ 235.52881  289.5241  1872.6633 ],[ 177.55318  239.42557 1798.9547 ],[ 165.38324  228.90915 1784.213  ],[ 390.05756  638.2798  1751.0378 ],[ 327.95364  389.8187  1750.6046 ]
[ 355.69382  320.7633  1814.4309 ],[ 356.17368  384.82718 1747.294  ],[ 356.84982  243.70737 1794.3    ],[ 387.594    287.25314 1634.7495 ],[ 378.24295  276.03754 1612.7252 ],[ 235.44737  289.88492 1870.0505 ],[ 177.66635  239.32663 1797.787  ],[ 165.54822  228.72328 1783.3342 ],[ 389.9848  638.355  1751.0107],[ 327.8586  389.9389 1750.5466]
[ 355.68732  320.7643  1814.4082 ],[ 356.0404  384.8276 1747.2908],[ 356.84818  243.70737 1794.2941 ],[ 387.55896  287.3052  1634.6497 ],[ 378.19916  276.09937 1612.6372 ],[ 235.12376  290.09314 1865.8184 ],[ 177.5275   238.99261 1795.2845 ],[ 165.46085  228.28685 1781.1777 ],[ 389.91064  638.40845 1750.985  ],[ 327.7846  390.0647 1750.4791]
[ 355.68054  320.76538 1814.3842 ],[ 355.89545  384.82883 1747.3109 ],[ 356.84644  243.7074  1794.2876 ],[ 387.51324  287.3692  1634.5068 ],[ 378.1424   276.17575 1612.4982 ],[ 234.68994  290.35034 1859.8842 ],[ 177.12381  238.66945 1792.5999 ],[ 165.08807  227.86418 1779.143  ],[ 389.80304  638.52637 1750.8628 ],[ 327.68387  390.1566  1750.4357 ]
[ 355.6741  320.7662 1814.3639],[ 355.76297  384.82712 1747.282  ],[ 356.84482  243.70737 1794.2822 ],[ 387.46802  287.43536 1634.3339 ],[ 378.08612  276.25485 1612.3231 ],[ 234.75201  290.27817 1860.9244 ],[ 177.25363  238.66531 1792.7389 ],[ 165.22507  227.868   1779.1018 ],[ 389.70477  638.5826  1750.7404 ],[ 327.6251   390.24475 1750.4017 ]
[ 355.6682   320.76697 1814.3441 ],[ 355.6419   384.82468 1747.2404 ],[ 356.84332  243.70737 1794.2767 ],[ 387.39072  287.56097 1634.0366 ],[ 377.98926  276.40707 1611.9976 ],[ 234.69041  290.21597 1860.6292 ],[ 177.03062  238.72305 1793.0616 ],[ 164.97324  227.95523 1779.5481 ],[ 389.61188  638.68054 1750.3091 ],[ 327.5804   390.31952 1750.3839 ]
[ 355.64825  320.749   1814.5803 ],[ 355.61658  384.71133 1745.73   ],[ 356.83826  243.70534 1794.3353 ],[ 387.3392  287.7119 1633.8037],[ 377.925    276.59082 1611.7004 ],[ 234.70767  290.21957 1860.7759 ],[ 177.08127  238.7149  1793.2131 ],[ 165.03091  227.9447  1779.7006 ],[ 389.69354  637.08765 1750.2225 ],[ 327.18408  388.63538 1750.1746 ]
[ 355.55     320.79214 1813.9626 ],[ 355.55386  384.72745 1744.1155 ],[ 356.81342  243.70966 1794.1793 ],[ 387.03403  287.74133 1633.0231 ],[ 377.58     276.68555 1610.7911 ],[ 234.77866  290.18683 1860.8583 ],[ 177.12573  238.74106 1793.0437 ],[ 165.06787  227.98137 1779.4808 ],[ 389.60416  636.46594 1749.4467 ],[ 326.97583  387.7877  1750.0918 ]
[ 355.43683  320.84302 1813.228  ],[ 355.47076  384.78638 1742.983  ],[ 356.7849   243.71463 1793.9939 ],[ 386.9235   287.94272 1632.5249 ],[ 377.4319   276.92096 1610.2823 ],[ 234.85887  290.15244 1860.8239 ],[ 177.10553  238.82294 1792.9177 ],[ 165.02588  228.0869  1779.3365 ],[ 389.40546  636.244   1749.6027 ],[ 326.91675  387.47766 1750.0963 ]
[ 355.3147   320.89206 1812.5077 ],[ 355.38913  384.84177 1741.8467 ],[ 356.7541  243.7193 1793.8121],[ 386.54523  288.08713 1632.098  ],[ 376.97974  277.12808 1609.8467 ],[ 234.98288  290.09137 1860.8176 ],[ 177.09827  238.91422 1792.771  ],[ 164.99     228.20903 1779.1616 ],[ 389.1585   636.20807 1749.7253 ],[ 326.84546  387.1939  1750.0632 ]
[ 355.274    320.97733 1811.2756 ],[ 355.29047  385.10928 1743.2155 ],[ 356.74405  243.72763 1793.5016 ],[ 386.26306  287.99966 1631.2366 ],[ 376.65643  277.08243 1608.9276 ],[ 235.11299  290.03763 1860.8394 ],[ 177.07643  239.03865 1792.6085 ],[ 164.93488  228.36942 1778.9624 ],[ 388.75604  639.0861  1749.069  ],[ 327.38605  389.84775 1750.2999 ]
[ 355.16443  321.07074 1809.9673 ],[ 355.21387  385.41605 1745.4958 ],[ 356.71658  243.74133 1793.1719 ],[ 386.21796  287.80017 1630.0245 ],[ 376.62604  276.8921  1607.5928 ],[ 235.23749  289.99338 1860.8702 ],[ 177.07062  239.14491 1792.5529 ],[ 164.90111  228.50653 1778.8894 ],[ 388.33588  643.      1748.6013 ],[ 328.0696   393.60275 1750.3925 ]
[ 355.03192  321.21347 1808.9376 ],[ 355.14154  385.6779  1746.4088 ],[ 356.68332  243.82356 1792.9121 ],[ 386.43866  287.6808  1629.3474 ],[ 376.89877  276.74988 1606.8217 ],[ 235.32596  289.9702  1860.9814 ],[ 177.06888  239.23967 1792.4943 ],[ 164.87914  228.62479 1778.7969 ],[ 388.30438  645.1992  1747.3649 ],[ 328.21747  395.79965 1750.1206 ]
[ 354.95453  321.32367 1808.2859 ],[ 355.12976  385.76663 1744.427  ],[ 356.66388  243.89629 1792.7463 ],[ 386.6648  287.5847 1628.751 ],[ 377.18127  276.6431  1606.0869 ],[ 235.41528  289.94196 1861.1708 ],[ 177.15543  239.24097 1792.5358 ],[ 164.96396  228.63127 1778.8087 ],[ 388.56888  644.0988  1745.9365 ],[ 327.7788  394.5941 1749.6609]
[ 354.88013  321.44125 1807.5809 ],[ 355.1192   385.84943 1742.1143 ],[ 356.6455   243.97365 1792.5579 ],[ 386.25165  287.7762  1628.6462 ],[ 376.7126   276.87787 1605.9933 ],[ 235.49364  289.9214  1861.3259 ],[ 177.23492  239.24498 1792.5133 ],[ 165.04228  228.63918 1778.7507 ],[ 388.80872  642.2847  1745.9314 ],[ 327.28583  392.97083 1749.5054 ]
