left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 328.8073  314.1135 1734.541 ],[ 325.4395   373.13892 1685.0255 ],[ 334.75372  243.8922  1773.0292 ],[ 377.09915  287.07367 1556.3926 ],[ 369.1458   277.39822 1527.9088 ],[ 262.33923  326.6813  1704.398  ],[ 257.63397  405.09253 1576.659  ],[ 255.54791  439.8563  1525.9551 ],[ 347.8841  668.9814 1446.4938],[ 290.5893  387.4043 1668.8564]
[ 328.6467   314.97302 1738.5466 ],[ 325.74094  374.5155  1686.8474 ],[ 334.74316  244.00786 1773.2516 ],[ 376.24274  286.4729  1553.7573 ],[ 368.31842  276.56027 1525.4397 ],[ 262.0065  325.8687 1690.7424],[ 256.87466  404.6996  1559.9098 ],[ 254.5973   439.68207 1508.1218 ],[ 349.58734  667.2259  1448.5156 ],[ 291.24857  385.23206 1667.2279 ]
[ 328.56097  315.6423  1740.7496 ],[ 326.0287   375.55853 1687.6642 ],[ 334.74445  244.09006 1772.9808 ],[ 376.05057  286.16992 1551.7083 ],[ 367.924   276.1613 1524.0306],[ 262.26572  325.3124  1677.3365 ],[ 255.8139   402.18488 1533.7996 ],[ 252.90817  436.80624 1476.88   ],[ 350.7262  665.2553 1451.1135],[ 292.0738   382.69266 1664.6897 ]
[ 328.65186  316.22556 1741.4838 ],[ 326.50018  376.14624 1687.4862 ],[ 334.78592  244.18979 1772.3524 ],[ 375.71048  286.06662 1550.2236 ],[ 367.62543  275.9284  1522.6733 ],[ 262.62894  325.32248 1667.206  ],[ 255.34946  401.42755 1517.7642 ],[ 253.71808  418.48312 1487.8757 ],[ 352.51144  666.3537  1450.4797 ],[ 293.44577  383.50653 1660.1895 ]
[ 328.7932   316.84772 1741.5931 ],[ 327.1624   376.44385 1686.7543 ],[ 334.83636  244.41434 1771.6432 ],[ 376.34253  288.10953 1555.9093 ],[ 369.11392  277.88095 1526.7477 ],[ 263.14523  326.27972 1662.9514 ],[ 255.67792  399.06323 1496.462  ],[ 253.98053  415.60757 1463.1642 ],[ 354.60132  666.66235 1451.4951 ],[ 295.51016  383.95853 1650.5074 ]
[ 329.10742  316.03006 1742.3938 ],[ 328.05386  375.0559  1688.0588 ],[ 334.8981   244.75394 1770.9125 ],[ 376.18488  288.46747 1556.407  ],[ 369.11005  278.10242 1526.6108 ],[ 263.75882  327.59326 1654.936  ],[ 260.4585   395.60736 1470.1235 ],[ 259.69632  411.31516 1433.161  ],[ 356.0257  665.2313 1440.1252],[ 298.13885  384.3015  1640.0781 ]
[ 330.24408  317.13892 1742.6711 ],[ 329.48053  376.71387 1686.7959 ],[ 335.1852  246.3072 1770.0243],[ 377.19678  291.15533 1563.0784 ],[ 370.6433  280.8689 1533.2238],[ 264.35175  330.14975 1637.5894 ],[ 273.86014  396.26236 1454.671  ],[ 276.05615  411.53156 1418.0874 ],[ 369.72012  660.5701  1412.1725 ],[ 300.43857  383.53012 1636.2137 ]
[ 331.695   319.216  1742.4271],[ 330.54376  379.2398  1684.5747 ],[ 335.7406   248.35631 1769.0492 ],[ 378.49585  293.74692 1567.1299 ],[ 371.94495  283.3527  1538.2556 ],[ 265.14883  332.62274 1630.5857 ],[ 282.212   393.4171 1444.4086],[ 286.16644  407.50644 1407.1731 ],[ 379.02576  651.7656  1385.4595 ],[ 301.38547  379.7671  1637.1266 ]
[ 332.9519   321.80923 1738.5248 ],[ 330.96838  382.3983  1680.4713 ],[ 336.32327  250.0675  1767.2134 ],[ 379.07568  294.66684 1569.6156 ],[ 372.7024   284.20892 1540.7214 ],[ 266.283    334.22076 1619.9432 ],[ 300.62735  374.21826 1425.1648 ],[ 308.6544  383.5666 1386.2091],[ 384.6101   647.57025 1353.0593 ],[ 301.9453   389.09845 1640.0547 ]
[ 334.5512   324.99823 1730.3569 ],[ 331.47662  386.31686 1674.3967 ],[ 337.214    251.45175 1764.5927 ],[ 379.36743  294.29593 1570.016  ],[ 373.09076  284.00385 1541.0018 ],[ 267.71246  333.21472 1614.5353 ],[ 301.15503  352.96185 1410.2493 ],[ 309.0409  357.6183 1369.3921],[ 364.1009  644.8389 1645.3359],[ 302.58096  399.02722 1642.091  ]
[ 336.1491   326.31903 1721.1    ],[ 332.30942  388.33484 1669.4285 ],[ 338.76346  252.51921 1761.7021 ],[ 379.8562   293.59457 1568.7124 ],[ 373.676   283.2346 1539.9899],[ 265.90475  329.7     1605.3662 ],[ 302.35916  340.11005 1405.406  ],[ 310.9313   342.55795 1365.414  ],[ 363.38556  659.1692  1646.5044 ],[ 301.42462  402.66745 1637.2357 ]
[ 336.89453  326.98956 1712.678  ],[ 332.92163  388.64328 1664.4541 ],[ 340.5002   253.12242 1759.516  ],[ 381.1985   292.79376 1566.3416 ],[ 375.0204  282.2901 1538.1636],[ 266.01407  327.17706 1608.4905 ],[ 302.22806  328.16626 1411.0155 ],[ 310.72226  328.3983  1371.5205 ],[ 366.05658  656.10754 1648.0643 ],[ 300.00522  396.6615  1630.4366 ]
[ 337.5022  327.8623 1709.8303],[ 333.34564  389.6254  1663.2689 ],[ 342.50238  252.95439 1759.0509 ],[ 383.21713  291.1104  1562.293  ],[ 377.28305  280.34045 1534.4918 ],[ 264.7241   323.87427 1611.3605 ],[ 299.22076  313.19772 1418.1024 ],[ 307.28     310.70343 1379.4508 ],[ 367.64673  652.2627  1652.935  ],[ 300.04077  394.07895 1629.5939 ]
