left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 335.29187  318.45047 1786.3468 ],[ 336.83163  383.2581  1710.9199 ],[ 339.45294  239.77766 1773.483  ],[ 399.3888   366.31064 1518.6257 ],[ 388.86072  382.47958 1430.4445 ],[ 197.3183   238.46617 1834.908  ],[ 120.82383  207.65678 1763.0625 ],[ 104.77066  201.19112 1748.6934 ],[ 371.55353  646.1942  1727.5096 ],[ 306.7573   389.08566 1743.22   ]
[ 335.55496  316.8937  1786.1256 ],[ 336.7411   381.93182 1715.3584 ],[ 339.3955   239.77606 1773.4915 ],[ 391.00278  355.31393 1520.7593 ],[ 376.8083   365.78058 1434.1361 ],[ 197.62506  237.30515 1839.2522 ],[ 120.39888  206.76425 1766.6699 ],[ 104.18585  200.35243 1752.1534 ],[ 370.20706  649.00525 1728.3999 ],[ 307.41217  390.3135  1744.6667 ]
[ 335.79837  315.6764  1786.1381 ],[ 336.70834  380.8118  1718.1243 ],[ 339.4906   239.77148 1773.5613 ],[ 389.44354  344.58096 1525.8771 ],[ 374.17102  349.9155  1440.1464 ],[ 197.52176  237.31009 1837.3822 ],[ 120.847    205.90543 1766.6666 ],[ 104.7695   199.32036 1752.5236 ],[ 368.7696   650.70447 1729.8064 ],[ 308.15723  390.5689  1747.8081 ]
[ 336.099   314.7327 1786.7466],[ 336.6761   379.89423 1720.527  ],[ 339.59863  239.77293 1775.022  ],[ 388.8631   341.98898 1530.7922 ],[ 373.00757  346.14462 1445.916  ],[ 197.53374  237.27289 1837.5393 ],[ 120.99425  206.05899 1766.0386 ],[ 104.93654  199.51042 1751.7384 ],[ 369.67096  649.3703  1730.8002 ],[ 309.314    391.35583 1750.5422 ]
[ 336.44818  313.97522 1787.8071 ],[ 336.68735  379.13135 1723.0576 ],[ 339.68604  239.77794 1777.3096 ],[ 395.2165   344.12772 1529.4883 ],[ 382.15146  349.57278 1441.6212 ],[ 197.45299  237.2367  1837.4578 ],[ 121.073975  206.02283  1764.9043  ],[ 105.038345  199.46953  1750.3936  ],[ 368.83286  648.72943 1733.0327 ],[ 311.01755  391.3479  1753.6146 ]
[ 336.7506   313.38083 1789.0137 ],[ 336.7008   378.52438 1725.663  ],[ 339.755    239.78479 1780.5483 ],[ 399.08197  350.61923 1534.7003 ],[ 387.70636  359.55435 1445.4602 ],[ 197.27098  237.23473 1837.5425 ],[ 121.09044  205.87694 1764.532  ],[ 105.091515  199.29138  1749.9299  ],[ 368.51404  647.5758  1734.8792 ],[ 311.41177  390.53467 1755.1761 ]
[ 337.10785  312.66037 1793.3882 ],[ 336.76917  377.6396  1730.8489 ],[ 339.83252  239.78311 1785.0763 ],[ 408.2396  365.7391 1541.6322],[ 401.19623  382.49475 1451.4259 ],[ 197.0679  237.2065 1837.5214],[ 121.08281  205.63622 1763.6038 ],[ 105.11499  199.0019  1748.8202 ],[ 368.06488  645.68    1740.5785 ],[ 311.7024  389.6854 1756.6569]
[ 337.39883  313.4299  1800.9893 ],[ 336.82013  378.06366 1736.528  ],[ 339.90646  239.77083 1790.6096 ],[ 416.91254  367.73083 1535.5505 ],[ 413.8368   385.62442 1443.4752 ],[ 196.83194  237.19106 1837.1342 ],[ 120.92369  205.5863  1762.4296 ],[ 104.96324  198.94109 1747.4886 ],[ 368.34396  643.3497  1749.8723 ],[ 311.35645  389.0769  1761.5756 ]
[ 337.89734  314.0231  1807.5424 ],[ 337.09546  378.33307 1741.0529 ],[ 340.0342   239.76132 1795.5717 ],[ 424.30328  372.01498 1534.7437 ],[ 424.91492  392.0897  1442.3872 ],[ 196.60036  237.17259 1836.385  ],[ 120.74197  205.5166  1760.8285 ],[ 104.7823   198.85658 1745.7172 ],[ 369.4858   642.69305 1748.4    ],[ 310.9196  388.5918 1762.3612]
[ 338.5865  314.5448 1811.8694],[ 337.47314  378.67822 1744.8757 ],[ 340.21814  239.75255 1799.3662 ],[ 431.85895  377.69302 1538.5171 ],[ 436.14563  400.59998 1447.4299 ],[ 196.50024  237.17004 1835.5771 ],[ 120.7216   205.37895 1758.709  ],[ 104.76396  198.68431 1743.3353 ],[ 370.91852  639.81885 1754.771  ],[ 310.544    388.01147 1761.6741 ]
[ 339.45825  315.0419  1813.7776 ],[ 337.9587   379.03522 1745.374  ],[ 340.46808  239.75215 1801.4691 ],[ 448.81165  381.91254 1546.1453 ],[ 461.318    406.82202 1457.7103 ],[ 196.47156  237.17035 1834.4126 ],[ 120.74174  205.269   1755.8446 ],[ 104.775154  198.54303  1740.131   ],[ 373.05328  637.4959  1753.3859 ],[ 309.72226  386.8716  1758.84   ]
[ 341.08533  315.46014 1814.6906 ],[ 339.40723  379.3632  1745.1603 ],[ 340.94043  239.75189 1802.5278 ],[ 447.7943   386.37054 1553.6284 ],[ 459.54465  413.38522 1467.7849 ],[ 196.61282  237.16687 1833.178  ],[ 120.99323  205.04976 1751.9015 ],[ 105.01945  198.2654  1735.6462 ],[ 374.30557  638.1409  1754.0597 ],[ 309.63574  385.1243  1758.9487 ]
[ 342.8201   315.76834 1815.5281 ],[ 341.79486  379.61722 1745.0325 ],[ 341.7657   239.74605 1803.3229 ],[ 448.7812   387.80453 1559.1116 ],[ 460.60895  415.63318 1474.6741 ],[ 197.36902  237.14635 1831.7748 ],[ 121.87171  204.85022 1747.8016 ],[ 105.89325  198.01498 1731.007  ],[ 376.60797  638.1373  1754.3003 ],[ 310.77563  383.82913 1759.3766 ]
[ 343.92126  316.0327  1815.9192 ],[ 343.82117  379.85162 1744.641  ],[ 342.52112  239.74477 1803.8383 ],[ 449.5078   387.34595 1562.2908 ],[ 461.1582   415.16916 1477.9241 ],[ 197.98615  237.11978 1829.5413 ],[ 122.90259  204.05847 1740.9175 ],[ 106.95912  197.03813 1723.1927 ],[ 377.61865  637.88336 1755.577  ],[ 313.16724  383.55804 1759.9044 ]
[ 344.02652  316.25952 1816.1196 ],[ 344.63486  380.05106 1744.2534 ],[ 343.1879  239.7432 1803.9974],[ 444.46478  385.41003 1560.9773 ],[ 453.182   412.417  1474.7649],[ 198.78278  237.0841  1826.999  ],[ 123.48281  204.29004 1739.071  ],[ 107.49977  197.32922 1721.4855 ],[ 378.54413  637.6219  1755.527  ],[ 313.65378  383.70175 1759.3938 ]
[ 344.16104  316.43768 1816.231  ],[ 345.2401  380.2047 1743.934 ],[ 343.82666  239.74014 1804.0597 ],[ 441.70993  383.662   1560.5815 ],[ 449.391    409.62848 1472.916  ],[ 199.36485  237.02011 1823.4536 ],[ 123.825226  204.29529  1738.2378  ],[ 107.8197   197.36147 1721.1946 ],[ 379.28577  637.41455 1755.4141 ],[ 313.61118  383.2733  1758.8523 ]
[ 344.0528  316.5771 1816.2924],[ 345.08527  380.3256  1743.6821 ],[ 344.3185   239.73615 1804.0996 ],[ 436.2287  383.1009 1558.6958],[ 441.35016  408.5598  1470.4741 ],[ 199.85277  236.9373  1820.9668 ],[ 124.22992  204.20753 1735.4949 ],[ 108.20261  197.27087 1718.4005 ],[ 379.42694  637.0229  1755.871  ],[ 313.75043  383.9149  1758.4279 ]
[ 343.93567  316.68042 1816.3302 ],[ 344.95355  380.41394 1743.4788 ],[ 344.8695   239.73026 1804.1027 ],[ 433.80374  381.30725 1555.699  ],[ 437.66833  405.74313 1466.4866 ],[ 200.47285  236.79584 1817.7147 ],[ 124.70025  204.11208 1732.2074 ],[ 108.63908  197.18425 1715.106  ],[ 379.3488   637.15497 1755.922  ],[ 313.91562  384.5316  1757.7999 ]
