left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 321.22815  343.55164 1914.9672 ],[ 322.67767  405.7947  1855.2137 ],[ 317.27814  274.70615 1948.5585 ],[ 398.34653  443.29236 1749.7904 ],[ 401.05713  461.52145 1722.8418 ],[ 202.99728  332.42438 1933.334  ],[ 122.19596  316.69928 1883.5273 ],[ 105.52018  313.45392 1873.566  ],[ 356.1206   654.47205 1843.7721 ],[ 289.6146   408.68866 1841.4652 ]
[ 321.214    343.23203 1915.1681 ],[ 322.67178  405.4985  1855.289  ],[ 317.259   274.3991 1948.6796],[ 398.447    443.25955 1748.8749 ],[ 401.083    461.52826 1721.7095 ],[ 199.96513  329.23688 1933.6144 ],[ 118.26514  316.7793  1884.987  ],[ 101.41667  314.21027 1875.2616 ],[ 356.12555  654.3869  1843.8381 ],[ 289.66742  408.68338 1839.6619 ]
[ 321.1952   342.73694 1915.3981 ],[ 322.6692   405.01236 1855.5164 ],[ 317.2468   273.88394 1948.7773 ],[ 398.56116  442.15506 1749.1686 ],[ 401.0796   460.34537 1721.9845 ],[ 194.83832  322.39282 1935.1101 ],[ 112.19215  316.91534 1883.363  ],[  95.114914  315.7835   1873.0137  ],[ 356.1388  654.2553 1843.9802],[ 289.74036  408.6368  1837.6505 ]
[ 321.13568  341.4439  1915.9694 ],[ 322.64746  403.68982 1856.5033 ],[ 317.27844  272.34174 1948.9795 ],[ 398.82666  439.89798 1750.1589 ],[ 401.19177  457.96442 1723.0345 ],[ 191.98529  317.00372 1934.7675 ],[ 109.240204  317.50595  1882.5388  ],[  92.13718  317.60977 1872.0931 ],[ 356.15628  654.0875  1844.1428 ],[ 289.8618  408.5072 1834.455 ]
[ 323.1026  338.5178 1915.9166],[ 324.0912  400.7044 1856.556 ],[ 319.39435  268.899   1948.5338 ],[ 399.06805  433.05234 1756.987  ],[ 401.2456   451.00494 1730.8345 ],[ 196.04266  319.60315 1927.7993 ],[ 113.96106  314.83383 1885.0698 ],[  97.09616  313.85388 1876.5239 ],[ 357.57013  653.8894  1843.9502 ],[ 291.2707   407.28137 1835.6302 ]
[ 325.65582  336.0588  1915.2218 ],[ 326.04242  396.93344 1855.9728 ],[ 321.99994  266.05487 1947.7792 ],[ 400.47974  431.97275 1756.002  ],[ 402.35095  449.88452 1730.0022 ],[ 208.17685  330.57117 1914.2864 ],[ 129.65181  311.20474 1891.409  ],[ 113.7183   307.27512 1886.8336 ],[ 359.23877  653.3346  1843.9537 ],[ 293.20096  405.0798  1836.4896 ]
[ 327.95905  335.0253  1909.8387 ],[ 327.93634  395.07843 1849.3136 ],[ 324.7298   264.62018 1943.8235 ],[ 404.55014  432.06522 1750.2378 ],[ 406.24274  449.94788 1723.918  ],[ 217.39977  337.04578 1897.4661 ],[ 142.3598   308.74603 1889.3367 ],[ 127.27426  303.05682 1887.7108 ],[ 361.43918  652.63556 1843.5819 ],[ 294.43552  403.66296 1835.7147 ]
[ 329.23083  335.36215 1902.1847 ],[ 328.96207  394.9555  1842.561  ],[ 327.44788  264.47546 1936.9138 ],[ 409.57318  433.61252 1746.2952 ],[ 412.0782   451.45413 1720.204  ],[ 208.4158  323.2707 1899.7935],[ 130.5747   302.20175 1880.5985 ],[ 114.81541  297.93625 1876.7595 ],[ 362.7463   652.55774 1841.8575 ],[ 295.2044   404.08472 1834.149  ]
[ 331.26175  335.9603  1896.9087 ],[ 330.9027  395.1394 1837.9861],[ 330.14642  264.63693 1929.6619 ],[ 414.4655   433.37335 1745.4849 ],[ 417.59808  451.17627 1720.685  ],[ 204.08876  310.9895  1908.3003 ],[ 123.324776  299.23438  1862.2881  ],[ 106.69069  296.8133  1853.0857 ],[ 365.05508  652.65625 1839.2158 ],[ 296.97986  404.86743 1831.5432 ]
[ 333.78418  336.56708 1891.7809 ],[ 333.3117   395.42612 1833.1453 ],[ 333.08374  264.85587 1921.5392 ],[ 416.26154  433.8394  1742.9297 ],[ 419.16632  451.64914 1719.741  ],[ 206.19519  309.1434  1908.6571 ],[ 125.62453  299.58942 1857.8877 ],[ 108.97908  297.61563 1847.7338 ],[ 367.7141   653.29834 1832.8995 ],[ 299.53094  405.95425 1825.2345 ]
[ 336.67078  338.54297 1886.0953 ],[ 336.39777  397.21    1827.2314 ],[ 336.937   266.5183 1910.1484],[ 417.89566  437.15137 1738.6652 ],[ 420.41537  455.06427 1717.1632 ],[ 210.52942  310.18362 1907.0459 ],[ 130.42317  299.8547  1850.1493 ],[ 113.80702  297.71222 1838.77   ],[ 370.93787  656.3918  1820.1519 ],[ 302.86337  407.46338 1811.1666 ]
[ 339.48584  340.63467 1877.1696 ],[ 339.47617  399.27454 1817.7114 ],[ 340.1517  268.4087 1900.1631],[ 419.9613  436.8419 1735.8134],[ 422.34988  454.67935 1714.6783 ],[ 212.41403  306.6381  1905.674  ],[ 132.28223  300.4205  1848.4178 ],[ 115.65645  299.1305  1836.9667 ],[ 374.1245  659.4463 1807.4211],[ 306.1328  408.8302 1796.5508]
[ 342.85062  341.43958 1868.5887 ],[ 343.09644  400.11908 1810.0864 ],[ 342.47662  269.05136 1894.0424 ],[ 421.76062  437.0557  1725.3888 ],[ 424.31653  454.93765 1704.0734 ],[ 214.66443  307.66855 1899.7272 ],[ 134.75061  300.05716 1843.9207 ],[ 118.18387  298.47928 1832.7594 ],[ 377.90942  661.04034 1802.3998 ],[ 309.2486   408.96057 1791.5635 ]
[ 345.9411   341.47318 1863.282  ],[ 346.10846  401.36838 1804.1632 ],[ 344.51337  269.0625  1890.7356 ],[ 425.52313  435.4396  1713.9191 ],[ 428.36453  453.40915 1691.9849 ],[ 218.4745  312.645  1883.2966],[ 139.06882  299.12314 1839.0249 ],[ 122.72667  296.34027 1830.1705 ],[ 381.02118  661.76196 1797.5806 ],[ 312.28677  408.9537  1784.5723 ]
[ 349.17752  341.38873 1858.2583 ],[ 349.4707   402.27875 1798.4081 ],[ 346.48206  268.95264 1888.1553 ],[ 429.04138  433.3879  1714.4845 ],[ 431.9646   451.34564 1692.091  ],[ 218.45752  309.95294 1882.0608 ],[ 138.40146  298.7735  1838.9998 ],[ 121.93825  296.4745  1830.3876 ],[ 384.53052  662.8066  1791.3357 ],[ 315.65277  408.96005 1776.9878 ]
