left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 330.92218  336.22546 1550.8109 ],[ 334.97034  408.83173 1473.53   ],[ 324.8973   252.85051 1585.948  ],[ 309.58444  328.43964 1417.5522 ],[ 271.2646   319.41522 1400.7325 ],[ 201.478    319.36633 1622.752  ],[ 141.1963   254.56218 1563.7555 ],[ 128.59     241.01012 1551.9562 ],[ 362.70496  729.2293  1497.523  ],[ 310.88275  433.37836 1526.3285 ]
[ 330.97827  336.22223 1550.8276 ],[ 334.96277  408.82925 1473.525  ],[ 324.91095  252.84972 1585.9524 ],[ 309.59427  328.33978 1417.5658 ],[ 271.28955  319.25552 1400.7611 ],[ 201.40367  319.3544  1622.2051 ],[ 140.54631  254.90665 1563.0992 ],[ 127.81836  241.42773 1551.2781 ],[ 362.65533  729.0808  1497.4661 ],[ 309.99255  432.21548 1527.5818 ]
[ 331.08923  336.21713 1550.8326 ],[ 334.94763  408.8296  1473.5227 ],[ 324.93787  252.84773 1585.954  ],[ 309.54904  328.39392 1417.5698 ],[ 271.24094  319.32944 1400.7307 ],[ 201.3302  319.3451 1621.6514],[ 139.80286  255.34859 1562.4756 ],[ 126.93386  241.96315 1550.6404 ],[ 362.58868  729.00543 1497.4076 ],[ 310.1947   432.44565 1526.7975 ]
[ 331.21375  336.213   1550.8357 ],[ 334.9307   408.83157 1473.5189 ],[ 324.96823  252.84547 1585.9553 ],[ 309.5149   328.44556 1417.5989 ],[ 271.2058   319.39047 1400.7456 ],[ 201.33302  319.43402 1621.099  ],[ 138.93773  256.08405 1561.7124 ],[ 125.88486  242.83144 1549.8351 ],[ 362.51038  728.9268  1497.2527 ],[ 310.1208  432.4224 1526.0809]
[ 331.3628   336.21777 1550.8527 ],[ 334.9104   408.84195 1473.5125 ],[ 325.0043   252.84299 1585.9614 ],[ 309.3599   328.77997 1417.7252 ],[ 271.01517  319.8633  1400.9061 ],[ 201.3817   319.59543 1620.4458 ],[ 138.13063  256.81567 1560.6199 ],[ 124.89398  243.67764 1548.6547 ],[ 362.45276  728.87415 1496.934  ],[ 309.97668  432.45853 1524.9332 ]
[ 331.44843  336.23776 1550.8699 ],[ 334.89923  408.8637  1473.4923 ],[ 325.0249   252.84177 1585.9686 ],[ 309.07446  329.3697  1417.9376 ],[ 270.6623   320.70038 1401.2567 ],[ 201.49489  319.74896 1620.4805 ],[ 137.28606  257.55786 1559.4932 ],[ 123.83689  244.53131 1547.2957 ],[ 362.36404  728.7838  1496.6791 ],[ 309.8048   432.64032 1523.1116 ]
[ 331.39816  336.36972 1551.0022 ],[ 334.88855  409.00818 1473.8138 ],[ 325.00952  252.8454  1586.0161 ],[ 308.99585  329.5606  1418.2496 ],[ 270.58493  320.8351  1401.9434 ],[ 201.58005  319.93607 1620.4888 ],[ 136.42499  258.10513 1559.3693 ],[ 122.776245  245.15273  1547.1454  ],[ 362.1538  729.3295 1496.3132],[ 309.91205  433.89612 1519.8787 ]
[ 331.35095  336.51813 1550.9951 ],[ 334.89438  409.16107 1473.79   ],[ 324.9944   252.84717 1586.0295 ],[ 308.59302  329.6262  1418.3722 ],[ 270.15424  320.97968 1402.1873 ],[ 201.62119  320.09286 1620.4863 ],[ 135.98701  258.08267 1559.0508 ],[ 122.23453  245.08954 1546.7637 ],[ 361.99847  729.3856  1496.3511 ],[ 309.97818  434.3782  1518.1757 ]
[ 331.331   336.6734 1550.975 ],[ 334.8978  409.3225 1473.7441],[ 324.98602  252.84834 1586.0404 ],[ 308.14465  329.72552 1418.5619 ],[ 269.66998  321.1943  1402.5138 ],[ 201.78308  320.37036 1620.5171 ],[ 135.80632  257.88885 1558.9387 ],[ 121.98053  244.7955  1546.623  ],[ 361.8127  729.3655 1496.337 ],[ 309.56577  434.28137 1516.9741 ]
[ 331.31842  336.84143 1549.479  ],[ 334.8398   409.57172 1472.2002 ],[ 324.97775  252.8292  1585.6748 ],[ 308.44888  330.16373 1418.9355 ],[ 269.99142  321.424   1403.8458 ],[ 201.86996  320.64224 1620.6525 ],[ 135.4504  257.6133 1558.7173],[ 121.527985  244.40163  1546.3302  ],[ 361.5283  729.8988 1495.3391],[ 309.40903  433.57083 1518.3933 ]
