left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 331.50165  337.62653 1509.9772 ],[ 329.4492  412.5447 1461.185 ],[ 329.66763  259.5729  1437.3417 ],[ 350.66376  311.37384 1344.8418 ],[ 333.11313  302.6323  1333.916  ],[ 247.75851  344.57547 1447.5402 ],[ 263.52243  254.41492 1391.71   ],[ 270.31064  215.5904  1368.9735 ],[ 363.54883  731.4299  1458.6162 ],[ 303.26978  433.67468 1486.8578 ]
[ 326.94412  336.04968 1510.8633 ],[ 323.86377  410.99695 1460.0258 ],[ 327.81158  256.8693  1437.0131 ],[ 350.5782   309.18112 1348.1975 ],[ 333.04266  300.3532  1337.8574 ],[ 242.35513  342.138   1467.9015 ],[ 262.64774  258.66006 1385.6163 ],[ 271.6268   221.72281 1352.0797 ],[ 362.82587  723.83844 1458.758  ],[ 305.0312   433.99924 1496.2406 ]
[ 322.84113  335.10828 1510.8762 ],[ 320.89075  410.20132 1460.8197 ],[ 326.37906  254.68552 1438.6093 ],[ 352.74124  304.79642 1347.8108 ],[ 335.59552  295.3073  1337.3219 ],[ 239.12418  341.40253 1480.7518 ],[ 260.6024   259.09683 1398.7372 ],[ 270.1025   222.69183 1365.2896 ],[ 361.48666  721.6734  1456.968  ],[ 302.66293  426.16116 1524.0294 ]
[ 321.6549   335.20404 1511.3339 ],[ 320.87976  408.8677  1461.9213 ],[ 325.7119   253.37863 1443.4335 ],[ 359.63486  294.77493 1347.6665 ],[ 343.83844  283.47195 1337.1053 ],[ 237.4668   341.55545 1486.856  ],[ 260.05032  259.8972  1409.0283 ],[ 270.05942  223.70598 1377.0815 ],[ 361.86456  723.1226  1449.1006 ],[ 308.61014  419.20105 1547.3304 ]
[ 322.54337  336.1531  1511.5532 ],[ 322.68784  408.7894  1462.3398 ],[ 325.90558  252.8081  1450.3514 ],[ 367.2727   285.49377 1353.8676 ],[ 352.96246  272.3667  1343.8689 ],[ 230.92415  342.5542  1477.1765 ],[ 264.36572  263.1002  1406.6332 ],[ 279.0724   228.15852 1377.6993 ],[ 364.54376  721.2912  1450.2472 ],[ 312.27084  424.86823 1538.1415 ]
[ 327.65942  337.43088 1511.3815 ],[ 327.68954  409.28693 1462.5559 ],[ 327.31808  252.66125 1457.7909 ],[ 372.70444  280.0777  1362.1931 ],[ 359.5036   266.04803 1351.8058 ],[ 215.06607  338.58313 1458.5239 ],[ 265.9483  262.8905 1418.1012],[ 276.47485  247.23117 1410.0166 ],[ 370.62622  720.88666 1452.8866 ],[ 319.63928  434.14175 1519.3071 ]
[ 339.26508  337.84552 1511.7639 ],[ 338.1504  408.9489 1464.2113],[ 332.00403  252.33856 1465.2292 ],[ 381.57068  274.64056 1367.8115 ],[ 357.5386   243.83165 1342.2319 ],[ 191.6931   312.54907 1453.675  ],[ 268.28006  259.41788 1432.2416 ],[ 283.87335  248.60023 1427.9548 ],[ 378.90628  723.6289  1460.579  ],[ 322.10968  434.3072  1513.1328 ]
[ 348.9297   337.39413 1515.1813 ],[ 346.89325  407.64047 1466.386  ],[ 337.14755  251.84813 1473.7765 ],[ 390.28156  273.31165 1371.6274 ],[ 368.38196  241.64703 1343.3578 ],[ 181.07849  284.50827 1466.0997 ],[ 271.08206  261.2801  1451.6423 ],[ 289.2983   256.57883 1448.7509 ],[ 383.22632  722.97906 1478.9337 ],[ 319.20245  431.67444 1498.6473 ]
[ 353.22614  335.55283 1521.3269 ],[ 351.26184  406.44534 1469.6798 ],[ 341.11566  251.57901 1483.4705 ],[ 395.23068  274.75262 1373.9144 ],[ 374.3263   243.03372 1343.4276 ],[ 183.98474  277.1777  1469.4176 ],[ 277.06128  267.9981  1471.0027 ],[ 295.65253  266.16458 1471.3197 ],[ 388.62634  727.22546 1466.6161 ],[ 322.27954  431.4561  1499.5363 ]
[ 354.4192   333.56897 1530.4974 ],[ 352.70065  404.7315  1475.7311 ],[ 344.70367  250.77235 1494.2368 ],[ 396.27863  275.4516  1381.3572 ],[ 376.08246  243.1709  1352.6276 ],[ 187.23135  270.18033 1488.9712 ],[ 279.45917  273.51056 1489.252  ],[ 297.90054  274.17645 1489.3081 ],[ 389.98593  723.90717 1474.6598 ],[ 320.48795  429.88284 1493.2694 ]
