left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 404.52277  328.85852 1783.5255 ],[ 406.25278  389.08344 1712.277  ],[ 406.40594  257.68588 1852.775  ],[ 468.09995  392.11334 1542.6602 ],[ 463.47284  404.01315 1508.8367 ],[ 327.64023  339.11963 1797.9683 ],[ 287.761    394.82605 1654.5165 ],[ 278.94064  407.14697 1625.8262 ],[ 444.84085  672.1537  1513.3098 ],[ 374.80975  390.80362 1702.6007 ]
[ 405.12714  328.5944  1787.4668 ],[ 406.41547  388.80283 1716.4204 ],[ 406.90314  257.88953 1850.742  ],[ 472.53363  397.87332 1547.3518 ],[ 468.88464  410.56442 1513.4865 ],[ 329.13666  340.23737 1798.0542 ],[ 304.79343  403.00516 1643.8083 ],[ 299.36606  416.99927 1612.9592 ],[ 447.05176  664.0039  1422.6433 ],[ 374.0313  387.2886 1719.8832]
[ 404.71893  328.14117 1795.8389 ],[ 406.13342  387.02322 1726.9635 ],[ 407.1545   258.15854 1849.6045 ],[ 481.05756  410.0187  1569.7703 ],[ 479.59293  424.6677  1539.0018 ],[ 330.63055  341.1878  1794.4355 ],[ 318.27185  408.72583 1650.7826 ],[ 315.5374   423.66898 1622.052  ],[ 455.69183  647.4487  1377.6902 ],[ 374.43527  388.58817 1728.3157 ]
[ 404.073    328.95398 1802.3646 ],[ 404.84387  387.06866 1734.2861 ],[ 407.35815  258.38388 1847.9529 ],[ 483.92056  417.13586 1579.2965 ],[ 483.37875  432.91452 1551.1353 ],[ 331.3808   341.35965 1794.0461 ],[ 332.45203  409.3756  1644.8075 ],[ 332.69006  424.4873  1614.9597 ],[ 453.13754  661.1171  1412.4092 ],[ 375.0011   393.09335 1725.1671 ]
[ 403.63736  329.50726 1805.5038 ],[ 404.39642  387.43878 1736.4122 ],[ 407.57654  258.5264  1845.5076 ],[ 489.37564  424.00632 1597.5553 ],[ 490.82217  440.97595 1571.834  ],[ 334.7379  342.8906 1789.6302],[ 342.4494   410.58374 1629.8749 ],[ 344.1767   425.74664 1597.9238 ],[ 448.5629  671.5211 1464.3436],[ 374.53113  391.8742  1714.1969 ]
[ 403.46268  329.83435 1806.3878 ],[ 404.25653  388.0364  1737.1422 ],[ 407.6608   258.58694 1844.0479 ],[ 493.03436  426.03333 1611.3967 ],[ 495.72025  443.33743 1586.7094 ],[ 338.07858  344.70444 1787.5847 ],[ 345.78436  413.05832 1623.6461 ],[ 347.51614  428.41965 1590.8584 ],[ 446.68018  673.0255  1489.2776 ],[ 374.6031   392.60904 1709.3435 ]
[ 403.42587  329.99222 1806.4535 ],[ 404.23428  388.7897  1737.8647 ],[ 407.66144  258.5901  1844.0255 ],[ 499.35797  422.0703  1595.0507 ],[ 503.6001   439.05508 1566.1353 ],[ 337.4965   344.68893 1793.6626 ],[ 351.95218  410.5776  1621.5742 ],[ 355.21948  425.4699  1587.1565 ],[ 446.63364  674.07855 1479.2124 ],[ 374.35614  393.26743 1707.3593 ]
[ 403.48386  330.11713 1807.0145 ],[ 404.2155  389.6922 1739.707 ],[ 407.66827  258.59525 1844.3357 ],[ 504.62134  422.65762 1599.5652 ],[ 510.06253  439.5042  1570.2294 ],[ 337.39435  344.40872 1790.4498 ],[ 353.37573  406.27103 1606.3602 ],[ 357.02185  420.38486 1569.5424 ],[ 447.90503  673.6473  1444.8534 ],[ 374.0113   394.40942 1707.1194 ]
[ 403.85327  329.20596 1804.8687 ],[ 404.20438  389.3963  1741.8085 ],[ 407.7389   258.56308 1843.8278 ],[ 509.89386  419.21686 1610.5624 ],[ 516.607    435.20316 1579.6467 ],[ 337.26447  343.64594 1783.0657 ],[ 356.0199   397.11856 1585.3757 ],[ 360.34665  409.45428 1545.8378 ],[ 449.1894  666.4782 1409.9141],[ 373.771    395.91144 1708.3859 ]
[ 404.40833  329.15048 1798.3191 ],[ 404.26334  389.5035  1741.6155 ],[ 407.8686   258.47275 1842.3661 ],[ 510.6324   414.39307 1614.3147 ],[ 517.3305  429.6606 1581.3885],[ 337.83295  341.22577 1769.588  ],[ 360.05524  386.27548 1563.5452 ],[ 365.22153  396.74878 1522.3365 ],[ 446.68964  641.42444 1365.5514 ],[ 373.80548  398.3448  1708.6448 ]
[ 405.0284  329.7434 1789.2738],[ 404.50284  389.7589  1737.6277 ],[ 408.02167  258.3343  1840.4154 ],[ 510.26913  410.1766  1608.3501 ],[ 516.39966  424.90277 1573.6141 ],[ 337.86792  337.922   1752.278  ],[ 367.82483  375.1625  1545.8342 ],[ 374.80273  383.83698 1504.5455 ],[ 438.2564  648.4296 1705.5687],[ 373.595   400.622  1708.6987]
[ 405.20264  330.4918  1785.6045 ],[ 404.71704  389.8098  1733.2057 ],[ 408.06107  258.27377 1839.8564 ],[ 510.48926  404.9445  1599.7736 ],[ 516.7537   418.64316 1562.6586 ],[ 337.56012  335.61746 1743.7244 ],[ 376.32266  357.68338 1539.0446 ],[ 385.34622  362.8201  1498.1086 ],[ 438.5268  649.1332 1702.7906],[ 373.21283  400.38507 1709.0125 ]
[ 405.145    331.07513 1785.1868 ],[ 404.7934   389.72934 1731.2649 ],[ 408.03784  258.26416 1840.1233 ],[ 511.69434  396.74133 1586.4768 ],[ 518.4107   408.82437 1546.659  ],[ 338.2874   333.91357 1732.6404 ],[ 383.26465  342.08743 1535.3524 ],[ 393.68375  343.98096 1495.8948 ],[ 438.50873  649.66003 1700.6007 ],[ 373.0774  400.0308 1709.6595]
[ 405.05783  331.31244 1785.4509 ],[ 404.80713  389.42972 1730.537  ],[ 407.9613   258.22913 1841.4229 ],[ 508.30914  384.5013  1571.6128 ],[ 514.2199  393.8863 1528.6898],[ 336.2641   332.97754 1732.7734 ],[ 381.59665  327.30624 1542.1111 ],[ 392.04242  325.99942 1503.9786 ],[ 438.41504  649.4695  1701.3268 ],[ 373.071   399.6822 1710.7244]
[ 404.96375  331.2059  1785.7191 ],[ 404.80615  388.94812 1730.0819 ],[ 407.86606  258.1761  1843.016  ],[ 499.1447   369.18158 1561.6353 ],[ 502.52618  375.12183 1517.2422 ],[ 333.82678  330.0466  1723.367  ],[ 374.52298  316.17734 1532.2878 ],[ 383.91138  312.97778 1494.072  ],[ 438.3022   648.90607 1702.4259 ],[ 373.03085  399.11127 1712.6112 ]
[ 404.90686  330.78946 1786.6168 ],[ 404.80585  388.33224 1730.6567 ],[ 407.74033  258.10092 1845.5198 ],[ 492.39954  353.31277 1561.017  ],[ 493.75073  355.68488 1517.1167 ],[ 337.35846  330.45032 1727.5494 ],[ 368.6128  301.7106 1542.0946],[ 375.788    295.11273 1505.0037 ],[ 438.36462  648.3619  1703.352  ],[ 372.7606  398.544  1715.1783]
