left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 403.2987   309.28528 1771.1959 ],[ 405.79178  368.9632  1719.5256 ],[ 406.88474  242.69681 1771.3876 ],[ 498.23337  399.83408 1605.5814 ],[ 504.95538  431.46783 1547.5001 ],[ 341.60046  330.47748 1732.3358 ],[ 350.65466  401.21475 1598.3649 ],[ 352.6508   416.80945 1571.5707 ],[ 453.22208  649.42035 1448.6118 ],[ 375.67316  384.4264  1692.9316 ]
[ 403.1198   310.44485 1772.5684 ],[ 405.95056  369.8609  1716.5743 ],[ 406.18738  242.86197 1771.5795 ],[ 494.6802   400.02643 1611.7244 ],[ 499.9387  431.8399 1555.1927],[ 341.1042   330.28333 1726.6848 ],[ 351.71402  400.85382 1592.0349 ],[ 354.05505  416.42505 1565.105  ],[ 469.0183   646.32404 1443.5817 ],[ 374.67023  379.06067 1691.4813 ]
[ 402.9268   311.38312 1774.2318 ],[ 406.22076  370.14267 1711.8439 ],[ 405.72607  243.0404  1771.9395 ],[ 481.08344  394.52908 1604.7953 ],[ 480.3224   424.20038 1543.6638 ],[ 341.248    330.70767 1714.8707 ],[ 354.52966  396.53653 1560.5297 ],[ 357.50757  411.2964  1529.6615 ],[ 474.73596  639.5825  1458.5746 ],[ 373.44363  368.5067  1689.9174 ]
[ 402.8219   312.36804 1776.0762 ],[ 406.48898  370.0645  1707.057  ],[ 405.1909   243.43752 1772.3792 ],[ 482.75183  391.77106 1600.1909 ],[ 482.99255  420.46652 1535.3208 ],[ 340.94897  332.0338  1720.7472 ],[ 356.789   383.363  1534.0613],[ 360.4312   395.16537 1496.7241 ],[ 464.70966  627.2592  1451.1367 ],[ 373.45215  360.53128 1689.4462 ]
[ 402.8509  313.9822 1777.0348],[ 406.81836  371.3939  1708.0891 ],[ 404.89954  244.56691 1772.6044 ],[ 487.27127  391.81934 1598.8069 ],[ 489.68896  420.17038 1531.5193 ],[ 341.17435  333.6309  1713.4772 ],[ 357.70392  367.90314 1507.461  ],[ 361.56723  375.91327 1466.2578 ],[ 447.002   618.1133 1393.837 ],[ 378.5915   380.43973 1693.3124 ]
[ 403.03094  315.7388  1776.1097 ],[ 406.97424  373.70303 1713.4983 ],[ 404.8476  245.862  1772.3553],[ 477.83383  385.94434 1599.0754 ],[ 475.90717  411.34848 1528.8408 ],[ 340.82288  333.47812 1691.4512 ],[ 358.1221  355.7425 1479.8346],[ 362.1931   360.98196 1437.5112 ],[ 475.92953  649.5827  1513.832  ],[ 380.85333  389.91736 1693.5835 ]
[ 404.80975  317.31342 1770.8822 ],[ 408.15283  376.2405  1720.0629 ],[ 405.3      246.90768 1771.0181 ],[ 475.43698  389.93668 1605.0118 ],[ 471.99704  416.5594  1538.6847 ],[ 341.08545  332.73508 1661.5527 ],[ 357.3291   339.65152 1448.896  ],[ 361.16733  341.28583 1406.3646 ],[ 441.08188  634.1153  1691.4429 ],[ 380.9359  396.6635 1692.505 ]
[ 406.9956   318.57236 1764.7439 ],[ 410.0993  378.1363 1721.9104],[ 405.8498  247.0119 1769.6504],[ 464.0648  383.9053 1598.1672],[ 455.03503  407.00293 1532.037  ],[ 339.5064   329.15012 1646.699  ],[ 358.65643  318.76865 1437.699  ],[ 363.1746  316.3193 1395.8989],[ 445.24298  632.15564 1687.8876 ],[ 379.0056   391.91913 1690.5968 ]
[ 408.91342  319.50558 1759.0797 ],[ 411.62726  379.2968  1721.4541 ],[ 406.31598  246.94482 1768.5486 ],[ 465.6341   388.22488 1595.5493 ],[ 456.87476  412.92194 1531.6802 ],[ 335.24197  327.8486  1642.0083 ],[ 355.0986   309.08975 1439.7122 ],[ 359.7589  304.6871 1399.2529],[ 447.08856  627.54486 1686.1086 ],[ 379.6371   387.36105 1691.08   ]
[ 410.9873   319.97363 1755.1072 ],[ 412.79202  379.56912 1721.3208 ],[ 406.9492   246.84964 1767.8557 ],[ 481.17627  399.104   1606.7058 ],[ 479.70706  428.96188 1546.4751 ],[ 354.33826  281.25528 1547.3607 ],[ 368.46307  278.41953 1330.2642 ],[ 371.86     277.73755 1286.8448 ],[ 447.06903  632.55927 1686.0762 ],[ 381.6209  390.0242 1692.733 ]
[ 411.73584  319.85718 1756.0684 ],[ 413.0707   379.01086 1721.5521 ],[ 408.29892  246.86087 1768.382  ],[ 495.65353  401.89056 1609.5935 ],[ 500.83667  433.0225  1549.5355 ],[ 343.13257  271.28183 1546.2589 ],[ 388.88373  236.9527  1372.1398 ],[ 399.46362  229.01414 1337.3159 ],[ 447.22214  631.139   1685.9702 ],[ 381.98947  388.58456 1692.8413 ]
[ 411.09546  319.42575 1761.5911 ],[ 412.95306  378.15482 1721.9854 ],[ 409.5773   247.24205 1770.0387 ],[ 490.0201  398.8596 1601.7053],[ 492.4307   428.30582 1536.8589 ],[ 337.41968  258.7888  1544.2065 ],[ 379.94934  220.7242  1370.0657 ],[ 389.78644  211.91985 1335.2375 ],[ 447.1643   655.52783 1496.4152 ],[ 382.17218  388.1002  1692.9421 ]
[ 409.596   318.5286 1770.2444],[ 412.73596  376.88394 1721.803  ],[ 409.96143  247.58508 1772.6592 ],[ 481.9129  393.7281 1602.8472],[ 480.28906  420.83774 1535.5204 ],[ 309.4151  306.7628 1633.1688],[ 335.27496  249.57063 1505.9078 ],[ 340.98047  236.95232 1480.4557 ],[ 446.14484  651.8591  1513.3086 ],[ 382.3386  386.9126 1693.2686]
