left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 311.29056  317.6972  1821.6687 ],[ 313.70142  374.16602 1757.5624 ],[ 311.26163  248.95094 1844.3191 ],[ 387.30432  393.5769  1669.0714 ],[ 386.71332  423.59326 1611.1494 ],[ 182.92326  253.3375  1789.3813 ],[ 145.10588  187.58702 1705.9114 ],[ 137.09392  173.65717 1689.2174 ],[ 341.70453  624.3483  1725.9296 ],[ 284.32965  386.30472 1736.0542 ]
[ 311.27612  317.21024 1821.7578 ],[ 313.54892  373.70496 1759.7605 ],[ 311.18875  248.54779 1844.3403 ],[ 381.74463  392.0113  1663.66   ],[ 378.75125  421.84894 1606.3937 ],[ 183.6903  256.058  1805.7466],[ 120.62817  212.81989 1714.9822 ],[ 107.20618  203.61719 1696.8293 ],[ 341.99063  624.3803  1726.3785 ],[ 283.9247   386.59915 1736.6667 ]
[ 311.26688  317.0683  1821.5046 ],[ 313.41443  373.54547 1761.1136 ],[ 311.1567   248.36371 1844.2817 ],[ 380.3968   390.36078 1653.0024 ],[ 376.72217  419.3665  1592.3281 ],[ 183.57434  255.85634 1811.6409 ],[ 113.537994  224.02388  1738.4547  ],[  98.81712  217.33304 1723.8175 ],[ 329.34576  648.49414 1507.3804 ],[ 283.5734   386.66193 1738.017  ]
[ 311.26056  317.12973 1821.1555 ],[ 313.28928  373.64194 1762.4797 ],[ 311.1415  248.2851 1844.2054],[ 380.22083  389.78372 1646.7708 ],[ 376.40262  418.71786 1585.6041 ],[ 185.35654  262.46188 1821.0754 ],[ 111.4566   247.46756 1786.6935 ],[  96.33401  244.3992  1779.8171 ],[ 328.6776  648.5067 1517.4711],[ 283.1174   386.79993 1739.7875 ]
[ 311.25665  317.6988  1820.6926 ],[ 313.14935  374.37207 1763.616  ],[ 311.13385  248.63101 1844.0941 ],[ 380.6247   388.92618 1635.2942 ],[ 376.75983  417.29483 1571.623  ],[ 195.38928  291.79166 1828.3154 ],[ 167.56133  225.56093 1777.8887 ],[ 161.80524  211.86136 1767.8033 ],[ 328.40488  648.0191  1507.9084 ],[ 282.5261   387.04037 1741.8529 ]
[ 311.25388  318.366   1820.0768 ],[ 313.02045  375.2591  1764.0034 ],[ 311.189    249.04161 1843.1167 ],[ 379.24194  392.55118 1641.1895 ],[ 374.59195  422.07916 1582.3196 ],[ 198.63599  294.9771  1853.6432 ],[ 125.99353  288.7705  1825.6199 ],[ 111.1966   287.50623 1820.0153 ],[ 328.08365  645.35236 1480.0375 ],[ 282.059   387.1733 1744.24  ]
[ 311.2507  319.1039 1819.4768],[ 312.86993  376.4539  1764.8835 ],[ 311.27155  249.49278 1840.015  ],[ 382.14197  390.53717 1623.4412 ],[ 378.54437  419.18234 1559.5406 ],[ 197.29218  292.06113 1854.842  ],[ 124.95334  297.25693 1830.9573 ],[ 110.2585   298.31238 1826.1803 ],[ 329.94598  647.21735 1490.9551 ],[ 281.4507   387.51166 1747.9037 ]
[ 311.24677  319.7999  1818.924  ],[ 312.728   377.7839 1765.3746],[ 311.34354  249.9805  1835.0154 ],[ 378.9118   390.98102 1624.6699 ],[ 373.56946  419.47934 1561.9115 ],[ 197.80576  291.9915  1864.2496 ],[ 126.84345  302.09286 1844.9014 ],[ 112.47201  304.1386  1841.0317 ],[ 331.12488  649.38245 1517.7703 ],[ 281.0921   388.49445 1748.9481 ]
[ 311.24265  320.34964 1818.4689 ],[ 312.59073  379.18216 1766.0024 ],[ 311.41614  250.45424 1829.8412 ],[ 375.7412   388.52136 1615.3416 ],[ 368.55334  415.59235 1550.1373 ],[ 198.6815  293.5814 1871.8546],[ 127.58803  305.7532  1840.0771 ],[ 113.07366  308.2382  1833.7217 ],[ 331.0108  650.4559 1529.4979],[ 281.00598  390.80423 1750.6193 ]
[ 311.23987  320.5812  1818.0056 ],[ 312.5375   380.20673 1766.0023 ],[ 311.44772  250.66852 1826.4185 ],[ 374.3001   391.20023 1618.4333 ],[ 366.20212  418.9629  1556.2375 ],[ 199.4646   293.89096 1880.7938 ],[ 129.15564  308.2544  1847.6686 ],[ 114.79024  311.18912 1841.0436 ],[ 330.1756   652.22925 1529.0681 ],[ 281.6731  394.1848 1750.524 ]
