left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 380.22852  313.31665 1585.2657 ],[ 384.44516  381.1979  1537.95   ],[ 375.70776  232.0391  1610.7473 ],[ 475.05844  427.76315 1380.8477 ],[ 477.4042   449.00693 1357.6295 ],[ 248.87636  304.0642  1645.8423 ],[ 160.89893  305.9198  1561.2473 ],[ 142.14684  306.3153  1544.3284 ],[ 422.234   671.8039 1500.8771],[ 348.17477  393.8375  1516.204  ]
[ 379.92886  313.40863 1584.3289 ],[ 384.2729   381.25256 1537.8849 ],[ 375.18265  232.0243  1610.4657 ],[ 475.06537  427.7462  1381.514  ],[ 477.5903   449.05768 1358.3823 ],[ 247.07965  302.36554 1644.8127 ],[ 158.66273  303.79062 1560.5588 ],[ 139.82118  304.0943  1543.708  ],[ 422.22406  671.3785  1500.5995 ],[ 347.9134   393.80856 1516.1664 ]
[ 379.80658  313.49628 1583.4396 ],[ 384.14334  381.3031  1537.803  ],[ 374.7547   232.01013 1610.1971 ],[ 475.05994  427.7036  1382.4148 ],[ 477.6501  449.0689 1359.4181],[ 246.54594  302.30655 1643.1326 ],[ 157.79176  301.6305  1560.268  ],[ 138.8975   301.48657 1543.6951 ],[ 422.31064  670.65607 1500.3517 ],[ 347.69537  393.78296 1516.0477 ]
[ 379.7049   313.59772 1582.4641 ],[ 384.09552  381.37045 1537.4552 ],[ 374.54822  231.99876 1609.9012 ],[ 475.08426  427.96814 1383.0883 ],[ 477.7899   449.38177 1360.2113 ],[ 247.41653  303.72012 1641.7727 ],[ 158.42407  302.22525 1560.7474 ],[ 139.50514  301.90744 1544.5424 ],[ 422.3137  670.8825 1500.1769],[ 347.58246  393.83536 1515.7318 ]
[ 379.70486  313.6898  1581.9816 ],[ 384.05063  381.41846 1537.1084 ],[ 374.46457  231.99379 1609.7251 ],[ 475.17657  429.75342 1382.3264 ],[ 477.79877  451.24878 1359.4124 ],[ 248.12619  306.9821  1638.8489 ],[ 158.84065  303.93848 1560.5984 ],[ 139.89821  303.2928  1544.9482 ],[ 422.3531   670.86743 1500.2125 ],[ 347.49133  393.87305 1515.3635 ]
[ 379.68857  313.77155 1581.7627 ],[ 383.97415  381.4584  1536.7772 ],[ 374.42572  231.99298 1609.6075 ],[ 475.1267   430.50616 1382.9166 ],[ 477.69992  452.06216 1360.1268 ],[ 250.22955  310.0178  1635.8083 ],[ 160.43912  312.07687 1558.199  ],[ 141.39688  312.51358 1542.6771 ],[ 422.3413  670.8694 1500.2224],[ 347.36224  393.85217 1515.0555 ]
[ 379.68555  313.84024 1581.6561 ],[ 383.9054   381.49402 1536.4504 ],[ 374.4109   231.99371 1609.5171 ],[ 474.98044  430.74997 1384.3964 ],[ 477.52618  452.3538  1361.8431 ],[ 252.57434  312.30783 1633.2952 ],[ 163.66014  328.8019  1550.7993 ],[ 144.72993  332.31354 1534.3002 ],[ 422.32864  670.87537 1500.2637 ],[ 347.27313  393.90796 1514.7042 ]
[ 379.67645  313.89737 1581.5974 ],[ 383.74976  381.5288  1536.1302 ],[ 374.40283  231.99518 1609.4388 ],[ 474.8143   430.82678 1386.018  ],[ 477.37686  452.47388 1363.6978 ],[ 256.89847  315.8557  1630.514  ],[ 170.78983  344.40558 1539.8516 ],[ 152.33684  350.52377 1521.7191 ],[ 422.2207  670.8153 1500.4075],[ 347.06763  393.7767  1514.3363 ]
[ 379.67432  313.94406 1581.5625 ],[ 383.61322  381.56003 1535.8152 ],[ 374.40063  231.99683 1609.3684 ],[ 474.63965  431.19968 1388.0444 ],[ 477.15442  452.8983  1366.0549 ],[ 267.9979   323.76807 1627.3921 ],[ 184.84872  360.01135 1531.9362 ],[ 166.95975  367.80887 1512.845  ],[ 422.1149   670.77124 1500.5609 ],[ 346.88718  393.63138 1514.0381 ]
[ 379.67593  313.9854  1581.5386 ],[ 383.62183  381.58817 1535.5193 ],[ 374.40656  231.99911 1609.2539 ],[ 474.12766  429.3567  1393.15   ],[ 476.53473  450.62646 1372.0642 ],[ 274.82297  328.4023  1620.7261 ],[ 198.24237  374.5976  1522.0859 ],[ 181.71953  384.56458 1502.3579 ],[ 422.1472  670.7665 1500.629 ],[ 346.83606  393.3659  1513.6481 ]
[ 379.7255   314.08768 1581.4966 ],[ 383.68558  381.68558 1535.1659 ],[ 375.21216  232.01651 1608.755  ],[ 474.01492  430.08978 1394.8724 ],[ 476.37927  451.46933 1374.0308 ],[ 278.5424   331.49658 1613.6694 ],[ 215.70862  397.26755 1513.3394 ],[ 202.12866  411.4823  1493.2733 ],[ 422.237   670.7704 1500.6886],[ 346.83417  393.12445 1513.2936 ]
[ 379.78165  314.18088 1581.439  ],[ 383.7538  381.789  1534.8087],[ 376.40924  232.03629 1608.1472 ],[ 473.82147  431.1861  1397.3685 ],[ 476.09442  452.62326 1376.9253 ],[ 282.88513  332.62015 1606.5962 ],[ 235.00131  411.29333 1509.6527 ],[ 224.67699  428.25623 1490.264  ],[ 422.33798  670.7223  1500.8613 ],[ 346.81128  392.73386 1512.9022 ]
[ 379.83618  314.2391  1581.3792 ],[ 383.82465  381.8719  1534.4358 ],[ 377.67938  232.05301 1607.3201 ],[ 474.0525   432.37845 1396.3757 ],[ 476.3152  453.883  1375.6763],[ 289.14224  334.0673  1606.3156 ],[ 252.92905  418.31253 1499.041  ],[ 245.05542  436.6295  1477.586  ],[ 422.43604  670.65076 1501.0674 ],[ 346.8075  392.2715 1512.2932]
[ 379.88074  314.35376 1581.3246 ],[ 383.8639  382.0234 1534.2081],[ 378.9571  232.0797 1604.6725],[ 474.2073  433.6423 1395.9692],[ 476.44992  455.19662 1375.0967 ],[ 296.18893  335.62167 1603.8593 ],[ 274.0705   424.97653 1497.2119 ],[ 269.26324  444.39713 1475.8824 ],[ 422.50076  670.55914 1501.5219 ],[ 346.82666  392.27097 1512.2748 ]
[ 379.9231   314.46945 1581.3756 ],[ 383.88562  382.17334 1534.0857 ],[ 380.32242  232.10666 1600.788  ],[ 474.52655  434.8654  1395.7484 ],[ 476.7815  456.454  1374.6562],[ 301.20078  336.2894  1603.421  ],[ 286.33154  426.66953 1489.9032 ],[ 283.0816  446.4238 1467.1996],[ 422.56024  670.4537  1502.2205 ],[ 346.5639   392.46252 1516.1989 ]
[ 379.9922  314.5157 1581.4545],[ 383.90198  382.25272 1534.0168 ],[ 381.30066  232.12398 1596.6989 ],[ 475.145    436.92978 1394.4851 ],[ 477.42285  458.56293 1372.9612 ],[ 301.62085  336.41727 1602.8003 ],[ 295.5718  426.9743 1480.4515],[ 294.24     446.91205 1455.9818 ],[ 422.64307  670.3364  1502.9026 ],[ 346.5639  392.8349 1517.1323]
[ 380.98987  314.4884  1581.5443 ],[ 384.15634  382.27252 1533.9883 ],[ 382.1568  232.1364 1593.6699],[ 475.91223  436.86993 1396.0239 ],[ 478.27612  458.48755 1374.3182 ],[ 300.29077  334.8274  1604.677  ],[ 302.80112  423.99515 1472.7297 ],[ 303.35812  443.781   1446.3403 ],[ 422.9386   670.34344 1503.3123 ],[ 346.96527  393.44006 1516.7722 ]
[ 383.18024  314.39478 1581.6427 ],[ 385.75577  382.21735 1534.0096 ],[ 383.23288  232.1461  1591.589  ],[ 477.0121   436.96814 1397.3374 ],[ 479.47278  458.56927 1375.3373 ],[ 301.2327   334.20697 1609.9637 ],[ 304.51236  421.59967 1468.8948 ],[ 305.24536  441.13196 1440.681  ],[ 424.32123  671.0312  1501.6312 ],[ 348.7406   393.64374 1516.7979 ]
[ 386.21057  314.11652 1581.7002 ],[ 388.38748  381.97995 1533.8552 ],[ 384.2517   232.14326 1590.5504 ],[ 478.42664  436.57266 1399.3569 ],[ 480.9294   458.14996 1377.3386 ],[ 301.31827  333.77533 1608.8019 ],[ 303.98416  420.3846  1462.7227 ],[ 304.58255  439.82465 1433.5068 ],[ 426.4431  671.6687 1499.4429],[ 351.46072  392.51813 1517.6086 ]
[ 388.7293   313.39444 1581.6886 ],[ 390.89725  381.2006  1532.6375 ],[ 385.12006  232.1274  1590.0842 ],[ 480.44296  436.3108  1400.5288 ],[ 482.93665  457.88    1378.6384 ],[ 301.55408  333.79852 1605.1372 ],[ 303.72574  418.47964 1448.7693 ],[ 304.21756  437.6578  1417.4957 ],[ 428.19495  670.46674 1498.7441 ],[ 354.34546  390.1286  1518.1824 ]
[ 389.99026  312.1738  1581.6168 ],[ 392.2202   379.78506 1530.7554 ],[ 385.6789  232.1162 1589.8398],[ 481.81546  435.96512 1401.1956 ],[ 484.13416  457.55713 1379.4489 ],[ 301.5613   334.07013 1594.9755 ],[ 303.46555  412.9434  1415.9414 ],[ 303.9057   431.17365 1380.1346 ],[ 429.36224  665.24384 1499.2515 ],[ 355.98697  386.08545 1517.6843 ]
[ 390.7877   312.51392 1581.3328 ],[ 393.21912  379.76422 1526.7598 ],[ 386.10718  232.11023 1589.6875 ],[ 482.65262  435.12198 1403.1813 ],[ 484.94135  456.63947 1381.8331 ],[ 301.5507   334.43857 1580.8999 ],[ 303.8218  404.1604 1380.5144],[ 304.3575  420.6063 1340.4373],[ 430.35406  658.6507  1501.1075 ],[ 356.65106  378.99146 1516.019  ]
[ 391.42603  312.78342 1581.296  ],[ 395.2049   379.58307 1524.6241 ],[ 386.5097  232.1074 1589.6443],[ 482.90424  432.45993 1406.79   ],[ 484.94565  453.5561  1386.1378 ],[ 301.3678   334.96277 1570.2296 ],[ 305.4338   389.52502 1353.413  ],[ 306.4085   402.60474 1310.0497 ],[ 431.82568  657.5795  1504.8246 ],[ 359.1145   379.31653 1513.5972 ]
[ 391.9919  312.9945 1581.4978],[ 397.97675  379.36536 1525.5298 ],[ 386.92657  232.10706 1589.6814 ],[ 483.1231   429.72458 1409.0453 ],[ 484.96707  450.4769  1388.7986 ],[ 300.53003  334.79575 1554.6816 ],[ 308.38785  367.4071  1327.0054 ],[ 310.29446  375.31995 1281.4701 ],[ 433.9653  658.931  1507.215 ],[ 362.91998  382.68668 1509.9336 ]
[ 393.172    311.52286 1581.9442 ],[ 400.64325  377.44385 1529.0117 ],[ 387.67114  232.09859 1589.7511 ],[ 483.6214   427.92807 1410.3081 ],[ 485.28113  448.41602 1390.3411 ],[ 298.72177  333.24854 1536.5638 ],[ 317.93762  346.5141  1312.702  ],[ 322.59503  349.7293  1267.9297 ],[ 436.24976  663.56506 1504.5856 ],[ 366.4652   386.29706 1508.531  ]
[ 394.88318  310.9121  1582.2926 ],[ 401.71777  376.68707 1532.1958 ],[ 389.2642   232.09758 1589.8224 ],[ 483.771    429.35678 1408.1929 ],[ 485.3141   450.08966 1387.9418 ],[ 302.0736   331.52902 1513.1426 ],[ 318.365    321.44418 1292.0868 ],[ 322.31592  318.99847 1247.8756 ],[ 437.8183   666.59485 1502.3478 ],[ 367.80432  388.7129  1509.3862 ]
[ 395.92432  310.9107  1582.481  ],[ 401.11505  376.72717 1534.038  ],[ 391.66724  232.1272  1589.8667 ],[ 483.98166  430.4298  1406.4694 ],[ 485.35272  451.32217 1386.0236 ],[ 310.08218  324.60355 1479.9819 ],[ 316.3545   293.43884 1268.1104 ],[ 317.86914  285.91306 1225.7361 ],[ 437.75772  667.7196  1501.8345 ],[ 366.68866  388.3853  1509.6444 ]
[ 396.164    310.94983 1582.5078 ],[ 400.3749   376.89853 1534.5381 ],[ 393.91293  232.15434 1589.8712 ],[ 484.12094  432.70947 1404.3228 ],[ 485.4583   453.76355 1383.6893 ],[ 305.42307  312.0449  1461.7637 ],[ 306.9338   271.37747 1255.0778 ],[ 307.2977   261.58194 1213.7406 ],[ 437.23935  667.30914 1502.3708 ],[ 365.54016  387.55087 1511.1597 ]
[ 396.1522   310.92773 1582.529  ],[ 399.43906  377.0602  1534.7123 ],[ 395.11365  232.16275 1590.1442 ],[ 484.2201   434.09714 1402.8218 ],[ 485.5152   455.26242 1381.9532 ],[ 294.62473  315.21033 1496.683  ],[ 292.4362   269.69714 1296.6387 ],[ 291.91486  258.85565 1256.6298 ],[ 436.4115  666.7831 1503.139 ],[ 364.41678  387.669   1513.1339 ]
[ 396.09555  310.866   1582.5521 ],[ 398.26483  377.2114  1534.8545 ],[ 395.29416  232.16397 1592.1271 ],[ 484.25208  434.10965 1402.6754 ],[ 485.54382  455.33643 1381.7361 ],[ 289.88736  315.81888 1515.6871 ],[ 282.15778  264.50375 1324.3248 ],[ 280.33582  252.4082  1286.0524 ],[ 435.36423  666.50604 1503.8239 ],[ 363.3345   388.51645 1512.8629 ]
[ 396.02676  310.77576 1582.5848 ],[ 396.95367  377.30402 1534.8812 ],[ 395.14496  232.15935 1595.2052 ],[ 484.3305   434.34927 1402.309  ],[ 485.6046   455.62448 1381.2467 ],[ 287.723   317.0257 1532.4701],[ 275.3573  258.3793 1355.3978],[ 272.48605  244.76186 1319.9834 ],[ 434.21848  666.25885 1504.4841 ],[ 362.12555  389.4775  1512.1279 ]
[ 395.9578   310.65802 1582.6328 ],[ 396.06125  377.33932 1534.8931 ],[ 394.9308   232.14586 1598.8961 ],[ 484.45184  434.76462 1401.7705 ],[ 485.69748  456.13968 1380.5353 ],[ 286.49457  316.595   1535.8816 ],[ 267.6813   252.04665 1372.4648 ],[ 263.36792  237.24742 1339.7815 ],[ 433.49615  666.22253 1504.8024 ],[ 361.21667  390.17572 1511.8688 ]
[ 395.89142  310.55554 1582.6124 ],[ 395.49963  377.3721  1534.8757 ],[ 394.7351  232.128  1601.9462],[ 484.52307  434.15063 1402.0309 ],[ 485.7761   455.52252 1380.7211 ],[ 285.31943  317.6908  1556.5284 ],[ 257.416    248.34804 1415.4421 ],[ 251.1542  232.7869 1387.2249],[ 433.101   666.29   1504.8689],[ 360.46158  390.18414 1511.6653 ]
[ 395.8266   310.52594 1582.6416 ],[ 395.397    377.46585 1534.8082 ],[ 394.61768  232.11865 1603.4353 ],[ 484.70087  433.971   1401.9564 ],[ 485.9182  455.3458 1380.5526],[ 281.9181   315.16043 1557.2928 ],[ 239.2735   244.78741 1440.5665 ],[ 229.90161  229.32175 1417.2213 ],[ 433.16602  666.4076  1504.8945 ],[ 360.18866  390.28894 1511.7246 ]
[ 395.75443  310.5429  1582.6735 ],[ 395.36563  377.58722 1534.7173 ],[ 394.5147   232.11365 1604.2773 ],[ 484.96332  433.6874  1401.6382 ],[ 486.15808  455.06296 1380.126  ],[ 269.41064  302.93945 1561.0688 ],[ 218.7934   233.47258 1455.3667 ],[ 207.77463  218.35048 1434.2263 ],[ 433.3043  666.4601 1504.7643],[ 359.995    390.29712 1511.6158 ]
[ 395.6802   310.58716 1582.7186 ],[ 395.35477  377.7167  1534.6238 ],[ 394.4075   232.10812 1605.1595 ],[ 485.31458  432.38358 1402.5168 ],[ 486.54596  453.75122 1381.0385 ],[ 259.4393  286.6185 1572.3125],[ 195.85106  226.62868 1463.9818 ],[ 181.98717  213.54933 1442.3157 ],[ 433.44812  666.4925  1504.6666 ],[ 359.8247   390.27692 1511.6185 ]
[ 395.61536  310.6841  1582.7527 ],[ 395.3568   377.86618 1534.458  ],[ 394.3252   232.10645 1605.5901 ],[ 485.88016  433.09894 1402.1558 ],[ 487.09164  454.50644 1380.6765 ],[ 256.98285  284.5949  1588.1719 ],[ 185.002    230.84695 1501.7732 ],[ 169.60039  219.3466  1484.4934 ],[ 433.58728  666.4438  1504.5862 ],[ 359.64404  389.9873  1511.5519 ]
[ 395.52307  310.828   1582.7697 ],[ 395.35907  378.036   1534.2682 ],[ 394.24017  232.10657 1605.8079 ],[ 486.56726  434.69186 1400.6844 ],[ 487.85028  456.15878 1379.0526 ],[ 255.81099  285.3047  1610.7081 ],[ 175.78615  244.91583 1528.7891 ],[ 158.74089  236.31305 1512.4053 ],[ 433.70593  666.3857  1504.5436 ],[ 359.46274  389.59756 1511.4854 ]
[ 395.41965  310.9993  1582.7891 ],[ 395.3598   378.21005 1534.0719 ],[ 394.14944  232.10776 1605.9226 ],[ 487.1452   436.11148 1399.3977 ],[ 488.49402  457.62753 1377.6333 ],[ 257.14673  289.92023 1632.5632 ],[ 171.76352  263.20755 1564.5795 ],[ 153.78865  257.584   1550.9827 ],[ 433.80856  666.2683  1504.6187 ],[ 359.25168  388.96524 1511.3972 ]
[ 395.3039   311.17398 1582.8105 ],[ 395.36078  378.24503 1533.5549 ],[ 394.04608  232.10942 1605.9879 ],[ 487.1849  437.4461 1398.1835],[ 488.48465  458.99786 1376.307  ],[ 259.79932  294.8892  1652.1279 ],[ 173.04456  276.65582 1591.1825 ],[ 154.88995  272.84024 1578.9934 ],[ 433.79333  666.0224  1504.8032 ],[ 359.02966  387.59494 1511.4043 ]
[ 394.9931  311.3275 1582.8339],[ 395.36798  378.13162 1533.045  ],[ 393.87527  232.11133 1606.028  ],[ 487.12683  437.30835 1398.5354 ],[ 488.45657  458.86258 1376.7319 ],[ 265.49774  302.17917 1656.0935 ],[ 178.17218  288.62378 1610.4723 ],[ 160.11   285.82  1601.348],[ 433.72775  665.8149  1505.0244 ],[ 358.87183  386.40704 1511.5646 ]
[ 394.63434  311.45422 1582.8655 ],[ 395.38098  377.90887 1532.6815 ],[ 393.30322  232.11316 1606.0564 ],[ 487.00137  436.3342  1399.7598 ],[ 488.45544  457.873   1378.1232 ],[ 269.48657  306.30853 1660.3899 ],[ 182.21376  295.39972 1622.6902 ],[ 164.2703   293.15683 1615.1503 ],[ 433.6405   665.87646 1505.2732 ],[ 358.90454  386.4472  1511.8898 ]
[ 394.23874  311.55106 1582.904  ],[ 395.39282  377.68665 1532.6545 ],[ 392.44177  232.11417 1606.0789 ],[ 486.84604  434.8778  1401.4619 ],[ 488.49524  456.3902  1380.0568 ],[ 274.3249  310.8439 1662.1078],[ 187.70276  299.8427  1638.6288 ],[ 170.07962  297.60452 1633.933  ],[ 433.63257  665.9891  1505.4299 ],[ 358.87372  386.48904 1512.0432 ]
[ 392.63165  311.6281  1583.3503 ],[ 394.63834  377.48044 1532.7323 ],[ 390.82056  232.1207  1606.201  ],[ 486.71912  434.92645 1401.3309 ],[ 488.6755  456.448  1379.9127],[ 276.5388   312.90475 1666.8536 ],[ 190.23909  302.7676  1646.5325 ],[ 172.7229   300.71008 1642.4683 ],[ 433.0003   665.76715 1505.9071 ],[ 358.01114  386.62027 1512.0311 ]
[ 390.18878  311.7015  1583.7574 ],[ 393.1346  377.3246 1532.8367],[ 388.93723  232.12804 1606.311  ],[ 486.3935   433.80255 1402.501  ],[ 489.0357  455.3044 1381.284 ],[ 277.84732  315.0707  1667.0853 ],[ 191.63596  304.4641  1645.9949 ],[ 174.12787  302.3101  1641.7767 ],[ 431.62067  665.58325 1506.2777 ],[ 356.4074   386.89685 1512.0176 ]
[ 387.79834  311.7653  1583.9257 ],[ 391.26154  377.21735 1532.917  ],[ 386.94485  232.13155 1606.3588 ],[ 485.77673  432.70886 1403.5586 ],[ 489.14453  454.17432 1382.583  ],[ 279.46985  317.79926 1667.6477 ],[ 193.5007   305.57153 1645.4573 ],[ 176.02786  303.0863  1641.0192 ],[ 429.95374  665.34094 1506.8617 ],[ 354.29163  386.9525  1512.315  ]
[ 385.6377   311.83478 1583.9353 ],[ 389.3445   377.16312 1532.9596 ],[ 385.3042  232.1324 1606.3663],[ 484.53168  432.39734 1403.2983 ],[ 488.3481  453.8527 1382.4434],[ 279.14456  318.62155 1667.955  ],[ 193.21504  305.68137 1644.5808 ],[ 175.73518  303.04907 1639.906  ],[ 428.25867  665.2991  1507.0782 ],[ 352.04773  386.8049  1512.4888 ]
[ 383.59158  311.90695 1583.9136 ],[ 387.15176  377.15082 1532.9824 ],[ 383.74677  232.13202 1606.3662 ],[ 481.0575  433.0667 1401.9471],[ 484.62042  454.5855  1381.1552 ],[ 279.27737  319.52264 1668.1196 ],[ 193.3977   305.82632 1643.8187 ],[ 175.91617  303.0383  1638.9585 ],[ 426.18457  665.7175  1506.8236 ],[ 349.65988  387.0787  1512.406  ]
[ 382.30106  311.96597 1583.8883 ],[ 385.48376  377.15253 1532.9778 ],[ 382.4246   232.13339 1606.3636 ],[ 475.8522   432.76077 1401.2571 ],[ 478.25482  454.33536 1380.6199 ],[ 278.70773  319.7985  1668.5654 ],[ 192.81114  305.78925 1642.2307 ],[ 175.30017  302.9333  1636.9637 ],[ 424.40497  666.7533  1505.5406 ],[ 347.95215  387.45004 1512.1289 ]
[ 381.02872  312.00308 1583.8629 ],[ 383.66797  377.16342 1532.7509 ],[ 381.15338  232.13455 1606.3595 ],[ 472.1455   432.34723 1400.1368 ],[ 473.79056  453.93167 1379.6276 ],[ 278.45587  319.83347 1669.0164 ],[ 192.5476  305.7414 1641.2719],[ 175.01624  302.86563 1635.7229 ],[ 422.4162  667.6403 1504.5499],[ 346.15778  387.8346  1512.0094 ]
[ 379.80872  312.02106 1583.8408 ],[ 382.2159   377.22238 1532.156  ],[ 379.84592  232.13603 1606.3546 ],[ 469.98743  431.59372 1398.574  ],[ 471.26123  453.16415 1378.0602 ],[ 278.35645  319.6312  1669.389  ],[ 192.44179  305.72168 1640.087  ],[ 174.88914  302.8799  1634.2267 ],[ 421.01678  668.1404  1504.3853 ],[ 344.6728   388.47522 1511.5763 ]
[ 378.36432  312.02255 1583.8237 ],[ 380.6581   377.48828 1531.7998 ],[ 378.4342   232.13705 1606.35   ],[ 469.22095  430.55234 1397.5012 ],[ 470.54395  452.02933 1376.6508 ],[ 278.04373  319.3611  1669.8423 ],[ 192.37292  305.71576 1639.4891 ],[ 174.8567  302.9258 1633.4185],[ 419.62103  669.08813 1503.9071 ],[ 342.9749   389.42035 1511.0928 ]
[ 376.0767   312.01862 1583.8085 ],[ 378.29834  378.04727 1531.6642 ],[ 376.40967  232.13713 1606.3458 ],[ 467.41986  430.36432 1395.19   ],[ 468.73236  451.71573 1373.8561 ],[ 276.96854  318.9383  1670.3016 ],[ 191.64206  305.8532  1637.7717 ],[ 174.1684   303.17358 1631.2657 ],[ 417.4327  670.352  1503.09  ],[ 340.39166  390.43616 1510.8256 ]
[ 374.1435  312.019  1583.7932],[ 376.50598  378.81    1531.3215 ],[ 374.42255  232.13568 1606.3417 ],[ 465.38528  429.72244 1395.7582 ],[ 466.92236  450.99313 1374.4313 ],[ 273.88168  317.99554 1670.5192 ],[ 188.5351   305.94534 1633.8066 ],[ 171.00343  303.47    1626.4641 ],[ 415.83087  671.3453  1502.7319 ],[ 338.4579   391.61295 1510.5696 ]
[ 372.43646  312.05728 1583.8163 ],[ 374.82477  379.84024 1531.075  ],[ 372.5531   232.13535 1606.3499 ],[ 464.35236  429.0428  1396.4125 ],[ 466.2599   450.25006 1375.0586 ],[ 268.48972  314.9995  1669.7274 ],[ 182.68472  305.5095  1625.5186 ],[ 164.9606   303.54922 1616.6768 ],[ 414.2472   673.13416 1501.915  ],[ 336.8058   393.82242 1510.2145 ]
[ 371.51593  312.13553 1583.8425 ],[ 373.92108  380.8586  1530.1248 ],[ 370.9948   232.13594 1606.3616 ],[ 463.7948   427.39578 1398.1082 ],[ 465.70697  448.5117  1376.7733 ],[ 266.18753  314.47733 1669.503  ],[ 180.24783  306.6022  1615.0583 ],[ 162.3599  304.963  1604.1694],[ 413.51935  673.6373  1501.6932 ],[ 335.71448  394.26712 1509.2744 ]
