left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 298.76306  324.48557 1581.86   ],[ 295.9738   396.83005 1532.5125 ],[ 305.67755  244.1651  1588.6547 ],[ 336.92548  290.11884 1430.2981 ],[ 315.93768  262.1412  1386.1151 ],[ 190.67084  303.2531  1675.5552 ],[ 102.04953  300.37842 1593.1185 ],[  83.21319  299.7674  1576.6312 ],[ 332.80453  693.2852  1528.6942 ],[ 258.73535  399.29825 1512.1755 ]
[ 298.29285  324.47708 1582.6569 ],[ 295.46838  396.90518 1533.0963 ],[ 304.85278  244.16045 1588.902  ],[ 334.45093  289.5936  1431.6395 ],[ 312.7602   261.99634 1387.8633 ],[ 189.22809  302.3688  1675.1558 ],[ 100.44804  300.67236 1592.0123 ],[  81.56752  300.31158 1575.3837 ],[ 332.3668   693.14844 1529.1909 ],[ 258.12646  399.16492 1513.2885 ]
[ 297.91772  324.44757 1583.4535 ],[ 294.8925  396.9247 1533.7281],[ 304.1986   244.15924 1589.1299 ],[ 334.5263   289.20145 1432.8583 ],[ 312.54245  261.69235 1389.6875 ],[ 188.73634  302.3802  1675.1846 ],[  99.93567  300.95135 1591.8438 ],[  81.04791  300.64746 1575.1755 ],[ 331.91025  692.89014 1530.17   ],[ 257.37805  398.96576 1515.0037 ]
[ 297.5033  324.4302 1584.2542],[ 294.31537  396.93408 1534.3821 ],[ 303.32904  244.1647  1589.3568 ],[ 334.5903  289.0739 1432.5939],[ 312.53073  261.68347 1389.2196 ],[ 187.8843   302.38333 1675.2126 ],[  99.045105  301.31256  1591.2919  ],[  80.14084  301.08472 1574.5077 ],[ 331.49268  692.5659  1531.12   ],[ 256.61774  398.91617 1516.7617 ]
[ 297.28296  324.42688 1585.0193 ],[ 294.05988  396.94458 1535.0348 ],[ 302.35815  244.17532 1589.5863 ],[ 335.04196  289.51004 1432.8104 ],[ 312.874    262.15723 1389.7542 ],[ 185.21631  303.8558  1672.9861 ],[  96.20555  301.69373 1588.9138 ],[  77.26097  301.23355 1572.0994 ],[ 331.31384  692.3624  1531.8108 ],[ 256.2535   398.93567 1518.579  ]
[ 297.1991   324.38287 1585.8828 ],[ 293.96454  396.89307 1535.7676 ],[ 301.78656  244.17635 1589.8427 ],[ 335.4154   289.92972 1433.219  ],[ 313.18637  262.55652 1390.5753 ],[ 183.27371  304.49976 1669.2731 ],[  94.010544  301.74615  1587.4164  ],[  75.0417  301.161  1571.045 ],[ 331.23993  692.28    1532.0577 ],[ 256.08408  398.88095 1520.9619 ]
[ 297.1319  324.3166 1586.7001],[ 293.8821   396.80753 1536.4862 ],[ 301.40625  244.17218 1590.0878 ],[ 335.9823  290.571  1433.8154],[ 313.68524  263.13705 1391.8173 ],[ 182.32846  304.40308 1667.9336 ],[  92.949615  301.8943   1587.0571  ],[  73.96946  301.36154 1570.8818 ],[ 331.1742  691.9648 1532.7131],[ 255.98248  398.77185 1522.0424 ]
[ 297.11276  324.23083 1587.4706 ],[ 293.88028  396.69427 1537.1832 ],[ 301.26678  244.1625  1590.3188 ],[ 335.4912  290.1734 1433.4323],[ 313.3207   262.68323 1391.2194 ],[ 182.4336  304.8145 1666.9254],[  93.050064  302.13617  1587.7764  ],[  74.093216  301.56815  1571.9465  ],[ 331.15045  691.9146  1532.4795 ],[ 255.9797   398.66595 1522.9574 ]
[ 297.11414  324.13367 1588.2239 ],[ 293.90363  396.56116 1537.9056 ],[ 301.2167   244.15057 1590.5437 ],[ 335.49637  290.2308  1432.6631 ],[ 313.40155  262.74643 1390.212  ],[ 182.60907  305.47116 1668.2278 ],[  93.37511  302.34335 1588.6327 ],[  74.444435  301.6798   1572.7136  ],[ 331.1267  691.9147 1532.2428],[ 256.0328   398.66635 1523.0303 ]
[ 297.12173  324.02393 1589.0143 ],[ 293.93182  396.40524 1538.6544 ],[ 301.19467  244.13695 1590.7797 ],[ 335.18387  289.86984 1431.8059 ],[ 313.21243  262.42813 1388.7871 ],[ 184.30785  307.14987 1670.4287 ],[  95.44758  302.62503 1590.0664 ],[  76.58668  301.6646  1573.9939 ],[ 331.10736  691.7527  1532.3502 ],[ 256.10507  398.66275 1523.2446 ]
[ 297.14413  323.7655  1589.3289 ],[ 294.0755  396.1121 1538.5851],[ 301.18808  244.06088 1590.8918 ],[ 335.0196   289.44168 1431.0681 ],[ 313.07867  262.09766 1387.5725 ],[ 187.37979  306.85504 1671.4062 ],[  98.69971  303.02347 1592.5209 ],[  79.89887  302.21115 1576.7438 ],[ 331.05237  691.50287 1532.3928 ],[ 256.39597  398.61404 1523.6987 ]
[ 297.16586  323.39606 1589.4362 ],[ 294.2357   395.70966 1538.491  ],[ 301.18668  243.96185 1590.9476 ],[ 334.93683  289.0076  1429.9336 ],[ 313.10156  261.759   1385.7489 ],[ 187.39047  307.12457 1671.6111 ],[  98.79343  302.97977 1591.9747 ],[  79.99962  302.10056 1576.0475 ],[ 331.01245  691.25854 1532.425  ],[ 256.69485  398.57236 1523.7826 ]
[ 297.24817  322.98987 1589.4797 ],[ 294.50223  393.78732 1539.5934 ],[ 301.20352  243.85568 1590.9845 ],[ 334.13464  287.61682 1427.9983 ],[ 312.43274  260.5553  1382.5303 ],[ 186.89421  307.52103 1671.6721 ],[  98.37727  302.86743 1590.2056 ],[  79.57428  301.8789  1573.9122 ],[ 331.11047  690.8939  1532.4445 ],[ 256.99234  398.52155 1523.8187 ]
[ 297.35422  322.5316  1589.4996 ],[ 294.69205  393.58023 1539.0731 ],[ 301.22906  243.61044 1591.0217 ],[ 334.21326  287.01556 1426.9028 ],[ 312.59244  260.03598 1380.8955 ],[ 188.73318  307.7043  1672.3181 ],[ 100.81871  302.1248  1576.6235 ],[  81.93941  300.92657 1557.4846 ],[ 331.1957   690.38245 1532.4492 ],[ 257.3179   398.45312 1523.8512 ]
[ 297.56668  322.13428 1589.5148 ],[ 295.02957  393.37778 1538.9386 ],[ 301.28458  243.35071 1591.0564 ],[ 334.4458  286.305  1426.1157],[ 313.07617  259.24557 1379.7118 ],[ 191.53336  304.22433 1666.7026 ],[ 102.79596  302.9471  1585.4456 ],[  83.94566  302.67578 1569.1941 ],[ 331.58167  690.01434 1532.3955 ],[ 257.63846  398.44012 1523.6978 ]
[ 299.04034  321.85022 1589.5223 ],[ 296.61307  393.2387  1538.721  ],[ 301.7481   243.10435 1591.0858 ],[ 330.21124  278.07812 1417.1895 ],[ 308.38498  252.41168 1365.8114 ],[ 195.87384  303.37704 1660.627  ],[ 107.00794  303.18713 1587.0411 ],[  88.2366  303.147  1572.324 ],[ 333.29156  689.6748  1532.0981 ],[ 259.11798  398.23193 1523.7177 ]
[ 302.31244  321.62015 1589.5299 ],[ 299.96475  393.11346 1538.6449 ],[ 303.46576  242.86523 1591.1017 ],[ 330.4525   275.66296 1414.5356 ],[ 308.71667  250.13629 1362.2274 ],[ 200.18465  302.6644  1656.0742 ],[ 111.29991  303.73096 1574.9868 ],[  92.41326  303.95758 1558.7693 ],[ 336.6994  689.5293 1531.7338],[ 262.41556  397.99368 1523.7295 ]
[ 306.08035  321.33817 1589.5355 ],[ 303.62332  392.89655 1538.6516 ],[ 306.0794  242.5831 1591.1088],[ 332.21133  275.06134 1414.1235 ],[ 310.97028  249.03697 1362.231  ],[ 201.74854  301.00363 1652.8223 ],[ 113.29529  304.59048 1552.0715 ],[  94.208466  305.36447  1531.9214  ],[ 340.64795  688.5546  1531.6487 ],[ 266.09286  397.9504  1523.1901 ]
[ 309.296    321.05905 1589.5405 ],[ 306.63663  392.6535  1538.749  ],[ 309.1104   242.30928 1591.1123 ],[ 334.67334  275.60168 1413.921  ],[ 313.80975  249.01546 1363.1166 ],[ 203.44876  301.88263 1654.0837 ],[ 115.90454  305.48727 1535.0527 ],[  96.74084  306.27637 1511.2466 ],[ 343.65277  688.6342  1531.348  ],[ 269.10318  397.7642  1522.1997 ]
[ 310.9091  320.6075 1589.547 ],[ 308.10437  392.21454 1538.9607 ],[ 311.75003  241.87146 1591.115  ],[ 340.3641  277.4415 1415.2749],[ 320.04834  250.3218  1365.6989 ],[ 207.99425  303.23636 1656.696  ],[ 123.286194  308.09647  1521.017   ],[ 104.498146  309.1744   1493.8811  ],[ 345.0614  688.4793 1530.8936],[ 270.43088  396.39395 1521.3708 ]
[ 312.3673   319.35602 1589.5302 ],[ 309.34653  390.9367  1539.7582 ],[ 314.13245  240.65065 1591.111  ],[ 346.11328  278.04953 1415.9214 ],[ 326.36255  250.81218 1366.1697 ],[ 214.85583  305.49127 1661.9313 ],[ 133.5853   321.59183 1516.8146 ],[ 115.4287   325.18884 1487.7913 ],[ 346.28018  688.0569  1530.5465 ],[ 271.52036  394.4997  1519.7671 ]
[ 313.4311  317.1902 1589.5018],[ 310.40344  387.23477 1541.3038 ],[ 316.33554  238.80144 1591.1023 ],[ 347.40692  277.45407 1414.5747 ],[ 327.90125  250.18378 1364.4473 ],[ 217.44595  308.17975 1668.4634 ],[ 146.54051  340.33212 1501.09   ],[ 130.41869  347.64264 1467.6152 ],[ 347.05414  686.952   1530.7914 ],[ 272.32663  390.68643 1519.7809 ]
[ 315.00485  316.42328 1589.4221 ],[ 311.92728  385.42996 1541.1741 ],[ 318.84064  236.63596 1591.0892 ],[ 349.85165  275.7747  1412.644  ],[ 330.6515   248.92276 1360.7048 ],[ 218.68654  313.85522 1676.0083 ],[ 162.62315  358.0123  1489.1898 ],[ 149.6791  368.2074 1451.8262],[ 348.20282  685.6763  1531.1144 ],[ 274.1431   391.04166 1519.6614 ]
[ 316.60153  315.93323 1589.3359 ],[ 313.3442  384.2117 1541.358 ],[ 321.43317  235.06093 1591.0732 ],[ 350.04657  275.46997 1411.811  ],[ 330.9798   248.47429 1360.0386 ],[ 222.28966  315.96768 1669.6471 ],[ 184.56993  371.25497 1474.3018 ],[ 175.79384  384.11844 1435.2327 ],[ 349.39618  685.07263 1530.939  ],[ 275.8269   391.75055 1519.7698 ]
[ 318.68433  314.35782 1589.2941 ],[ 315.2123   382.04858 1543.0125 ],[ 324.33234  234.27386 1591.0581 ],[ 350.3001  274.9757 1410.0343],[ 331.37762  247.83148 1358.3345 ],[ 229.3592   319.54636 1657.9087 ],[ 204.0137  386.4645 1476.3668],[ 198.17778  401.8728  1440.0585 ],[ 350.9925  685.7666 1530.6031],[ 277.85364  393.74704 1520.0281 ]
