left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 356.0092   190.82637 1716.4783 ],[ 354.33527  253.82617 1689.6093 ],[ 354.62445  105.24096 1695.9039 ],[ 438.5646  281.9932 1616.1483],[ 439.88574  299.38217 1602.7502 ],[ 246.14355  181.81631 1759.1311 ],[ 163.18631  176.43958 1726.2258 ],[ 146.21388  175.33952 1719.6448 ],[ 388.86633  535.9646  1695.1638 ],[ 317.7314   269.60492 1685.1536 ]
[ 359.05032  190.76028 1714.0011 ],[ 357.339    253.84698 1687.6206 ],[ 357.8917    104.665115 1691.8912  ],[ 441.13702  283.9543  1614.6124 ],[ 442.1834   301.72427 1603.0597 ],[ 249.19888  181.46579 1759.1636 ],[ 165.30981  176.392   1727.7186 ],[ 148.16425  175.355   1721.4297 ],[ 391.91028  536.3348  1694.5767 ],[ 320.51324  269.75546 1683.5814 ]
[ 362.17148  189.94093 1711.3127 ],[ 360.52527  253.14677 1685.9102 ],[ 361.05786  103.3711  1687.8625 ],[ 444.60864  284.56436 1612.4977 ],[ 445.71735  302.50165 1602.1683 ],[ 253.63664  181.95064 1759.3169 ],[ 169.67706  176.45876 1732.061  ],[ 152.56706  175.33957 1726.6099 ],[ 388.9679   553.33685 1530.5962 ],[ 323.56097  269.8481  1683.5068 ]
[ 363.88684  188.88072 1709.6091 ],[ 362.32874  252.17795 1685.2513 ],[ 363.62085  101.8577  1684.3123 ],[ 448.12057  285.22885 1608.6609 ],[ 449.6609   303.22748 1596.8573 ],[ 256.83145  181.17828 1761.0986 ],[ 172.87854  176.95186 1740.5371 ],[ 155.84935  176.09456 1736.4248 ],[ 394.90442  553.62585 1529.8683 ],[ 325.26593  269.9332  1683.6082 ]
[ 365.54504  187.76242 1708.5334 ],[ 364.0886   251.12811 1685.0905 ],[ 366.15997  100.33012 1681.4833 ],[ 452.13898  284.18552 1609.4263 ],[ 453.97675  301.9729  1596.7505 ],[ 258.97067  180.15541 1761.3508 ],[ 176.1265   177.62032 1749.4608 ],[ 159.42233  177.10916 1747.0828 ],[ 401.2693  553.7111 1528.8904],[ 327.01     270.24695 1683.8625 ]
[ 367.3874   187.28535 1707.9849 ],[ 366.01447  250.69379 1684.9733 ],[ 368.70764    99.508255 1679.4926  ],[ 455.3186  283.8214 1609.5806],[ 457.4336  301.4885 1597.0127],[ 260.95087  179.48016 1762.6167 ],[ 179.23434  178.22597 1759.2882 ],[ 162.85394  177.97456 1758.6226 ],[ 399.93488  553.34766 1529.2034 ],[ 328.94397  270.65225 1684.3403 ]
[ 369.43005  187.18538 1707.747  ],[ 368.06244  250.62045 1684.8743 ],[ 371.1842     99.109505 1678.3188  ],[ 456.90524  283.62225 1609.8615 ],[ 459.17432  301.1991  1597.4781 ],[ 263.08966  178.92618 1764.6036 ],[ 181.78171  178.66708 1760.4614 ],[ 165.47417  178.61511 1759.6329 ],[ 397.99274  553.40204 1530.5627 ],[ 331.16397  271.1705  1685.1754 ]
[ 370.73663  187.27036 1707.6814 ],[ 369.4214  250.7377 1685.1644],[ 373.06036   98.93336 1677.8137 ],[ 458.10083  283.7575  1609.964  ],[ 460.30023  301.28284 1597.8062 ],[ 265.236   178.4456 1766.9767],[ 184.46353  179.32469 1764.3889 ],[ 168.28062  179.50082 1763.8713 ],[ 397.9921  553.296  1531.8752],[ 332.83722  271.8779  1686.5251 ]
[ 371.7437   187.44662 1707.7323 ],[ 370.4599   250.95723 1686.1306 ],[ 374.37067   98.85375 1677.6326 ],[ 457.29425  283.65952 1610.2216 ],[ 459.15717  301.16428 1598.4143 ],[ 266.94717  178.21608 1769.9521 ],[ 186.85016  180.52536 1770.9856 ],[ 170.84198  180.98688 1771.1923 ],[ 398.2541  552.9428 1538.2178],[ 334.37344  272.94604 1689.0831 ]
[ 371.9849   187.66136 1707.9438 ],[ 370.62686  251.21489 1687.6941 ],[ 374.9292    98.81867 1677.6145 ],[ 457.1933   284.01004 1609.9048 ],[ 458.8763   301.49973 1598.3435 ],[ 267.9178   177.67151 1775.9003 ],[ 188.32507  182.49892 1776.1243 ],[ 172.40894  183.46425 1776.1691 ],[ 398.69644  553.0245  1543.3633 ],[ 334.83704  273.38657 1693.0951 ]
