left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 397.3725   341.04593 1475.9098 ],[ 393.36523  419.6593  1420.7272 ],[ 406.7951   249.04224 1447.3931 ],[ 440.3968   304.25543 1265.664  ],[ 428.08017  291.3567  1243.2561 ],[ 282.11832  315.56262 1547.1029 ],[ 195.44116  281.28192 1502.4293 ],[ 177.48349  274.1797  1493.4946 ],[ 430.95453  753.7352  1427.0134 ],[ 357.17322  438.63953 1450.5967 ]
[ 397.3786   341.08664 1475.9768 ],[ 393.36423  419.6826  1420.6729 ],[ 406.7575  249.0723 1447.9528],[ 440.8948   304.94943 1267.9209 ],[ 428.70825  292.05017 1245.3988 ],[ 281.04004  314.79666 1546.2798 ],[ 194.54942  279.90213 1501.8188 ],[ 176.63312  272.67383 1492.9266 ],[ 429.6283  754.0365 1427.2589],[ 360.52554  441.18234 1448.9968 ]
[ 397.36728  341.11588 1476.0673 ],[ 393.3672   419.69458 1420.632  ],[ 406.72412  249.10616 1448.3167 ],[ 441.19562  305.30133 1268.7095 ],[ 429.08746  292.42825 1246.0315 ],[ 279.10645  313.10254 1544.7562 ],[ 192.91736  277.10037 1500.7562 ],[ 175.06952  269.6451  1491.9562 ],[ 432.1635  751.9419 1426.9254],[ 358.26105  439.17142 1450.312  ]
[ 397.35855  341.13382 1476.1345 ],[ 393.36963  419.69617 1420.6091 ],[ 406.70203  249.1363  1448.498  ],[ 441.56592  305.73248 1269.7483 ],[ 429.55432  292.90628 1246.8315 ],[ 280.19135  313.97202 1545.8049 ],[ 195.64516  274.6663  1501.9794 ],[ 178.14038  266.52826 1493.2142 ],[ 428.969    753.63257 1428.2494 ],[ 360.20715  440.39478 1449.2827 ]
[ 397.33478  341.1512  1476.203  ],[ 393.3759  419.6989 1420.5863],[ 406.6785   249.17024 1448.6249 ],[ 441.64417  305.75916 1270.0364 ],[ 429.64758  292.94278 1247.0562 ],[ 278.88373  312.7142  1545.1721 ],[ 195.62915  270.62662 1501.6494 ],[ 178.39575  261.9146  1492.9448 ],[ 433.3006   749.59467 1427.4349 ],[ 358.34186  438.4061  1450.6256 ]
[ 397.32318  341.1674  1476.2397 ],[ 393.37894  419.70108 1420.5721 ],[ 406.6648   249.20631 1448.6138 ],[ 441.64178  305.68408 1270.0759 ],[ 429.6471  292.8475 1247.1041],[ 275.99786  309.7246  1543.5934 ],[ 194.11986  264.66354 1500.7266 ],[ 177.17972  255.34067 1492.1532 ],[ 430.75348  752.75824 1427.4384 ],[ 362.73502  442.7918  1449.7019 ]
[ 397.3126   341.18094 1476.2784 ],[ 393.382    419.70026 1420.5576 ],[ 406.64288  249.2378  1448.633  ],[ 441.00763  304.9382  1268.8121 ],[ 428.85004  291.88623 1245.6163 ],[ 271.6927   304.80948 1541.9368 ],[ 189.09462  258.1638  1497.6809 ],[ 171.98575  248.50188 1488.8297 ],[ 434.4165  749.7753 1425.1781],[ 358.33167  438.5126  1452.6881 ]
[ 397.31238  341.16614 1476.3096 ],[ 393.3839   419.66968 1420.5703 ],[ 406.48602  249.2284  1448.6355 ],[ 441.32565  305.20328 1269.3491 ],[ 429.21097  292.1297  1246.2926 ],[ 265.80887  296.16415 1541.1233 ],[ 183.45229  248.84357 1494.014  ],[ 166.35376  239.01904 1484.5922 ],[ 432.72498  752.6546  1423.4199 ],[ 358.6399   438.74533 1454.5692 ]
[ 397.3202   341.14615 1476.3234 ],[ 393.37683  419.63333 1420.5912 ],[ 406.28424  249.20805 1448.6337 ],[ 441.61102  305.4055  1269.8395 ],[ 429.53214  292.30905 1246.8959 ],[ 262.30804  289.62753 1541.2605 ],[ 179.61276  242.7685  1491.6882 ],[ 162.40973  233.02046 1481.7738 ],[ 431.00314  754.1086  1421.9941 ],[ 360.41547  439.5287  1454.8604 ]
[ 397.32843  341.1257  1476.3347 ],[ 393.3686   419.59653 1420.6127 ],[ 406.0824   249.18745 1448.6317 ],[ 441.64563  305.24902 1269.9647 ],[ 429.58646  292.19754 1246.9618 ],[ 262.35046  287.48523 1542.5936 ],[ 180.06548  240.22408 1492.6001 ],[ 162.94257  230.38937 1482.6014 ],[ 432.98468  752.6862  1421.5953 ],[ 359.4912   439.01974 1455.5223 ]
[ 397.33148  341.10052 1476.3627 ],[ 393.34662  419.5529  1420.6361 ],[ 405.8813   249.16495 1448.6301 ],[ 441.6645   305.08478 1270.0947 ],[ 429.6198   292.06323 1247.0433 ],[ 263.26978  288.4165  1544.1711 ],[ 181.36572  240.90417 1494.47   ],[ 164.32681  231.01993 1484.5298 ],[ 430.835    753.67114 1422.5093 ],[ 359.57687  438.32117 1456.0156 ]
[ 397.3402  341.0785 1476.3829],[ 393.33585  419.51352 1420.6582 ],[ 405.67685  249.14465 1448.627  ],[ 441.9541   305.24356 1270.6265 ],[ 429.94763  292.17233 1247.6472 ],[ 260.53232  290.09702 1543.9387 ],[ 180.39539  239.72505 1495.1698 ],[ 163.73656  229.25375 1485.416  ],[ 428.6743  754.505  1423.6433],[ 360.2255   438.14783 1456.6176 ]
[ 397.3502  341.071  1476.3883],[ 393.32574  419.49017 1420.6737 ],[ 405.48578  249.13911 1448.6191 ],[ 442.1092   305.33234 1270.543  ],[ 430.05096  292.09155 1248.0035 ],[ 259.58612  290.52194 1546.6549 ],[ 180.36278  239.06262 1496.5076 ],[ 163.87666  228.35411 1486.4781 ],[ 428.44986  754.0831  1423.667  ],[ 360.40973  437.92285 1455.9111 ]
[ 397.359    341.06467 1476.391  ],[ 393.30573  419.4673  1420.6873 ],[ 405.3094   249.13602 1448.6094 ],[ 441.10672  303.7907  1268.2236 ],[ 428.82452  290.5375  1245.9473 ],[ 261.28983  289.57907 1547.9116 ],[ 181.37164  239.24805 1499.6538 ],[ 164.76678  228.79062 1490.0022 ],[ 428.29852  753.6476  1423.6771 ],[ 360.9591   438.19864 1454.6082 ]
[ 397.35477  341.0546  1476.3937 ],[ 393.05487  419.41965 1420.7196 ],[ 405.16696  249.13281 1448.5983 ],[ 439.76224  301.8055  1265.4462 ],[ 427.19455  288.6587  1243.2666 ],[ 263.96527  288.33163 1547.6658 ],[ 182.96863  239.62172 1503.605  ],[ 166.19632  229.53514 1494.7928 ],[ 428.38312  752.854   1423.7592 ],[ 360.87448  437.83994 1454.6595 ]
