left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 372.46155  316.11212 1597.8423 ],[ 369.7998  382.7383 1565.0587],[ 381.21722  233.32304 1616.2982 ],[ 455.4938  433.3867 1557.4645],[ 455.4938   468.72552 1557.4645 ],[ 294.31146  330.89825 1548.7097 ],[ 337.4746   322.43692 1354.3632 ],[ 347.6376   320.44464 1315.4939 ],[ 404.92313  676.1709  1537.7655 ],[ 334.82568  392.3945  1539.0879 ]
[ 373.5664   314.06348 1598.1007 ],[ 371.11102  380.12436 1563.4365 ],[ 382.65472  231.51236 1616.333  ],[ 456.97736  432.34055 1554.2356 ],[ 456.97736  467.75336 1554.2356 ],[ 287.1012  324.9439 1547.8545],[ 328.34662  314.82452 1353.2981 ],[ 338.06097  312.44116 1314.3868 ],[ 405.93967  674.2895  1539.6141 ],[ 336.61557  392.03528 1536.9307 ]
[ 376.1348   310.71478 1598.9924 ],[ 373.52545  376.40454 1563.4102 ],[ 384.42773  229.2714  1616.503  ],[ 458.14618  430.14627 1555.5424 ],[ 458.14618  465.5299  1555.5424 ],[ 280.3552  316.3658 1556.4998],[ 314.50262  302.25967 1357.5911 ],[ 322.5691   298.92746 1317.8093 ],[ 408.3026  669.7097 1542.3365],[ 339.1107   388.32544 1538.3184 ]
[ 378.56348  307.68857 1600.7043 ],[ 375.78552  373.10483 1563.0444 ],[ 385.99646  226.10225 1617.0405 ],[ 459.94434  427.44498 1558.929  ],[ 459.94434  462.7523  1558.929  ],[ 294.46692  310.96356 1490.0955 ],[ 308.87198  286.07648 1282.0145 ],[ 312.33295  280.09708 1240.3983 ],[ 409.54453  666.9063  1544.3042 ],[ 341.5994   382.90915 1537.9529 ]
[ 378.982    304.66138 1605.6577 ],[ 376.71033  369.69424 1564.277  ],[ 386.8545   223.16238 1618.4646 ],[ 418.34668  307.1186  1409.6299 ],[ 397.67035  292.87216 1348.5669 ],[ 299.64297  308.46475 1498.339  ],[ 286.4946   277.05945 1293.2184 ],[ 283.348   269.5437 1252.1942],[ 408.95938  666.9508  1547.6256 ],[ 343.40558  384.33337 1538.267  ]
[ 379.07013  303.05307 1610.5402 ],[ 376.53946  367.52563 1566.6678 ],[ 387.2074   221.64792 1620.0673 ],[ 427.05957  318.27292 1381.8113 ],[ 411.36594  309.82883 1308.2683 ],[ 294.88297  317.95908 1576.8845 ],[ 279.22083  287.5541  1374.8818 ],[ 275.51938  280.36853 1334.4813 ],[ 408.2621  668.484  1547.7595],[ 343.53757  386.5787  1538.7026 ]
[ 379.04578  302.6997  1613.8029 ],[ 376.26276  366.57986 1568.4386 ],[ 387.35468  221.3525  1621.2618 ],[ 435.4812  331.6094 1362.7107],[ 430.19595  330.70602 1322.8447 ],[ 288.25598  313.18533 1601.804  ],[ 257.56754  281.45517 1408.7886 ],[ 250.39233  274.0364  1370.1855 ],[ 408.58588  668.14557 1547.6322 ],[ 342.22122  384.00327 1538.0765 ]
[ 379.10596  301.1122  1615.4016 ],[ 376.05017  364.534   1570.7253 ],[ 387.39532  221.32521 1622.0114 ],[ 434.44977  343.11557 1359.1248 ],[ 428.2907   344.41873 1319.5542 ],[ 284.59537  309.7385  1594.7042 ],[ 236.04446  272.39615 1428.21   ],[ 224.94351  263.85797 1394.9111 ],[ 408.89612  667.559   1547.4159 ],[ 341.63974  383.4186  1537.7278 ]
[ 379.1375   300.07446 1616.0356 ],[ 375.904   363.2335 1572.4629],[ 387.39978  221.35374 1622.5046 ],[ 434.01697  358.0868  1359.6238 ],[ 420.3862  368.7822 1279.4587],[ 278.4308  304.3514 1601.2943],[ 218.59448  269.5159  1451.4872 ],[ 205.1138   261.66772 1421.5258 ],[ 409.2398  667.1033 1547.2083],[ 341.35074  383.82703 1537.4177 ]
[ 379.03256  299.17487 1616.3015 ],[ 375.5324   362.15945 1573.3574 ],[ 387.35385  221.3844  1622.8766 ],[ 432.6904  358.5764 1364.0315],[ 417.21707  369.66617 1286.0469 ],[ 270.0425   294.84927 1602.8353 ],[ 195.41302  267.00613 1486.865  ],[ 179.06796  260.90805 1463.6709 ],[ 409.07672  665.96265 1547.1647 ],[ 341.03094  383.7075  1537.3002 ]
[ 378.92725  298.42563 1616.469  ],[ 375.17776  361.25662 1573.8953 ],[ 387.30194  221.4144  1623.2095 ],[ 437.68182  359.2746  1356.1138 ],[ 425.20117  370.81052 1275.0621 ],[ 271.78357  296.51535 1609.8278 ],[ 192.24075  269.92618 1531.992  ],[ 175.35231  264.2808  1516.4248 ],[ 408.92188  664.8446  1547.2692 ],[ 340.71625  383.76364 1537.092  ]
[ 378.82068  297.88522 1616.5597 ],[ 374.8208  360.5953 1574.2565],[ 387.2552   221.51152 1623.3584 ],[ 443.1286   359.00876 1350.1985 ],[ 433.47504  370.34006 1266.658  ],[ 273.5494   297.13687 1636.5548 ],[ 192.50186  277.4255  1573.261  ],[ 175.50345  273.29135 1560.6022 ],[ 408.4927  664.7623 1547.4958],[ 340.2987   383.85983 1536.7809 ]
[ 378.5526  298.9933 1616.4318],[ 374.40982  361.6423  1573.6694 ],[ 387.21704  221.62129 1623.3864 ],[ 447.9013   358.12778 1346.8081 ],[ 440.93964  369.03836 1261.2245 ],[ 273.50333  295.3061  1657.7705 ],[ 191.61014  282.76984 1608.2349 ],[ 174.62238  280.16934 1598.3278 ],[ 408.18658  664.8083  1547.6763 ],[ 339.87927  383.97128 1536.4562 ]
[ 378.48453  298.30267 1616.457  ],[ 374.1801   360.87088 1574.1023 ],[ 387.17932  221.73438 1623.385  ],[ 447.71185  358.03314 1345.3225 ],[ 440.3378   368.79834 1260.0181 ],[ 273.33987  293.6275  1670.479  ],[ 191.58325  285.3868  1638.4963 ],[ 174.84743  283.6999  1632.0999 ],[ 408.0296  664.6286 1547.7325],[ 339.4945   384.01923 1536.243  ]
[ 378.3636   297.76227 1616.4653 ],[ 373.8427   360.26065 1574.44   ],[ 387.12933  221.77806 1623.3834 ],[ 447.80667  357.8985  1341.8523 ],[ 440.32648  368.52545 1256.5974 ],[ 273.07315  292.3125  1678.4441 ],[ 191.99403  287.24768 1662.4033 ],[ 175.59009  286.22296 1659.1952 ],[ 407.68518  664.51105 1547.856  ],[ 339.066    384.13644 1535.933  ]
[ 378.21606  297.3775  1616.4575 ],[ 373.50177  359.82153 1574.6786 ],[ 387.07547  221.81442 1623.3759 ],[ 448.0694   357.85458 1336.3931 ],[ 440.96207  368.32614 1250.8145 ],[ 272.88077  292.02402 1678.7384 ],[ 191.84091  287.31686 1663.6193 ],[ 175.45587  286.36514 1660.5955 ],[ 407.3144   664.39026 1547.9722 ],[ 338.68597  384.2746  1535.6694 ]
[ 378.06274  297.1301  1616.4319 ],[ 373.2909   359.54144 1574.8256 ],[ 387.02216  221.91095 1623.3627 ],[ 446.57635  356.69125 1327.8091 ],[ 438.98004  366.4151  1242.4133 ],[ 273.79544  293.0814  1679.5873 ],[ 193.24496  287.91647 1671.7334 ],[ 177.04395  286.87766 1670.1626 ],[ 407.08856  664.32605 1548.0143 ],[ 338.4516   384.30576 1535.5774 ]
[ 377.8861  296.943  1616.4005],[ 372.97562  359.3207  1574.9395 ],[ 386.96326  222.03125 1623.3475 ],[ 449.79974  350.17844 1325.3999 ],[ 444.3421   356.36295 1238.6119 ],[ 274.161    293.10495 1683.209  ],[ 194.68224  288.38474 1688.3497 ],[ 178.84453  287.44412 1689.3779 ],[ 406.73303  664.2368  1548.0249 ],[ 338.1242   384.35376 1535.4426 ]
[ 377.69263  296.97742 1616.3263 ],[ 372.74692  359.3395  1574.9175 ],[ 386.90045  222.3343  1623.3195 ],[ 453.1467  344.5524 1322.4741],[ 449.96954  347.55676 1234.7982 ],[ 274.67368  293.1873  1688.6149 ],[ 196.40842  289.46347 1705.1301 ],[ 180.93697  288.72736 1708.4332 ],[ 406.48718  664.20636 1547.9666 ],[ 337.91632  384.36768 1535.4017 ]
[ 377.37054  298.13074 1615.8514 ],[ 372.3317   360.50723 1574.2141 ],[ 386.81714  223.71985 1622.6053 ],[ 458.94904  341.16342 1319.0718 ],[ 459.63165  341.4639  1230.3365 ],[ 275.22354  293.30768 1699.4409 ],[ 197.81282  291.51328 1720.1626 ],[ 182.55396  291.15958 1724.3069 ],[ 406.13824  664.17505 1547.883  ],[ 337.58435  384.3593  1535.4208 ]
[ 377.02124  299.65912 1614.1193 ],[ 371.8674  362.0984 1573.0708],[ 386.75055  225.40149 1620.5138 ],[ 464.1485   337.54803 1315.8137 ],[ 469.19275  334.64752 1226.8811 ],[ 275.32526  293.2487  1707.9641 ],[ 197.92786  294.3187  1724.9224 ],[ 182.63063  294.53018 1728.314  ],[ 405.77417  664.2478  1547.6261 ],[ 337.19354  384.32928 1535.5695 ]
[ 376.659    302.05658 1610.1666 ],[ 371.4774  364.6626 1571.1771],[ 386.7468   227.85031 1616.335  ],[ 461.18317  336.94952 1314.1643 ],[ 465.39423  332.2657  1226.2164 ],[ 275.23    294.3158 1711.1885],[ 197.98857  296.42087 1727.9631 ],[ 182.7199   296.83698 1731.3181 ],[ 405.59848  664.60895 1547.0416 ],[ 336.9088   384.48303 1535.826  ]
[ 376.45013  305.0034  1604.094  ],[ 371.146    367.86685 1569.1738 ],[ 386.8473   230.57367 1610.3611 ],[ 450.44342  335.80298 1324.4835 ],[ 447.59982  328.8671  1240.292  ],[ 275.05667  295.6215  1713.4043 ],[ 197.77173  298.4493  1728.3949 ],[ 182.47534  299.00897 1731.3931 ],[ 405.64252  666.30414 1545.5913 ],[ 336.3052   385.74857 1536.1403 ]
[ 376.1328   308.31067 1598.5425 ],[ 370.78534  371.40277 1567.2845 ],[ 386.35342  233.45598 1604.7871 ],[ 440.9528   330.14822 1331.3256 ],[ 433.12762  319.10397 1252.6553 ],[ 275.43182  298.36395 1716.0321 ],[ 197.99516  300.92996 1728.2693 ],[ 182.63924  301.4388  1730.7167 ],[ 405.70593  668.5533  1543.6062 ],[ 335.681    387.89508 1536.8116 ]
[ 375.2786  310.3062 1595.7723],[ 370.30453  373.61533 1566.0416 ],[ 384.99805  234.81873 1600.5431 ],[ 424.12753  331.89377 1346.178  ],[ 406.9121   321.49075 1275.6809 ],[ 275.76144  301.8172  1714.0646 ],[ 198.1918   303.00082 1726.2853 ],[ 182.80948  303.23553 1728.7294 ],[ 405.26343  671.05994 1541.4926 ],[ 335.17114  390.52838 1538.394  ]
[ 373.53906  311.38715 1594.6074 ],[ 369.73508  374.91214 1564.82   ],[ 382.69342  235.04219 1598.0881 ],[ 412.52823  332.31247 1354.5575 ],[ 389.65936  322.82938 1290.9797 ],[ 274.28708  301.16348 1719.2059 ],[ 196.56342  304.19766 1726.2473 ],[ 181.0947  304.8015 1727.6556],[ 404.8491  671.8994 1538.9529],[ 334.50903  390.4351  1539.2961 ]
[ 370.8841   312.22052 1594.2059 ],[ 369.12796  376.10345 1563.5762 ],[ 379.75793  234.94753 1596.8566 ],[ 418.42804  338.10602 1354.7705 ],[ 400.57788  334.42206 1280.5214 ],[ 273.83032  300.70343 1722.8369 ],[ 196.02075  305.9545  1725.2812 ],[ 180.48529  307.00293 1725.7701 ],[ 404.14575  672.3782  1538.1246 ],[ 333.96143  389.63766 1539.7574 ]
[ 368.26093  312.76526 1594.0206 ],[ 368.61508  377.10355 1561.8723 ],[ 376.70435  234.81772 1596.297  ],[ 429.33038  345.93213 1317.7155 ],[ 420.15894  349.55664 1232.7919 ],[ 274.29156  299.93146 1724.5808 ],[ 196.45178  306.90137 1723.8242 ],[ 180.87563  308.29605 1723.6729 ],[ 402.95923  672.579   1537.5878 ],[ 333.68225  388.3871  1540.0745 ]
[ 365.98636  313.0356  1593.9354 ],[ 368.17233  377.76007 1560.1061 ],[ 374.24445  234.6248  1595.975  ],[ 380.5545  288.1933 1446.0297],[ 352.01764  267.47208 1416.8706 ],[ 272.24908  301.3097  1724.7378 ],[ 194.48753  308.89774 1724.1869 ],[ 178.92926  310.41592 1724.0767 ],[ 401.51035  672.50616 1537.5137 ],[ 333.3703   386.95853 1540.6133 ]
[ 364.5471   313.20834 1593.9132 ],[ 367.5612   378.18134 1558.7655 ],[ 372.25742  234.45186 1595.7336 ],[ 384.92908  281.12503 1453.3562 ],[ 358.67487  256.49646 1429.9042 ],[ 270.35803  302.76025 1724.1561 ],[ 192.49258  309.3753  1723.7753 ],[ 176.91536  310.69867 1723.6991 ],[ 400.19995  672.3187  1537.5343 ],[ 332.78925  385.9537  1540.9882 ]
[ 363.1731   313.17746 1593.9064 ],[ 366.28168  378.2315  1557.3346 ],[ 370.53635  234.27042 1595.4906 ],[ 385.8689  281.1808 1446.9701],[ 360.65765  255.94583 1420.228  ],[ 269.10953  303.40942 1724.2297 ],[ 191.1875   309.57297 1723.5718 ],[ 175.59595  310.80624 1723.4402 ],[ 398.35443  671.4936  1538.0349 ],[ 331.61737  384.96536 1540.4843 ]
[ 362.54584  313.02063 1593.8918 ],[ 364.36658  378.0525  1555.9949 ],[ 369.0197   234.09862 1595.4368 ],[ 380.9873   279.54486 1446.9758 ],[ 356.22284  253.87396 1419.6216 ],[ 267.86334  303.8059  1724.3167 ],[ 189.91382  309.8562  1723.3907 ],[ 174.31387  311.06705 1723.2056 ],[ 396.50372  669.9518  1539.0477 ],[ 329.8459  384.3031 1539.7448]
[ 362.00595  312.98267 1593.9067 ],[ 361.61078  377.96085 1555.8514 ],[ 367.80582  233.926   1595.4193 ],[ 381.39532  279.5927  1444.5607 ],[ 356.45554  254.2441  1416.1989 ],[ 266.46164  303.74957 1723.874  ],[ 188.47067  310.02972 1722.4692 ],[ 172.8572  311.287  1722.1882],[ 394.7885  669.3865 1539.5018],[ 327.22028  385.65103 1538.5558 ]
[ 361.7009  313.1779 1593.9196],[ 359.80658  378.11142 1556.0868 ],[ 366.96765  233.86124 1595.4005 ],[ 383.0829  278.2863 1443.0247],[ 358.58435  252.66286 1413.7604 ],[ 265.30896  303.66656 1723.093  ],[ 187.2073   310.21564 1720.4651 ],[ 171.55832  311.52786 1719.9395 ],[ 393.91495  669.0785  1539.7847 ],[ 325.31308  386.80603 1537.7802 ]
[ 361.6074  313.4291 1594.059 ],[ 359.04108  378.4227  1556.3857 ],[ 366.42188  233.83626 1595.4121 ],[ 383.25504  277.88956 1441.0189 ],[ 358.92725  252.2652  1410.7407 ],[ 265.14255  304.25885 1722.7742 ],[ 186.66185  310.6246  1715.3813 ],[ 170.88448  311.90436 1713.9028 ],[ 393.67215  669.09393 1539.8016 ],[ 324.243    387.01688 1537.6166 ]
[ 361.4851   313.68457 1594.1901 ],[ 358.40387  378.88132 1556.794  ],[ 365.76117  233.83067 1595.4352 ],[ 381.7854  278.2371 1441.7842],[ 357.03668  252.99445 1411.652  ],[ 264.59918  304.72308 1722.0233 ],[ 185.53378  310.99692 1706.1194 ],[ 169.54352  312.26572 1702.9386 ],[ 393.3908  669.6536 1539.3733],[ 323.22757  387.1169  1537.5688 ]
[ 361.32532  313.91937 1594.3383 ],[ 357.6905   379.36212 1556.9956 ],[ 365.07635  233.83255 1595.4633 ],[ 380.4206   278.28833 1443.2025 ],[ 355.32474  253.32996 1413.433  ],[ 264.02316  305.2454  1720.9481 ],[ 184.85628  310.93954 1704.9658 ],[ 168.84447  312.09122 1701.7694 ],[ 392.9333  670.0144 1538.972 ],[ 322.23334  387.01532 1537.698  ]
[ 361.15985  314.14114 1594.4889 ],[ 357.15894  379.8627  1557.1355 ],[ 364.24573  233.83609 1595.4984 ],[ 379.41113  277.3898  1444.4153 ],[ 354.12177  252.66962 1414.4937 ],[ 264.00403  305.00687 1719.2156 ],[ 184.69424  310.74643 1702.1042 ],[ 168.64056  311.90823 1698.682  ],[ 392.63416  670.3573  1538.562  ],[ 321.4142   386.83298 1538.0331 ]
