left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 355.0797   325.84637 1831.4701 ],[ 352.3563  388.9965 1759.8309],[ 351.82397  249.80281 1843.7599 ],[ 366.54297  296.8554  1621.044  ],[ 354.02402  287.17325 1596.8423 ],[ 239.15479  300.38556 1968.4469 ],[ 175.20752  262.24316 2009.6078 ],[ 162.73111  254.80142 2017.84   ],[ 383.79578  649.3536  1771.2437 ],[ 325.31763  398.36066 1760.2426 ]
[ 355.10095  325.84146 1833.4817 ],[ 352.48688  388.9299  1761.9032 ],[ 351.82288  249.79826 1844.9529 ],[ 366.12604  296.86075 1622.787  ],[ 353.65952  287.1224  1598.8185 ],[ 239.77373  300.10605 1974.5977 ],[ 176.3132   263.17706 2021.488  ],[ 163.97276  255.9959  2030.8661 ],[ 384.22235  648.68665 1772.7185 ],[ 325.1206   397.81866 1759.7577 ]
[ 355.0924   325.88712 1833.5282 ],[ 352.57083  389.0301  1762.8341 ],[ 351.8158   249.79056 1845.4845 ],[ 365.27545  297.20386 1623.5747 ],[ 352.8026  287.4782 1599.6711],[ 240.11382  299.2838  1981.2976 ],[ 176.92957  264.70343 2036.9591 ],[ 164.70482  258.0129  2048.0913 ],[ 384.32776  648.988   1772.9696 ],[ 325.02658  397.89944 1759.5426 ]
[ 354.92368  325.93698 1833.3456 ],[ 352.65485  389.13257 1763.1748 ],[ 351.773    249.78604 1845.8777 ],[ 365.53342  297.42084 1624.1382 ],[ 353.13705  287.65146 1600.226  ],[ 239.79947  299.15515 1981.1333 ],[ 180.23532  257.1088  2030.9761 ],[ 168.67163  248.94595 2040.9446 ],[ 384.3828   649.48895 1772.5236 ],[ 324.85562  398.04172 1759.4137 ]
[ 354.17767  324.4881  1833.3928 ],[ 352.92038  387.7822  1765.2839 ],[ 351.59457  249.78839 1846.1051 ],[ 365.80386  297.69647 1624.7821 ],[ 353.4279   287.88763 1601.0007 ],[ 227.75063  278.85214 1970.5001 ],[ 166.13681  253.77196 2058.2317 ],[ 154.43903  249.01033 2075.778  ],[ 384.5924  649.5002 1772.7445],[ 324.8319   398.40182 1759.2957 ]
[ 353.0468   323.50058 1833.4901 ],[ 353.22342  386.87173 1766.9822 ],[ 351.3067   249.79248 1846.4214 ],[ 366.22424  298.11942 1625.6166 ],[ 353.862   288.2356 1602.0747],[ 224.47572  267.53192 1970.168  ],[ 295.9587   278.15988 1885.7129 ],[ 311.0306   280.40076 1868.8219 ],[ 384.65625  649.9288  1773.1031 ],[ 325.13635  399.42    1760.1848 ]
[ 352.49274  323.44296 1833.347  ],[ 353.29358  386.87735 1768.0676 ],[ 351.16595  250.51169 1846.4547 ],[ 366.61115  298.50372 1626.364  ],[ 354.28748  288.52768 1602.9814 ],[ 227.56317  276.6881  1979.5885 ],[ 297.56757  281.15936 1881.4236 ],[ 326.20142  282.98822 1844.021  ],[ 384.51978  651.7677  1773.0492 ],[ 325.78342  401.9261  1761.272  ]
[ 352.22427  324.15518 1833.0912 ],[ 353.27686  387.66022 1768.667  ],[ 351.0984   251.82959 1846.3839 ],[ 367.2862   299.20795 1627.5267 ],[ 355.02344  289.05194 1604.488  ],[ 238.77048  298.1758  1993.8937 ],[ 238.77048  374.79166 1993.8937 ],[ 238.77048  403.96075 1993.8937 ],[ 383.6684   653.77386 1773.1112 ],[ 327.23727  404.582   1762.323  ]
[ 352.1042  324.4376 1832.6602],[ 353.2785  387.9735 1768.3656],[ 351.06903  252.73653 1846.2637 ],[ 367.5763   299.53033 1628.3945 ],[ 355.35587  289.30957 1605.3528 ],[ 223.6949   271.97583 1968.5044 ],[ 223.6949   349.67212 1968.5044 ],[ 223.6949   379.21738 1968.5044 ],[ 383.04367  654.01666 1773.1661 ],[ 327.7397   404.67358 1763.1389 ]
[ 352.06207  325.9477  1832.2032 ],[ 353.2942  389.504  1766.5984],[ 351.05383  253.2831  1846.2235 ],[ 367.6225   299.60352 1628.9093 ],[ 355.42316  289.37213 1605.7202 ],[ 221.54176  261.2623  1966.1648 ],[ 221.54176  339.1621  1966.1648 ],[ 221.54176  368.74255 1966.1648 ],[ 382.59448  653.98114 1773.2092 ],[ 328.13177  404.59424 1763.795  ]
