left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 347.13788  322.80582 1815.0809 ],[ 345.56958  386.9706  1753.6208 ],[ 346.98044  245.94226 1795.098  ],[ 377.49362  291.18396 1630.7544 ],[ 368.45767  280.13715 1603.2605 ],[ 218.70355  274.94324 1896.225  ],[ 157.20763  223.27592 1815.856  ],[ 144.24936  212.38872 1799.7821 ],[ 376.04437  639.65814 1774.8721 ],[ 321.19086  394.2302  1765.5165 ]
[ 347.21417  322.41534 1820.8192 ],[ 345.60117  386.30307 1757.9038 ],[ 346.98462  245.90182 1797.6483 ],[ 377.1297  290.7438 1629.6478],[ 368.02975  279.69193 1602.2626 ],[ 219.64282  277.04288 1897.604  ],[ 158.83939  224.82433 1818.4688 ],[ 146.03809  213.83044 1802.6417 ],[ 376.0992  640.5463 1775.7878],[ 321.54517  395.1997  1767.558  ]
[ 347.34525  322.25522 1823.4698 ],[ 345.68195  386.03796 1760.5371 ],[ 347.00333  245.88701 1799.3909 ],[ 376.87537  290.15305 1629.7825 ],[ 367.72385  279.05368 1602.5242 ],[ 220.47882  278.06543 1899.9044 ],[ 159.9056   225.70633 1820.6211 ],[ 147.15233  214.68248 1804.7644 ],[ 376.27643  641.17456 1776.3035 ],[ 321.9431   396.19208 1766.9984 ]
[ 347.4911   322.22253 1824.6755 ],[ 345.7753   385.95694 1761.7177 ],[ 347.02844  245.90656 1800.5891 ],[ 376.57974  290.2417  1630.0193 ],[ 367.33606  279.17892 1602.7762 ],[ 221.18939  277.68915 1904.6741 ],[ 160.17183  226.15437 1822.3169 ],[ 147.30045  215.28336 1805.8455 ],[ 376.51614  641.40155 1776.6943 ],[ 322.232    396.74384 1766.7668 ]
[ 347.65945  322.24155 1825.249  ],[ 345.86072  386.002   1763.6846 ],[ 347.05865  245.93282 1801.6665 ],[ 376.5136  290.1555 1630.0048],[ 367.21472  279.105   1602.7719 ],[ 221.88367  277.2296  1909.9174 ],[ 160.44487  226.49904 1825.6934 ],[ 147.47054  215.78603 1808.8485 ],[ 376.79437  641.44366 1777.3683 ],[ 322.51715  397.14536 1767.1084 ]
[ 348.7879   322.24615 1825.76   ],[ 346.83832  386.03156 1765.7831 ],[ 347.33215  245.95282 1802.7743 ],[ 376.28577  289.7432  1629.6877 ],[ 366.9303   278.71405 1602.4174 ],[ 222.72318  277.06082 1916.1582 ],[ 161.05777  226.87146 1832.2656 ],[ 148.04082  216.27698 1815.487  ],[ 377.90796  641.7833  1778.2314 ],[ 323.27002  397.16602 1768.5193 ]
[ 349.76935  322.2658  1825.9614 ],[ 347.80655  386.08487 1767.4161 ],[ 347.5683   245.97368 1803.784  ],[ 375.7532  289.4658 1629.6477],[ 366.27856  278.48434 1602.3716 ],[ 222.75912  277.03687 1917.6475 ],[ 161.08203  226.42964 1838.9363 ],[ 148.10757  215.78384 1823.1941 ],[ 379.01184  642.3182  1779.0901 ],[ 324.0939   397.49936 1770.061  ]
[ 350.6285  322.3059 1826.0383],[ 348.8543   386.16437 1768.7361 ],[ 347.7738   246.00786 1804.8518 ],[ 375.02277  289.13724 1629.0627 ],[ 365.3987  278.2487 1601.6481],[ 222.66568  277.05292 1917.0015 ],[ 160.87805  225.93369 1844.217  ],[ 147.93063  215.2218  1829.6602 ],[ 380.17087  642.8829  1779.8082 ],[ 324.31256  397.27753 1771.2595 ]
[ 350.61945  322.37604 1826.0839 ],[ 349.1317   386.24707 1768.7686 ],[ 347.7677   246.06609 1805.3259 ],[ 374.62384  289.19553 1629.3007 ],[ 364.85864  278.33853 1601.908  ],[ 222.55797  277.10052 1916.0249 ],[ 160.56848  225.76611 1843.4917 ],[ 147.58057  215.01064 1828.9851 ],[ 380.4688  643.4335 1780.4796],[ 324.13663  397.52722 1770.5144 ]
[ 350.50653  322.4427  1826.1348 ],[ 349.14655  386.31448 1768.6334 ],[ 347.74023  246.12697 1805.5304 ],[ 374.35092  289.0649  1629.1929 ],[ 364.52448  278.19644 1601.7504 ],[ 222.42577  277.12753 1914.7256 ],[ 160.23709  225.577   1842.6362 ],[ 147.21083  214.77904 1828.2184 ],[ 380.7821  643.4865 1780.9678],[ 323.85828  397.82556 1769.8545 ]
[ 350.37433  322.51245 1826.0577 ],[ 349.10638  386.39124 1768.4912 ],[ 347.7102   246.18527 1805.5994 ],[ 374.35522  288.86563 1628.9333 ],[ 364.52365  277.96457 1601.4221 ],[ 222.45395  277.0853  1914.682  ],[ 160.07843  225.50247 1842.5531 ],[ 147.01266  214.69746 1828.1273 ],[ 381.00433  643.4811  1781.6458 ],[ 323.49664  398.03464 1769.1832 ]
[ 350.25342  322.58826 1825.9379 ],[ 349.0664  386.476  1768.336 ],[ 347.6836  246.2489 1805.6102],[ 374.23108  288.77112 1628.9867 ],[ 364.36853  277.8631  1601.4279 ],[ 222.55449  277.07532 1914.6709 ],[ 160.02573  225.45648 1842.4875 ],[ 146.92741  214.64352 1828.0509 ],[ 381.1079  643.4688 1782.7313],[ 323.2294  398.2711 1768.492 ]
[ 350.10757  322.6666  1825.8115 ],[ 349.0239   386.56442 1768.179  ],[ 347.651    246.31479 1805.5977 ],[ 374.12604  288.57806 1629.0656 ],[ 364.23425  277.63885 1601.5332 ],[ 222.61356  277.0061  1914.5979 ],[ 159.9007   225.40207 1842.4044 ],[ 146.7637   214.59213 1827.9657 ],[ 381.12848  643.5329  1783.6484 ],[ 322.9602  398.4429 1767.8611]
[ 349.97858  322.73996 1825.761  ],[ 348.98087  386.64145 1767.9905 ],[ 347.62238  246.38142 1805.6014 ],[ 374.04596  288.47412 1629.1394 ],[ 364.13052  277.52267 1601.6129 ],[ 222.68481  276.98434 1914.5188 ],[ 159.84314  225.39368 1842.3871 ],[ 146.67964  214.58696 1827.9607 ],[ 381.026    643.72253 1784.5359 ],[ 322.78375  398.59402 1768.5485 ]
[ 349.80835  322.8075  1825.7449 ],[ 348.95065  386.7115  1767.79   ],[ 347.58466  246.44408 1805.5969 ],[ 373.97424  288.3661  1629.3787 ],[ 364.03772  277.40298 1601.892  ],[ 222.76352  277.01694 1914.3656 ],[ 160.07092  225.19586 1842.038  ],[ 146.93694  214.33945 1827.5724 ],[ 381.15024  643.47144 1785.4404 ],[ 322.58328  398.709   1768.4451 ]
[ 349.73447  322.86746 1825.731  ],[ 348.90674  386.7697  1767.5798 ],[ 347.5735  246.5019 1805.5881],[ 373.94833  288.26495 1629.5071 ],[ 363.999    277.29013 1602.0476 ],[ 222.83633  277.042   1914.1852 ],[ 160.0783   225.23076 1841.8833 ],[ 146.93076  214.37654 1827.423  ],[ 381.3329   643.43414 1785.1998 ],[ 322.40536  398.78748 1768.4254 ]
[ 349.70386  322.9212  1825.7162 ],[ 348.8895   386.82117 1767.3779 ],[ 347.5734   246.55446 1805.5774 ],[ 373.94333  288.10516 1629.7845 ],[ 363.9853   277.10562 1602.3813 ],[ 222.84161  277.03064 1913.5938 ],[ 160.01208  225.19899 1841.5007 ],[ 146.85121  214.34183 1827.0822 ],[ 381.46457  643.48004 1784.9501 ],[ 322.34134  398.91196 1768.3314 ]
[ 349.68927  323.0033  1825.7109 ],[ 348.93997  386.90234 1767.1617 ],[ 347.70148  246.63297 1805.5687 ],[ 373.80435  288.00986 1629.7358 ],[ 363.7968   276.98196 1602.5259 ],[ 222.9258   276.99557 1912.7126 ],[ 159.9903   225.21231 1841.2089 ],[ 146.812    214.36923 1826.9081 ],[ 381.7202  643.4529 1784.4506],[ 322.35352  399.03705 1768.2587 ]
[ 349.67502  323.08408 1825.7081 ],[ 348.96744  386.98114 1766.9431 ],[ 347.8385   246.71033 1805.5605 ],[ 373.65668  287.89624 1630.0284 ],[ 363.60114  276.83655 1603.0798 ],[ 223.0386   276.95218 1911.9204 ],[ 160.02444  225.28021 1840.7618 ],[ 146.83246  214.46268 1826.5302 ],[ 381.92075  643.4628  1783.8682 ],[ 322.37604  399.15533 1768.1791 ]
[ 349.65878  323.17062 1825.6987 ],[ 348.98016  387.06558 1766.7144 ],[ 347.97528  246.79456 1805.5128 ],[ 373.7002   287.96344 1630.9681 ],[ 363.62946  276.92197 1604.0659 ],[ 223.1623  276.879  1911.2092],[ 160.02946  225.31483 1840.3785 ],[ 146.81522  214.522   1826.2124 ],[ 382.09283  643.4533  1783.2755 ],[ 322.40356  399.25046 1768.1658 ]
[ 349.64786  323.24808 1825.6847 ],[ 348.9902  387.1387 1766.418 ],[ 348.11713  246.87112 1805.4182 ],[ 373.67398  287.90698 1631.7754 ],[ 363.54703  276.86047 1605.0632 ],[ 223.22278  276.84    1909.7682 ],[ 159.9696   225.32182 1839.1189 ],[ 146.73128  214.53955 1824.989  ],[ 382.27777  643.3885  1782.3577 ],[ 322.48322  399.29095 1768.1614 ]
[ 349.638    323.28217 1825.7335 ],[ 349.0012   387.16544 1766.2147 ],[ 348.27307  246.9451  1804.2504 ],[ 373.6048   287.88037 1632.5491 ],[ 363.4173   276.82968 1606.0227 ],[ 223.40935  276.80652 1908.141  ],[ 159.96875  225.38585 1837.5864 ],[ 146.6915  214.6242 1823.4755],[ 382.60736  642.79114 1782.3812 ],[ 322.47156  399.25873 1768.3597 ]
[ 349.62704  323.26483 1825.8263 ],[ 349.01556  387.13715 1766.0465 ],[ 348.4509   247.01755 1801.8823 ],[ 373.5313   287.93906 1633.5023 ],[ 363.24796  276.9072  1607.175  ],[ 223.68039  276.73514 1905.8495 ],[ 159.94604  225.42004 1836.2285 ],[ 146.61478  214.68651 1822.3043 ],[ 382.87677  642.167   1782.3317 ],[ 322.67957  399.3641  1768.1573 ]
[ 349.61438  323.1653  1825.9214 ],[ 349.03204  387.02652 1765.9725 ],[ 348.64465  247.03691 1799.0142 ],[ 373.54077  288.0357  1634.5334 ],[ 363.13644  277.0447  1608.3718 ],[ 224.1059   276.60742 1903.906  ],[ 159.94902  225.53952 1833.965  ],[ 146.52592  214.85495 1819.9768 ],[ 382.74023  642.24634 1782.24   ],[ 323.0168   399.53592 1768.0575 ]
[ 349.60718  323.09866 1825.9493 ],[ 349.05524  386.95395 1765.8871 ],[ 348.83328  247.06755 1796.779  ],[ 373.5282  288.1267 1635.4293],[ 362.97116  277.18484 1609.4255 ],[ 224.4542  276.6082 1901.55  ],[ 159.94368  225.57564 1831.3175 ],[ 146.44322  214.89578 1817.271  ],[ 382.68677  642.1196  1782.0571 ],[ 323.54184  399.82642 1767.909  ]
[ 349.6092   323.00873 1825.9501 ],[ 349.08514  386.86035 1765.847  ],[ 349.02307  247.09639 1794.2142 ],[ 373.60477  288.24908 1637.1199 ],[ 362.877   277.3776 1611.2477],[ 225.20663  276.4852  1902.3562 ],[ 160.2603   225.79956 1829.8328 ],[ 146.64832  215.17645 1815.3281 ],[ 382.57785  642.00006 1781.7081 ],[ 323.61804  399.58865 1767.6226 ]
[ 349.61053  322.94025 1825.9335 ],[ 349.11353  386.7898  1765.7958 ],[ 349.2135   247.12659 1792.191  ],[ 373.68536  288.29214 1638.6152 ],[ 362.77682  277.4828  1612.8767 ],[ 225.838   276.4956 1902.2899],[ 160.53494  225.8832  1828.8865 ],[ 146.8402   215.26924 1814.2058 ],[ 382.44687  641.8814  1781.2666 ],[ 323.61365  399.2261  1767.5308 ]
[ 349.61606  322.9368  1825.8663 ],[ 349.14117  386.78766 1765.6782 ],[ 349.3946  247.1689 1791.179 ],[ 374.8689  289.5454 1641.9274],[ 364.00195  279.0988  1616.6184 ],[ 226.39764  276.61237 1902.5612 ],[ 162.15363  226.75539 1831.3281 ],[ 148.70038  216.31491 1817.0815 ],[ 382.3479  641.7281 1780.8425],[ 323.66766  398.93298 1767.5795 ]
[ 349.80502  322.99026 1825.7927 ],[ 349.79733  386.8514  1765.4861 ],[ 349.68774  247.23985 1790.7291 ],[ 375.293    290.35565 1643.8005 ],[ 364.50043  280.08606 1618.969  ],[ 226.99765  276.80023 1902.9911 ],[ 163.66248  227.4977  1833.4615 ],[ 150.4146   217.18504 1819.5557 ],[ 382.69275  641.77264 1780.8707 ],[ 324.33295  398.83368 1767.8408 ]
[ 350.00647  323.0532  1825.72   ],[ 350.62283  386.92255 1765.2881 ],[ 349.98837  247.30817 1790.5103 ],[ 375.82007  290.7609  1644.6697 ],[ 365.1859   280.56027 1620.1063 ],[ 227.6402  277.0097 1903.7787],[ 165.13441  228.06853 1835.5608 ],[ 152.07156  217.84048 1821.9172 ],[ 383.3791   641.50366 1780.8093 ],[ 324.6557  398.3261 1767.9661]
[ 350.25305  323.14    1825.658  ],[ 351.83844  387.00894 1765.0793 ],[ 350.30768  247.39635 1790.3978 ],[ 376.27386  291.12238 1645.4941 ],[ 365.7632  280.9985 1621.1019],[ 228.24399  277.16797 1904.4194 ],[ 166.55397  228.3288  1837.5558 ],[ 153.6733   218.13133 1824.1831 ],[ 384.35303  641.35974 1780.7734 ],[ 325.04053  397.61868 1768.1302 ]
[ 350.51312  323.23364 1825.5643 ],[ 352.98267  387.09137 1764.8651 ],[ 350.64377  247.48615 1790.3269 ],[ 376.89648  291.27213 1645.7867 ],[ 366.55228  281.16837 1621.4434 ],[ 228.86304  276.85004 1904.355  ],[ 167.67361  228.17575 1839.8438 ],[ 154.91714  218.0284  1826.9415 ],[ 385.54324  640.8636  1780.3185 ],[ 325.16534  396.70734 1768.1788 ]
[ 350.79227  323.34036 1825.4758 ],[ 353.7349   387.18774 1764.626  ],[ 351.00122  247.58939 1790.2642 ],[ 377.51862  291.36783 1645.8542 ],[ 367.30807  281.2803  1621.5482 ],[ 229.59668  276.62216 1904.4108 ],[ 168.8568   228.01256 1842.827  ],[ 156.21838  217.89815 1830.5103 ],[ 386.69925  639.62256 1779.6942 ],[ 324.4671   394.97986 1767.8245 ]
[ 351.10165  323.45074 1825.402  ],[ 354.53214  387.28317 1764.3948 ],[ 351.3603   247.69655 1790.2278 ],[ 377.18387  290.40906 1643.3326 ],[ 366.88593  280.0859  1618.5464 ],[ 230.08533  276.5433  1904.9193 ],[ 168.70364  226.90962 1841.1807 ],[ 155.91379  216.56764 1828.433  ],[ 388.17755  637.6096  1777.7808 ],[ 323.8272  392.9006 1767.4573]
[ 351.37662  323.55417 1825.3121 ],[ 354.04883  387.4132  1764.1438 ],[ 351.6968   247.79454 1790.1997 ],[ 376.3539   289.89572 1641.7051 ],[ 365.87753  279.43326 1616.6898 ],[ 230.42929  276.57843 1905.1132 ],[ 168.08371  226.57768 1840.9038 ],[ 155.08904  216.15604 1828.0619 ],[ 387.78958  637.9773  1776.411  ],[ 324.51     394.10965 1767.5382 ]
[ 351.7883   323.66913 1825.2384 ],[ 353.82236  387.5427  1763.8955 ],[ 352.06998  247.90591 1790.1788 ],[ 375.61548  289.437   1640.2512 ],[ 364.99023  278.86517 1615.0447 ],[ 231.20016  276.6432  1908.1396 ],[ 168.08765  226.64243 1840.7063 ],[ 154.90613  216.19942 1827.2196 ],[ 387.54562  638.6151  1775.3337 ],[ 324.86087  394.5801  1767.7128 ]
[ 352.58905  323.7838  1825.2369 ],[ 353.5924  387.6595 1763.6229],[ 352.5315   248.02515 1790.1776 ],[ 375.67688  290.01498 1641.3296 ],[ 365.10522  279.59198 1616.5829 ],[ 231.71948  276.5404  1910.2415 ],[ 169.17307  227.51352 1842.4458 ],[ 156.10735  217.27196 1828.8867 ],[ 387.58517  638.3441  1775.5906 ],[ 324.91156  394.53714 1767.8157 ]
[ 353.9826   323.89172 1825.2639 ],[ 353.17844  387.72885 1763.3851 ],[ 353.13208  248.14917 1790.184  ],[ 375.38568  290.3989  1641.79   ],[ 364.79672  280.093   1617.5585 ],[ 231.95242  276.53467 1910.6581 ],[ 169.91508  228.07759 1843.9633 ],[ 156.96516  217.96246 1830.6243 ],[ 387.63858  638.0954  1775.828  ],[ 324.9718  394.4921 1767.9666]
[ 354.67584  324.00824 1825.2982 ],[ 352.99176  387.80188 1763.1316 ],[ 353.59485  248.27603 1790.1924 ],[ 375.10236  290.75656 1641.8169 ],[ 364.47925  280.503   1618.1672 ],[ 232.0533   276.59216 1910.0883 ],[ 170.44705  228.46205 1845.3285 ],[ 157.60326  218.42778 1832.3766 ],[ 387.6609  638.0115 1775.8105],[ 325.06476  394.4981  1768.1862 ]
