left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 373.77448  318.28632 1594.1794 ],[ 370.60916  392.25986 1545.3094 ],[ 380.48953  237.58925 1623.536  ],[ 419.85016  284.1589  1450.3157 ],[ 402.39978  251.31194 1418.6772 ],[ 280.7911   334.80597 1667.8206 ],[ 201.1218   313.18256 1554.901  ],[ 183.7789   308.47543 1532.3171 ],[ 408.69888  701.269   1522.5625 ],[ 333.29797  400.9724  1527.3502 ]
[ 373.9484   318.03867 1592.9336 ],[ 371.1487   392.09433 1544.0969 ],[ 380.698   237.5702 1622.8048],[ 419.8824  285.9696 1448.0829],[ 402.4557   253.49367 1414.5635 ],[ 280.60327  335.35373 1666.7944 ],[ 201.40439  312.25726 1554.9012 ],[ 184.1768   307.23325 1532.5226 ],[ 409.24985  701.37305 1521.7615 ],[ 333.78494  400.40347 1525.8735 ]
[ 374.09827  317.83417 1592.1241 ],[ 371.4195  391.9324 1543.1852],[ 380.91156  237.5588  1622.1595 ],[ 421.71606  287.22388 1449.208  ],[ 404.54645  254.67741 1415.75   ],[ 280.66556  335.59897 1665.4939 ],[ 201.75957  311.27658 1555.1167 ],[ 184.61488  305.99182 1533.0413 ],[ 409.46777  701.61066 1520.6359 ],[ 334.02005  399.48825 1524.6307 ]
[ 374.2796   317.69055 1591.4434 ],[ 371.65692  391.8192  1542.1747 ],[ 381.09857  237.55365 1621.4534 ],[ 419.29547  288.8524  1451.6406 ],[ 401.4069   256.94583 1417.6177 ],[ 280.36926  336.32874 1663.2478 ],[ 201.89215  310.04214 1555.158  ],[ 184.8692   304.34015 1533.54   ],[ 409.64066  701.9365  1519.0616 ],[ 334.35907  399.65817 1522.963  ]
[ 374.44778  317.6964  1591.095  ],[ 371.9594   391.84808 1541.6497 ],[ 381.21857  237.55731 1620.8021 ],[ 420.5466   288.43307 1453.813  ],[ 403.17596  256.1963  1420.2131 ],[ 280.34378  336.8125  1659.8148 ],[ 202.17491  308.15854 1555.9503 ],[ 185.27188  301.96246 1535.1774 ],[ 409.89355  701.7654  1517.6792 ],[ 334.70932  399.3097  1522.8563 ]
[ 374.62378  317.7699  1590.5771 ],[ 372.24057  391.95248 1541.0682 ],[ 381.35315  237.56003 1620.0352 ],[ 419.54816  290.0369  1452.1213 ],[ 401.53937  258.28918 1417.9764 ],[ 280.18732  337.39954 1656.0139 ],[ 202.83865  305.2325  1557.2394 ],[ 186.17632  298.30313 1537.4845 ],[ 410.08002  701.82764 1517.6057 ],[ 335.1921   399.50003 1521.249  ]
[ 374.75256  317.93457 1589.8896 ],[ 372.29678  392.14868 1540.4353 ],[ 381.5122   237.58046 1618.325  ],[ 420.48306  289.88724 1453.6565 ],[ 402.7789  257.9091 1419.9666],[ 279.95663  337.5835  1655.164  ],[ 204.389    301.35727 1559.3538 ],[ 188.14728  293.57117 1540.1918 ],[ 410.04376  701.846   1517.4175 ],[ 335.44406  399.72974 1519.6986 ]
[ 374.89734  318.1608  1589.0956 ],[ 372.31726  392.41013 1539.7955 ],[ 381.70505  237.60959 1615.7104 ],[ 419.36356  291.9706  1450.8777 ],[ 400.9522   260.62854 1416.1598 ],[ 279.50943  337.4323  1655.6049 ],[ 205.67743  298.0526  1561.2731 ],[ 189.8273   289.59866 1542.4067 ],[ 409.97913  701.8453  1517.2832 ],[ 335.55518  399.83667 1519.3271 ]
[ 375.03723  318.39465 1588.2214 ],[ 372.33063  392.6825  1539.1195 ],[ 381.90692  237.63896 1612.7173 ],[ 420.78824  291.3165  1451.9205 ],[ 402.9319   259.52414 1417.8121 ],[ 279.10492  337.26202 1655.6062 ],[ 205.82324  296.81665 1562.2582 ],[ 190.10332  288.14056 1543.5886 ],[ 409.91632  701.77844 1517.362  ],[ 335.59006  399.79306 1519.6813 ]
[ 375.10953  318.57922 1587.4229 ],[ 372.34277  392.90332 1538.4408 ],[ 382.07037  237.65775 1610.2377 ],[ 421.09677  291.74762 1452.0046 ],[ 403.03595  260.06018 1418.0835 ],[ 278.4086  336.8536 1655.9525],[ 205.79312  295.17856 1563.6305 ],[ 190.22871  286.24597 1545.1661 ],[ 409.85672  701.73413 1517.3737 ],[ 335.66373  399.8021  1519.4908 ]
[ 375.12604  318.69363 1586.6732 ],[ 372.34744  393.0526  1537.9188 ],[ 382.15787  237.66847 1608.2966 ],[ 421.44537  289.63962 1454.7803 ],[ 403.92712  257.2748  1422.5981 ],[ 277.4751   336.28552 1656.5522 ],[ 204.03085  293.71927 1565.4458 ],[ 188.30408  284.60446 1547.2245 ],[ 409.7912  701.6324 1517.4291],[ 335.7225   399.77887 1519.5408 ]
[ 375.13092  318.77075 1585.8914 ],[ 372.37476  393.164   1536.8766 ],[ 382.22278  237.67531 1606.5575 ],[ 418.51166  291.40344 1455.9639 ],[ 399.8331   259.63596 1424.4861 ],[ 276.0583   335.20624 1658.3969 ],[ 202.479   291.772  1575.1625],[ 186.82004  282.52844 1558.5156 ],[ 410.70764  701.78326 1517.0132 ],[ 334.83615  399.87097 1519.0829 ]
[ 374.96982  318.82227 1585.1199 ],[ 372.02176  393.23676 1536.182  ],[ 382.23666  237.67664 1604.8995 ],[ 417.17645  292.6991  1454.5432 ],[ 398.04266  261.24402 1422.8453 ],[ 273.27322  332.49982 1663.1841 ],[ 199.74792  288.06375 1588.7983 ],[ 184.20886  278.67252 1573.9211 ],[ 410.2254   701.65405 1517.2397 ],[ 334.5727   399.90512 1518.9086 ]
[ 374.7846  318.8648 1584.3658],[ 371.64618  393.29898 1535.5261 ],[ 382.2326   237.67383 1603.5383 ],[ 418.21924  290.46378 1455.4846 ],[ 400.27264  258.1899  1424.1207 ],[ 272.10568  329.41196 1674.7858 ],[ 198.39758  286.69547 1598.2252 ],[ 182.80035  277.6563  1582.9131 ],[ 409.76343  701.5251  1517.414  ],[ 334.2497  399.9367 1518.6687]
[ 374.52112  318.9475  1583.5985 ],[ 371.27396  393.40906 1534.9556 ],[ 382.21442  237.67004 1602.0338 ],[ 417.2373  289.2078 1459.3765],[ 399.48572  256.47876 1430.0791 ],[ 270.98853  325.61417 1688.7322 ],[ 195.84271  287.24863 1607.5397 ],[ 179.89336  279.1057  1591.3011 ],[ 409.3263   701.41266 1517.5542 ],[ 333.94504  399.9633  1518.392  ]
[ 374.16876  318.989   1582.9164 ],[ 370.76932  393.46808 1534.2485 ],[ 382.15244  237.65898 1601.0521 ],[ 416.86325  288.5706  1453.1545 ],[ 399.80536  255.77205 1421.2472 ],[ 269.73422  322.84143 1694.4392 ],[ 193.55093  285.487   1621.9622 ],[ 177.4899  277.6119 1607.4668],[ 408.75186  701.267   1517.718  ],[ 333.53784  399.91992 1518.2822 ]
