left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 403.25732  341.34924 1479.2732 ],[ 401.0157   418.98322 1417.01   ],[ 409.5832   249.70966 1466.7439 ],[ 441.6617  296.5957 1287.3954],[ 430.09262  283.56357 1263.1276 ],[ 264.5106   277.66125 1543.9669 ],[ 183.33972  227.15231 1486.9346 ],[ 166.35257  216.58199 1475.5281 ],[ 436.29214  750.56903 1427.45   ],[ 368.9633   438.31076 1461.9595 ]
[ 403.4223  341.648  1476.0001],[ 401.05402  419.50803 1415.479  ],[ 409.6367   249.72911 1465.7916 ],[ 441.63043  298.19034 1278.5566 ],[ 429.69824  285.3913  1253.8489 ],[ 263.8345   277.41986 1540.6061 ],[ 181.94226  226.63525 1479.9639 ],[ 164.75182  215.9748  1467.8354 ],[ 436.9536  753.1585 1420.0388],[ 369.36435  438.72778 1461.2119 ]
[ 403.46512  341.7933  1474.4213 ],[ 401.12122  419.7452  1413.954  ],[ 409.59406  249.73666 1465.3606 ],[ 443.2269   297.44016 1269.2827 ],[ 431.18915  284.44308 1244.3168 ],[ 263.77325  277.08716 1538.8472 ],[ 180.95172  226.50375 1471.4574 ],[ 163.46866  215.82596 1457.9795 ],[ 437.10474  753.1874  1420.051  ],[ 369.26746  438.67154 1460.9424 ]
[ 402.315   341.814  1473.8442],[ 401.3947  419.9041 1413.6603],[ 408.8261   249.72856 1465.2877 ],[ 446.30255  300.26926 1267.7712 ],[ 433.91162  287.2924  1243.2762 ],[ 263.40216  277.0497  1538.06   ],[ 180.2198   226.34644 1465.6721 ],[ 162.58751  215.59879 1451.1946 ],[ 437.18442  753.1259  1420.2971 ],[ 369.1004  438.6723 1461.0424]
[ 399.85657  341.7696  1473.453  ],[ 400.70947  419.9619  1413.1941 ],[ 407.45135  249.69348 1467.4586 ],[ 446.78406  301.06195 1270.6078 ],[ 433.88574  288.0266  1247.4824 ],[ 262.2628  277.5181 1537.2189],[ 179.63486  226.17303 1462.3899 ],[ 162.08406  215.26695 1447.4241 ],[ 436.93497  752.62476 1420.2731 ],[ 368.41058  438.61334 1463.0461 ]
[ 397.45972  341.75735 1473.0685 ],[ 398.89716  419.99063 1413.0227 ],[ 405.5125   249.65387 1471.6815 ],[ 447.3341   301.75284 1271.463  ],[ 434.62762  289.02325 1247.5547 ],[ 259.30334  278.39212 1534.4144 ],[ 177.91039  225.16173 1457.9954 ],[ 160.59708  213.83894 1442.7115 ],[ 435.92346  752.0429  1420.33   ],[ 366.63397  438.86472 1463.4788 ]
[ 396.54324  339.94153 1472.7853 ],[ 396.81848  418.11032 1414.71   ],[ 403.92154  249.6175  1477.0543 ],[ 446.9537  300.7326 1268.244 ],[ 434.19223  287.9459  1244.5186 ],[ 256.85352  278.926   1534.4929 ],[ 176.75876  224.3353  1455.4874 ],[ 159.68492  212.69817 1439.6863 ],[ 434.94806  751.60846 1420.3958 ],[ 364.813   439.1355 1463.7413]
[ 396.19522  338.51773 1472.7177 ],[ 395.7883   416.61972 1415.9375 ],[ 402.17413  249.57138 1483.239  ],[ 445.73773  298.7111  1263.593  ],[ 432.94086  285.82568 1240.0762 ],[ 253.79117  279.61728 1534.4669 ],[ 175.3234   223.38931 1454.5645 ],[ 158.58385  211.3942  1438.584  ],[ 434.2376  750.1997 1421.0219],[ 364.52795  438.8118  1463.4482 ]
[ 396.06207  337.37085 1472.832  ],[ 395.39676  415.4154  1416.8502 ],[ 400.54886  249.51517 1488.6366 ],[ 445.20746  297.19492 1260.2456 ],[ 432.56995  284.24945 1236.6432 ],[ 250.92105  280.2612  1534.5459 ],[ 174.14261  222.608   1453.8618 ],[ 157.7528   210.30084 1437.725  ],[ 433.91187  748.9829  1421.778  ],[ 364.25763  438.27966 1462.8445 ]
[ 396.00128  336.43808 1473.1771 ],[ 395.21655  414.42154 1417.5765 ],[ 399.6268   249.45276 1492.7975 ],[ 443.74426  295.75833 1258.1693 ],[ 431.30582  282.69623 1234.3923 ],[ 249.09116  280.6896  1535.4039 ],[ 173.31804  222.39996 1453.2346 ],[ 157.12338  209.942   1436.8008 ],[ 433.85712  747.8017  1422.4122 ],[ 365.1208   438.61935 1461.8892 ]
