left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 402.10303  317.7895  1657.6832 ],[ 405.02893  383.36923 1602.2935 ],[ 400.07065  241.87048 1700.3486 ],[ 501.1634  406.4718 1551.6472],[ 506.11322  423.9387  1528.2196 ],[ 350.6994  273.7349 1424.7112],[ 430.39362  220.64455 1370.4515 ],[ 447.0957   209.51797 1359.5996 ],[ 460.1282  694.0162 1352.425 ],[ 371.53714  393.49493 1590.617  ]
[ 402.36487  319.23773 1657.2013 ],[ 405.9749   384.98193 1600.9243 ],[ 400.12372  242.84674 1700.2764 ],[ 500.98505  412.23724 1551.875  ],[ 505.61713  429.67667 1526.2638 ],[ 352.07434  263.67764 1408.6212 ],[ 430.3678  205.1268 1365.547 ],[ 446.62296  192.97055 1356.9321 ],[ 456.87097  693.5221  1382.3326 ],[ 372.02847  392.0599  1587.2958 ]
[ 402.3787   321.40884 1657.7987 ],[ 406.3951   387.25143 1600.0422 ],[ 400.12653  244.60461 1700.4167 ],[ 501.0769  420.6704 1550.3851],[ 505.28546  438.59375 1525.5664 ],[ 343.42227  267.12628 1398.3962 ],[ 413.34644  197.06204 1359.8945 ],[ 427.80908  182.5704  1352.1942 ],[ 454.5606  693.0094 1396.9033],[ 372.7093   392.87463 1579.4918 ]
[ 402.31174  324.47452 1658.6017 ],[ 406.59387  390.387   1598.5117 ],[ 400.1147   247.30627 1700.5984 ],[ 502.42062  424.21988 1540.7607 ],[ 506.6376  442.2027 1515.6744],[ 328.91635  266.6466  1421.1525 ],[ 393.78912  197.81267 1344.7515 ],[ 407.65842  183.09653 1329.4713 ],[ 453.6178  693.3746 1394.9014],[ 373.99878  393.8724  1568.088  ]
[ 402.27686  325.1783  1658.7212 ],[ 406.6965   391.13516 1597.6235 ],[ 400.13138  249.26746 1700.3922 ],[ 502.151    424.93182 1543.2822 ],[ 505.89297  443.19974 1520.8561 ],[ 304.8002  285.1001 1459.2042],[ 358.8921   216.71579 1362.1149 ],[ 370.64917  201.85217 1342.697  ],[ 453.08002  693.7231  1384.3472 ],[ 372.9336   393.02744 1574.3085 ]
[ 402.1716   324.48355 1660.305  ],[ 406.84872  390.25595 1596.1431 ],[ 400.12677  249.66626 1700.6366 ],[ 500.85632  420.399   1552.1987 ],[ 504.91718  438.7646  1530.8322 ],[ 303.3209   301.39175 1506.74   ],[ 332.94583  229.73232 1380.4967 ],[ 339.5331   213.79839 1355.248  ],[ 453.4817   692.46704 1362.8438 ],[ 371.8365   389.53787 1584.7783 ]
[ 401.95306  324.70483 1664.0552 ],[ 407.0291   390.09378 1595.0356 ],[ 400.07056  249.1965  1701.8914 ],[ 498.7604   415.28006 1566.593  ],[ 502.9427   433.65674 1547.5784 ],[ 308.26102  316.60327 1559.758  ],[ 310.35574  248.99297 1412.192  ],[ 310.82834  233.73914 1382.6788 ],[ 443.6341   685.67615 1328.8579 ],[ 372.71973  385.1184  1579.9517 ]
[ 401.76883  323.85452 1667.4258 ],[ 406.80505  388.94873 1596.0637 ],[ 399.9452  247.913  1704.5116],[ 498.0346  410.1983 1565.6196],[ 502.56042  428.3305  1544.8776 ],[ 304.03314  306.95465 1571.7548 ],[ 297.9624   235.07634 1437.6017 ],[ 296.60968  219.06027 1410.7711 ],[ 430.7047  677.754  1318.1792],[ 372.62283  381.74152 1580.935  ]
[ 401.477    321.16666 1673.1718 ],[ 406.2209   385.95773 1602.0618 ],[ 399.75098  246.57228 1708.712  ],[ 498.2041   410.01935 1562.883  ],[ 502.6737   428.13803 1542.0276 ],[ 297.62643  307.08865 1571.0331 ],[ 280.70023  234.89955 1443.3481 ],[ 276.94913  218.90144 1417.8112 ],[ 430.70593  678.2595  1320.1084 ],[ 373.32208  385.37686 1582.0321 ]
[ 401.23633  318.58118 1678.0034 ],[ 405.55963  381.80832 1609.239  ],[ 399.5352   244.94052 1713.424  ],[ 498.37756  412.5551  1562.2594 ],[ 502.72266  430.74667 1541.8033 ],[ 296.90384  301.52655 1578.8191 ],[ 263.28543  232.19495 1459.7211 ],[ 255.89252  216.9485  1435.9015 ],[ 431.95013  680.2657  1330.2737 ],[ 373.20673  385.3255  1583.1296 ]
[ 400.998    316.67456 1682.8821 ],[ 404.99936  378.61868 1615.7411 ],[ 399.3483   243.66122 1717.5516 ],[ 497.66675  412.58054 1564.6821 ],[ 501.78943  430.93045 1545.5504 ],[ 286.1916   292.24945 1579.1842 ],[ 234.8736   230.01225 1464.9794 ],[ 223.63466  216.38194 1442.1384 ],[ 433.05188  681.6034  1346.5498 ],[ 373.10944  385.15234 1584.329  ]
[ 400.8421   315.61594 1686.1046 ],[ 404.74277  376.59253 1620.3625 ],[ 399.2088   243.00764 1720.6951 ],[ 497.99005  413.48615 1561.952  ],[ 502.01514  432.07132 1543.335  ],[ 281.5051   285.15915 1587.7605 ],[ 212.02896  237.80502 1480.0948 ],[ 196.90291  227.49529 1458.5618 ],[ 434.708    682.33325 1355.6128 ],[ 373.06665  384.99493 1585.5504 ]
[ 400.7286   314.99545 1688.468  ],[ 404.54587  375.247   1624.0021 ],[ 399.09515  242.68446 1723.2839 ],[ 498.1223   413.53662 1557.4395 ],[ 502.15152  432.15454 1539.0883 ],[ 273.61447  272.4789  1602.3151 ],[ 190.00099  250.87541 1503.3947 ],[ 171.9403   246.20898 1483.6106 ],[ 437.17438  680.07837 1364.0505 ],[ 372.90088  383.99963 1586.8572 ]
[ 400.77084  314.684   1689.5461 ],[ 404.48907  374.51962 1625.9049 ],[ 399.06763  242.54774 1724.5476 ],[ 498.6945   413.05576 1548.1687 ],[ 502.8506  431.8194 1528.2694],[ 272.12363  273.09863 1616.2257 ],[ 185.11086  259.3432  1538.7552 ],[ 166.64624  256.42422 1523.2611 ],[ 442.2904   681.33405 1364.1073 ],[ 372.61847  384.14096 1587.9313 ]
