left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 416.17883  314.63916 1785.1604 ],[ 415.64893  372.9109  1727.3912 ],[ 421.36734  245.83157 1862.0614 ],[ 396.1325   283.03482 1578.022  ],[ 382.1944   275.75427 1570.1652 ],[ 301.9788  282.1857 1824.3967],[ 231.81494  269.22116 1789.2007 ],[ 217.44962  266.5668  1782.1615 ],[ 444.1938  639.1439 1400.2986],[ 384.1939  381.618  1717.6304]
[ 416.25623  314.6139  1785.0559 ],[ 415.73846  372.94214 1727.0505 ],[ 421.45197  245.79051 1862.904  ],[ 396.4765   282.91138 1577.4824 ],[ 382.6338  275.5229 1569.3038],[ 302.3881   282.00916 1825.0673 ],[ 232.26431  269.0369  1789.5135 ],[ 217.90387  266.38034 1782.4028 ],[ 445.05737  638.6841  1401.2579 ],[ 384.24597  381.07877 1717.4288 ]
[ 416.3357  314.583  1784.9194],[ 415.82217  372.95703 1726.7167 ],[ 421.5467   245.74954 1863.7089 ],[ 396.55493  282.93094 1577.5425 ],[ 368.10214  267.74435 1560.8578 ],[ 302.54425  281.96738 1825.2543 ],[ 232.38206  269.25195 1789.5769 ],[ 218.01257  266.6478  1782.4414 ],[ 444.7791  638.1855 1400.7827],[ 384.42352  381.21918 1716.5001 ]
[ 416.41452  314.5448  1784.8192 ],[ 415.86182  372.9509  1726.443  ],[ 421.62927  245.70674 1864.53   ],[ 396.72583  282.98688 1577.9038 ],[ 368.25925  267.78015 1561.4987 ],[ 302.59708  281.9881  1825.1538 ],[ 232.38477  269.52048 1789.4368 ],[ 218.00461  266.96698 1782.2933 ],[ 444.8965  637.8754 1399.5881],[ 384.54974  381.28064 1715.665  ]
[ 416.5039   314.49448 1784.719  ],[ 415.9032   372.92264 1726.1604 ],[ 421.72607  245.66211 1865.3705 ],[ 397.01602  283.0072  1578.2678 ],[ 368.5165   267.79984 1562.2269 ],[ 302.6853   281.99512 1825.1633 ],[ 232.47256  269.54773 1789.3378 ],[ 218.0913  266.9982 1782.1726],[ 444.9995  637.5508 1398.6667],[ 384.67963  381.36346 1714.7611 ]
[ 416.5958  314.4517 1784.6309],[ 415.94867  372.89252 1725.8424 ],[ 421.82843  245.62033 1866.1473 ],[ 398.31006  283.22845 1578.5264 ],[ 369.9593  267.8165 1562.3363],[ 302.70642  282.02505 1824.9541 ],[ 232.54626  269.25766 1789.2208 ],[ 218.1766   266.64273 1782.0742 ],[ 445.19455  636.9581  1397.084  ],[ 384.8391  381.4407 1713.3845]
[ 416.69003  314.39127 1784.5381 ],[ 415.99628  372.83823 1725.5101 ],[ 421.93518  245.57448 1866.9972 ],[ 400.0163   283.16235 1578.3549 ],[ 371.95358  267.3621  1561.6863 ],[ 302.76245  281.99902 1824.7998 ],[ 232.65552  268.94205 1788.9493 ],[ 218.2956  266.2676 1781.7793],[ 445.41385  637.504   1398.7139 ],[ 385.0324   381.48657 1711.484  ]
[ 416.78442  314.33917 1784.4229 ],[ 416.0475   372.79062 1725.1842 ],[ 422.03772  245.5305  1867.7789 ],[ 402.52396  283.84268 1579.2734 ],[ 388.94406  276.06223 1571.1553 ],[ 302.7423   281.93604 1824.6967 ],[ 232.68076  268.65106 1788.4867 ],[ 218.32663  265.92926 1781.2448 ],[ 446.0323   638.13696 1400.3291 ],[ 385.2269  381.5389 1709.771 ]
[ 416.84863  314.28214 1784.2839 ],[ 416.08017  372.73956 1724.8987 ],[ 422.1317   245.48361 1868.5492 ],[ 403.86044  283.57462 1579.3087 ],[ 390.35437  275.65924 1571.2656 ],[ 302.6828   281.89645 1824.5946 ],[ 232.6192   268.62253 1787.9457 ],[ 218.2604  265.9022 1780.6158],[ 446.613    638.07275 1399.746  ],[ 385.26492  381.46716 1709.7136 ]
[ 416.91113  314.28372 1784.0557 ],[ 416.11078  372.752   1724.5721 ],[ 422.24573  245.45259 1868.8798 ],[ 405.97723  283.00845 1579.0798 ],[ 378.57495  266.1848  1562.5522 ],[ 302.58752  281.86667 1824.279  ],[ 232.53625  268.5077  1786.919  ],[ 218.17303  265.7686  1779.4469 ],[ 447.1185   637.57324 1399.196  ],[ 385.31586  381.33154 1709.4044 ]
[ 416.96942  314.2869  1783.8193 ],[ 416.14038  372.76065 1724.1703 ],[ 422.35715  245.42325 1869.159  ],[ 405.87738  282.4631  1578.4648 ],[ 378.77988  265.21127 1561.5039 ],[ 302.41138  281.81662 1824.0753 ],[ 232.37653  268.41373 1785.4517 ],[ 218.00433  265.66327 1777.7269 ],[ 448.99414  637.3843  1398.4965 ],[ 385.3393  381.0907 1709.1415]
[ 417.0268  314.2707 1783.4819],[ 416.1766   372.74997 1723.6431 ],[ 422.4511   245.38779 1869.4954 ],[ 406.10736  282.12418 1577.8088 ],[ 379.4375  264.351  1560.0834],[ 302.09174  281.7163  1823.9463 ],[ 232.05063  268.34598 1784.5581 ],[ 217.66971  265.6008  1776.6804 ],[ 450.58563  637.54614 1397.0161 ],[ 385.35986  380.96475 1709.001  ]
[ 416.98215  314.22687 1783.1627 ],[ 416.20642  372.71777 1723.1643 ],[ 422.45816  245.32004 1869.8337 ],[ 405.71332  281.71133 1577.8259 ],[ 379.143    263.71817 1560.3789 ],[ 301.7571   281.71884 1823.4352 ],[ 231.7287   268.19098 1783.5768 ],[ 217.34576  265.4125  1775.6051 ],[ 454.66602  639.05634 1398.534  ],[ 385.28323  380.08087 1708.7974 ]
[ 416.96872  314.2342  1782.9839 ],[ 416.21677  372.73615 1722.9575 ],[ 422.45453  245.26964 1870.0254 ],[ 404.72668  280.65118 1577.2109 ],[ 378.31018  262.3271  1560.0226 ],[ 301.41248  281.7176  1822.5618 ],[ 231.44044  267.88654 1780.8804 ],[ 217.05116  265.04227 1772.5441 ],[ 453.89044  639.9593  1402.0999 ],[ 385.27106  379.53006 1708.7194 ]
[ 416.9726   314.28043 1782.7439 ],[ 416.22766  372.79684 1722.7273 ],[ 422.46606  245.23178 1869.9087 ],[ 404.2767   280.33978 1577.7024 ],[ 391.40103  271.38702 1569.6658 ],[ 301.19705  281.80957 1821.4292 ],[ 231.29565  267.54703 1778.4917 ],[ 216.90839  264.61148 1769.9042 ],[ 452.52682  641.8119  1406.9454 ],[ 385.48053  380.91342 1708.7025 ]
[ 416.97162  314.32825 1782.5813 ],[ 416.23642  372.85287 1722.519  ],[ 422.47998  245.19568 1869.7545 ],[ 403.24792  279.9889  1578.3527 ],[ 390.2376   271.10815 1570.9254 ],[ 301.02145  281.91156 1821.1217 ],[ 231.25012  267.25705 1775.8931 ],[ 216.86719  264.2361  1766.8473 ],[ 451.68582  639.20044 1397.5731 ],[ 385.44052  380.50964 1708.5967 ]
