left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 413.82727  316.37012 1815.4546 ],[ 415.41498  374.8644  1759.4154 ],[ 416.0711   251.08827 1861.3728 ],[ 528.46893  398.5218  1600.8019 ],[ 544.85126  428.95444 1543.8678 ],[ 296.39334  275.06665 1878.9839 ],[ 230.03781  254.59305 1855.1442 ],[ 216.56155  250.43504 1850.3762 ],[ 428.74902  635.17865 1419.6697 ],[ 384.24057  387.49432 1732.505  ]
[ 414.37863  316.5423  1812.8325 ],[ 415.62036  375.14966 1758.1084 ],[ 416.34048  250.80473 1860.7125 ],[ 528.33246  398.8706  1602.523  ],[ 544.438    429.54877 1546.6436 ],[ 296.76398  275.08194 1878.3351 ],[ 230.48663  254.39235 1854.3076 ],[ 217.0245   250.18991 1849.5021 ],[ 428.46774  634.79895 1418.749  ],[ 384.53677  388.58673 1732.5721 ]
[ 415.0456  316.6594 1810.5332],[ 415.9259   375.28647 1756.9749 ],[ 416.64557  250.5332  1860.0682 ],[ 528.0224   398.50668 1601.0646 ],[ 543.71735  429.23495 1544.5636 ],[ 297.16962  275.22836 1878.5121 ],[ 230.93245  254.53412 1854.5652 ],[ 217.47922  250.33095 1849.7758 ],[ 429.2131   634.32855 1415.0599 ],[ 384.77856  388.88025 1732.6123 ]
[ 415.55267  316.89575 1808.3448 ],[ 416.2174  375.4909 1755.609 ],[ 417.00745  250.36249 1857.5138 ],[ 527.52936  398.16553 1598.2823 ],[ 542.6603   428.87357 1540.4385 ],[ 297.48468  275.036   1878.3088 ],[ 231.16809  254.64598 1854.6138 ],[ 217.70093  250.50528 1849.8748 ],[ 443.74603  653.68695 1495.1316 ],[ 384.88013  388.36642 1732.5354 ]
[ 415.71094  317.07666 1805.6617 ],[ 416.35864  375.63083 1754.2535 ],[ 417.31705  250.17798 1853.9689 ],[ 525.85046  399.1562  1599.977  ],[ 539.6658   430.32187 1542.7828 ],[ 297.82175  274.8345  1877.7428 ],[ 231.40045  254.78345 1854.5127 ],[ 217.91602  250.71284 1849.8667 ],[ 460.16687  654.4964  1536.7512 ],[ 384.8909   387.93768 1732.4847 ]
[ 415.7898  317.1807 1804.0708],[ 416.5556   375.62125 1751.85   ],[ 417.6015   249.98857 1850.8085 ],[ 524.8889   399.59503 1601.0083 ],[ 538.02893  430.97833 1544.2318 ],[ 298.1053   274.59985 1876.809  ],[ 231.52162  255.03218 1854.2725 ],[ 218.01022  251.06146 1849.7651 ],[ 470.2926  653.5224 1544.6635],[ 384.84442  387.38763 1732.2308 ]
[ 415.82156  317.1508  1803.1655 ],[ 416.70068  375.47327 1750.3126 ],[ 417.7702   249.80304 1848.6368 ],[ 526.371    399.42905 1600.619  ],[ 540.657    430.57312 1543.9708 ],[ 298.22418  274.22427 1875.9319 ],[ 231.32826  255.61566 1852.665  ],[ 217.74695  251.8377  1848.0117 ],[ 470.11633  654.54755 1526.435  ],[ 384.85446  386.67078 1732.1465 ]
[ 415.84796  316.86862 1802.5378 ],[ 416.8388  375.055  1748.4093],[ 417.8567   249.50735 1847.4691 ],[ 527.2084   399.45923 1601.487  ],[ 542.1717   430.52753 1545.5652 ],[ 298.18777  273.81897 1874.0126 ],[ 230.53146  257.70547 1845.5115 ],[ 216.74866  254.42285 1839.8113 ],[ 464.66534  655.4845  1503.9106 ],[ 385.03278  386.79123 1731.9985 ]
[ 415.8686   316.47424 1801.9688 ],[ 417.01288  374.42072 1745.667  ],[ 417.92313  249.19788 1846.5634 ],[ 527.94415  399.44022 1602.957  ],[ 543.55646  430.44067 1548.0317 ],[ 298.56818  274.93677 1871.2052 ],[ 229.53876  266.50067 1826.0046 ],[ 215.32074  264.7631  1816.9645 ],[ 453.56287  653.71344 1471.7255 ],[ 385.33118  386.6551  1731.4624 ]
[ 415.88943  315.93985 1801.1718 ],[ 417.2708   373.43094 1741.2765 ],[ 417.9895   248.88539 1845.5688 ],[ 527.6325  399.451  1604.1824],[ 543.1146  430.5188 1549.6304],[ 303.6974   288.30206 1862.144  ],[ 234.54054  281.45984 1809.4407 ],[ 220.2229  280.0433 1798.9   ],[ 450.3756   643.47565 1418.8547 ],[ 385.96686  386.38354 1729.4557 ]
