left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 340.1504   314.42212 1807.2775 ],[ 341.09094  378.69516 1747.2559 ],[ 340.04745  244.23824 1833.6316 ],[ 264.1611   241.67155 1663.472  ],[ 250.09229  241.09735 1686.1436 ],[ 221.66167  254.84224 1988.2479 ],[ 154.87637  234.88792 2008.1885 ],[ 141.67816  230.94452 2012.1766 ],[ 372.72717  651.60895 1721.7167 ],[ 310.98373  391.91376 1748.5712 ]
[ 340.1438  314.3654 1807.8491],[ 341.0771   378.59995 1747.4009 ],[ 340.03833  244.24226 1833.8645 ],[ 263.54214  241.52036 1664.9462 ],[ 249.52502  240.90147 1687.7415 ],[ 220.91763  254.86728 1985.9789 ],[ 154.38109  234.60327 2008.0092 ],[ 141.24858  230.60371 2012.4152 ],[ 372.6936  651.7266 1721.7959],[ 310.91733  391.86816 1748.6436 ]
[ 340.1384   314.31522 1808.297  ],[ 341.06448  378.52026 1747.5464 ],[ 340.0278   244.24498 1834.0688 ],[ 263.80032  241.39238 1665.1952 ],[ 249.83192  240.7078  1688.1893 ],[ 221.04965  254.86758 1987.8842 ],[ 154.36974  234.65338 2008.1443 ],[ 141.19489  230.6594  2012.1963 ],[ 372.69684  651.7287  1721.9142 ],[ 310.91278  391.92682 1748.6359 ]
[ 340.13696  314.277   1808.4269 ],[ 341.0522  378.4756 1747.6777],[ 340.02417  244.24661 1834.1798 ],[ 263.69107  241.3216  1665.551  ],[ 249.76305  240.63412 1688.6943 ],[ 221.1077  254.8659 1989.7701],[ 154.26437  234.69063 2008.003  ],[ 141.04112  230.69946 2011.6497 ],[ 372.7005   651.71814 1722.1002 ],[ 310.87427  391.90985 1748.723  ]
[ 340.13614  314.24863 1808.4922 ],[ 341.0408  378.4453 1747.7949],[ 340.02142  244.2472  1834.2256 ],[ 263.63266  241.27313 1666.4702 ],[ 249.8626   240.58855 1690.229  ],[ 220.60843  254.85843 1990.4371 ],[ 153.71684  234.60106 2007.7174 ],[ 140.47646  230.59135 2011.1735 ],[ 372.70972  651.6582  1722.2823 ],[ 310.78293  391.77737 1748.7131 ]
[ 340.13513  314.22644 1808.5695 ],[ 341.02606  378.42084 1747.9187 ],[ 340.0185   244.24779 1834.2806 ],[ 263.3828   241.16988 1667.2646 ],[ 249.69606  240.4666  1691.3148 ],[ 220.83765  254.89351 1993.1691 ],[ 153.73676  234.72537 2007.7637 ],[ 140.43347  230.72688 2010.6826 ],[ 372.6643  651.745  1722.2529],[ 310.77927  391.79755 1748.9352 ]
[ 340.13403  314.20868 1808.6438 ],[ 341.01086  378.40085 1748.0353 ],[ 340.01526  244.24792 1834.3423 ],[ 262.82874  240.85703 1668.1764 ],[ 249.07188  240.07367 1692.1858 ],[ 221.6199   255.05937 1994.7761 ],[ 154.07848  234.95525 2007.665  ],[ 140.67412  230.96535 2010.2428 ],[ 372.6148  651.8381 1722.397 ],[ 310.7702   391.80844 1749.1818 ]
[ 340.13293  314.19537 1808.7202 ],[ 340.99512  378.38504 1748.1439 ],[ 340.01196  244.24811 1834.4027 ],[ 261.5925   240.45515 1670.4792 ],[ 247.71667  239.59055 1694.698  ],[ 222.09058  255.34802 1994.224  ],[ 153.82005  235.04388 2007.5356 ],[ 140.27446  231.01532 2010.198  ],[ 372.56598  651.8821  1722.8112 ],[ 310.8094   391.90558 1749.1403 ]
[ 340.13168  314.18555 1808.802  ],[ 340.9803  378.3726 1748.256 ],[ 340.00812  244.24828 1834.4686 ],[ 260.84482  240.01096 1671.5819 ],[ 246.87543  239.05783 1695.5098 ],[ 221.5618  256.3398 1988.6106],[ 153.68207  235.24257 2007.1141 ],[ 140.25603  231.06972 2010.8148 ],[ 372.6173   651.60004 1723.889  ],[ 310.8372   391.95096 1749.0865 ]
[ 340.1305  314.1784 1808.8777],[ 340.96512  378.36313 1748.363  ],[ 340.00446  244.24825 1834.5312 ],[ 259.3135   239.98494 1673.9193 ],[ 245.44237  239.02605 1697.804  ],[ 220.71078  257.3269  1985.2163 ],[ 153.57121  235.47629 2007.0483 ],[ 140.3182   231.16309 2011.4148 ],[ 372.59967  651.51605 1724.3555 ],[ 310.82953  391.92743 1749.1066 ]
