left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 398.58588  317.85898 1602.0836 ],[ 399.96478  383.03458 1559.0254 ],[ 395.62225  240.19533 1633.8763 ],[ 476.5122   333.34818 1530.7413 ],[ 482.8687   343.75873 1555.4408 ],[ 316.7338  337.8634 1568.8857],[ 365.62964  384.31067 1386.7115 ],[ 376.99207  395.1041  1350.2767 ],[ 436.58514  670.43585 1525.2356 ],[ 364.69302  393.15106 1551.4652 ]
[ 400.89093  317.6977  1606.5795 ],[ 402.61734  382.12396 1565.4078 ],[ 397.74396  240.15584 1639.7153 ],[ 481.20386  336.4139  1528.9589 ],[ 488.02283  346.8272  1552.4121 ],[ 321.82843  334.17505 1561.4818 ],[ 367.9461  380.516  1375.0254],[ 378.7123   391.33438 1337.7341 ],[ 441.69305  704.86945 1323.8276 ],[ 367.25928  392.813   1556.7146 ]
[ 401.59857  317.98193 1615.0586 ],[ 403.56888  382.87115 1572.7527 ],[ 398.93945  240.19475 1647.241  ],[ 485.9229  340.2753 1540.0828],[ 492.08838  350.4218  1564.5209 ],[ 323.83817  331.33633 1554.7971 ],[ 365.8808  381.3232 1367.4265],[ 375.71094  393.01077 1329.9524 ],[ 443.11752  701.46136 1356.3997 ],[ 368.15945  392.87723 1565.6708 ]
[ 401.3064  318.483  1628.1598],[ 402.97998  383.45413 1582.3407 ],[ 399.5624  240.274  1657.3906],[ 492.12195  341.79306 1542.9536 ],[ 499.02173  352.3313  1564.8016 ],[ 327.66937  330.9078  1553.6725 ],[ 375.4942  361.1363 1357.7566],[ 386.7646   368.25995 1318.5734 ],[ 438.7996   698.85724 1383.106  ],[ 367.95404  393.514   1573.748  ]
[ 400.84033  318.73993 1641.9077 ],[ 402.30353  383.5959  1592.1294 ],[ 400.08063  240.3439  1667.8268 ],[ 498.44598  346.98926 1556.76   ],[ 505.76688  357.32022 1577.5066 ],[ 330.51996  330.41434 1550.9083 ],[ 387.3789   336.96655 1364.5125 ],[ 400.66718  338.49783 1327.2333 ],[ 439.4351   697.47925 1390.8794 ],[ 368.1806   394.29752 1580.8777 ]
[ 400.56403  318.74527 1651.8397 ],[ 401.80536  383.5591  1600.1672 ],[ 400.76068  240.36638 1677.1575 ],[ 530.98834  388.41287 1587.2422 ],[ 539.85315  401.0658  1595.0787 ],[ 335.11072  327.17264 1541.3396 ],[ 395.9033   318.27875 1366.5872 ],[ 409.9765   316.21985 1331.6367 ],[ 443.73486  694.4872  1404.0537 ],[ 368.2586  392.2243 1584.8939]
[ 400.564    318.34372 1656.118  ],[ 401.53723  383.2951  1604.4426 ],[ 401.55127  240.32275 1683.8458 ],[ 504.13867  344.50247 1579.0685 ],[ 511.53107  353.52588 1601.7762 ],[ 333.76755  325.63907 1538.3252 ],[ 388.81345  305.48697 1362.8762 ],[ 401.56827  300.81747 1327.7864 ],[ 450.85312  689.34906 1411.111  ],[ 368.1076   387.94592 1589.1827 ]
[ 401.71524  317.25418 1656.917  ],[ 402.45367  382.4262  1606.4674 ],[ 403.12567  240.22574 1688.2181 ],[ 486.47437  321.60452 1550.3219 ],[ 493.58185  332.92902 1570.9314 ],[ 331.3249   324.50702 1542.9618 ],[ 375.48047  291.45285 1363.1346 ],[ 385.7475  283.7671 1327.1692],[ 458.7257  687.0005 1387.9985],[ 369.8133   387.69336 1589.5784 ]
[ 405.65292  317.41028 1656.8837 ],[ 405.53217  382.79007 1607.6062 ],[ 405.69638  240.1492  1690.6713 ],[ 489.59476  328.7461  1547.7024 ],[ 497.14337  340.02167 1567.8427 ],[ 329.4787   314.16614 1545.8617 ],[ 368.56464  271.9761  1369.0562 ],[ 377.62537  262.19577 1333.6951 ],[ 463.5881   692.82104 1362.844  ],[ 373.28223  389.41034 1587.9983 ]
[ 409.1198   318.93457 1656.7372 ],[ 408.37054  384.51556 1608.2903 ],[ 408.76285  241.40874 1691.2369 ],[ 497.56293  341.66382 1563.2448 ],[ 505.77972  353.73224 1578.266  ],[ 333.31897  288.80066 1576.8915 ],[ 360.53738  250.59995 1382.1305 ],[ 366.92825  241.63042 1343.1783 ],[ 454.78278  693.68396 1354.6985 ],[ 375.79288  389.97668 1590.1743 ]
[ 409.8296   319.95593 1659.072  ],[ 409.13205  385.57504 1609.019  ],[ 410.26126  242.2898  1692.9061 ],[ 501.67038  351.00983 1569.2104 ],[ 510.2143  364.1545 1578.8623],[ 324.6308   298.98874 1569.4454 ],[ 344.09116  247.00679 1394.3313 ],[ 348.5849  235.0032 1359.3085],[ 439.44086  690.5816  1364.3417 ],[ 376.43213  389.44553 1592.1284 ]
[ 409.86877  320.47995 1661.3511 ],[ 409.5004  386.1082 1609.6547],[ 410.88586  242.82574 1696.3317 ],[ 499.09378  346.07004 1566.8596 ],[ 507.92303  356.75906 1583.2635 ],[ 316.96414  316.0387  1591.5321 ],[ 320.11176  264.42184 1418.1238 ],[ 320.83594  252.54567 1383.4421 ],[ 433.13623  687.8956  1372.4097 ],[ 376.79044  389.33777 1593.7974 ]
[ 409.78876  319.873   1664.6783 ],[ 409.7622   385.39456 1611.0316 ],[ 411.2137   243.58609 1700.6893 ],[ 495.64532  340.23395 1556.8422 ],[ 503.07285  350.86557 1576.6685 ],[ 314.27164  322.87457 1622.9553 ],[ 300.10733  263.22736 1477.0022 ],[ 296.9318  249.8548 1447.8115],[ 436.57623  687.70276 1376.7649 ],[ 377.1309   389.04684 1595.9113 ]
[ 409.7392  319.4831 1666.3967],[ 409.75192  384.9703  1612.0308 ],[ 411.36316  243.98401 1705.3319 ],[ 495.8775   339.19058 1555.5974 ],[ 503.35516  350.33173 1574.8884 ],[ 315.9222   326.23654 1644.666  ],[ 286.4269   266.24835 1513.3518 ],[ 279.90277  252.9794  1487.089  ],[ 440.6001  688.4453 1379.6514],[ 377.16956  388.82294 1597.9476 ]
[ 409.6537   319.36053 1668.0939 ],[ 409.62155  384.81143 1613.225  ],[ 411.26154  244.32004 1710.6649 ],[ 496.31412  340.38745 1557.6277 ],[ 504.1312  351.3582 1576.3298],[ 311.66763  319.22977 1631.4626 ],[ 267.39252  257.9731  1531.4386 ],[ 257.8343   244.74887 1511.4338 ],[ 443.98376  688.9606  1381.4998 ],[ 377.0256  388.6018 1600.66  ]
[ 409.55847  319.4395  1669.7073 ],[ 409.48108  384.8562  1614.4379 ],[ 411.06128  244.73665 1715.97   ],[ 497.59824  342.07166 1560.4282 ],[ 505.64874  352.93466 1578.5664 ],[ 295.7617   301.52026 1642.133  ],[ 239.98776  247.08736 1548.6392 ],[ 228.01497  235.40244 1529.9404 ],[ 445.3283  689.1998 1378.6572],[ 376.7075   388.34418 1605.0984 ]
[ 409.44568  319.67398 1671.4548 ],[ 409.33783  385.0415  1615.5999 ],[ 410.8647   245.19398 1720.3071 ],[ 499.28754  344.16345 1563.8461 ],[ 507.56342  354.95245 1581.3314 ],[ 295.84406  303.14624 1661.8033 ],[ 228.92076  258.72275 1596.7678 ],[ 214.87656  249.40024 1583.7607 ],[ 445.00885  689.23    1376.0404 ],[ 376.44305  388.21082 1608.946  ]
[ 409.29346  319.91525 1673.8501 ],[ 409.1723  385.1799 1616.8488],[ 410.7065   245.56795 1723.4944 ],[ 500.9873  346.1501 1567.2172],[ 509.3512   356.66327 1584.8993 ],[ 296.59415  305.95587 1681.9736 ],[ 223.36694  272.88766 1632.7017 ],[ 208.1879   266.03308 1622.8473 ],[ 444.32758  689.39056 1372.6388 ],[ 376.1344  388.1357 1613.4292]
