left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 348.69144  343.69287 1506.0131 ],[ 345.265    411.74518 1427.3336 ],[ 341.29022  255.07367 1506.8022 ],[ 429.7657   450.67245 1442.322  ],[ 429.7657  489.6539 1442.322 ],[ 263.99783  356.66022 1503.85   ],[ 263.99783  448.10858 1503.85   ],[ 263.99783  485.49518 1503.85   ],[ 384.30435  734.08    1420.3375 ],[ 319.40555  437.0704  1443.1432 ]
[ 348.60834  343.90314 1506.0688 ],[ 345.49454  411.8905  1427.0656 ],[ 341.27182  255.0786  1506.3302 ],[ 429.71616  450.48578 1442.2135 ],[ 429.71616  489.4701  1442.2135 ],[ 266.07172  356.9097  1501.4299 ],[ 266.07172  448.50372 1501.4299 ],[ 266.07172  485.95053 1501.4299 ],[ 384.72577  734.48206 1419.152  ],[ 319.8858  437.508  1443.3107]
[ 348.40234  344.081   1506.1412 ],[ 345.5876   411.99893 1426.843  ],[ 341.22482  255.08809 1505.7572 ],[ 429.6727   450.30878 1442.1101 ],[ 429.6727   489.29587 1442.1101 ],[ 269.3491   357.04263 1495.2883 ],[ 269.3491  449.0115 1495.2883],[ 269.3491   486.61206 1495.2883 ],[ 384.98     734.52106 1419.256  ],[ 319.8626   437.63937 1443.5404 ]
[ 348.19073  344.22705 1506.1914 ],[ 345.64795  412.085   1426.688  ],[ 341.17456  255.09616 1505.3687 ],[ 429.5862   450.07248 1442.2552 ],[ 429.5862   489.05554 1442.2552 ],[ 270.56165  357.4047  1482.9834 ],[ 270.56165  450.13553 1482.9834 ],[ 270.56165  488.048   1482.9834 ],[ 385.18286  734.5796  1419.3414 ],[ 319.25116  437.38727 1443.6305 ]
[ 347.93042  344.3519  1506.2146 ],[ 345.6882   412.16272 1426.5677 ],[ 341.10965  255.1032  1505.1765 ],[ 429.60822  449.9939  1442.3187 ],[ 429.60822  488.9752  1442.3187 ],[ 269.8252   357.16507 1471.4873 ],[ 269.8252  450.6194 1471.4873],[ 269.8252   488.82797 1471.4873 ],[ 385.26416  734.7863  1419.3812 ],[ 319.3064   437.74313 1443.0347 ]
[ 347.68185  344.4554  1506.2202 ],[ 345.72577  412.22607 1426.4723 ],[ 341.04626  255.10855 1505.1188 ],[ 429.59927  449.87003 1442.4039 ],[ 429.59927  488.84897 1442.4039 ],[ 268.99954  356.52292 1455.2866 ],[ 268.99954  451.0168  1455.2866 ],[ 268.99954  489.6507  1455.2866 ],[ 384.38657  734.55994 1420.0988 ],[ 321.11206  438.05963 1443.3501 ]
[ 347.57806  344.53134 1506.219  ],[ 345.74173  412.2595  1426.4163 ],[ 341.019    255.11061 1505.109  ],[ 429.58685  449.7509  1442.5039 ],[ 429.58685  488.72708 1442.5039 ],[ 268.13614  355.52286 1440.7727 ],[ 268.13614  450.96796 1440.7727 ],[ 268.13614  489.99097 1440.7727 ],[ 383.8811  734.8076 1419.9402],[ 321.9379   438.18564 1443.609  ]
[ 347.53687  344.58893 1506.2177 ],[ 345.74792  412.2772  1426.3792 ],[ 341.00763  255.11136 1505.1117 ],[ 429.60556  449.62955 1442.5723 ],[ 429.60556  488.60385 1442.5723 ],[ 267.3321  353.7641 1423.2468],[ 267.3321  450.3839 1423.2468],[ 267.3321   489.88742 1423.2468 ],[ 384.15845  734.9725  1419.5787 ],[ 311.64825  429.56906 1441.8618 ]
[ 347.52014  344.6337  1506.2168 ],[ 345.7503  412.2865 1426.3552],[ 341.00256  255.1115  1505.1168 ],[ 429.63748  449.5061  1442.6246 ],[ 429.63748  488.47894 1442.6246 ],[ 266.13763  352.3279  1413.2982 ],[ 266.13763  449.62738 1413.2982 ],[ 266.13763  489.40887 1413.2982 ],[ 384.4513   735.09717 1419.0746 ],[ 309.84906  428.62576 1434.7529 ]
[ 347.51324  344.6684  1506.2158 ],[ 345.75305  412.29037 1426.3411 ],[ 341.00012  255.11084 1505.1224 ],[ 429.62897  449.30692 1441.8539 ],[ 429.62897  488.30045 1441.8539 ],[ 264.2      350.32602 1402.1719 ],[ 264.2      448.39713 1402.1719 ],[ 264.2      488.49426 1402.1719 ],[ 384.7329  735.0519 1419.0836],[ 314.38882  434.09998 1435.9648 ]
[ 347.51056  344.69504 1506.2146 ],[ 345.7574   412.29025 1426.3337 ],[ 340.9989   255.10938 1505.128  ],[ 429.50134  448.77625 1440.6361 ],[ 429.50134  487.8027  1440.6361 ],[ 263.83932  350.3473  1399.5391 ],[ 263.83932  448.6025  1399.5391 ],[ 263.83932  488.775   1399.5391 ],[ 384.19232  734.3415  1419.6243 ],[ 316.94592  435.3568  1436.8828 ]
