left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 409.0576   309.95007 1596.8123 ],[ 414.41272  375.96823 1539.8143 ],[ 405.17712  235.2691  1626.11   ],[ 509.9079  423.4906 1416.2212],[ 513.27875  444.13196 1393.3746 ],[ 284.3195  302.5548 1683.365 ],[ 203.04689  293.82562 1705.1917 ],[ 187.0414   292.10654 1709.557  ],[ 452.1306  658.5765 1517.8322],[ 379.9085   384.63882 1518.0868 ]
[ 408.67975  309.75818 1597.0942 ],[ 414.04843  375.4181  1540.2389 ],[ 404.65234  235.2505  1626.1155 ],[ 509.12225  423.5032  1415.8328 ],[ 512.4416  444.0422 1392.9158],[ 282.74533  302.64767 1682.7268 ],[ 201.93266  293.57263 1705.2365 ],[ 186.02548  291.7863  1709.7384 ],[ 451.78137  659.242   1515.3479 ],[ 379.61136  384.6941  1517.6775 ]
[ 408.31232  309.669   1597.4054 ],[ 413.70422  374.8927  1540.6449 ],[ 403.99765  235.24153 1626.1401 ],[ 508.29755  423.59128 1415.6632 ],[ 511.58002  444.03314 1392.715  ],[ 282.93158  304.88123 1681.9331 ],[ 202.67032  293.70502 1704.4491 ],[ 186.87187  291.50513 1708.9523 ],[ 451.4238  659.8932 1512.9858],[ 379.32404  384.72833 1517.3042 ]
[ 407.8896   309.79245 1597.8923 ],[ 413.34348  374.3617  1541.0477 ],[ 403.0562   235.23737 1626.2366 ],[ 508.3625   423.35568 1415.4127 ],[ 511.71994  443.6751  1392.3743 ],[ 286.3722   310.56808 1680.709  ],[ 207.00563  294.92346 1702.2437 ],[ 191.37267  291.84192 1706.5505 ],[ 451.03387  660.44696 1511.1351 ],[ 379.03845  384.81534 1516.953  ]
[ 407.45538  310.14325 1598.4039 ],[ 413.13684  375.2226  1540.2578 ],[ 401.74362  235.22906 1626.3594 ],[ 508.36218  423.3981  1415.185  ],[ 511.78674  443.6249  1392.1122 ],[ 291.331    317.59396 1678.9012 ],[ 212.52687  298.41052 1696.4934 ],[ 196.96179  294.6215  1700.0118 ],[ 450.71558  660.54663 1510.9286 ],[ 378.82993  384.85797 1516.4401 ]
[ 407.02875  310.73547 1598.8418 ],[ 413.01025  376.21066 1539.3239 ],[ 400.65723  235.22388 1626.4891 ],[ 508.3825   423.28378 1414.6714 ],[ 511.85754  443.41605 1391.4558 ],[ 296.32764  323.82843 1674.2388 ],[ 215.78452  309.02518 1679.9296 ],[ 199.74133  306.07654 1681.0677 ],[ 450.3994  660.7301 1510.52  ],[ 378.72113  384.88177 1515.9329 ]
[ 406.662    311.33273 1598.9364 ],[ 412.90076  377.14423 1538.4313 ],[ 399.74493  235.21552 1626.5559 ],[ 508.48108  423.71933 1413.6161 ],[ 512.0236   443.80692 1390.2122 ],[ 300.12057  328.57086 1665.8752 ],[ 217.11826  324.3138  1652.6575 ],[ 200.35822  323.45422 1650.0139 ],[ 450.10364  660.8579  1510.478  ],[ 378.67245  385.04132 1515.4344 ]
[ 406.3415   311.84888 1598.9028 ],[ 412.8045  377.9369 1537.657 ],[ 399.00635  235.2075  1626.5907 ],[ 508.38467  423.65308 1413.6262 ],[ 512.03436  443.70184 1390.1971 ],[ 295.33533  327.35034 1660.3539 ],[ 211.9201   338.96414 1622.7085 ],[ 194.77045  341.35187 1615.1794 ],[ 449.81897  661.0655  1510.4838 ],[ 378.68863  385.2118  1514.6323 ]
[ 406.0306  312.2795 1598.8192],[ 412.5089   378.60056 1536.9995 ],[ 398.62775  235.20747 1626.5995 ],[ 508.2763   423.91153 1413.3629 ],[ 512.02045  443.9358  1389.871  ],[ 298.0398   330.12454 1660.9202 ],[ 217.78777  355.95953 1597.8384 ],[ 200.97092  361.37326 1585.222  ],[ 449.25537  661.508   1510.1033 ],[ 378.56082  385.37262 1513.9889 ]
[ 405.71326  312.60342 1598.7363 ],[ 412.16833  379.11356 1536.4785 ],[ 398.4068   235.21219 1626.5957 ],[ 508.20026  424.6962  1412.482  ],[ 512.0117   444.71973 1388.9033 ],[ 299.67688  332.14563 1661.4424 ],[ 227.36542  375.6583  1582.4636 ],[ 212.02823  384.88727 1566.6678 ],[ 448.6188   661.90656 1509.7495 ],[ 378.4408   385.49515 1513.3877 ]
[ 405.42422  312.8478  1598.6644 ],[ 411.84262  379.51038 1536.0682 ],[ 398.26562  235.21771 1626.5881 ],[ 507.8454   425.04498 1412.1865 ],[ 511.76782  445.06485 1388.5834 ],[ 303.19818  334.7478  1660.3998 ],[ 245.13995  394.41144 1553.0098 ],[ 232.55127  407.34824 1531.5317 ],[ 447.94998  662.39954 1509.5051 ],[ 378.27118  385.66797 1513.7169 ]
[ 405.3038   313.02667 1598.6078 ],[ 411.67682  379.81308 1535.7714 ],[ 398.20367  235.22076 1626.5776 ],[ 507.22028  425.08633 1412.7081 ],[ 511.10236  445.12527 1389.1998 ],[ 311.29907  338.48676 1659.5695 ],[ 261.51486  404.8502  1545.6262 ],[ 250.66403  419.3146  1522.8375 ],[ 447.55322  662.6586  1509.8472 ],[ 378.2144  385.8758 1514.2188]
[ 405.17657  313.16608 1598.5602 ],[ 411.28552  380.063   1535.5631 ],[ 398.15628  235.22415 1626.5624 ],[ 506.5535   425.67035 1412.9431 ],[ 510.2508   445.76953 1389.5038 ],[ 315.80853  339.0805  1657.2178 ],[ 278.95026  412.84897 1532.7706 ],[ 270.84854  429.0638  1507.8812 ],[ 446.93225  663.029   1509.9572 ],[ 378.01465  386.32    1514.818  ]
[ 405.03818  313.23145 1598.4583 ],[ 410.8162   380.22845 1535.4607 ],[ 398.11462  235.22708 1626.5254 ],[ 505.65967  426.75    1413.2325 ],[ 509.1703  447.0497 1389.8505],[ 326.9729   338.85214 1652.5767 ],[ 298.62625  418.23077 1533.7733 ],[ 292.42166  435.60535 1510.0127 ],[ 446.2829  663.2899 1510.3911],[ 377.8089   387.11984 1515.8558 ]
[ 403.61108  313.14566 1598.5448 ],[ 408.52325  380.41205 1539.1848 ],[ 397.76178  235.25365 1626.3823 ],[ 504.23975  427.213   1415.007  ],[ 507.4884   447.64343 1391.8989 ],[ 337.5921   335.29028 1646.5015 ],[ 309.2674   415.98355 1535.609  ],[ 303.10437  433.54123 1513.4305 ],[ 443.65918  662.95624 1512.7921 ],[ 374.56494  386.69843 1531.5085 ]
[ 401.1631   312.79172 1598.538  ],[ 405.20148  380.35104 1545.2817 ],[ 397.1654   235.28981 1625.9502 ],[ 502.23883  426.4773  1419.9186 ],[ 505.11044  446.69037 1397.702  ],[ 350.1553  333.314  1636.9902],[ 315.93106  411.3499  1535.7291 ],[ 308.53738  428.2085  1515.4769 ],[ 425.46582  683.5323  1234.1095 ],[ 370.45682  384.4869  1551.076  ]
[ 399.00824  312.19833 1598.7421 ],[ 402.97418  379.9214  1552.1985 ],[ 396.64374  235.3186  1625.4801 ],[ 501.08838  425.79755 1423.2024 ],[ 503.7763   445.82248 1401.4791 ],[ 362.2478  330.6313 1619.4714],[ 324.39426  406.60767 1520.826  ],[ 316.22653  423.00122 1501.0969 ],[ 425.4682  680.2492 1238.8113],[ 368.63812  384.94708 1553.8534 ]
[ 398.2344   311.44815 1599.0422 ],[ 402.4944   377.90558 1556.5383 ],[ 396.4717   235.34035 1625.0265 ],[ 500.8169  424.4464 1425.9261],[ 503.5809  444.2956 1404.4481],[ 356.0635   331.21667 1601.7621 ],[ 316.6071   407.10602 1504.4668 ],[ 308.09537  423.4772  1485.0077 ],[ 422.20013  678.28955 1240.4614 ],[ 368.42798  385.51086 1553.0953 ]
[ 398.1861   312.44913 1598.8573 ],[ 402.59354  378.14716 1556.8136 ],[ 396.47375  235.36046 1624.6324 ],[ 500.57623  424.47516 1427.4022 ],[ 503.41678  444.4141  1405.785  ],[ 339.7862   332.66547 1588.1624 ],[ 312.79276  416.2471  1487.3213 ],[ 306.9488   434.34216 1467.1531 ],[ 422.22867  676.3993  1241.1309 ],[ 368.6718   386.04474 1550.6665 ]
[ 398.1551   313.25513 1599.3809 ],[ 402.74643  378.54984 1556.4725 ],[ 396.48026  235.38792 1624.436  ],[ 500.3503   424.85196 1429.2092 ],[ 503.28094  444.9415  1407.2303 ],[ 323.9347   332.80237 1598.179  ],[ 323.15955  419.4447  1475.0792 ],[ 322.98877  438.53796 1450.4592 ],[ 426.03043  674.0219  1240.7566 ],[ 368.72803  385.6949  1547.5497 ]
[ 398.05994  313.88687 1600.8522 ],[ 402.91895  378.91602 1555.2222 ],[ 396.46072  235.4209  1624.7028 ],[ 499.92273  423.12967 1432.7332 ],[ 502.8695   442.93964 1410.4448 ],[ 316.6941   332.43155 1611.8489 ],[ 326.2823  407.9172 1448.2129],[ 328.46594  425.1087  1415.4857 ],[ 433.1201  659.5863 1214.219 ],[ 368.6242  383.2331 1541.5803]
[ 397.8686   314.37485 1604.6508 ],[ 403.105    378.87534 1553.6364 ],[ 396.41742  235.48012 1625.5696 ],[ 499.1198   419.48654 1438.8597 ],[ 502.14566  439.0258  1416.7073 ],[ 315.89197  331.35043 1615.1138 ],[ 324.7186   396.74133 1428.9772 ],[ 326.76724  411.91843 1391.7499 ],[ 434.60904  651.9659  1206.1675 ],[ 369.04272  378.16138 1530.0209 ]
[ 397.63983  314.71973 1609.4252 ],[ 403.31152  378.42487 1551.7179 ],[ 396.35876  235.54044 1626.8157 ],[ 498.50256  418.37637 1444.1753 ],[ 501.51727  437.853   1422.1879 ],[ 316.41666  330.95993 1612.6318 ],[ 324.85223  388.94574 1413.4205 ],[ 326.83295  402.56125 1373.5782 ],[ 430.07907  646.31396 1204.0322 ],[ 369.37317  375.37354 1526.5647 ]
