left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 356.01038  320.8898  1829.3613 ],[ 356.06195  384.15652 1758.351  ],[ 356.46802  246.9534  1828.7614 ],[ 430.33527  419.2751  1763.3582 ],[ 430.33527  452.2952  1763.3582 ],[ 223.77698  255.71353 1903.7614 ],[ 154.03502  222.81044 1863.2026 ],[ 139.72067  216.05717 1855.091  ],[ 391.69562  634.22797 1784.3044 ],[ 328.44012  398.2627  1758.9425 ]
[ 356.04446  321.51587 1828.8109 ],[ 356.19562  384.77365 1756.8141 ],[ 356.48715  247.00436 1828.616  ],[ 430.42218  419.39594 1763.2456 ],[ 430.42218  452.41794 1763.2456 ],[ 223.68616  255.9327  1904.2329 ],[ 154.1664   222.62427 1863.1859 ],[ 139.89325  215.78569 1854.9766 ],[ 390.83752  636.0818  1782.7963 ],[ 328.96674  397.93915 1757.4448 ]
[ 356.05988  321.9869  1828.6527 ],[ 356.25732  385.12363 1754.2247 ],[ 356.50204  247.02771 1828.5741 ],[ 430.15826  418.90756 1763.488  ],[ 430.15826  451.92484 1763.488  ],[ 223.52939  255.92523 1904.4049 ],[ 154.33556  221.99084 1863.1428 ],[ 140.12738  215.0228  1854.8904 ],[ 390.70544  635.79895 1783.1173 ],[ 328.1112   395.96906 1755.0388 ]
[ 356.17572  322.353   1828.6042 ],[ 356.54413  385.3304  1751.4624 ],[ 356.5421   247.03874 1828.5612 ],[ 429.5778   417.33652 1764.4333 ],[ 429.5778  450.3359 1764.4333],[ 223.36139  255.69102 1903.6733 ],[ 154.90437  220.35207 1863.4243 ],[ 140.85655  213.1003  1855.3745 ],[ 392.80307  627.3748  1783.7428 ],[ 327.12927  393.22452 1751.4785 ]
[ 356.3166  322.6413 1828.5862],[ 357.02686  385.53156 1749.9508 ],[ 356.58908  247.04393 1828.5563 ],[ 429.18005  415.94012 1765.2866 ],[ 429.18005  448.92334 1765.2866 ],[ 223.4903  255.7864 1904.6951],[ 156.58382  217.7687  1863.7205 ],[ 142.84793  209.96368 1855.5255 ],[ 393.06656  628.4948  1783.5344 ],[ 326.68665  391.61188 1748.3726 ]
[ 356.3847   322.86945 1828.5808 ],[ 357.48947  385.62308 1747.9288 ],[ 356.61713  247.04623 1828.555  ],[ 429.36224  416.4789  1764.9116 ],[ 429.36224  449.46893 1764.9116 ],[ 223.57225  255.88786 1905.9037 ],[ 158.88596  214.40767 1863.8455 ],[ 145.59679  205.88597 1855.4338 ],[ 393.3285   628.66327 1783.2719 ],[ 325.88953  389.1114  1747.7506 ]
[ 356.46277  323.05093 1828.5793 ],[ 358.36298  385.58646 1745.1002 ],[ 356.64673  247.04727 1828.556  ],[ 428.88394  414.77316 1765.9152 ],[ 428.88394  447.74423 1765.9152 ],[ 223.6228   255.81448 1905.8618 ],[ 161.75826  210.41112 1864.0513 ],[ 149.05081  201.08492 1855.6892 ],[ 394.03223  627.3201  1783.1986 ],[ 325.05792  385.51746 1749.4629 ]
[ 356.5072   323.20596 1828.5767 ],[ 358.62952  385.97928 1747.973  ],[ 356.66638  247.058   1828.5569 ],[ 429.68683  417.15637 1764.4741 ],[ 429.68683  450.15414 1764.4741 ],[ 223.57942  255.75471 1906.0231 ],[ 163.40839  208.22418 1863.7786 ],[ 151.04536  198.45834 1855.3297 ],[ 394.6858  628.3695 1782.5853],[ 325.6881   388.40616 1749.588  ]
[ 356.54175  323.33136 1828.5757 ],[ 358.79092  386.07285 1747.5054 ],[ 356.68704  247.06813 1828.5586 ],[ 429.69434  417.1266  1764.5115 ],[ 429.69434  450.12347 1764.5115 ],[ 223.60736  255.73317 1906.694  ],[ 164.3153   207.16942 1862.9785 ],[ 152.1214   197.18187 1854.2355 ],[ 394.02228  631.74713 1782.4132 ],[ 325.4793   387.94528 1750.1055 ]
[ 356.57776  323.42722 1828.5748 ],[ 358.85297  386.18256 1747.6338 ],[ 356.71292  247.07185 1828.5625 ],[ 429.6727  417.0885 1764.7712],[ 429.6727   450.08035 1764.7712 ],[ 223.66174  255.65657 1907.4827 ],[ 164.4967   206.99232 1863.4912 ],[ 152.32687  196.98245 1854.6929 ],[ 394.91663  624.50604 1782.5865 ],[ 325.90686  387.4317  1750.7737 ]
[ 356.617    323.50235 1828.574  ],[ 358.89838  386.28046 1747.8889 ],[ 356.72888  247.0733  1828.5677 ],[ 429.79413  416.95895 1765.0984 ],[ 429.79413  449.94446 1765.0984 ],[ 223.73508  255.42664 1908.5327 ],[ 164.81534  206.5322  1863.9374 ],[ 152.69144  196.4712  1855.0183 ],[ 394.49124  624.7861  1782.1831 ],[ 326.1285   386.92673 1751.2467 ]
[ 356.6536  323.5617 1828.573 ],[ 358.9093   386.36218 1748.1461 ],[ 356.74432  247.07382 1828.5786 ],[ 429.98602  416.83496 1765.3972 ],[ 429.98602  449.8147  1765.3972 ],[ 223.78098  255.18298 1909.3042 ],[ 165.05963  206.09097 1863.8276 ],[ 152.96979  195.98367 1854.7323 ],[ 394.1112  625.5752 1781.7196],[ 326.00772  386.0083  1751.0515 ]
[ 356.6867   323.60956 1828.5624 ],[ 358.8921   386.44882 1748.6134 ],[ 356.7522   247.07379 1828.7003 ],[ 429.8367  416.7645 1765.4232],[ 429.8367   449.74353 1765.4232 ],[ 223.8366   254.94121 1910.5039 ],[ 165.08109  205.93523 1863.4615 ],[ 152.97218  195.83562 1854.0531 ],[ 393.73105  626.2197  1781.6605 ],[ 326.08862  385.66473 1750.7513 ]
[ 356.66473  323.64813 1828.5459 ],[ 358.833   386.5238 1749.0564],[ 356.74292  247.0735  1828.9015 ],[ 429.7148   416.92627 1765.3313 ],[ 429.7148  449.9068 1765.3313],[ 223.89935  254.7341  1911.9369 ],[ 165.0934   205.85072 1863.1167 ],[ 152.96043  195.76501 1853.3527 ],[ 393.28802  627.01025 1781.714  ],[ 326.37253  385.89026 1750.9086 ]
[ 356.64487  323.67917 1828.5009 ],[ 358.78534  386.57095 1749.1924 ],[ 356.72522  247.0709  1829.5256 ],[ 429.57748  416.9277  1765.3472 ],[ 429.57748  449.90775 1765.3472 ],[ 223.93094  254.71481 1913.5286 ],[ 164.95055  206.11823 1863.1066 ],[ 152.7693   196.08154 1853.0222 ],[ 392.81558  627.9634  1781.7373 ],[ 326.4964  385.6221 1750.742 ]
[ 356.6209   323.70337 1828.4525 ],[ 358.73044  386.613   1749.3519 ],[ 356.706   247.068  1830.1604],[ 429.46448  416.96927 1765.3806 ],[ 429.46448  449.9485  1765.3806 ],[ 223.67642  254.60721 1912.7511 ],[ 164.39233  206.31168 1863.1671 ],[ 152.15485  196.34245 1853.2504 ],[ 392.29987  628.9524  1781.7972 ],[ 326.45932  385.02206 1750.7482 ]
[ 356.61313  323.71912 1828.4542 ],[ 358.67822  386.63336 1749.41   ],[ 356.68927  247.06418 1830.8894 ],[ 428.9721  415.919  1766.1123],[ 428.9721   448.88434 1766.1123 ],[ 223.5126   254.48521 1911.726  ],[ 163.70744  206.73991 1862.8838 ],[ 151.3681   196.88884 1853.1154 ],[ 391.78928  630.1104  1781.5266 ],[ 326.77435  385.2138  1750.9415 ]
