left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 341.73138  305.16125 1640.291  ],[ 340.44708  368.59995 1593.064  ],[ 345.6988   228.42087 1639.782  ],[ 358.6223   271.28998 1491.8391 ],[ 334.65448  253.50217 1453.2495 ],[ 265.27362  300.8579  1705.9607 ],[ 224.86478  362.23474 1611.498  ],[ 216.20776  375.38382 1592.6055 ],[ 374.10822  637.4185  1563.2668 ],[ 306.19778  380.22522 1560.1111 ]
[ 342.34128  305.40695 1641.0931 ],[ 340.7661   368.75793 1593.7683 ],[ 347.01697  228.55112 1640.308  ],[ 360.20566  271.43964 1492.2576 ],[ 336.36957  253.25987 1454.4583 ],[ 265.24252  304.22247 1709.2782 ],[ 223.63205  363.54172 1604.8284 ],[ 214.65143  376.3444  1583.9384 ],[ 374.47363  637.3517  1563.8778 ],[ 306.74377  380.48575 1559.6416 ]
[ 344.03073  305.99115 1641.5234 ],[ 342.0955   369.04556 1594.1897 ],[ 348.99643  228.68864 1640.5483 ],[ 363.70267  273.18683 1494.1222 ],[ 340.11664  254.56876 1457.28   ],[ 266.19855  305.19366 1709.0607 ],[ 222.6723  363.2647 1605.2817],[ 213.2829   375.79172 1584.526  ],[ 375.80878  637.64294 1563.6802 ],[ 308.1276  380.5685 1559.5924]
[ 347.0023   306.77213 1642.0692 ],[ 344.86426  369.46164 1594.5206 ],[ 351.39127  228.8631  1640.7405 ],[ 369.20227  276.1566  1496.304  ],[ 345.98343  256.7486  1461.3995 ],[ 267.72458  303.1714  1706.8772 ],[ 223.20517  361.4018  1610.3694 ],[ 213.6532   373.89554 1591.0679 ],[ 378.67993  637.9312  1563.6732 ],[ 310.7562  380.4342 1560.3055]
[ 349.9218   307.39212 1642.6741 ],[ 348.0044   369.85272 1594.7878 ],[ 353.87708  229.0373  1640.9114 ],[ 370.63055  274.73254 1494.9227 ],[ 347.60345  255.3909  1458.9979 ],[ 269.30283  304.83905 1704.397  ],[ 221.42877  360.85037 1610.5758 ],[ 211.17674  372.84497 1591.8115 ],[ 381.87317  637.9987  1563.5537 ],[ 313.70425  379.95715 1561.5537 ]
[ 353.41553  307.92395 1642.8041 ],[ 351.71625  370.26974 1594.7385 ],[ 356.25348  229.19922 1640.9636 ],[ 372.5496  274.3832 1493.6865],[ 350.07483  254.47437 1457.5409 ],[ 270.96133  305.7274  1703.5121 ],[ 220.37106  359.5986  1612.2278 ],[ 209.55768  371.11328 1593.971  ],[ 385.91296  637.6569  1564.0245 ],[ 317.3017   379.71188 1562.0958 ]
[ 355.40002  308.32422 1642.8723 ],[ 353.93884  370.63913 1594.6266 ],[ 358.19177  229.37468 1640.9227 ],[ 373.61157  274.24384 1493.0627 ],[ 351.26733  254.10745 1457.1825 ],[ 271.8142  303.0918 1700.8019],[ 222.36835  358.78613 1617.0089 ],[ 211.85779  370.6249  1600.2504 ],[ 387.81537  638.37775 1563.043  ],[ 319.42358  379.2838  1562.8524 ]
[ 357.6358   308.54965 1642.8865 ],[ 356.06573  370.86386 1594.4601 ],[ 359.97522  229.45168 1640.8627 ],[ 375.0805  273.0973 1491.4089],[ 352.83737  252.91017 1455.2151 ],[ 272.8436   301.36618 1696.7166 ],[ 223.55058  357.83862 1619.294  ],[ 213.12088  369.7874  1603.8094 ],[ 389.5993  638.843  1562.3485],[ 321.7179   379.06738 1562.9279 ]
[ 358.62857  308.62143 1642.8926 ],[ 357.0432   370.98218 1594.4075 ],[ 361.3161   229.47823 1640.7961 ],[ 377.3044  273.4207 1491.6888],[ 354.8914  253.2452 1456.2941],[ 280.71555  288.69388 1737.0322 ],[ 239.44681  344.97595 1632.2344 ],[ 230.54886  357.1109  1611.2748 ],[ 390.3863  638.953  1562.2762],[ 322.69934  378.7933  1563.8339 ]
[ 359.09552  308.60538 1642.898  ],[ 357.77222  371.05664 1594.3687 ],[ 362.46588  229.48405 1640.7295 ],[ 376.02563  269.72275 1487.2484 ],[ 353.00543  250.42838 1450.5422 ],[ 293.92114  279.45248 1772.5249 ],[ 255.09131  333.18298 1651.7686 ],[ 246.63394  344.88583 1627.6173 ],[ 391.14374  638.66315 1562.5829 ],[ 323.43286  378.60733 1564.3005 ]
