left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 306.48666  322.1666  1557.7534 ],[ 302.73178  396.81232 1513.4553 ],[ 309.36597  235.12381 1564.868  ],[ 349.0768   284.33563 1409.2744 ],[ 339.50775  268.98038 1390.8323 ],[ 209.33138  339.82568 1568.6665 ],[ 248.5998   370.42932 1371.7491 ],[ 267.96802  385.5238  1291.7687 ],[ 340.8459  703.0797 1500.0536],[ 264.68912  406.85226 1495.4393 ]
[ 306.48703  322.2826  1557.3999 ],[ 302.7944   396.94852 1514.4343 ],[ 309.19638  235.12823 1564.6975 ],[ 350.16635  282.98587 1410.8718 ],[ 341.0453  267.4733 1391.0322],[ 215.33981  345.642   1526.958  ],[ 261.66272  363.2896  1331.0911 ],[ 284.38937  371.94775 1252.282  ],[ 340.8276  704.4262 1500.0216],[ 264.43402  407.19366 1494.8942 ]
[ 306.42545  322.3529  1556.0009 ],[ 302.71622  397.09305 1513.5396 ],[ 308.99805  235.12787 1564.3086 ],[ 350.61496  283.2387  1414.7458 ],[ 341.67523  267.88882 1393.7501 ],[ 225.90887  348.7341  1501.084  ],[ 270.2581   352.44098 1299.8837 ],[ 292.14667  354.27054 1219.227  ],[ 340.79907  702.61896 1499.8503 ],[ 264.59216  406.45425 1493.6388 ]
[ 306.37094  322.3131  1554.4894 ],[ 302.60648  397.13202 1512.2223 ],[ 308.78366  235.12663 1563.9086 ],[ 350.54407  283.78433 1414.2177 ],[ 341.4887  268.6288 1393.1315],[ 222.23834  348.1372  1501.081  ],[ 266.2444   338.58887 1306.7502 ],[ 287.8834   333.89368 1228.5419 ],[ 340.5843  701.8361 1499.7626],[ 264.83206  405.36002 1492.3615 ]
[ 306.3203   322.18185 1552.7828 ],[ 302.62027  397.09195 1510.7568 ],[ 308.5596   235.14333 1563.4628 ],[ 350.51886  283.9983  1413.737  ],[ 341.33307  269.0616  1392.427  ],[ 210.84003  344.9238  1496.7721 ],[ 257.72083  327.99673 1313.6724 ],[ 268.71017  324.02884 1277.0524 ],[ 340.59875  699.9706  1499.5653 ],[ 265.13324  403.4409  1491.0614 ]
[ 306.33582  321.8855  1550.8082 ],[ 303.31686  396.91467 1509.4429 ],[ 308.3447   235.15393 1563.1913 ],[ 350.8977  283.1275 1414.5914],[ 341.6015   268.24023 1393.5897 ],[ 199.57703  340.11905 1511.7988 ],[ 246.37407  319.23047 1335.041  ],[ 257.26093  314.37094 1299.6895 ],[ 341.27924  697.6946  1499.0784 ],[ 265.5648   397.42914 1489.4933 ]
[ 306.3645   321.35764 1549.4834 ],[ 304.51074  396.46814 1509.0199 ],[ 308.15    235.1519 1564.0282],[ 351.09967  283.17722 1415.7358 ],[ 341.524    268.41248 1395.1901 ],[ 187.78354  330.99194 1549.4797 ],[ 230.52936  310.71503 1370.3206 ],[ 240.45581  306.00632 1334.4888 ],[ 341.9046   699.17206 1498.6304 ],[ 266.84955  396.93222 1489.6489 ]
[ 306.41403  320.65176 1549.4084 ],[ 305.89133  395.77295 1508.9545 ],[ 307.96042  235.14645 1566.0681 ],[ 349.98053  284.12534 1414.6804 ],[ 339.9513   269.67963 1394.1813 ],[ 178.91518  305.58603 1640.7874 ],[ 207.02563  295.34933 1438.8383 ],[ 213.622    292.94724 1398.4485 ],[ 342.9036  699.5246 1497.9036],[ 268.20728  395.3881  1489.791  ]
[ 306.46335  319.73868 1549.6135 ],[ 306.53058  394.83716 1509.0367 ],[ 307.79123  235.13579 1568.6595 ],[ 352.72192  282.08948 1414.9601 ],[ 342.95773  267.4135  1394.7585 ],[ 205.56662  285.1765  1333.9989 ],[ 211.76584  299.6461  1562.6887 ],[ 212.79416  302.04623 1608.4266 ],[ 343.30075  699.58105 1497.4664 ],[ 268.87463  393.81357 1489.8917 ]
[ 306.40778  318.83994 1550.1981 ],[ 306.7802  393.8991 1509.2622],[ 306.6983   235.11664 1572.5266 ],[ 354.20883  280.2989  1411.4965 ],[ 344.49915  265.60965 1391.0657 ],[ 182.2014   313.92056 1403.2047 ],[ 182.2014   414.92117 1403.2047 ],[ 182.2014   456.04486 1403.2047 ],[ 343.45157  699.6661  1497.0193 ],[ 269.25262  394.50473 1489.1958 ]
[ 305.90695  317.9181  1551.1359 ],[ 306.0692   392.93204 1509.0793 ],[ 304.6098   235.08376 1577.0614 ],[ 353.87296  278.57822 1413.8896 ],[ 344.14478  263.81577 1393.8682 ],[ 180.17758  328.61432 1475.4438 ],[ 180.17758  424.60455 1475.4438 ],[ 180.17758  463.7207  1475.4438 ],[ 342.91284  699.56244 1496.7174 ],[ 268.51996  394.78235 1487.8359 ]
[ 305.53183  318.8023  1551.588  ],[ 305.27008  393.8479  1507.789  ],[ 302.5358   235.02795 1581.8582 ],[ 353.01703  277.39322 1413.4856 ],[ 343.15564  262.7502  1393.2894 ],[ 175.56042  327.71124 1490.116  ],[ 175.56042  422.7077  1490.116  ],[ 175.56042  461.44473 1490.116  ],[ 342.40723  699.6135  1496.0219 ],[ 267.64984  395.71167 1485.6509 ]
[ 305.16992  319.44284 1551.9834 ],[ 304.31708  394.50748 1506.5969 ],[ 300.79926  234.97063 1585.8375 ],[ 352.59186  276.689   1413.2617 ],[ 342.68488  262.12454 1392.8657 ],[ 165.47537  318.26657 1484.1744 ],[ 165.47537  413.60745 1484.1744 ],[ 165.47537  452.5056  1484.1744 ],[ 341.78528  699.86816 1495.024  ],[ 266.5468  395.8389 1483.1006]
[ 305.0416   319.94003 1552.3015 ],[ 303.94702  395.01807 1505.5162 ],[ 299.494    234.92242 1588.7207 ],[ 351.9953   275.18774 1413.2758 ],[ 342.03778  260.69687 1392.6667 ],[ 160.60516  312.8658  1497.0801 ],[ 160.60516  407.35947 1497.0801 ],[ 160.60516  445.92847 1497.0801 ],[ 341.65106  700.2126  1493.9594 ],[ 266.11295  395.9456  1480.4263 ]
[ 305.04053  320.3993  1552.5204 ],[ 303.82346  395.4919  1504.5093 ],[ 298.84784  234.89894 1590.4895 ],[ 351.8377   273.73837 1412.0381 ],[ 341.8768   259.23282 1391.357  ],[ 162.53348  315.27612 1522.4541 ],[ 117.92251  245.27129 1383.8027 ],[ 107.905624  229.5525   1356.0725  ],[ 341.69043  700.6157  1492.7936 ],[ 265.9142   395.95862 1478.7496 ]
[ 305.072    320.80664 1552.6837 ],[ 303.7556   395.91196 1503.324  ],[ 298.58517  234.88705 1591.672  ],[ 351.89673  272.32037 1410.4026 ],[ 341.98798  257.70743 1389.8247 ],[ 160.62524  313.04355 1532.1605 ],[  88.14676  257.97772 1404.3539 ],[  72.038666  245.73953  1378.7926  ],[ 341.70844  701.02924 1491.4989 ],[ 265.78854  395.85815 1477.415  ]
[ 305.11823  321.1722  1552.8491 ],[ 303.71887  396.28848 1502.594  ],[ 298.44916  234.88574 1592.2816 ],[ 350.94333  271.07312 1406.3838 ],[ 340.88647  256.40884 1386.0413 ],[ 156.77206  307.37393 1549.0289 ],[  74.9382   261.03384 1433.2491 ],[  56.958813  250.85263  1410.0931  ],[ 341.75714  701.0517  1491.4362 ],[ 265.52524  395.4075  1479.0046 ]
[ 305.15482  321.4946  1553.0012 ],[ 303.68674  396.62155 1502.0674 ],[ 298.4203   234.89197 1592.5978 ],[ 349.91095  269.7259  1402.1318 ],[ 339.70312  255.02524 1381.9545 ],[ 154.55986  302.52417 1569.6234 ],[  68.73417  261.53223 1470.7173 ],[  50.164913  252.66321  1450.936   ],[ 341.7847  701.0532 1491.0215],[ 265.30606  394.9429  1480.869  ]
[ 305.19168  321.77045 1553.2064 ],[ 303.67197  396.90793 1502.1425 ],[ 298.44513  234.90076 1592.7665 ],[ 348.34753  267.77298 1396.8533 ],[ 337.81488  252.89014 1376.0356 ],[ 154.62607  299.75613 1589.237  ],[  65.25831  263.51813 1498.5836 ],[  46.0714   255.73798 1480.4529 ],[ 341.78296  700.9684  1490.7076 ],[ 265.14926  394.4215  1483.4958 ]
[ 305.22522  322.00055 1553.3962 ],[ 303.66223  397.14844 1502.2642 ],[ 298.48346  234.91003 1592.8691 ],[ 348.0318   267.80502 1393.5999 ],[ 337.26965  252.81166 1373.0498 ],[ 154.49695  298.18747 1609.3125 ],[  63.712982  266.5739   1521.9681  ],[  44.291264  259.81073  1504.4993  ],[ 341.79382  700.7169  1490.8385 ],[ 265.0297   393.91693 1486.3065 ]
[ 305.1199  320.506  1554.255 ],[ 303.7024   395.57953 1503.6251 ],[ 298.50845  234.93776 1591.8423 ],[ 346.39197  267.8291  1389.1313 ],[ 335.17856  252.9759  1368.6882 ],[ 156.15926  295.914   1627.2815 ],[  65.44087  266.78488 1551.9568 ],[  46.230095  260.61642  1536.8918  ],[ 341.81454  700.5299  1490.8937 ],[ 264.96933  393.8893  1487.9401 ]
[ 305.063   319.5885 1554.6298],[ 303.72202  394.6295  1504.3481 ],[ 298.52982  234.96469 1590.5691 ],[ 344.06335  268.77313 1383.2653 ],[ 332.37994  254.10974 1362.1733 ],[ 158.72401  296.6068  1638.1548 ],[  68.628975  267.11316  1577.083   ],[  49.76609  260.93817 1564.8687 ],[ 341.86905  700.34467 1490.7391 ],[ 264.9508   394.02283 1487.6483 ]
[ 305.04337  319.18668 1554.6569 ],[ 303.7294  394.2287 1504.6572],[ 298.5519   234.99794 1588.7223 ],[ 343.2852  270.4606 1380.9186],[ 331.4934   256.11957 1359.0818 ],[ 160.26762  294.6945  1651.0746 ],[  70.427124  267.22006  1590.2723  ],[  51.628296  261.4711   1578.1119  ],[ 341.90018  700.5463  1490.5814 ],[ 264.92062  394.41144 1487.1097 ]
[ 305.04788  319.08694 1554.4694 ],[ 303.7297   394.15015 1504.7167 ],[ 298.5676   235.04189 1586.0045 ],[ 341.4928   272.20697 1382.1171 ],[ 329.3302  258.2775 1360.2552],[ 162.32993  294.50534 1659.9604 ],[  73.193184  267.90967  1602.6522  ],[  54.595356  262.36066  1591.1906  ],[ 341.9347   700.66766 1490.3446 ],[ 264.883    394.21106 1486.5402 ]
[ 305.1801  319.1041 1553.7764],[ 303.72092  394.2178  1504.6763 ],[ 299.38846  235.10928 1582.1324 ],[ 340.02844  274.25412 1383.2273 ],[ 327.54272  260.70044 1361.3601 ],[ 164.60449  294.34366 1663.9807 ],[  75.773254  268.8884   1610.2563  ],[  57.29092  263.59216 1599.5115 ],[ 341.9842  700.7052 1490.2935],[ 264.84476  394.00183 1485.9995 ]
[ 305.35178  318.90057 1552.8898 ],[ 303.71442  394.0664  1504.775  ],[ 300.56937  235.16844 1577.9888 ],[ 339.53253  275.3805  1384.5397 ],[ 326.90686  261.7668  1363.2494 ],[ 167.54956  293.58386 1669.9064 ],[  78.44775  270.11304 1616.6467 ],[  59.91821  265.2321  1605.9948 ],[ 341.9763  701.073  1489.1497],[ 264.8295  393.8702 1484.9875]
[ 305.57666  320.2848  1551.6683 ],[ 303.66202  395.5648  1503.8195 ],[ 302.05615  235.22151 1574.1323 ],[ 340.16766  276.7407  1385.3342 ],[ 327.57404  262.81485 1364.7719 ],[ 168.9132   294.15384 1668.504  ],[  79.89788  270.91992 1623.3641 ],[  61.497444  266.11722  1614.3362  ],[ 341.96112  701.4528  1487.9923 ],[ 264.8098  393.7157 1484.1226]
[ 305.65912  321.40448 1551.0541 ],[ 303.66138  395.2501  1503.9692 ],[ 303.73767  235.27184 1570.6133 ],[ 340.00473  277.66037 1384.108  ],[ 327.27148  263.26926 1364.1807 ],[ 171.3484   295.71194 1670.0872 ],[  82.22957  271.02487 1631.5583 ],[  63.898323  265.9469   1623.8525  ],[ 341.846    702.38043 1486.3665 ],[ 264.80273  393.87183 1483.111  ]
[ 305.6851   322.26816 1550.6267 ],[ 303.6643  394.9815 1504.087 ],[ 305.16714  235.30432 1567.5421 ],[ 340.75616  279.59857 1383.0243 ],[ 328.10547  265.10004 1364.2388 ],[ 173.33301  296.67682 1671.2025 ],[  85.42673  271.64206 1635.1436 ],[  67.37817  266.502   1627.9318 ],[ 341.82507  702.82965 1486.0426 ],[ 264.74948  393.85287 1482.9106 ]
[ 305.68094  322.93594 1550.2423 ],[ 303.667    394.74918 1503.988  ],[ 306.41348  235.32315 1564.8232 ],[ 341.22546  281.508   1381.7324 ],[ 328.58124  266.93604 1364.0225 ],[ 174.68964  297.07288 1671.8083 ],[  87.56674  272.02042 1636.7676 ],[  69.6926   266.88065 1629.7594 ],[ 341.75372  703.55176 1484.7395 ],[ 264.73032  393.90973 1481.83   ]
[ 305.66217  323.456   1549.8872 ],[ 303.66818  394.55194 1503.6609 ],[ 307.45142  235.33301 1562.3237 ],[ 341.31332  283.0998  1381.0469 ],[ 328.70325  268.52094 1363.925  ],[ 175.43587  296.7269  1671.6831 ],[  88.54274  272.18835 1635.1497 ],[  70.69608  267.14847 1627.843  ],[ 341.77002  703.93536 1483.3782 ],[ 264.70428  394.00342 1480.5089 ]
[ 305.6385   323.86853 1549.2874 ],[ 303.661    394.41342 1502.4933 ],[ 308.09216  235.33615 1560.4702 ],[ 340.67493  284.28748 1380.0408 ],[ 327.9805   269.76303 1363.4692 ],[ 175.3653   295.83493 1670.5857 ],[  88.27779  272.24176 1630.9227 ],[  70.34951  267.38474 1622.9901 ],[ 341.86304  704.3133  1482.0067 ],[ 264.62222  394.09607 1478.7543 ]
[ 305.61536  324.20728 1548.495  ],[ 303.63873  394.34772 1499.759  ],[ 308.48798  235.33687 1559.1108 ],[ 340.47552  284.41888 1380.14   ],[ 327.79224  269.59872 1363.5623 ],[ 173.394   294.1046 1667.6649],[  84.18565  271.67294 1618.6119 ],[  65.69119  267.02246 1608.8014 ],[ 342.0047  705.0753 1479.9098],[ 264.42462  394.2692  1476.394  ]
[ 305.59048  324.48715 1547.462  ],[ 303.59592  394.35205 1494.8997 ],[ 308.85406  235.33463 1558.1643 ],[ 340.69226  284.61783 1381.1133 ],[ 328.20377  269.7627  1364.5857 ],[ 171.47946  291.43423 1662.4976 ],[  80.39391  272.43573 1592.6716 ],[  61.209908  268.43436  1578.7064  ],[ 342.3739  705.4741 1479.0233],[ 264.08063  394.50293 1473.2773 ]
[ 305.5641  324.741  1546.0397],[ 303.54404  394.44833 1489.332  ],[ 309.11346  235.33116 1557.1082 ],[ 340.89203  285.05426 1381.6746 ],[ 328.58472  270.20563 1365.1122 ],[ 170.25026  289.9277  1657.5403 ],[  77.997925  275.4937   1578.3013  ],[  58.42461  272.4312  1562.4535 ],[ 342.68253  705.9072  1477.9717 ],[ 263.74667  394.79883 1469.41   ]
[ 305.53378  324.9911  1543.6038 ],[ 303.496   394.6975 1484.6329],[ 309.2255   235.32205 1556.2101 ],[ 340.9462   285.42557 1382.1871 ],[ 328.76297  270.61328 1365.5376 ],[ 171.6974   292.92212 1655.0835 ],[  78.19344  289.1657  1565.7091 ],[  58.19687  288.36237 1547.8342 ],[ 342.87158  706.1098  1477.5815 ],[ 263.50943  395.0816  1465.765  ]
[ 305.49854  325.2397  1540.2499 ],[ 303.46866  395.0874  1482.5752 ],[ 309.2666   235.30623 1555.1075 ],[ 341.26053  286.60123 1382.9929 ],[ 329.20013  271.81036 1366.3102 ],[ 178.73518  304.83002 1654.3138 ],[  85.92225  306.00824 1550.7346 ],[  65.85168  306.263   1530.0188 ],[ 342.9437   706.09686 1478.0352 ],[ 263.56116  395.6276  1461.1448 ]
[ 305.4659   325.44473 1536.9198 ],[ 303.45975  395.4066  1482.434  ],[ 309.27582  235.28589 1554.2056 ],[ 340.34665  287.49927 1382.3976 ],[ 328.24762  272.8891  1365.3274 ],[ 185.33377  314.0653  1646.1494 ],[  93.28009  318.7805  1530.7157 ],[  73.17776  319.81018 1507.6289 ],[ 342.95773  705.9648  1478.6349 ],[ 263.51947  395.5596  1461.5681 ]
[ 305.43698  325.60855 1533.8475 ],[ 303.45682  395.58954 1482.6333 ],[ 309.27716  235.26353 1553.4077 ],[ 340.70837  287.43127 1383.8433 ],[ 328.7952   272.81772 1366.5049 ],[ 187.49295  319.29666 1630.2317 ],[  97.09123  335.50836 1496.4993 ],[  77.03675  339.10474 1469.7528 ],[ 342.96124  705.85596 1479.1486 ],[ 263.50693  395.48187 1461.9159 ]
[ 305.42294  325.70956 1532.4646 ],[ 303.45935  395.57712 1482.9585 ],[ 309.273    235.25386 1553.0513 ],[ 342.01257  287.62927 1386.913  ],[ 330.2743   273.12527 1369.0282 ],[ 192.75108  324.59113 1626.6962 ],[ 108.52075  356.86145 1476.9949 ],[  89.58336  364.11673 1447.0546 ],[ 342.96188  705.7194  1479.7233 ],[ 263.4973   395.34445 1462.3226 ]
[ 305.41757  325.7751  1532.0472 ],[ 303.4611   395.45947 1483.2457 ],[ 309.26022  235.25241 1552.9453 ],[ 343.03818  288.26077 1389.8262 ],[ 331.5579   273.92322 1370.9283 ],[ 196.92429  328.2175  1621.7344 ],[ 126.08821  377.08908 1450.2795 ],[ 109.86246  388.28363 1415.9885 ],[ 342.9622  705.3565 1480.5588],[ 263.47128  395.0286  1463.1407 ]
[ 305.41943  325.83456 1531.8715 ],[ 303.4182   396.91864 1482.4484 ],[ 309.0588   235.25534 1552.9026 ],[ 344.4415   288.33768 1391.7855 ],[ 333.3093   274.07675 1371.9153 ],[ 201.95686  332.83585 1610.0288 ],[ 146.5278  393.7208 1426.2013],[ 133.68196  407.83105 1389.4358 ],[ 342.97205  705.32153 1480.1803 ],[ 263.48914  394.73834 1463.0634 ]
[ 305.42657  325.8956  1531.8058 ],[ 303.38507  398.09723 1481.8956 ],[ 308.82803  235.27084 1552.8876 ],[ 347.3537  287.5486 1392.565 ],[ 336.89926  273.14673 1371.6359 ],[ 206.13309  336.3187  1604.953  ],[ 171.13959  410.5525  1425.5957 ],[ 163.05698  427.69858 1389.7242 ],[ 342.99072  705.3622  1479.7094 ],[ 263.50305  394.52567 1462.9904 ]
[ 305.45715  325.9781  1531.7817 ],[ 303.35556  399.0741  1481.569  ],[ 307.72952  235.2938  1552.9537 ],[ 348.1281   285.03253 1387.1193 ],[ 338.10577  270.07404 1366.7346 ],[ 209.07327  339.83456 1595.8629 ],[ 194.93204  417.02548 1413.176  ],[ 191.65341  434.92215 1376.6387 ],[ 342.96204  705.5784  1479.7377 ],[ 263.50974  395.62268 1463.3165 ]
[ 305.49796  326.0381  1531.7922 ],[ 303.33023  399.8482  1481.407  ],[ 306.2489  235.3123 1553.0363],[ 348.47815  281.01743 1381.2086 ],[ 338.76257  265.30887 1360.3641 ],[ 208.15752  341.4559  1590.0472 ],[ 213.79749  414.49857 1397.2163 ],[ 215.11761  431.59515 1358.6501 ],[ 342.9477  705.759  1479.7603],[ 263.5242   396.46158 1463.7126 ]
[ 305.53613  326.0566  1531.8206 ],[ 303.31018  400.43646 1481.3918 ],[ 304.71338  235.32184 1553.1383 ],[ 348.49463  278.37756 1378.0665 ],[ 338.64905  262.36365 1356.8315 ],[ 204.91031  341.63858 1590.2463 ],[ 230.55963  402.1305  1392.0348 ],[ 236.5917  416.3567 1352.3925],[ 342.89685  706.02277 1479.8076 ],[ 263.49896  396.51642 1464.5156 ]
[ 305.48642  324.2215  1532.6051 ],[ 303.4046   398.96783 1483.6067 ],[ 303.36658  235.3275  1553.3287 ],[ 348.6493   276.94983 1377.1646 ],[ 338.6681  260.8134 1355.3171],[ 204.5805   343.31055 1590.2931 ],[ 239.4477  388.5441 1384.1475],[ 247.70569  399.25726 1342.9183 ],[ 342.99445  706.80536 1479.758  ],[ 263.65417  399.84998 1465.7142 ]
[ 305.34137  323.2451  1533.4725 ],[ 303.50595  398.28748 1486.0046 ],[ 302.3397   235.33395 1553.6034 ],[ 350.64957  277.1235  1378.8173 ],[ 340.85727  261.22433 1356.8407 ],[ 204.83919  345.34204 1585.9779 ],[ 239.73834  379.24274 1375.3508 ],[ 248.04141  387.30826 1333.2255 ],[ 343.13483  708.6673  1479.7029 ],[ 264.2337   406.07516 1467.4093 ]
[ 305.16852  323.096   1534.2544 ],[ 303.59024  398.3853  1488.245  ],[ 301.6938   235.34485 1553.9083 ],[ 352.21857  277.98734 1381.8414 ],[ 342.352    262.46213 1359.7554 ],[ 206.6073   349.43668 1561.708  ],[ 245.39789  372.7477  1353.5896 ],[ 254.63284  378.29742 1311.966  ],[ 343.2652  711.6881 1479.3033],[ 264.09253  409.18646 1468.9275 ]
[ 305.06854  323.2285  1534.5616 ],[ 303.61942  398.73602 1489.1873 ],[ 301.2303   235.35542 1554.1044 ],[ 353.18362  277.66794 1383.6752 ],[ 342.9062   262.30597 1361.1201 ],[ 217.74538  355.1436  1515.4172 ],[ 264.42993  379.1174  1310.786  ],[ 275.57236  384.83932 1269.8597 ],[ 343.6665  710.5964 1478.7555],[ 263.64343  408.53506 1470.3359 ]
[ 305.07043  323.34665 1534.6241 ],[ 303.64883  399.03806 1489.4772 ],[ 301.02496  235.3637  1554.2494 ],[ 354.42838  277.00946 1385.5583 ],[ 343.7878  261.7432 1362.6927],[ 224.73802  355.02798 1472.7439 ],[ 278.58707  371.16507 1271.2969 ],[ 291.47177  375.02628 1231.0074 ],[ 343.73108  710.67267 1478.0131 ],[ 263.47852  407.97897 1472.6877 ]
[ 305.11014  323.39374 1534.6294 ],[ 303.67783  399.23502 1489.2955 ],[ 300.9421   235.35596 1554.44   ],[ 355.3058   277.30426 1389.2764 ],[ 345.2271   262.00995 1366.4418 ],[ 229.95985  353.71722 1449.961  ],[ 284.51678  348.42896 1255.3304 ],[ 297.52322  347.16824 1216.4043 ],[ 343.76514  710.1558  1477.1991 ],[ 263.40106  406.6595  1474.3173 ]
[ 305.43454  323.0223  1534.6196 ],[ 304.27676  398.97946 1488.3108 ],[ 300.96957  235.3235  1556.5828 ],[ 354.4159  276.6272 1387.6246],[ 344.4533   261.18506 1364.8224 ],[ 232.26425  344.97183 1406.113  ],[ 290.9531   323.25632 1223.0383 ],[ 304.86435  318.109   1186.4233 ],[ 344.2973  709.0295 1476.4454],[ 264.10574  404.87762 1474.2694 ]
[ 305.9033   322.21664 1534.6671 ],[ 305.08084  398.24628 1487.3135 ],[ 301.11768  235.2686  1560.0618 ],[ 354.4568   277.05225 1388.2423 ],[ 344.655   261.743  1365.4805],[ 225.72221  343.46533 1404.1827 ],[ 281.37347  308.38937 1232.4465 ],[ 294.4182   300.16754 1198.0992 ],[ 344.93597  707.8964  1476.6075 ],[ 265.10306  403.3226  1474.8837 ]
[ 306.34814  321.2514  1535.0712 ],[ 306.50677  397.304   1487.281  ],[ 301.28995  235.19643 1564.5287 ],[ 354.49356  276.42392 1388.404  ],[ 344.7711   261.31668 1365.3984 ],[ 203.59056  349.85785 1477.1543 ],[ 251.52663  313.60568 1309.3829 ],[ 262.6267   305.21115 1275.8286 ],[ 345.99838  708.554   1476.8153 ],[ 266.79144  403.34067 1475.7137 ]
[ 306.7527  320.2978 1535.6108],[ 307.77695  396.34015 1487.4104 ],[ 301.45364  235.12    1568.7251 ],[ 354.1716   274.86267 1387.332  ],[ 344.3903   260.03168 1363.9031 ],[ 192.90915  337.63922 1597.7267 ],[ 226.16132  311.63248 1407.949  ],[ 233.91725  305.5665  1369.9934 ],[ 346.98898  708.46014 1477.1906 ],[ 268.2342   402.77353 1476.376  ]
[ 307.65884  319.51797 1536.088  ],[ 309.57092  395.536   1487.5735 ],[ 301.8049   235.05637 1571.1818 ],[ 354.5174   274.45355 1387.3734 ],[ 344.6307  259.8894 1363.7144],[ 218.46986  274.5889  1308.6313 ],[ 224.02103  326.3171  1503.0037 ],[ 224.96335  335.09772 1541.8782 ],[ 348.49002  708.4349  1477.4518 ],[ 270.20428  402.2002  1476.606  ]
