left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 366.75095  321.158   1631.9875 ],[ 369.55905  385.40573 1572.154  ],[ 364.57135  242.88866 1666.2711 ],[ 459.8545  404.0857 1503.8229],[ 463.71924  421.17886 1475.1808 ],[ 260.47333  319.6905  1627.333  ],[ 180.4813   297.37985 1554.177  ],[ 163.57063  292.6633  1539.5458 ],[ 410.83936  709.1411  1342.9717 ],[ 333.32965  397.14233 1549.2598 ]
[ 366.58228  321.13223 1627.8623 ],[ 369.41205  385.7514  1567.5093 ],[ 364.5907   242.57959 1663.079  ],[ 463.9413   404.00574 1506.7769 ],[ 468.62646  421.12912 1478.9248 ],[ 258.1575   317.54938 1621.8956 ],[ 177.61063  297.3388  1540.845  ],[ 160.4736   293.03882 1524.6349 ],[ 410.88782  709.8348  1341.2854 ],[ 332.79163  397.27838 1548.9884 ]
[ 366.6772  321.1284 1622.5697],[ 369.47626  386.19592 1562.6682 ],[ 364.70154  242.2537  1659.6525 ],[ 463.4173   401.85556 1495.7865 ],[ 467.96832  418.70657 1466.1536 ],[ 257.9807  317.4224 1615.0198],[ 176.96013  299.4335  1527.2113 ],[ 159.62502  295.5846  1509.6497 ],[ 411.1765  710.9477 1337.0336],[ 332.66254  397.61465 1546.6558 ]
[ 366.82266  321.1643  1617.8086 ],[ 369.58484  386.62375 1558.3965 ],[ 364.83734  241.92143 1656.1583 ],[ 463.846   402.3944 1495.908 ],[ 468.4268   419.36743 1466.8112 ],[ 258.11743  317.7358  1609.3306 ],[ 175.75449  305.98672 1516.2462 ],[ 158.05328  303.46164 1497.6294 ],[ 411.82224  712.5035  1329.3619 ],[ 332.66965  397.9753  1543.9185 ]
[ 366.9889   321.21307 1613.5458 ],[ 369.72836  386.98993 1553.7228 ],[ 365.6501   241.59047 1652.9818 ],[ 465.1513   403.19986 1492.5663 ],[ 469.8731   420.28015 1463.7959 ],[ 259.00867  318.13583 1603.4956 ],[ 175.93137  315.5176  1501.5051 ],[ 157.94292  314.95068 1481.107  ],[ 412.67798  714.23566 1320.68   ],[ 332.80634  398.54486 1538.8445 ]
[ 368.952    321.33292 1611.2968 ],[ 371.4295   387.32306 1551.0328 ],[ 368.05173  241.33817 1649.1853 ],[ 464.43146  405.10184 1483.7393 ],[ 468.84076  422.3482  1454.9106 ],[ 263.3225  321.3299 1604.8799],[ 183.69946  323.55508 1479.913  ],[ 166.13348  324.046   1454.9196 ],[ 413.162    716.49664 1312.9014 ],[ 334.40305  398.70126 1534.4795 ]
[ 371.33588  321.39902 1609.79   ],[ 373.75186  387.5102  1548.8179 ],[ 370.86908  241.11273 1644.9014 ],[ 465.7782  405.3174 1466.5269],[ 470.2802   422.44986 1436.3079 ],[ 271.89856  324.55087 1603.7249 ],[ 196.80762  331.5633  1460.6876 ],[ 179.9894   333.13388 1432.0802 ],[ 413.9349  718.8322 1311.1028],[ 336.95068  398.77756 1528.0076 ]
[ 373.73743  321.35687 1608.2827 ],[ 376.14136  387.43936 1546.3838 ],[ 373.7301   240.89038 1640.6549 ],[ 467.56958  407.8398  1450.2192 ],[ 472.12012  425.18445 1419.0555 ],[ 279.37454  327.53696 1603.1625 ],[ 207.2266   336.95776 1448.9579 ],[ 190.91412  339.08777 1418.117  ],[ 416.52783  720.0338  1308.1198 ],[ 339.56018  398.37207 1524.5676 ]
[ 375.55234  321.18344 1605.3391 ],[ 377.95865  387.2249  1543.5593 ],[ 376.2881   240.60709 1636.576  ],[ 467.64157  411.3293  1457.2487 ],[ 471.77335  429.0432  1427.6644 ],[ 283.63953  327.62646 1602.073  ],[ 219.73679  344.21573 1428.2249 ],[ 205.04285  348.0303  1393.4552 ],[ 422.71265  720.9095  1302.1091 ],[ 341.69193  398.11792 1520.6099 ]
[ 377.82547  320.96576 1600.5029 ],[ 380.2325  386.8827 1538.7236],[ 378.89227  240.28627 1632.9493 ],[ 469.22992  410.48636 1449.3069 ],[ 472.8225   428.05627 1418.7992 ],[ 286.4945  327.6145 1600.2395],[ 240.80873  346.88184 1397.5146 ],[ 230.03354  351.42612 1356.9697 ],[ 430.5401  721.4982 1291.1528],[ 344.12195  398.01932 1515.8208 ]
[ 380.10287  320.74445 1595.6284 ],[ 382.1989   386.53207 1534.565  ],[ 381.45148  239.95186 1630.0774 ],[ 471.41852  408.72266 1436.21   ],[ 473.8702   426.01102 1404.4454 ],[ 289.40564  327.42224 1595.999  ],[ 260.24084  347.67123 1379.3706 ],[ 253.27298  352.50897 1336.0449 ],[ 434.83392  720.864   1283.1492 ],[ 345.78824  398.36417 1513.5371 ]
[ 381.9068   320.57095 1590.8523 ],[ 383.8282   386.19876 1530.1451 ],[ 383.60144  239.61092 1627.1023 ],[ 479.4062   409.05728 1424.8448 ],[ 482.86768  426.2671  1392.3119 ],[ 291.42987  326.90015 1578.5266 ],[ 269.96573  352.91156 1359.4128 ],[ 264.8149   359.15356 1315.5901 ],[ 434.5071   720.66833 1266.606  ],[ 347.0432  398.0703 1510.7751]
[ 384.60223  320.2694  1587.069  ],[ 386.35013  385.7943  1526.9452 ],[ 386.31894  239.20718 1623.7706 ],[ 489.93176  411.537   1429.5502 ],[ 494.55383  429.4705  1399.6653 ],[ 293.8096   325.67972 1554.9323 ],[ 282.45026  354.35022 1333.6097 ],[ 279.71042  361.2655  1289.3452 ],[ 433.21692  717.06433 1260.6118 ],[ 349.41043  397.13803 1507.6699 ]
[ 386.71704  319.8676  1581.8372 ],[ 388.62213  385.38385 1522.4829 ],[ 388.48035  238.77863 1619.8014 ],[ 495.62747  416.50934 1427.4487 ],[ 500.91528  434.9675  1399.759  ],[ 297.73264  325.61606 1544.7378 ],[ 296.03604  346.66867 1321.2058 ],[ 295.62543  351.76395 1276.4994 ],[ 433.27185  714.8653  1255.6453 ],[ 351.3659   394.86493 1503.3254 ]
[ 390.21906  319.47708 1575.797  ],[ 391.98688  385.04047 1517.9742 ],[ 390.73523  238.3587  1614.6227 ],[ 502.46625  417.4769  1423.8046 ],[ 508.89072  436.1114  1396.3427 ],[ 298.4638   324.00983 1530.7107 ],[ 309.09595  325.03296 1308.6879 ],[ 311.67047  325.2807  1264.2833 ],[ 432.60867  715.0103  1252.4778 ],[ 354.4311   392.81213 1500.3995 ]
[ 393.69775  318.03162 1571.4172 ],[ 395.59494  383.47217 1513.8904 ],[ 393.45056  236.991   1610.1188 ],[ 511.9895   417.78583 1424.8618 ],[ 519.9601   436.61252 1398.8022 ],[ 299.43915  320.04184 1523.0793 ],[ 311.08063  304.04022 1305.6855 ],[ 313.89014  300.17847 1262.2068 ],[ 431.71643  710.18994 1255.6726 ],[ 358.04865  388.4239  1496.3315 ]
[ 397.4818  315.8832 1568.0118],[ 399.73047  381.17624 1510.1005 ],[ 397.25824  235.16856 1605.5956 ],[ 505.62628  417.06482 1421.6929 ],[ 511.54077  436.20685 1394.942  ],[ 306.28363  321.2478  1543.0557 ],[ 310.21375  290.44846 1336.3738 ],[ 311.15033  283.1089  1295.0374 ],[ 432.7377  708.9969 1255.0691],[ 363.10196  387.00473 1487.433  ]
[ 402.179   314.739  1563.8451],[ 404.46704  379.86945 1504.6514 ],[ 402.18756  234.42113 1599.2438 ],[ 511.23532  415.89572 1412.1893 ],[ 517.61444  434.7508  1384.0527 ],[ 306.4009   320.62354 1543.5221 ],[ 310.18732  276.2974  1354.2675 ],[ 311.07526  265.90274 1316.4165 ],[ 436.3955  710.7961 1254.8499],[ 368.78723  387.89603 1478.4078 ]
[ 405.56683  313.93506 1560.4358 ],[ 407.96228  378.9419  1500.5276 ],[ 406.0373   234.05417 1593.66   ],[ 501.948    418.51007 1408.9319 ],[ 505.46594  437.69058 1381.4066 ],[ 298.35556  311.15475 1523.8447 ],[ 311.60928  258.41907 1348.8613 ],[ 314.6837   246.18631 1313.8646 ],[ 443.7808   714.44653 1251.6942 ],[ 371.2365   386.92825 1482.1409 ]
[ 408.5865   313.42618 1556.942  ],[ 411.0041   378.48016 1496.8235 ],[ 408.89716  233.8649  1589.5984 ],[ 513.4913   411.68393 1390.1843 ],[ 519.0082  430.2207 1359.8125],[ 301.97372  309.79025 1512.6979 ],[ 307.7301   245.24152 1358.5319 ],[ 309.04178  230.53294 1327.6986 ],[ 452.1487   717.86176 1249.0212 ],[ 373.8463  387.1476 1480.3873]
[ 410.9875  313.1035 1554.2351],[ 413.31744  378.27466 1493.8173 ],[ 410.97955  233.75441 1587.3715 ],[ 516.3889   413.16766 1396.1927 ],[ 521.1443   432.18356 1368.2458 ],[ 306.0009   312.56296 1515.3712 ],[ 294.75537  242.71304 1377.9254 ],[ 292.23157  227.03687 1350.4363 ],[ 460.43085  720.40826 1245.9241 ],[ 375.9444  387.7403 1478.2804]
