left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 343.00168  329.19534 1723.5597 ],[ 340.27145  388.63107 1679.0472 ],[ 342.4516   253.85925 1755.6864 ],[ 419.9399  340.9816 1621.0405],[ 427.6302  351.2536 1642.613 ],[ 254.8104   333.56552 1701.6293 ],[ 250.47375  260.35278 1614.1372 ],[ 249.5494   244.74738 1596.6388 ],[ 351.55188  684.0828  1385.4755 ],[ 307.0676   398.64813 1665.4382 ]
[ 342.964   329.4746 1722.9374],[ 340.0489  388.9265 1678.5146],[ 342.4502   253.84764 1755.5472 ],[ 420.07846  341.50507 1621.777  ],[ 427.78842  351.79144 1643.1931 ],[ 211.78503  276.93375 1651.5607 ],[ 139.40172  236.73056 1540.207  ],[ 123.650665  227.9821   1517.9363  ],[ 342.14355  678.2146  1379.9381 ],[ 306.4804   396.54858 1666.1105 ]
[ 342.93298  329.50748 1721.8386 ],[ 339.76437  389.1597  1677.1205 ],[ 342.44586  253.8244  1755.2605 ],[ 420.67798  342.31653 1622.7408 ],[ 428.48456  352.6313  1643.6384 ],[ 205.58464  263.25217 1683.2166 ],[ 125.74939  237.46674 1585.4548 ],[ 108.58612  231.9233  1565.9025 ],[ 333.14572  669.34625 1374.2648 ],[ 305.91544  392.71054 1667.319  ]
[ 342.73038  329.30145 1720.8231 ],[ 339.42416  389.19006 1675.5208 ],[ 342.3974   253.79941 1754.9702 ],[ 421.18195  342.9559  1623.0945 ],[ 429.06195  353.28348 1643.494  ],[ 203.52074  259.5021  1710.3367 ],[ 122.144554  241.97221  1626.1564  ],[ 104.84773  238.24617 1609.3203 ],[ 331.30835  668.84235 1387.3102 ],[ 306.01285  393.12085 1667.311  ]
[ 342.50552  328.98532 1720.0975 ],[ 339.10477  388.99414 1673.9928 ],[ 342.34268  253.75972 1754.7423 ],[ 421.40265  343.1653  1622.1797 ],[ 429.19998  353.64532 1642.1545 ],[ 203.22208  260.54422 1735.2485 ],[ 123.21166  243.05113 1658.2821 ],[ 106.30997  239.35583 1642.8888 ],[ 341.59592  673.47015 1401.2875 ],[ 306.16614  392.94583 1667.4036 ]
[ 342.2968   328.69308 1719.8278 ],[ 338.85138  388.63797 1672.9819 ],[ 342.2917   253.71835 1754.6299 ],[ 421.8176   343.52457 1620.2601 ],[ 429.50574  354.35544 1639.3921 ],[ 204.32265  261.5896  1750.9062 ],[ 125.3203   243.58995 1681.7242 ],[ 108.73335  239.81085 1667.8878 ],[ 361.75766  679.6137  1434.4019 ],[ 306.23117  392.65433 1667.4668 ]
[ 342.0723  328.543  1719.9701],[ 338.6832  388.4105 1673.1497],[ 342.23657  253.68433 1754.6384 ],[ 422.2489   343.96384 1615.8956 ],[ 429.88    354.9567 1634.7582],[ 205.50037  262.31616 1767.3552 ],[ 127.382164  244.28532  1702.169   ],[ 111.034996  240.51215  1689.1317  ],[ 387.3143   680.13196 1470.0421 ],[ 305.9707   392.85382 1667.3098 ]
[ 341.83398  328.5039  1720.1333 ],[ 338.47244  388.33356 1673.5431 ],[ 342.17725  253.65225 1754.6766 ],[ 423.40366  345.43903 1603.8425 ],[ 431.3355   356.52408 1621.8607 ],[ 205.78342  262.4503  1778.1299 ],[ 128.19197  245.37611 1715.1659 ],[ 111.985016  241.80974  1702.5731  ],[ 397.8806   676.23175 1509.7905 ],[ 305.56662  393.28333 1667.1066 ]
[ 341.59882  328.5473  1720.2806 ],[ 338.25995  388.38504 1673.9325 ],[ 342.1188   253.62177 1754.7218 ],[ 424.3653   346.54926 1591.1049 ],[ 432.5621   357.73566 1608.2643 ],[ 205.89612  263.09348 1782.7969 ],[ 128.74571  246.57607 1720.3564 ],[ 112.63869  243.12761 1707.8684 ],[ 379.2948   681.80133 1487.406  ],[ 305.1537   393.92377 1666.8405 ]
[ 341.38422  328.64413 1720.3867 ],[ 338.0588   388.53397 1674.247  ],[ 342.06558  253.59224 1754.7635 ],[ 423.7835  345.7189 1594.0469],[ 431.93323  356.55487 1612.0745 ],[ 206.15475  264.0331  1790.4604 ],[ 129.65265  247.71126 1728.9102 ],[ 113.69391  244.30644 1716.6001 ],[ 353.80826  681.2194  1449.2966 ],[ 304.7675   394.51312 1666.601  ]
