left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 401.83667  352.4672  1436.3875 ],[ 400.16965  435.0384  1364.5231 ],[ 402.3709   257.71677 1437.3519 ],[ 453.185    279.85995 1370.7295 ],[ 431.76303  243.24709 1370.6876 ],[ 312.25928  363.9635  1468.5724 ],[ 308.4997   267.94458 1447.98   ],[ 306.93042  227.86581 1439.5544 ],[ 448.7062  776.2333 1357.895 ],[ 355.83344  430.16623 1433.6946 ]
[ 401.33777  353.37753 1436.5631 ],[ 400.32593  435.99512 1362.9194 ],[ 401.97833  258.09232 1436.3032 ],[ 453.72464  278.7837  1367.4673 ],[ 432.55948  241.82253 1369.3208 ],[ 312.37985  363.78943 1471.0984 ],[ 306.59552  268.56647 1441.9976 ],[ 304.1613  228.4939 1430.0924],[ 448.8632  775.8409 1357.4408],[ 354.05246  429.55032 1426.9062 ]
[ 400.88028  354.16974 1436.739  ],[ 400.50226  436.81134 1361.3933 ],[ 401.5117   258.46265 1435.3975 ],[ 455.98007  276.2411  1364.8699 ],[ 436.0562   238.44337 1369.2446 ],[ 312.19818  363.38818 1474.781  ],[ 303.23346  269.51727 1434.7559 ],[ 299.42062  229.59251 1418.3835 ],[ 448.6233  775.4552 1357.7145],[ 352.14697  426.68442 1422.1373 ]
[ 400.38666  354.76428 1436.8451 ],[ 400.6742  437.4387 1360.3595],[ 400.94974  258.71405 1434.9481 ],[ 455.63983  275.63794 1362.6099 ],[ 436.29175  237.48363 1366.3893 ],[ 312.11722  362.86285 1479.0574 ],[ 300.04065  269.6265  1438.6321 ],[ 294.90335  229.96416 1422.0977 ],[ 448.4981   775.08685 1358.8486 ],[ 354.10263  427.3004  1430.1892 ]
[ 399.85553  355.2624  1436.9004 ],[ 400.51193  437.95227 1359.4965 ],[ 400.2927   258.93304 1434.7407 ],[ 457.6422   274.63696 1357.3104 ],[ 438.98788  236.04178 1358.1182 ],[ 311.8956  362.8621 1478.966 ],[ 301.13284  268.685   1448.0658 ],[ 296.59756  228.99992 1435.4281 ],[ 448.6242  775.4443 1358.2974],[ 357.07025  432.4505  1433.214  ]
[ 399.56955  355.76447 1436.9501 ],[ 400.27612  438.44467 1358.5869 ],[ 399.54932  259.21313 1434.5575 ],[ 459.81738  271.48898 1349.1274 ],[ 442.26257  232.26302 1345.961  ],[ 311.89377  363.1785  1478.6943 ],[ 305.12628  266.47174 1452.4535 ],[ 302.34006  226.65723 1441.9187 ],[ 448.21698  775.29443 1357.3864 ],[ 351.73822  428.42938 1418.3864 ]
[ 399.2025   356.22394 1437.0018 ],[ 400.0744   438.89624 1357.7384 ],[ 398.86615  259.4985  1434.3691 ],[ 460.38702  271.45422 1347.1702 ],[ 443.00134  232.16287 1342.569  ],[ 311.78934  363.63654 1478.5599 ],[ 308.48914  267.17648 1451.5414 ],[ 307.12442  227.28798 1440.655  ],[ 448.7182  774.4868 1357.6652],[ 356.31348  434.12155 1427.4987 ]
[ 398.8562  356.4964 1437.0267],[ 399.8189   439.16385 1357.1976 ],[ 397.90527  259.63342 1434.2798 ],[ 460.2393   271.40594 1345.0884 ],[ 442.7086  232.1734 1339.4215],[ 311.70285  364.30817 1478.4137 ],[ 307.5817   268.77444 1443.2384 ],[ 305.85883  228.83537 1429.0242 ],[ 448.6234  773.4661 1357.0891],[ 361.18176  441.30115 1423.0239 ]
[ 398.49826  356.72903 1437.0494 ],[ 399.5705  439.3925 1356.7344],[ 397.24872  259.7564  1434.1979 ],[ 458.79352  271.97888 1345.5297 ],[ 440.65613  233.05568 1339.7308 ],[ 311.63162  364.8916  1477.1732 ],[ 302.75012  271.32135 1426.5878 ],[ 298.97095  231.50589 1406.0986 ],[ 448.05304  773.58966 1355.9496 ],[ 364.26215  443.0797  1425.8674 ]
[ 397.85565  356.94205 1437.0735 ],[ 399.42328  439.60266 1356.0718 ],[ 396.7378   259.87808 1434.1072 ],[ 456.7083  273.1395 1346.5944],[ 437.68152  234.6768  1341.0474 ],[ 311.63025  365.37796 1475.6494 ],[ 295.44397  273.79526 1417.1289 ],[ 288.4878   234.43686 1393.3813 ],[ 447.17322  774.44104 1354.495  ],[ 365.29163  436.6312  1444.7413 ]
