left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 314.4215  304.8143 1550.9109],[ 311.97037  372.7848  1515.8342 ],[ 321.62582  221.89221 1546.9431 ],[ 345.85016  277.7389  1396.684  ],[ 322.58783  249.68657 1357.6511 ],[ 209.14761  293.43143 1644.5358 ],[ 122.96159  295.91098 1623.2881 ],[ 105.45294  296.4147  1619.0386 ],[ 348.98605  687.3608  1502.1788 ],[ 273.16965  392.46707 1502.157  ]
[ 313.32474  305.58118 1552.8967 ],[ 310.92535  374.7114  1517.8289 ],[ 319.8831   223.28986 1547.4911 ],[ 346.14383  278.6477  1398.3186 ],[ 322.73715  250.63535 1359.1072 ],[ 210.29861  295.1645  1660.6708 ],[ 123.67873  296.68558 1625.9224 ],[ 105.90854  296.99762 1618.9727 ],[ 348.36206  687.85913 1506.1299 ],[ 271.8      392.46237 1501.6086 ]
[ 312.5224  309.1205 1555.4491],[ 310.1685  379.2732 1519.0187],[ 318.403    225.55223 1548.1677 ],[ 347.03223  280.6313  1402.1731 ],[ 323.8075   252.68054 1362.1547 ],[ 207.91693  295.90598 1663.7633 ],[ 120.741455  297.9556   1622.7094  ],[ 102.77435  298.37805 1614.4985 ],[ 348.02304  688.428   1510.1157 ],[ 270.98996  392.469   1501.5991 ]
[ 311.6606   313.15482 1558.8746 ],[ 309.13898  384.13474 1521.2487 ],[ 316.9428   228.61334 1549.0685 ],[ 348.86725  283.83438 1409.8026 ],[ 326.2574   256.09305 1367.9375 ],[ 204.94516  297.89514 1664.9052 ],[ 116.990135  300.1648   1614.4331  ],[  98.73505  300.63586 1604.3387 ],[ 348.14655  690.37494 1510.6155 ],[ 269.29517  393.406   1500.9604 ]
[ 310.8859   315.58478 1560.5326 ],[ 308.1907  387.2482 1522.7306],[ 315.96097  232.02025 1549.5707 ],[ 350.17682  286.29062 1415.8424 ],[ 328.1256   258.42404 1373.3564 ],[ 202.76659  300.03226 1666.0841 ],[ 114.15947  303.51334 1603.3972 ],[  95.60007  304.24246 1590.8599 ],[ 347.06213  692.9053  1511.5387 ],[ 268.6613   398.16232 1500.8152 ]
[ 308.89114  318.39072 1561.5238 ],[ 306.11337  390.65094 1522.9049 ],[ 314.64972  235.59418 1549.9208 ],[ 350.91266  288.68497 1424.2988 ],[ 329.58472  260.5728  1381.5438 ],[ 200.33409  302.30783 1666.3933 ],[ 111.35278  307.90695 1595.9655 ],[  92.60575  309.0866  1581.8799 ],[ 344.62296  699.006   1510.903  ],[ 266.66843  401.0631  1500.1436 ]
[ 306.26898  320.36047 1562.3049 ],[ 303.39987  393.0972  1522.768  ],[ 312.7058   238.16092 1550.2261 ],[ 349.5752  288.6831 1428.0957],[ 328.47577  259.7248  1387.7252 ],[ 198.32996  303.81372 1666.7941 ],[ 109.163956  311.43405  1591.6768  ],[  90.31119  313.04526 1576.6533 ],[ 341.65808  701.1289  1511.6075 ],[ 264.20856  402.50897 1499.4158 ]
[ 303.16458  321.53137 1563.0105 ],[ 300.15152  394.6347  1522.7023 ],[ 310.61957  239.76906 1550.7421 ],[ 347.01816  287.75244 1429.4604 ],[ 326.70892  257.55225 1391.3794 ],[ 196.74391  304.8938  1666.6388 ],[ 107.42179  312.99774 1579.9993 ],[  88.36882  314.72635 1562.6714 ],[ 339.15085  701.4319  1512.1    ],[ 260.38623  403.1637  1498.2097 ]
[ 300.27258  321.78525 1563.9368 ],[ 297.49472  395.16675 1522.3793 ],[ 308.5283  240.5244 1552.581 ],[ 344.36673  286.85025 1428.3601 ],[ 324.9911   255.80646 1390.5962 ],[ 195.5072   305.99155 1666.4797 ],[ 106.378716  317.4146   1572.8889  ],[  87.26489  319.86432 1554.1708 ],[ 337.15936  700.44415 1512.4044 ],[ 257.18823  401.5958  1498.0441 ]
[ 298.50864  323.52637 1565.1107 ],[ 296.02322  397.16525 1521.2046 ],[ 306.79398  240.84758 1555.4551 ],[ 343.31    285.8487 1428.404 ],[ 323.44012  254.97319 1390.8549 ],[ 194.271    307.21872 1666.0323 ],[ 106.51056  327.82898 1565.6455 ],[  87.59044  332.27234 1545.5681 ],[ 335.4268  700.0561 1512.5844],[ 256.07     400.70367 1499.5524 ]
